Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_keeper_adv,Nation_stats_keeper_adv,Pos_stats_keeper_adv,Comp_stats_keeper_adv,Age_stats_keeper_adv,Born_stats_keeper_adv,90s_stats_keeper_adv,GA_stats_keeper_adv,PKA_stats_keeper_adv,FK_stats_keeper_adv,CK_stats_keeper_adv,OG_stats_keeper_adv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
2025,Dominic Solanke,eng ENG,FW,Tottenham,eng Premier League,28.0,1997,2,0,33,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,2,0.00,0.57,2026,eng ENG,FW,eng Premier League,28-089,1997,0.4,0,2,1,50.0,5.45,2.73,0.00,0.00,15.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2,2026,eng ENG,FW,eng Premier League,28-089,1997,0.4,2,2,100.0,19,0,0,0.0,0.0,0.0,0,0,0,0,0,2026,eng ENG,FW,eng Premier League,28-089,1997,0.4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2026,eng ENG,FW,eng Premier League,28-089,1997,0.4,1,2.81,0,0,0,1,0,0,0,0.00,2026,eng ENG,FW,eng Premier League,28-089,1997,0.4,1,1,0,1,0,0,,0,1,0,1,1,2,1,0,2026,eng ENG,FW,eng Premier League,28-089,1997,0.4,11,1,3,2,6,4,11,0,0,,0,,5,15,1,0,0,0,2,0,6,2,2505,eng ENG,FW,eng Premier League,28-089,1997,2,33,17,2.4,0.4,0,,0,2,17,0,3.00,0,0,0,0.00,-0.48,0.6,0.2,+0.4,+1.02,2026,eng ENG,FW,eng Premier League,28-089,1997,0.4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Carlos Soler,es ESP,MF,Real Sociedad,es La Liga,28.0,1997,12,7,698,7.8,2,1,3,2,0,0,2,0,1.0,1.0,0.7,1.8,15,49,17,0.39,0.23,2027,es ESP,MF,es La Liga,28-344,1997,7.8,2,13,9,69.2,1.68,1.16,0.15,0.22,18.6,0,0,0,1.0,1.0,0.08,+1.0,+1.0,2027,es ESP,MF,es La Liga,28-344,1997,7.8,309,371,83.3,5219,1609,1,0.7,0.9,+0.3,14,43,9,3,49,2027,es ESP,MF,es La Liga,28-344,1997,7.8,371,338,33,16,1,3,22,2,15,7,3,0,309,0,3,2027,es ESP,MF,es La Liga,28-344,1997,7.8,23,2.97,19,2,0,2,0,0,1,0.13,2027,es ESP,MF,es La Liga,28-344,1997,7.8,8,6,2,5,1,7,28.6,5,6,1,5,4,12,2,1,2027,es ESP,MF,es La Liga,28-344,1997,7.8,427,6,65,237,126,13,427,8,5,62.5,2,25.0,247,1233,684,15,13,1,6,7,290,17,2506,es ESP,MF,es La Liga,28-344,1997,12,698,58,51.7,7.8,7,75,0,5,35,0,1.17,9,8,+1,+0.13,+0.68,10.2,8.6,+1.6,+0.20,2027,es ESP,MF,es La Liga,28-344,1997,7.8,2,0,0,13,8,0,22,4,6,0,0,0,24,3,6,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,Julio Soler,ar ARG,"FW,MF",Bournemouth,eng Premier League,20.0,2005,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,3,0.00,0.00,2028,ar ARG,"FW,MF",eng Premier League,20-299,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2028,ar ARG,"FW,MF",eng Premier League,20-299,2005,0.2,14,17,82.4,184,43,0,0.0,0.0,0.0,0,0,0,0,1,2028,ar ARG,"FW,MF",eng Premier League,20-299,2005,0.2,17,17,0,0,0,0,1,0,0,0,0,0,14,0,0,2028,ar ARG,"FW,MF",eng Premier League,20-299,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,2028,ar ARG,"FW,MF",eng Premier League,20-299,2005,0.2,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,2028,ar ARG,"FW,MF",eng Premier League,20-299,2005,0.2,18,0,1,9,8,1,18,0,0,,0,,14,59,21,1,0,1,0,0,16,3,2507,ar ARG,"FW,MF",eng Premier League,20-299,2005,2,22,11,1.6,0.2,0,,0,2,11,9,1.50,0,1,-1,-4.09,-3.96,0.1,0.2,-0.1,-0.23,2028,ar ARG,"FW,MF",eng Premier League,20-299,2005,0.2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,Oumar Solet,fr FRA,DF,Udinese,it Serie A,25.0,2000,14,14,1229,13.7,0,1,1,0,0,0,0,0,0.7,0.7,0.7,1.5,23,72,10,0.07,0.11,2029,fr FRA,DF,it Serie A,25-308,2000,13.7,0,13,1,7.7,0.95,0.07,0.00,0.00,22.7,0,0,0,0.7,0.7,0.06,-0.7,-0.7,2029,fr FRA,DF,it Serie A,25-308,2000,13.7,751,855,87.8,14900,4634,1,0.7,1.0,+0.3,10,66,14,0,72,2029,fr FRA,DF,it Serie A,25-308,2000,13.7,855,775,79,36,1,3,5,4,0,0,0,0,751,1,6,2029,fr FRA,DF,it Serie A,25-308,2000,13.7,26,1.90,26,0,0,0,0,0,2,0.15,2029,fr FRA,DF,it Serie A,25-308,2000,13.7,30,20,22,8,0,27,66.7,9,18,8,10,16,46,57,1,2029,fr FRA,DF,it Serie A,25-308,2000,13.7,1022,133,430,493,110,11,1022,23,10,43.5,8,34.8,621,3579,1956,23,22,3,12,6,656,10,2508,fr FRA,DF,it Serie A,25-308,2000,14,1229,88,97.5,13.7,14,88,13,0,,0,1.29,14,21,-7,-0.51,-0.51,15.0,17.6,-2.5,-0.19,2029,fr FRA,DF,it Serie A,25-308,2000,13.7,0,0,0,13,14,0,5,16,20,0,0,0,71,21,15,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,Jhon Solis,co COL,MF,Girona,es La Liga,21.0,2004,10,3,359,4.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,11,4,0.00,0.06,2030,co COL,MF,es La Liga,21-070,2004,4.0,0,3,2,66.7,0.75,0.50,0.00,0.00,12.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2,2030,co COL,MF,es La Liga,21-070,2004,4.0,135,155,87.1,2059,485,0,0.0,0.1,0.0,1,12,1,0,11,2030,co COL,MF,es La Liga,21-070,2004,4.0,155,149,4,2,0,1,0,1,0,0,0,0,135,2,1,2030,co COL,MF,es La Liga,21-070,2004,4.0,5,1.25,5,0,0,0,0,0,0,0.00,2030,co COL,MF,es La Liga,21-070,2004,4.0,2,2,1,0,1,6,0.0,6,2,1,1,3,5,8,1,2030,co COL,MF,es La Liga,21-070,2004,4.0,197,7,53,107,39,3,197,11,3,27.3,7,63.6,129,799,312,4,4,0,5,3,136,4,2509,co COL,MF,es La Liga,21-070,2004,10,359,36,26.6,4.0,3,78,1,7,18,4,0.60,2,13,-11,-2.76,-2.30,3.7,11.7,-8.0,-2.01,2030,co COL,MF,es La Liga,21-070,2004,4.0,0,0,0,2,7,0,0,3,2,0,0,0,20,2,6,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,Manor Solomon,il ISR,MF,Villarreal,es La Liga,26.0,1999,6,1,150,1.7,1,1,2,1,0,0,0,0,0.4,0.4,0.3,0.7,6,7,13,1.20,0.41,2031,il ISR,MF,es La Liga,26-141,1999,1.7,1,2,1,50.0,1.20,0.60,0.50,1.00,14.7,0,0,0,0.4,0.4,0.21,+0.6,+0.6,2031,il ISR,MF,es La Liga,26-141,1999,1.7,44,60,73.3,621,204,1,0.3,0.4,+0.7,2,2,2,1,7,2031,il ISR,MF,es La Liga,26-141,1999,1.7,60,50,9,3,0,0,10,0,6,5,0,0,44,1,0,2031,il ISR,MF,es La Liga,26-141,1999,1.7,6,3.60,4,2,0,0,0,0,1,0.60,2031,il ISR,MF,es La Liga,26-141,1999,1.7,1,1,1,0,0,2,0.0,2,3,0,3,0,1,0,0,2031,il ISR,MF,es La Liga,26-141,1999,1.7,86,0,14,20,52,4,86,11,6,54.5,5,45.5,56,320,139,6,3,1,7,2,51,13,2511,il ISR,MF,es La Liga,26-141,1999,6,150,25,11.1,1.7,1,71,0,5,16,5,2.67,4,1,+3,+1.80,+0.68,3.6,2.4,+1.2,+0.69,2031,il ISR,MF,es La Liga,26-141,1999,1.7,0,0,0,0,2,1,10,0,1,0,0,0,11,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,Hugo Solozabal,es ESP,MF,Getafe,es La Liga,22.0,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,2032,es ESP,MF,es La Liga,22-308,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2032,es ESP,MF,es La Liga,22-308,2003,0.1,5,5,100.0,120,24,0,0.0,0.0,0.0,0,1,0,0,0,2032,es ESP,MF,es La Liga,22-308,2003,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,2032,es ESP,MF,es La Liga,22-308,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,2032,es ESP,MF,es La Liga,22-308,2003,0.1,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,2032,es ESP,MF,es La Liga,22-308,2003,0.1,5,0,1,3,1,0,5,0,0,,0,,5,18,10,0,1,0,0,1,5,0,2512,es ESP,MF,es La Liga,22-308,2003,1,11,11,0.8,0.1,0,,0,1,11,3,0.00,0,0,0,0.00,+0.27,0.0,0.0,0.0,0.00,2032,es ESP,MF,es La Liga,22-308,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,Yann Sommer,ch SUI,GK,Inter,it Serie A,36.0,1988,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,2033,ch SUI,GK,it Serie A,36-360,1988,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2033,ch SUI,GK,it Serie A,36-360,1988,12.0,383,441,86.8,9389,6037,0,0.0,0.0,0.0,0,3,0,0,1,2033,ch SUI,GK,it Serie A,36-360,1988,12.0,441,361,80,26,0,1,0,0,0,0,0,0,383,0,0,2033,ch SUI,GK,it Serie A,36-360,1988,12.0,2,0.17,2,0,0,0,0,0,0,0.00,2033,ch SUI,GK,it Serie A,36-360,1988,12.0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,2033,ch SUI,GK,it Serie A,36-360,1988,12.0,452,326,442,10,0,0,452,0,0,,0,,275,1144,768,0,0,0,0,0,290,0,2514,ch SUI,GK,it Serie A,36-360,1988,12,1080,90,85.7,12.0,12,90,12,0,,2,2.00,28,12,+16,+1.33,-0.17,21.5,11.4,+10.0,+0.84,2033,ch SUI,GK,it Serie A,36-360,1988,12.0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,1,0.0,126,ch SUI,GK,it Serie A,36-360,1988,12,12,1080,12.0,12,1.00,40,28,75.0,8,0,4,6,50.0,2,2,0,0,126,ch SUI,GK,it Serie A,36-360,1988,12.0,12,2,0,1,0,10.5,0.25,-1.5,-0.12,41,94,43.6,387,46,19.6,27.6,123,4,3.3,11,0.92,19.0
2033,Oliver Sonne,pe PER,"DF,FW",Burnley,eng Premier League,25.0,2000,3,1,104,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,4,3,0.00,0.06,2034,pe PER,"DF,FW",eng Premier League,25-032,2000,1.2,0,1,0,0.0,0.87,0.00,0.00,,19.9,0,0,0,0.0,0.0,0.03,0.0,0.0,2034,pe PER,"DF,FW",eng Premier League,25-032,2000,1.2,19,29,65.5,247,88,0,0.0,0.1,0.0,1,1,2,1,4,2034,pe PER,"DF,FW",eng Premier League,25-032,2000,1.2,29,28,1,0,0,0,3,1,0,0,0,0,19,0,1,2034,pe PER,"DF,FW",eng Premier League,25-032,2000,1.2,2,1.73,2,0,0,0,0,0,0,0.00,2034,pe PER,"DF,FW",eng Premier League,25-032,2000,1.2,1,1,1,0,0,1,0.0,1,0,0,0,1,2,2,0,2034,pe PER,"DF,FW",eng Premier League,25-032,2000,1.2,38,0,13,8,17,2,38,2,1,50.0,1,50.0,13,31,12,0,0,0,0,0,17,3,2515,pe PER,"DF,FW",eng Premier League,25-032,2000,3,104,35,7.7,1.2,1,73,0,2,16,0,1.00,1,4,-3,-2.60,-1.80,1.5,3.3,-1.7,-1.49,2034,pe PER,"DF,FW",eng Premier League,25-032,2000,1.2,0,0,0,1,0,0,3,1,1,0,0,0,3,2,0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,David Soria,es ESP,GK,Getafe,es La Liga,32.0,1993,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,2035,es ESP,GK,es La Liga,32-252,1993,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2035,es ESP,GK,es La Liga,32-252,1993,15.0,194,446,43.5,9192,8241,0,0.0,0.1,0.0,1,20,0,0,0,2035,es ESP,GK,es La Liga,32-252,1993,15.0,446,243,196,97,0,0,0,0,0,0,0,0,194,7,0,2035,es ESP,GK,es La Liga,32-252,1993,15.0,3,0.20,3,0,0,0,0,0,0,0.00,2035,es ESP,GK,es La Liga,32-252,1993,15.0,0,0,0,0,0,0,,0,0,0,0,0,0,14,0,2035,es ESP,GK,es La Liga,32-252,1993,15.0,491,343,479,12,0,0,491,0,0,,0,,185,1140,782,0,0,0,0,0,140,0,2516,es ESP,GK,es La Liga,32-252,1993,15,1350,90,100.0,15.0,15,90,15,0,,0,1.33,13,17,-4,-0.27,,10.5,14.1,-3.7,-0.25,2035,es ESP,GK,es La Liga,32-252,1993,15.0,1,0,0,0,1,0,0,0,0,0,0,0,8,2,0,100.0,127,es ESP,GK,es La Liga,32-252,1993,15,15,1350,15.0,17,1.13,64,49,75.0,6,2,7,4,26.7,1,1,0,0,127,es ESP,GK,es La Liga,32-252,1993,15.0,17,1,0,3,2,16.4,0.24,+1.4,+0.09,139,374,37.2,340,15,82.9,51.6,165,4,2.4,18,1.20,17.1
2035,Borna Sosa,hr CRO,DF,Crystal Palace,eng Premier League,27.0,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,2036,hr CRO,DF,eng Premier League,27-325,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2036,hr CRO,DF,eng Premier League,27-325,1998,0.0,2,5,40.0,12,2,0,0.0,0.0,0.0,0,0,0,0,0,2036,hr CRO,DF,eng Premier League,27-325,1998,0.0,5,3,2,0,1,0,0,2,0,0,0,0,2,0,0,2036,hr CRO,DF,eng Premier League,27-325,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,2036,hr CRO,DF,eng Premier League,27-325,1998,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2036,hr CRO,DF,eng Premier League,27-325,1998,0.0,5,1,1,3,2,0,5,0,0,,0,,2,39,32,0,0,0,0,0,1,0,2517,hr CRO,DF,eng Premier League,27-325,1998,1,1,1,0.1,0.0,0,,0,1,1,12,0.00,0,0,0,0.00,-0.53,0.0,0.0,0.0,0.00,2036,hr CRO,DF,eng Premier League,27-325,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,21.0,2003,11,8,711,7.9,0,1,1,0,0,0,1,0,0.1,0.1,1.2,1.2,12,54,6,0.13,0.16,2037,es ESP,MF,es La Liga,21-358,2003,7.9,0,2,1,50.0,0.25,0.13,0.00,0.00,28.5,1,0,0,0.1,0.1,0.05,-0.1,-0.1,2037,es ESP,MF,es La Liga,21-358,2003,7.9,484,554,87.4,8458,2973,1,1.2,1.3,-0.2,16,59,5,1,54,2037,es ESP,MF,es La Liga,21-358,2003,7.9,554,500,51,27,3,3,28,1,23,6,14,0,484,3,3,2037,es ESP,MF,es La Liga,21-358,2003,7.9,28,3.54,19,8,0,0,0,1,3,0.38,2037,es ESP,MF,es La Liga,21-358,2003,7.9,16,8,6,7,3,17,58.8,7,12,4,8,10,26,10,1,2037,es ESP,MF,es La Liga,21-358,2003,7.9,614,24,129,370,119,2,614,1,0,0.0,1,100.0,331,1659,836,12,8,1,6,5,433,6,2518,es ESP,MF,es La Liga,21-358,2003,11,711,65,52.7,7.9,8,78,4,3,29,3,1.09,12,11,+1,+0.13,+0.41,10.0,11.9,-1.9,-0.24,2037,es ESP,MF,es La Liga,21-358,2003,7.9,1,0,0,16,7,0,28,10,8,0,0,0,45,1,1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,35.0,1990,10,0,74,0.8,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.2,2,3,2,0.00,0.30,2038,fr FRA,"MF,FW",fr Ligue 1,35-048,1990,0.8,0,1,0,0.0,1.22,0.00,0.00,,15.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2038,fr FRA,"MF,FW",fr Ligue 1,35-048,1990,0.8,25,38,65.8,338,77,0,0.2,0.1,-0.2,2,3,0,0,3,2038,fr FRA,"MF,FW",fr Ligue 1,35-048,1990,0.8,38,36,1,1,0,0,2,0,0,0,0,0,25,1,4,2038,fr FRA,"MF,FW",fr Ligue 1,35-048,1990,0.8,3,3.65,3,0,0,0,0,0,0,0.00,2038,fr FRA,"MF,FW",fr Ligue 1,35-048,1990,0.8,0,0,0,0,0,3,0.0,3,0,0,0,2,2,1,0,2038,fr FRA,"MF,FW",fr Ligue 1,35-048,1990,0.8,51,0,8,22,21,3,51,1,1,100.0,0,0.0,26,112,52,2,1,0,3,2,41,2,2519,fr FRA,"MF,FW",fr Ligue 1,35-048,1990,10,74,7,5.5,0.8,0,,0,10,7,5,2.70,2,1,+1,+1.22,+0.37,1.3,2.6,-1.4,-1.67,2038,fr FRA,"MF,FW",fr Ligue 1,35-048,1990,0.8,1,0,0,2,2,0,2,2,0,0,0,0,0,2,6,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,Riccardo Sottil,it ITA,FW,Lecce,it Serie A,26.0,1999,9,4,392,4.4,1,1,2,1,0,0,0,0,0.1,0.1,1.0,1.1,20,12,41,0.46,0.24,2039,it ITA,FW,it Serie A,26-192,1999,4.4,1,4,2,50.0,0.92,0.46,0.25,0.50,27.5,1,0,0,0.1,0.1,0.03,+0.9,+0.9,2039,it ITA,FW,it Serie A,26-192,1999,4.4,91,129,70.5,1410,302,1,1.0,0.8,0.0,5,3,5,2,12,2039,it ITA,FW,it Serie A,26-192,1999,4.4,129,112,17,5,0,0,22,2,10,6,3,0,91,0,5,2039,it ITA,FW,it Serie A,26-192,1999,4.4,12,2.76,7,2,1,1,1,0,2,0.46,2039,it ITA,FW,it Serie A,26-192,1999,4.4,2,1,1,1,0,4,25.0,3,3,0,3,1,3,0,0,2039,it ITA,FW,it Serie A,26-192,1999,4.4,176,0,14,52,114,8,176,23,6,26.1,13,56.5,125,1051,536,20,13,4,14,5,132,41,2520,it ITA,FW,it Serie A,26-192,1999,9,392,44,31.1,4.4,4,62,0,5,29,2,0.89,2,8,-6,-1.38,-1.07,2.1,6.7,-4.6,-1.06,2039,it ITA,FW,it Serie A,26-192,1999,4.4,0,0,0,4,14,2,22,1,1,0,0,0,18,0,5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,Tomáš Souček,cz CZE,"MF,FW",West Ham,eng Premier League,30.0,1995,12,6,558,6.2,2,0,2,2,0,0,0,1,2.3,2.3,0.0,2.3,1,15,11,0.32,0.37,2040,cz CZE,"MF,FW",eng Premier League,30-288,1995,6.2,2,10,7,70.0,1.61,1.13,0.20,0.29,10.4,0,0,0,2.3,2.3,0.31,-0.3,-0.3,2040,cz CZE,"MF,FW",eng Premier League,30-288,1995,6.2,136,203,67.0,1911,538,0,0.0,0.1,0.0,1,11,2,0,15,2040,cz CZE,"MF,FW",eng Premier League,30-288,1995,6.2,203,199,3,3,0,1,3,0,0,0,0,0,136,1,6,2040,cz CZE,"MF,FW",eng Premier League,30-288,1995,6.2,6,0.97,4,0,0,2,0,0,3,0.48,2040,cz CZE,"MF,FW",eng Premier League,30-288,1995,6.2,8,4,5,3,0,9,44.4,5,9,4,5,4,12,30,0,2040,cz CZE,"MF,FW",eng Premier League,30-288,1995,6.2,295,34,93,145,58,13,295,4,1,25.0,3,75.0,111,363,145,1,2,0,15,1,165,11,2521,cz CZE,"MF,FW",eng Premier League,30-288,1995,12,558,47,41.3,6.2,6,71,1,6,22,0,1.00,7,17,-10,-1.61,-1.39,8.1,13.5,-5.4,-0.88,2040,cz CZE,"MF,FW",eng Premier League,30-288,1995,6.2,0,1,0,10,4,2,3,4,4,0,0,0,15,22,16,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,Matìas Soulé,ar ARG,"MF,FW",Roma,it Serie A,22.0,2003,14,13,990,11.0,4,2,6,4,0,0,0,0,1.9,1.9,1.7,3.7,43,50,89,0.55,0.33,2041,ar ARG,"MF,FW",it Serie A,22-241,2003,11.0,4,26,10,38.5,2.36,0.91,0.15,0.40,21.0,3,0,0,1.9,1.9,0.07,+2.1,+2.1,2041,ar ARG,"MF,FW",it Serie A,22-241,2003,11.0,360,463,77.8,5750,1440,2,1.7,1.8,+0.3,23,41,9,3,50,2041,ar ARG,"MF,FW",it Serie A,22-241,2003,11.0,463,426,35,10,1,7,44,8,16,14,1,0,360,2,12,2041,ar ARG,"MF,FW",it Serie A,22-241,2003,11.0,47,4.27,33,7,1,2,4,0,4,0.36,2041,ar ARG,"MF,FW",it Serie A,22-241,2003,11.0,5,4,1,3,1,8,37.5,5,13,1,12,4,9,6,0,2041,ar ARG,"MF,FW",it Serie A,22-241,2003,11.0,598,11,38,274,297,38,598,50,15,30.0,25,50.0,390,2612,1208,43,38,14,26,20,461,89,2522,ar ARG,"MF,FW",it Serie A,22-241,2003,14,990,71,78.6,11.0,13,74,1,1,25,0,1.93,13,5,+8,+0.73,+1.06,13.6,11.5,+2.1,+0.19,2041,ar ARG,"MF,FW",it Serie A,22-241,2003,11.0,0,0,0,3,25,1,44,4,4,0,0,0,62,5,8,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
