Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_keeper_adv,Nation_stats_keeper_adv,Pos_stats_keeper_adv,Comp_stats_keeper_adv,Age_stats_keeper_adv,Born_stats_keeper_adv,90s_stats_keeper_adv,GA_stats_keeper_adv,PKA_stats_keeper_adv,FK_stats_keeper_adv,CK_stats_keeper_adv,OG_stats_keeper_adv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
901,Emil Forsberg,se SWE,MF,RB Leipzig,de Bundesliga,29,1991,31,20,1706,19.0,6,2,8,2,4,4,2,0,8.0,4.8,3.5,8.3,39,80,118,0.21,0.61,901,se SWE,MF,de Bundesliga,29,1991,19.0,6,38,11,28.9,2.00,0.58,0.05,0.18,19.0,2,4,4,8.0,4.8,0.13,-2.0,-2.8,901,se SWE,MF,de Bundesliga,29,1991,19.0,624,766,81.5,8731,2325,2,3.5,3.4,-1.5,24,53,33,2,80,901,se SWE,MF,de Bundesliga,29,1991,19.0,766,713,50,22,11,4,38,4,20,8,12,0,624,3,11,901,se SWE,MF,de Bundesliga,29,1991,19.0,56,2.96,39,8,5,2,2,0,7,0.37,901,se SWE,MF,de Bundesliga,29,1991,19.0,21,12,2,11,8,22,31.8,15,18,0,18,2,23,2,1,901,se SWE,MF,de Bundesliga,29,1991,19.0,951,8,69,481,413,61,947,31,23,74.2,8,25.8,592,3087,1391,39,40,12,55,26,743,118,1142,se SWE,MF,de Bundesliga,29,1991,31,1706,55,55.8,19.0,20,70,5,11,27,0,1.58,33,16,+17,+0.90,-0.30,35.2,21.0,+14.3,+0.75,901,se SWE,MF,de Bundesliga,29,1991,19.0,2,0,0,11,22,4,38,2,12,0,0,0,58,9,18,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,Adam Forshaw,eng ENG,MF,Leeds United,eng Premier League,29,1991,22,17,1530,17.0,0,1,1,0,0,0,5,0,0.5,0.5,1.0,1.5,19,80,26,0.06,0.09,902,eng ENG,MF,eng Premier League,29,1991,17.0,0,14,4,28.6,0.82,0.24,0.00,0.00,25.0,1,0,0,0.5,0.5,0.03,-0.5,-0.5,902,eng ENG,MF,eng Premier League,29,1991,17.0,695,842,82.5,11652,3225,1,1.0,0.7,0.0,13,68,8,0,80,902,eng ENG,MF,eng Premier League,29,1991,17.0,842,805,31,25,6,6,5,5,0,0,0,0,695,6,18,902,eng ENG,MF,eng Premier League,29,1991,17.0,35,2.06,31,0,1,3,0,0,2,0.12,902,eng ENG,MF,eng Premier League,29,1991,17.0,53,23,21,27,5,54,38.9,33,17,1,16,19,72,12,2,902,eng ENG,MF,eng Premier League,29,1991,17.0,995,25,265,578,167,9,995,19,12,63.2,7,36.8,539,2507,1137,19,12,2,24,11,629,26,1143,eng ENG,MF,eng Premier League,29,1991,22,1530,70,44.7,17.0,17,83,13,5,23,4,1.05,20,41,-21,-1.24,-0.47,21.1,33.6,-12.5,-0.73,902,eng ENG,MF,eng Premier League,29,1991,17.0,5,0,0,26,15,2,5,19,23,0,0,0,119,11,11,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,Marcus Forss,fi FIN,"FW,MF",Brentford,eng Premier League,22,1999,7,1,209,2.3,0,1,1,0,0,0,0,0,0.3,0.3,0.2,0.6,2,6,12,0.43,0.24,903,fi FIN,"FW,MF",eng Premier League,22,1999,2.3,0,5,0,0.0,2.15,0.00,0.00,,15.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,903,fi FIN,"FW,MF",eng Premier League,22,1999,2.3,22,38,57.9,341,115,1,0.2,0.0,+0.8,1,5,1,0,6,903,fi FIN,"FW,MF",eng Premier League,22,1999,2.3,38,34,3,0,0,1,1,0,0,0,0,0,22,1,1,903,fi FIN,"FW,MF",eng Premier League,22,1999,2.3,1,0.43,0,0,0,1,0,0,1,0.43,903,fi FIN,"FW,MF",eng Premier League,22,1999,2.3,3,3,0,2,1,4,50.0,2,5,0,5,1,4,0,0,903,fi FIN,"FW,MF",eng Premier League,22,1999,2.3,69,0,2,39,28,6,69,4,1,25.0,3,75.0,29,126,44,2,0,0,9,1,37,12,1144,fi FIN,"FW,MF",eng Premier League,22,1999,7,209,30,6.1,2.3,1,90,1,6,20,16,0.86,4,4,0,0.00,+0.22,4.3,4.2,+0.1,+0.06,903,fi FIN,"FW,MF",eng Premier League,22,1999,2.3,0,0,0,3,1,0,1,1,3,0,0,0,4,2,7,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,33,1988,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,904,eng ENG,GK,eng Premier League,33,1988,19.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,904,eng ENG,GK,eng Premier League,33,1988,19.0,360,603,59.7,11459,8540,0,0.0,0.0,0.0,0,11,0,0,0,904,eng ENG,GK,eng Premier League,33,1988,19.0,603,393,208,68,0,0,0,0,0,0,0,0,360,2,1,904,eng ENG,GK,eng Premier League,33,1988,19.0,3,0.16,1,2,0,0,0,0,0,0.00,904,eng ENG,GK,eng Premier League,33,1988,19.0,1,0,1,0,0,1,0.0,1,0,0,0,0,1,23,2,904,eng ENG,GK,eng Premier League,33,1988,19.0,673,513,669,4,0,0,673,0,0,,0,,336,2160,1197,0,0,0,0,0,260,0,1145,eng ENG,GK,eng Premier League,33,1988,19,1710,90,50.0,19.0,19,90,19,0,,14,1.21,25,35,-10,-0.53,+0.21,22.6,32.0,-9.3,-0.49,904,eng ENG,GK,eng Premier League,33,1988,19.0,1,0,0,0,3,0,0,0,0,0,0,0,7,7,0,100.0,64,eng ENG,GK,eng Premier League,33,1988,19,19,1710,19.0,35,1.84,101,68,67.3,6,5,8,3,15.8,2,2,0,0,64,eng ENG,GK,eng Premier League,33,1988,19.0,35,2,0,5,2,32.4,0.31,-0.6,-0.03,105,330,31.8,461,71,50.1,39.6,285,19,6.7,24,1.26,12.3
905,Philipp Förster,de GER,"MF,FW",Stuttgart,de Bundesliga,26,1995,20,11,967,10.7,2,1,3,2,0,0,4,0,2.8,2.8,1.3,4.0,33,46,59,0.28,0.38,905,de GER,"MF,FW",de Bundesliga,26,1995,10.7,2,29,7,24.1,2.70,0.65,0.07,0.29,17.9,1,0,0,2.8,2.8,0.09,-0.8,-0.8,905,de GER,"MF,FW",de Bundesliga,26,1995,10.7,377,444,84.9,5090,1267,1,1.3,1.8,-0.3,9,33,14,3,46,905,de GER,"MF,FW",de Bundesliga,26,1995,10.7,444,427,15,2,1,1,8,9,3,0,0,0,377,2,11,905,de GER,"MF,FW",de Bundesliga,26,1995,10.7,29,2.70,22,1,2,4,0,0,2,0.19,905,de GER,"MF,FW",de Bundesliga,26,1995,10.7,20,13,4,12,4,26,42.3,15,12,1,11,3,23,2,0,905,de GER,"MF,FW",de Bundesliga,26,1995,10.7,569,3,66,280,229,36,569,18,9,50.0,9,50.0,328,1963,1021,33,30,10,23,10,400,59,1146,de GER,"MF,FW",de Bundesliga,26,1995,20,967,48,31.6,10.7,11,71,2,9,20,6,1.10,18,22,-4,-0.37,+0.23,14.8,19.3,-4.5,-0.42,905,de GER,"MF,FW",de Bundesliga,26,1995,10.7,4,0,0,15,9,2,8,3,13,0,0,0,58,10,11,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,Francesco Forte,it ITA,FW,Venezia,it Serie A,28,1993,12,4,422,4.7,1,0,1,1,0,0,3,0,1.0,1.0,0.6,1.6,3,7,16,0.21,0.37,906,it ITA,FW,it Serie A,28,1993,4.7,1,11,2,18.2,2.35,0.43,0.09,0.50,10.5,0,0,0,1.0,1.0,0.09,0.0,0.0,906,it ITA,FW,it Serie A,28,1993,4.7,52,75,69.3,672,159,0,0.6,0.1,-0.6,4,2,3,0,7,906,it ITA,FW,it Serie A,28,1993,4.7,75,71,4,0,0,0,2,0,0,0,0,0,52,0,1,906,it ITA,FW,it Serie A,28,1993,4.7,8,1.79,5,0,0,2,0,1,1,0.22,906,it ITA,FW,it Serie A,28,1993,4.7,3,2,0,2,1,5,40.0,3,1,0,1,0,3,2,0,906,it ITA,FW,it Serie A,28,1993,4.7,118,2,10,62,49,19,118,1,1,100.0,0,0.0,46,181,65,3,3,1,13,2,82,16,1147,it ITA,FW,it Serie A,28,1993,12,422,35,12.3,4.7,4,74,2,8,16,8,0.33,4,9,-5,-1.07,-0.17,3.5,7.4,-3.9,-0.87,906,it ITA,FW,it Serie A,28,1993,4.7,3,0,0,11,7,2,2,0,2,0,0,0,14,18,16,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,29,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,907,cv CPV,DF,fr Ligue 1,29,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,907,cv CPV,DF,fr Ligue 1,29,1992,1.0,27,28,96.4,602,188,0,0.0,0.0,0.0,0,0,0,0,2,907,cv CPV,DF,fr Ligue 1,29,1992,1.0,28,27,1,1,0,1,0,0,0,0,0,0,27,0,0,907,cv CPV,DF,fr Ligue 1,29,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,907,cv CPV,DF,fr Ligue 1,29,1992,1.0,2,0,2,0,0,2,50.0,1,2,1,1,0,2,4,0,907,cv CPV,DF,fr Ligue 1,29,1992,1.0,39,5,22,18,0,0,39,2,1,50.0,1,50.0,17,120,55,0,0,0,1,1,23,0,1149,cv CPV,DF,fr Ligue 1,29,1992,1,90,90,2.6,1.0,1,90,1,0,,0,1.00,1,1,0,0.00,-0.38,2.1,0.7,+1.4,+1.41,907,cv CPV,DF,fr Ligue 1,29,1992,1.0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,Ben Foster,eng ENG,GK,Watford,eng Premier League,38,1983,26,26,2340,26.0,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.04,0.00,908,eng ENG,GK,eng Premier League,38,1983,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,908,eng ENG,GK,eng Premier League,38,1983,26.0,428,887,48.3,16732,14440,1,0.1,0.1,+0.9,1,33,1,0,0,908,eng ENG,GK,eng Premier League,38,1983,26.0,887,552,329,105,0,3,0,0,0,0,0,0,428,6,1,908,eng ENG,GK,eng Premier League,38,1983,26.0,8,0.31,8,0,0,0,0,0,1,0.04,908,eng ENG,GK,eng Premier League,38,1983,26.0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,9,4,908,eng ENG,GK,eng Premier League,38,1983,26.0,940,719,925,16,0,0,940,1,1,100.0,0,0.0,450,2800,1448,0,0,0,0,0,338,0,1150,eng ENG,GK,eng Premier League,38,1983,26,2340,90,68.4,26.0,26,90,26,0,,2,0.77,24,49,-25,-0.96,+0.54,28.6,41.9,-13.3,-0.51,908,eng ENG,GK,eng Premier League,38,1983,26.0,0,0,0,1,4,0,0,0,0,0,1,0,54,5,3,62.5,65,eng ENG,GK,eng Premier League,38,1983,26,26,2340,26.0,49,1.88,116,67,60.3,5,5,16,4,15.4,4,3,1,0,65,eng ENG,GK,eng Premier League,38,1983,26.0,49,3,0,3,1,37.1,0.29,-10.9,-0.42,196,623,31.5,657,76,64.1,44.7,455,20,4.4,37,1.42,15.9
909,Tariqe Fosu,gh GHA,DF,Brentford,eng Premier League,25,1995,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,4,0.00,0.22,909,gh GHA,DF,eng Premier League,25,1995,0.2,0,1,1,100.0,5.29,5.29,0.00,0.00,17.0,0,0,0,0.0,0.0,0.04,0.0,0.0,909,gh GHA,DF,eng Premier League,25,1995,0.2,6,7,85.7,103,13,0,0.0,0.0,0.0,0,0,0,0,1,909,gh GHA,DF,eng Premier League,25,1995,0.2,7,7,0,0,0,0,1,0,0,0,0,0,6,0,0,909,gh GHA,DF,eng Premier League,25,1995,0.2,1,5.29,0,0,0,1,0,0,0,0.00,909,gh GHA,DF,eng Premier League,25,1995,0.2,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,909,gh GHA,DF,eng Premier League,25,1995,0.2,10,0,0,3,7,3,10,0,0,,0,,7,62,53,3,1,1,0,0,8,4,1151,gh GHA,DF,eng Premier League,25,1995,1,17,17,0.5,0.2,0,,0,1,17,7,0.00,1,0,+1,+5.29,+5.53,0.1,0.2,-0.1,-0.55,909,gh GHA,DF,eng Premier League,25,1995,0.2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,23,1998,6,0,145,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.7,2,2,6,0.00,0.42,910,nl NED,DF,de Bundesliga,23,1998,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,910,nl NED,DF,de Bundesliga,23,1998,1.6,73,94,77.7,1150,452,0,0.7,0.6,-0.7,2,2,2,2,2,910,nl NED,DF,de Bundesliga,23,1998,1.6,94,70,24,2,0,0,4,22,0,0,0,0,73,0,1,910,nl NED,DF,de Bundesliga,23,1998,1.6,2,1.24,2,0,0,0,0,0,0,0.00,910,nl NED,DF,de Bundesliga,23,1998,1.6,5,3,3,1,1,4,100.0,0,1,0,1,2,7,2,0,910,nl NED,DF,de Bundesliga,23,1998,1.6,109,5,33,51,28,1,109,2,1,50.0,1,50.0,47,211,94,2,4,0,2,0,54,6,1152,nl NED,DF,de Bundesliga,23,1998,6,145,24,4.7,1.6,0,,0,6,24,3,2.50,3,3,0,0.00,-1.02,6.9,2.3,+4.6,+2.85,910,nl NED,DF,de Bundesliga,23,1998,1.6,0,0,0,1,0,0,4,2,3,0,0,0,14,2,3,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,28,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,5,0.00,0.02,911,fr FRA,DF,es La Liga,28,1993,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,911,fr FRA,DF,es La Liga,28,1993,2.0,46,72,63.9,633,288,0,0.0,0.0,0.0,1,1,1,1,4,911,fr FRA,DF,es La Liga,28,1993,2.0,72,50,22,0,0,0,7,22,0,0,0,0,46,0,6,911,fr FRA,DF,es La Liga,28,1993,2.0,3,1.50,1,0,0,0,1,1,0,0.00,911,fr FRA,DF,es La Liga,28,1993,2.0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,2,0,911,fr FRA,DF,es La Liga,28,1993,2.0,84,4,21,46,18,0,84,0,0,,0,,32,200,78,2,2,0,3,2,40,5,1153,fr FRA,DF,es La Liga,28,1993,2,180,90,5.3,2.0,2,90,2,0,,0,1.00,1,1,0,0.00,+0.47,1.3,2.6,-1.3,-0.65,911,fr FRA,DF,es La Liga,28,1993,2.0,0,0,0,1,3,0,7,1,0,0,0,0,4,1,3,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,Dimitri Foulquier,fr FRA,DF,Valencia,es La Liga,28,1993,29,25,2342,26.0,0,1,1,0,0,0,11,0,0.6,0.6,0.6,1.2,39,80,31,0.04,0.05,912,fr FRA,DF,es La Liga,28,1993,26.0,0,16,5,31.3,0.61,0.19,0.00,0.00,21.9,0,0,0,0.6,0.6,0.04,-0.6,-0.6,912,fr FRA,DF,es La Liga,28,1993,26.0,702,1014,69.2,12016,5268,1,0.6,0.7,+0.4,11,68,12,7,80,912,fr FRA,DF,es La Liga,28,1993,26.0,1014,765,247,25,0,10,60,222,0,0,0,0,702,2,36,912,fr FRA,DF,es La Liga,28,1993,26.0,33,1.27,21,2,3,2,5,0,5,0.19,912,fr FRA,DF,es La Liga,28,1993,26.0,36,17,17,15,4,34,61.8,13,19,3,16,29,65,49,0,912,fr FRA,DF,es La Liga,28,1993,26.0,1243,67,354,612,289,14,1243,33,23,69.7,10,30.3,584,3750,2078,39,34,3,21,13,557,31,1154,fr FRA,DF,es La Liga,28,1993,29,2342,81,68.5,26.0,25,89,23,4,31,0,1.17,30,36,-6,-0.23,-0.31,25.0,29.2,-4.2,-0.16,912,fr FRA,DF,es La Liga,28,1993,26.0,11,0,0,39,40,1,60,29,17,1,1,0,164,20,22,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,23,1998,25,22,1924,21.4,1,1,2,1,0,0,6,1,0.7,0.7,1.1,1.8,48,91,35,0.09,0.08,913,ar ARG,DF,es La Liga,23,1998,21.4,1,6,2,33.3,0.28,0.09,0.17,0.50,12.1,0,0,0,0.7,0.7,0.12,+0.3,+0.3,913,ar ARG,DF,es La Liga,23,1998,21.4,982,1178,83.4,16074,6119,1,1.1,0.9,-0.1,10,78,11,1,91,913,ar ARG,DF,es La Liga,23,1998,21.4,1178,965,208,16,2,5,7,192,0,0,0,0,982,5,21,913,ar ARG,DF,es La Liga,23,1998,21.4,28,1.31,26,1,1,0,0,0,1,0.05,913,ar ARG,DF,es La Liga,23,1998,21.4,69,49,35,28,6,47,74.5,12,29,7,22,20,89,50,0,913,ar ARG,DF,es La Liga,23,1998,21.4,1409,80,470,713,247,18,1409,40,28,70.0,12,30.0,746,4620,2709,48,28,3,25,7,779,35,1155,ar ARG,DF,es La Liga,23,1998,25,1924,77,56.3,21.4,22,84,12,3,29,5,1.24,29,19,+10,+0.47,-0.49,31.3,22.2,+9.1,+0.43,913,ar ARG,DF,es La Liga,23,1998,21.4,6,1,1,39,22,0,7,20,49,0,1,0,125,36,24,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,Gianluca Frabotta,it ITA,"DF,MF",Hellas Verona,it Serie A,22,1999,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,914,it ITA,"DF,MF",it Serie A,22,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,914,it ITA,"DF,MF",it Serie A,22,1999,0.2,4,10,40.0,53,31,0,0.0,0.0,0.0,0,0,0,0,0,914,it ITA,"DF,MF",it Serie A,22,1999,0.2,10,10,0,0,0,0,3,0,0,0,0,0,4,0,0,914,it ITA,"DF,MF",it Serie A,22,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,914,it ITA,"DF,MF",it Serie A,22,1999,0.2,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,914,it ITA,"DF,MF",it Serie A,22,1999,0.2,12,1,1,5,6,1,12,0,0,,0,,4,61,40,1,1,0,0,0,6,3,1156,it ITA,"DF,MF",it Serie A,22,1999,2,20,10,0.6,0.2,0,,0,2,10,10,1.50,0,0,0,0.00,-0.16,0.1,0.1,-0.1,-0.32,914,it ITA,"DF,MF",it Serie A,22,1999,0.2,0,0,0,2,0,0,3,1,0,0,0,0,2,1,2,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,25,1995,23,9,848,9.4,0,0,0,0,0,0,3,0,0.0,0.0,0.6,0.6,20,36,32,0.00,0.06,915,de GER,DF,de Bundesliga,25,1995,9.4,0,1,0,0.0,0.11,0.00,0.00,,21.0,0,0,0,0.0,0.0,0.03,0.0,0.0,915,de GER,DF,de Bundesliga,25,1995,9.4,297,445,66.7,5006,2451,0,0.6,0.8,-0.6,12,28,16,10,36,915,de GER,DF,de Bundesliga,25,1995,9.4,445,345,96,4,1,1,36,92,0,0,0,0,297,4,13,915,de GER,DF,de Bundesliga,25,1995,9.4,21,2.23,17,3,0,0,0,1,0,0.00,915,de GER,DF,de Bundesliga,25,1995,9.4,26,19,12,10,4,27,48.1,14,8,2,6,9,35,25,0,915,de GER,DF,de Bundesliga,25,1995,9.4,554,30,162,239,156,4,554,12,6,50.0,6,50.0,206,1056,540,20,6,0,14,2,265,32,1157,de GER,DF,de Bundesliga,25,1995,23,848,37,27.7,9.4,9,73,5,14,13,10,1.35,8,12,-4,-0.42,+0.10,8.5,18.5,-9.9,-1.05,915,de GER,DF,de Bundesliga,25,1995,9.4,3,0,0,17,8,0,36,9,19,0,1,0,44,9,12,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Przemysław Frankowski,pl POL,DF,Lens,fr Ligue 1,26,1995,37,28,2448,27.2,6,5,11,6,0,0,5,0,2.4,2.4,3.7,6.0,53,89,223,0.40,0.22,916,pl POL,DF,fr Ligue 1,26,1995,27.2,6,34,13,38.2,1.25,0.48,0.18,0.46,17.9,0,0,0,2.4,2.4,0.07,+3.6,+3.6,916,pl POL,DF,fr Ligue 1,26,1995,27.2,1156,1449,79.8,17885,4839,5,3.7,3.5,+1.3,37,60,33,10,89,916,pl POL,DF,fr Ligue 1,26,1995,27.2,1449,1211,229,8,4,5,71,216,5,2,3,0,1156,9,39,916,pl POL,DF,fr Ligue 1,26,1995,27.2,68,2.50,58,2,4,2,2,0,8,0.29,916,pl POL,DF,fr Ligue 1,26,1995,27.2,57,39,22,27,8,74,48.6,38,27,0,27,28,85,52,0,916,pl POL,DF,fr Ligue 1,26,1995,27.2,1740,67,416,748,592,63,1740,38,16,42.1,22,57.9,955,4654,2167,53,44,7,39,17,1067,223,1159,pl POL,DF,fr Ligue 1,26,1995,37,2448,66,71.6,27.2,28,81,16,9,19,0,1.65,45,37,+8,+0.29,-0.26,36.3,32.7,+3.6,+0.13,916,pl POL,DF,fr Ligue 1,26,1995,27.2,5,0,0,36,9,2,71,28,39,0,1,0,130,12,11,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,Enric Franquesa,es ESP,"DF,FW",Levante,es La Liga,24,1997,16,6,625,6.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,17,15,36,0.00,0.04,917,es ESP,"DF,FW",es La Liga,24,1997,6.9,0,1,0,0.0,0.14,0.00,0.00,,11.5,0,0,0,0.1,0.1,0.13,-0.1,-0.1,917,es ESP,"DF,FW",es La Liga,24,1997,6.9,198,263,75.3,2823,876,0,0.1,0.2,-0.1,3,11,3,1,15,917,es ESP,"DF,FW",es La Liga,24,1997,6.9,263,208,54,0,0,0,10,53,1,1,0,0,198,1,12,917,es ESP,"DF,FW",es La Liga,24,1997,6.9,9,1.30,8,0,0,1,0,0,1,0.14,917,es ESP,"DF,FW",es La Liga,24,1997,6.9,5,3,4,0,1,1,0.0,1,4,0,4,7,12,11,0,917,es ESP,"DF,FW",es La Liga,24,1997,6.9,325,12,86,149,95,4,325,19,10,52.6,9,47.4,145,1043,503,17,13,3,10,8,179,36,1160,es ESP,"DF,FW",es La Liga,24,1997,16,625,39,18.3,6.9,6,75,4,10,18,17,0.69,7,12,-5,-0.72,-0.08,9.5,9.9,-0.4,-0.06,917,es ESP,"DF,FW",es La Liga,24,1997,6.9,1,0,0,7,7,1,10,7,3,0,0,0,28,8,7,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
