Rk,Squad,Comp,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,G+A-PK,xG+xAG,Rk_stats_teams_shooting_for,Comp_stats_teams_shooting_for,# Pl_stats_teams_shooting_for,90s_stats_teams_shooting_for,Gls_stats_teams_shooting_for,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_teams_shooting_for,PKatt_stats_teams_shooting_for,xG_stats_teams_shooting_for,npxG_stats_teams_shooting_for,npxG/Sh,G-xG,np:G-xG,Rk_stats_teams_passing_for,Comp_stats_teams_passing_for,# Pl_stats_teams_passing_for,90s_stats_teams_passing_for,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_teams_passing_for,xAG_stats_teams_passing_for,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_teams_passing_for,Rk_stats_teams_passing_types_for,Comp_stats_teams_passing_types_for,# Pl_stats_teams_passing_types_for,90s_stats_teams_passing_types_for,Att_stats_teams_passing_types_for,Live,Dead,FK_stats_teams_passing_types_for,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_teams_passing_types_for,Off,Blocks,Rk_stats_teams_gca_for,Comp_stats_teams_gca_for,# Pl_stats_teams_gca_for,90s_stats_teams_gca_for,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_teams_gca_for,Fld,Def,GCA,GCA90,Rk_stats_teams_defense_for,Comp_stats_teams_defense_for,# Pl_stats_teams_defense_for,90s_stats_teams_defense_for,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_teams_defense_for,Tkl%,Lost,Blocks_stats_teams_defense_for,Sh_stats_teams_defense_for,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_teams_possession_for,Comp_stats_teams_possession_for,# Pl_stats_teams_possession_for,Poss_stats_teams_possession_for,90s_stats_teams_possession_for,Touches,Def Pen,Def 3rd_stats_teams_possession_for,Mid 3rd_stats_teams_possession_for,Att 3rd_stats_teams_possession_for,Att Pen,Live_stats_teams_possession_for,Att_stats_teams_possession_for,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_teams_possession_for,PrgDist_stats_teams_possession_for,PrgC_stats_teams_possession_for,1/3_stats_teams_possession_for,CPA,Mis,Dis,Rec,PrgR,Rk_stats_teams_playing_time_for,Comp_stats_teams_playing_time_for,# Pl_stats_teams_playing_time_for,Age_stats_teams_playing_time_for,MP_stats_teams_playing_time_for,Min_stats_teams_playing_time_for,Mn/MP,Min%,90s_stats_teams_playing_time_for,Starts_stats_teams_playing_time_for,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_teams_misc_for,Comp_stats_teams_misc_for,# Pl_stats_teams_misc_for,90s_stats_teams_misc_for,CrdY_stats_teams_misc_for,CrdR_stats_teams_misc_for,2CrdY,Fls,Fld_stats_teams_misc_for,Off_stats_teams_misc_for,Crs_stats_teams_misc_for,Int_stats_teams_misc_for,TklW_stats_teams_misc_for,PKwon,PKcon,OG,Recov,Won,Lost_stats_teams_misc_for,Won%,Rk_stats_teams_keeper_for,Comp_stats_teams_keeper_for,# Pl_stats_teams_keeper_for,MP_stats_teams_keeper_for,Starts_stats_teams_keeper_for,Min_stats_teams_keeper_for,90s_stats_teams_keeper_for,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_teams_keeper_for,PKA,PKsv,PKm,Rk_stats_teams_keeper_adv_for,Comp_stats_teams_keeper_adv_for,# Pl_stats_teams_keeper_adv_for,90s_stats_teams_keeper_adv_for,GA_stats_teams_keeper_adv_for,PKA_stats_teams_keeper_adv_for,FK_stats_teams_keeper_adv_for,CK_stats_teams_keeper_adv_for,OG_stats_teams_keeper_adv_for,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_teams_keeper_adv_for,Att_stats_teams_keeper_adv_for,Cmp%_stats_teams_keeper_adv_for,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
45,Lazio,it Serie A,27,29.0,55.4,38,418,3420,38.0,74,48,122,67,7,9,88,5,55.3,48.2,38.8,87.0,788,1527,3.03,2.48,45,it Serie A,27,38.0,74,445,185,41.6,11.71,4.87,0.15,0.36,17.4,14,7,9,55.3,48.2,0.11,18.7,18.8,45,it Serie A,27,38.0,19632,23041,85.2,320293,109239,48,38.8,34.4,9.2,346,1398,309,53,1527,45,it Serie A,27,38.0,23041,21310,1687,520,54,137,574,663,176,74,71,0,19632,44,296,45,it Serie A,27,38.0,798,21.0,610,55,40,42,41,10,128,3.37,45,it Serie A,27,38.0,578,339,246,255,77,621,38.3,383,416,144,272,315,893,565,10,45,it Serie A,27,55.4,38.0,26867,2495,8040,13314,5750,804,26858,610,334,54.8,274,44.9,15747,79463,41085,788,564,183,555,273,19495,1516,45,it Serie A,27,29.0,38,3420,90,100,38.0,418,82,258,155,21,288,1.68,77,58,19,0.5,55.3,47.7,7.6,0.2,45,it Serie A,27,38.0,88,5,3,441,450,44,574,315,339,6,6,1,1941,411,427,49.0,45,it Serie A,2,38,38,3420,38.0,58,1.53,146,89,63.7,18,10,10,9,23.7,6,5,0,1,45,it Serie A,2,38.0,58,5,1,5,1,52.2,0.33,-4.8,-0.13,145,294,49.3,1032,165,23.4,28.5,469,21,4.5,26,0.68,14.5
46,Leeds United,eng Premier League,29,26.1,52.3,38,418,3420,38.0,42,26,68,37,5,5,101,3,44.4,40.4,31.3,71.8,671,1483,1.66,1.99,46,eng Premier League,29,38.0,42,480,142,29.6,12.63,3.74,0.08,0.26,18.3,13,5,5,44.4,40.4,0.09,-2.4,-3.4,46,eng Premier League,29,38.0,13989,18288,76.5,242664,89161,26,31.3,25.1,-5.3,347,995,272,53,1483,46,eng Premier League,29,38.0,18288,16432,1793,417,66,140,648,798,170,100,38,3,13989,63,368,46,eng Premier League,29,38.0,825,21.71,589,68,52,60,42,14,66,1.74,46,eng Premier League,29,38.0,787,437,396,298,93,886,46.0,478,473,143,330,395,1182,621,15,46,eng Premier League,29,52.3,38.0,22705,2608,8521,9502,4919,789,22700,655,339,51.8,316,48.2,12260,67099,36354,671,412,170,676,298,13865,1467,46,eng Premier League,29,26.1,38,3420,90,100,38.0,418,82,312,106,29,234,1.0,42,79,-37,-0.97,44.4,67.8,-23.5,-0.62,46,eng Premier League,29,38.0,101,3,0,469,368,63,648,395,437,4,5,1,2260,470,626,42.9,46,eng Premier League,2,38,38,3420,38.0,79,2.08,224,146,67.0,9,11,18,5,13.2,5,5,0,0,46,eng Premier League,2,38.0,79,5,3,10,1,62.4,0.26,-15.6,-0.41,109,413,26.4,1108,276,27.5,30.4,445,23,5.2,47,1.24,23.7
47,Leicester City,eng Premier League,28,26.5,52.0,38,418,3420,38.0,62,46,108,60,2,2,55,1,47.8,46.2,34.2,80.4,622,1356,2.79,2.16,47,eng Premier League,28,38.0,62,433,164,37.9,11.39,4.32,0.14,0.37,17.8,14,2,2,47.8,46.2,0.11,14.2,13.8,47,eng Premier League,28,38.0,16129,20137,80.1,269547,94214,46,34.2,26.9,11.8,312,1025,254,57,1356,47,eng Premier League,28,38.0,20137,18268,1809,457,65,105,556,769,185,113,42,2,16129,60,379,47,eng Premier League,28,38.0,745,19.61,566,41,48,42,33,15,105,2.76,47,eng Premier League,28,38.0,690,384,336,270,84,720,42.5,414,469,146,323,367,1057,777,15,47,eng Premier League,28,52.0,38.0,24409,2771,8575,11067,4962,746,24407,547,297,54.3,250,45.7,13897,68708,34763,622,467,157,601,368,16036,1351,47,eng Premier League,28,26.5,38,3420,90,100,38.0,418,84,308,109,23,232,1.37,62,59,3,0.08,47.8,59.3,-11.5,-0.3,47,eng Premier League,28,38.0,55,1,0,356,396,60,556,367,384,1,9,1,2015,530,553,48.9,47,eng Premier League,2,38,38,3420,38.0,59,1.55,192,132,72.9,14,10,14,7,18.4,9,7,2,0,47,eng Premier League,2,38.0,59,7,1,15,1,56.9,0.26,-1.1,-0.03,196,491,39.9,1021,174,35.7,25.8,551,16,2.9,39,1.03,10.7
48,Lens,fr Ligue 1,28,26.1,50.7,38,418,3420,38.0,60,39,99,55,5,5,73,7,50.2,46.4,34.9,81.3,763,1692,2.47,2.24,48,fr Ligue 1,28,38.0,60,511,183,35.8,13.45,4.82,0.11,0.3,18.6,14,5,5,50.2,46.4,0.09,9.8,8.6,48,fr Ligue 1,28,38.0,16573,20178,82.1,283832,99071,39,34.9,32.7,4.1,383,1263,281,70,1692,48,fr Ligue 1,28,38.0,20178,18428,1692,388,51,172,699,718,213,70,106,0,16573,58,295,48,fr Ligue 1,28,38.0,900,23.68,680,60,53,56,30,21,106,2.79,48,fr Ligue 1,28,38.0,591,359,273,243,75,602,44.2,336,360,99,261,455,1046,616,7,48,fr Ligue 1,28,50.7,38.0,24163,2058,6639,12383,5399,748,24158,594,345,58.1,250,42.1,15515,88191,47289,763,564,142,617,336,16448,1680,48,fr Ligue 1,28,26.1,38,3420,90,100,38.0,418,83,246,170,16,168,1.63,62,48,14,0.37,50.2,42.7,7.5,0.2,48,fr Ligue 1,28,38.0,73,7,1,421,357,58,699,455,359,3,5,0,2051,427,366,53.8,48,fr Ligue 1,2,38,38,3418,38.0,48,1.26,145,96,69.7,17,11,10,8,21.1,5,4,1,0,48,fr Ligue 1,2,38.0,48,4,1,3,0,44.9,0.29,-3.1,-0.08,133,341,39.0,750,194,33.7,30.6,452,34,7.5,45,1.18,16.6
49,Levante,es La Liga,31,28.0,47.2,38,418,3420,38.0,51,34,85,43,8,13,109,6,55.1,45.1,31.7,76.9,569,1343,2.03,2.28,49,es La Liga,31,38.0,51,430,146,34.0,11.32,3.84,0.1,0.29,17.7,14,8,13,55.1,45.1,0.11,-4.1,-2.1,49,es La Liga,31,38.0,12584,16422,76.6,226757,88940,34,31.7,25.8,2.3,318,968,254,63,1343,49,es La Liga,31,38.0,16422,14508,1837,477,50,183,624,769,168,58,76,3,12584,77,311,49,es La Liga,31,38.0,720,18.95,486,80,48,65,28,13,79,2.08,49,es La Liga,31,38.0,558,305,268,212,78,611,38.8,374,326,110,216,377,935,735,12,49,es La Liga,31,47.2,38.0,20500,2377,7382,8840,4535,719,20487,683,348,51.0,335,49.0,10842,56754,29187,569,405,154,614,302,12487,1334,49,es La Liga,31,28.0,38,3420,90,100,38.0,418,81,237,180,21,261,0.92,51,76,-25,-0.66,55.1,55.0,0.1,0.0,49,es La Liga,31,38.0,109,6,2,550,403,77,624,377,305,6,6,0,2054,441,492,47.3,49,es La Liga,4,38,38,3420,38.0,76,2.0,203,126,65.0,8,11,19,7,18.4,6,5,1,0,49,es La Liga,4,38.0,76,5,1,13,0,65.9,0.3,-10.1,-0.27,155,460,33.7,821,151,42.1,36.2,532,19,3.6,47,1.24,18.1
50,Leverkusen,de Bundesliga,29,24.4,53.7,34,374,3060,34.0,76,58,134,74,2,6,66,2,62.6,57.8,46.2,104.0,709,1341,3.88,3.2,50,de Bundesliga,29,34.0,76,453,184,40.6,13.32,5.41,0.16,0.4,16.4,11,2,6,62.6,57.8,0.13,13.4,16.2,50,de Bundesliga,29,34.0,14735,18338,80.4,258289,94652,58,46.2,47.1,11.8,351,991,296,60,1341,50,de Bundesliga,29,34.0,18338,16593,1681,380,80,89,537,726,194,96,71,1,14735,64,328,50,de Bundesliga,29,34.0,804,23.65,596,63,55,52,30,8,134,3.94,50,de Bundesliga,29,34.0,484,281,235,199,50,493,45.6,268,350,101,249,360,844,620,12,50,de Bundesliga,29,53.7,34.0,22247,2353,7516,10602,4364,806,22241,706,401,56.8,305,43.2,13043,70540,37410,709,494,177,608,296,14605,1334,50,de Bundesliga,29,24.4,34,3060,90,100,34.0,374,83,219,154,17,136,1.88,80,47,33,0.97,62.6,44.0,18.6,0.55,50,de Bundesliga,29,34.0,66,2,1,364,329,64,537,360,281,5,4,1,2009,442,415,51.6,50,de Bundesliga,3,34,34,3060,34.0,47,1.38,162,115,72.2,19,7,8,8,23.5,4,2,1,1,50,de Bundesliga,3,34.0,47,2,2,6,1,44.1,0.26,-1.9,-0.06,139,408,34.1,1055,185,29.0,25.4,418,17,4.1,45,1.32,13.0
51,Lille,fr Ligue 1,26,26.1,50.8,38,418,3420,38.0,45,29,74,41,4,5,98,6,50.5,46.6,33.7,80.4,725,1487,1.84,2.22,51,fr Ligue 1,26,38.0,45,461,150,32.5,12.13,3.95,0.09,0.27,17.4,15,4,5,50.5,46.6,0.1,-5.5,-5.6,51,fr Ligue 1,26,38.0,15086,18926,79.7,265491,93760,29,33.7,35.3,-4.7,344,1124,266,61,1487,51,fr Ligue 1,26,38.0,18926,16958,1879,471,47,186,621,828,201,79,90,0,15086,89,354,51,fr Ligue 1,26,38.0,811,21.34,592,73,53,45,35,13,81,2.13,51,fr Ligue 1,26,38.0,653,359,310,274,69,619,49.3,314,351,111,240,377,1030,672,6,51,fr Ligue 1,26,50.8,38.0,23068,2112,6990,11083,5263,793,23063,620,313,50.5,306,49.4,14302,79012,40425,725,540,183,655,347,14980,1472,51,fr Ligue 1,26,26.1,38,3420,90,100,38.0,418,83,269,145,18,181,1.45,48,48,0,0.0,50.5,39.9,10.6,0.28,51,fr Ligue 1,26,38.0,98,6,3,446,441,89,621,377,359,5,6,2,2145,525,492,51.6,51,fr Ligue 1,2,38,38,3420,38.0,48,1.26,151,105,72.2,14,13,11,10,26.3,6,6,0,0,51,fr Ligue 1,2,38.0,48,6,1,8,2,39.2,0.22,-6.8,-0.18,162,481,33.7,725,156,42.3,35.1,522,24,4.6,35,0.92,17.1
52,Liverpool,eng Premier League,27,27.7,62.7,38,418,3420,38.0,94,71,165,87,7,8,50,1,88.7,82.7,63.5,146.2,885,2243,4.16,4.0,52,eng Premier League,27,38.0,94,721,237,32.9,18.97,6.24,0.12,0.37,16.7,13,7,8,88.7,82.7,0.12,5.3,4.3,52,eng Premier League,27,38.0,21163,25552,82.8,370621,127087,71,63.5,56.2,7.5,527,1878,511,92,2243,52,eng Premier League,27,38.0,25552,23742,1747,436,112,167,897,780,282,47,207,0,21163,63,374,52,eng Premier League,27,38.0,1249,32.87,912,105,63,104,49,16,163,4.29,52,eng Premier League,27,38.0,554,320,207,240,107,576,40.5,343,359,74,285,340,894,523,8,52,eng Premier League,27,62.7,38.0,29575,2130,7195,14176,8419,1377,29567,635,343,54.0,291,45.8,17262,84190,45325,885,672,290,590,366,21042,2227,52,eng Premier League,27,27.7,38,3420,90,100,38.0,418,85,306,111,19,231,2.42,94,26,68,1.79,88.7,33.8,54.9,1.45,52,eng Premier League,27,38.0,50,1,0,363,286,63,897,340,320,5,0,1,2265,571,467,55.0,52,eng Premier League,2,38,38,3420,38.0,26,0.68,107,82,75.7,28,8,2,21,55.3,0,0,0,0,52,eng Premier League,2,38.0,26,0,0,3,1,26.6,0.26,1.6,0.04,116,268,43.3,1294,224,16.2,22.7,360,22,6.1,92,2.42,17.1
53,Lorient,fr Ligue 1,29,26.2,44.4,38,418,3420,38.0,35,20,55,32,3,3,69,4,41.3,39.0,29.7,68.7,569,1258,1.37,1.87,53,fr Ligue 1,29,38.0,35,442,146,33.0,11.63,3.84,0.07,0.22,19.3,32,3,3,41.3,39.0,0.09,-6.3,-7.0,53,fr Ligue 1,29,38.0,13156,16818,78.2,241458,86977,20,29.7,27.5,-9.7,321,998,218,76,1258,53,fr Ligue 1,29,38.0,16818,14950,1813,441,40,163,588,803,162,63,55,2,13156,55,291,53,fr Ligue 1,29,38.0,758,19.95,531,62,45,50,48,22,60,1.58,53,fr Ligue 1,29,38.0,696,412,337,292,67,811,47.2,428,405,115,290,412,1108,776,9,53,fr Ligue 1,29,44.4,38.0,21037,2054,6869,10009,4373,597,21034,597,307,51.4,290,48.6,12358,64255,31731,569,446,126,644,332,13060,1251,53,fr Ligue 1,29,26.2,38,3420,90,100,38.0,418,83,263,153,17,190,0.95,35,63,-28,-0.74,41.3,50.5,-9.2,-0.24,53,fr Ligue 1,29,38.0,69,4,3,475,423,55,588,412,412,3,6,3,2044,433,524,45.2,53,fr Ligue 1,2,38,38,3420,38.0,63,1.66,148,88,60.8,8,12,18,11,28.9,6,5,0,1,53,fr Ligue 1,2,38.0,63,5,4,4,3,49.8,0.31,-10.2,-0.27,138,499,27.7,639,124,42.4,36.3,568,9,1.6,25,0.66,15.4
54,Lyon,fr Ligue 1,30,25.6,58.4,38,418,3420,38.0,64,45,109,56,8,8,65,6,66.9,60.7,48.3,109.0,781,1756,2.66,3.03,54,fr Ligue 1,30,38.0,64,546,192,35.2,14.37,5.05,0.1,0.29,17.1,18,8,8,66.9,60.7,0.11,-2.9,-4.7,54,fr Ligue 1,30,38.0,19787,23388,84.6,340268,116719,45,48.3,50.8,-3.3,422,1486,346,66,1756,54,fr Ligue 1,30,38.0,23388,21522,1804,491,95,139,571,782,188,85,60,2,19787,62,313,54,fr Ligue 1,30,38.0,986,25.95,745,65,61,61,40,14,111,2.92,54,fr Ligue 1,30,38.0,632,367,264,270,98,614,45.4,335,385,91,294,396,1028,621,17,54,fr Ligue 1,30,58.4,38.0,27712,2276,7862,13801,6302,913,27704,814,489,60.1,325,39.9,18559,92512,45471,781,625,207,704,408,19671,1739,54,fr Ligue 1,30,25.6,38,3420,90,100,38.0,418,82,275,139,22,184,1.63,66,51,15,0.39,66.9,54.6,12.4,0.33,54,fr Ligue 1,30,38.0,65,6,2,436,424,62,571,396,367,6,8,3,2129,470,409,53.5,54,fr Ligue 1,2,38,38,3418,38.0,51,1.34,173,124,74.6,17,11,10,9,23.7,8,7,1,0,54,fr Ligue 1,2,38.0,51,7,1,9,3,50.2,0.25,2.2,0.06,126,298,42.3,1046,185,22.7,29.3,459,18,3.9,35,0.92,14.6
55,Mainz 05,de Bundesliga,28,26.2,46.5,34,374,3060,34.0,49,36,85,45,4,4,62,4,50.4,47.2,36.4,83.6,444,1178,2.38,2.55,55,de Bundesliga,28,34.0,49,465,151,32.5,13.68,4.44,0.1,0.3,17.6,22,4,4,50.4,47.2,0.1,-1.4,-2.2,55,de Bundesliga,28,34.0,10773,15000,71.8,190321,80921,36,36.4,35.9,-0.4,317,878,255,72,1178,55,de Bundesliga,28,34.0,15000,13190,1747,415,23,60,598,818,178,101,64,0,10773,63,306,55,de Bundesliga,28,34.0,760,22.35,526,82,32,59,48,13,81,2.38,55,de Bundesliga,28,34.0,579,305,291,220,68,595,47.4,313,404,94,310,439,1018,584,9,55,de Bundesliga,28,46.5,34.0,19091,1958,6504,8458,4323,753,19087,506,269,53.2,237,46.8,9358,44371,21357,444,312,114,670,295,10665,1169,55,de Bundesliga,28,26.2,34,3060,90,100,34.0,374,82,221,150,18,148,1.35,50,45,5,0.15,50.4,43.9,6.5,0.19,55,de Bundesliga,28,34.0,62,4,2,495,386,63,598,439,305,3,6,1,2097,606,580,51.1,55,de Bundesliga,2,34,34,3060,34.0,45,1.32,125,80,68.0,13,7,14,10,29.4,6,5,1,0,55,de Bundesliga,2,34.0,45,5,0,4,1,41.2,0.29,-2.8,-0.08,122,403,30.3,823,175,35.5,25.8,450,31,6.9,70,2.06,14.4
56,Mallorca,es La Liga,33,27.9,45.3,38,418,3420,38.0,33,23,56,27,6,7,114,7,38.8,33.3,25.7,59.0,575,1129,1.32,1.7,56,es La Liga,33,38.0,33,440,131,29.8,11.58,3.45,0.06,0.21,19.5,23,6,7,38.8,33.3,0.08,-5.8,-6.3,56,es La Liga,33,38.0,11046,15023,73.5,194935,82006,23,25.7,28.3,-2.7,303,806,235,64,1129,56,es La Liga,33,38.0,15023,13022,1934,575,44,113,597,788,159,64,34,5,11046,67,311,56,es La Liga,33,38.0,761,20.03,495,90,47,55,55,19,59,1.55,56,es La Liga,33,38.0,607,332,301,235,71,551,45.0,303,374,119,255,344,951,826,9,56,es La Liga,33,45.3,38.0,19305,2231,6593,8320,4619,647,19298,612,368,60.1,244,39.9,10034,55423,27611,575,449,112,613,404,10923,1110,56,es La Liga,33,27.9,38,3420,90,100,38.0,418,82,237,178,20,273,1.03,36,63,-27,-0.71,38.8,49.3,-10.5,-0.28,56,es La Liga,33,38.0,114,7,4,554,535,67,597,344,332,6,8,4,2007,651,703,48.1,56,es La Liga,4,38,38,3420,38.0,63,1.66,152,91,62.5,10,9,19,9,23.7,8,6,2,0,56,es La Liga,4,38.0,63,6,1,5,4,53.8,0.3,-5.2,-0.14,244,595,41.0,787,130,52.4,39.4,576,17,3.0,20,0.53,12.6
57,Manchester City,eng Premier League,26,27.0,67.9,38,418,3420,38.0,96,63,159,89,7,9,42,1,88.7,81.4,65.5,146.9,1145,2421,4.0,4.06,57,eng Premier League,26,38.0,96,704,237,33.7,18.53,6.24,0.13,0.38,16.3,17,7,9,88.7,81.4,0.12,7.3,7.6,57,eng Premier League,26,38.0,24406,27902,87.5,412596,117964,63,65.5,57.1,-2.5,536,2110,535,74,2421,57,eng Premier League,26,38.0,27902,26239,1597,406,102,192,869,664,316,154,50,4,24406,66,355,57,eng Premier League,26,38.0,1286,33.84,997,78,70,88,42,11,158,4.16,57,eng Premier League,26,38.0,498,284,183,214,101,509,44.6,282,267,55,212,279,777,403,7,57,eng Premier League,26,67.9,38.0,31381,1837,6566,15281,9729,1499,31372,741,425,57.4,316,42.6,21064,110018,61200,1145,840,386,497,316,24212,2402,57,eng Premier League,26,27.0,38,3420,90,100,38.0,418,86,338,79,20,261,2.45,99,26,73,1.92,88.7,24.6,64.0,1.68,57,eng Premier League,26,38.0,42,1,0,321,330,66,869,279,284,7,1,0,1967,482,397,54.8,57,eng Premier League,2,38,38,3420,38.0,26,0.68,85,59,70.6,29,6,3,21,55.3,1,1,0,0,57,eng Premier League,2,38.0,26,1,0,1,0,25.8,0.29,-0.2,-0.01,88,188,46.8,1018,171,15.7,23.4,310,21,6.8,58,1.53,16.6
58,Manchester Utd,eng Premier League,29,27.2,52.7,38,418,3420,38.0,56,46,102,53,3,5,77,2,55.8,51.9,42.5,94.3,784,1568,2.61,2.59,58,eng Premier League,29,38.0,56,503,179,35.6,13.24,4.71,0.11,0.3,17.7,19,3,5,55.8,51.9,0.11,0.2,1.1,58,eng Premier League,29,38.0,16690,20641,80.9,280259,93084,46,42.5,37.1,3.5,407,1315,312,65,1568,58,eng Premier League,29,38.0,20641,18862,1691,376,80,187,659,725,197,74,88,0,16690,88,369,58,eng Premier League,29,38.0,917,24.13,706,65,56,38,39,13,104,2.74,58,eng Premier League,29,38.0,585,358,320,197,68,608,43.6,343,404,133,271,340,925,704,20,58,eng Premier League,29,52.7,38.0,24652,2256,7391,11141,6331,883,24647,631,368,58.3,263,41.7,13954,76394,41495,784,587,213,538,333,16590,1562,58,eng Premier League,29,27.2,38,3420,90,100,38.0,418,85,303,114,20,227,1.53,57,57,0,0.0,55.8,53.0,2.8,0.07,58,eng Premier League,29,38.0,77,2,1,396,320,88,659,340,358,3,5,3,2071,555,443,55.6,58,eng Premier League,1,38,38,3420,38.0,57,1.5,180,124,70.0,16,10,12,8,21.1,5,3,2,0,58,eng Premier League,1,38.0,57,3,0,4,3,55.1,0.29,1.1,0.03,103,315,32.7,623,134,30.0,30.9,525,8,1.5,25,0.66,14.0
59,Marseille,fr Ligue 1,27,25.0,61.7,38,418,3420,38.0,61,40,101,51,10,10,61,3,58.2,50.5,41.1,91.6,762,1866,2.39,2.61,59,fr Ligue 1,27,38.0,61,489,157,32.1,12.87,4.13,0.1,0.32,17.8,28,10,10,58.2,50.5,0.1,2.8,0.5,59,fr Ligue 1,27,38.0,21253,24524,86.7,361998,109449,40,41.1,41.7,-1.1,384,1547,336,59,1866,59,fr Ligue 1,27,38.0,24524,22709,1755,538,57,176,619,692,217,100,81,0,21253,60,306,59,fr Ligue 1,27,38.0,904,23.79,662,78,43,53,54,14,110,2.89,59,fr Ligue 1,27,38.0,556,319,252,238,66,501,46.3,269,263,65,198,327,883,437,10,59,fr Ligue 1,27,61.7,38.0,27998,1932,7517,14192,6507,861,27988,573,307,53.6,266,46.4,19842,101741,52308,762,630,200,569,328,21071,1854,59,fr Ligue 1,27,25.0,38,3420,90,100,38.0,418,84,273,144,17,196,1.87,63,38,25,0.66,58.2,39.0,19.2,0.51,59,fr Ligue 1,27,38.0,61,3,1,347,459,60,619,327,319,10,4,1,1862,368,323,53.3,59,fr Ligue 1,2,38,38,3420,38.0,38,1.0,112,75,69.6,21,8,9,15,39.5,4,4,0,0,59,fr Ligue 1,2,38.0,38,4,0,8,1,36.6,0.31,-0.4,-0.01,119,352,33.8,1498,182,18.3,28.0,406,25,6.2,67,1.76,19.1
60,Metz,fr Ligue 1,36,25.9,42.9,38,418,3420,38.0,33,24,57,32,1,1,94,9,29.2,28.4,21.5,49.9,572,1015,1.47,1.33,60,fr Ligue 1,36,38.0,33,370,112,30.3,9.74,2.95,0.09,0.29,20.5,16,1,1,29.2,28.4,0.08,3.8,3.6,60,fr Ligue 1,36,38.0,12069,15688,76.9,222449,84751,24,21.5,21.1,2.5,275,818,126,49,1015,60,fr Ligue 1,36,38.0,15688,13854,1786,476,34,137,581,729,142,43,76,0,12069,48,299,60,fr Ligue 1,36,38.0,634,16.68,449,62,33,36,41,13,55,1.45,60,fr Ligue 1,36,38.0,711,442,395,275,41,649,46.2,349,452,139,313,507,1218,782,11,60,fr Ligue 1,36,42.9,38.0,20273,2201,7342,9598,3595,412,20272,609,334,54.8,275,45.2,12090,68592,32106,572,464,90,710,364,11964,1004,60,fr Ligue 1,36,25.9,38,3420,90,100,38.0,418,81,269,146,25,191,0.82,35,69,-34,-0.89,29.2,62.5,-33.4,-0.88,60,fr Ligue 1,36,38.0,94,9,2,514,417,48,581,507,442,1,5,2,2092,527,529,49.9,60,fr Ligue 1,2,38,38,3417,38.0,69,1.82,178,111,64.0,6,13,19,8,21.1,5,5,0,0,60,fr Ligue 1,2,38.0,69,5,1,9,2,57.2,0.3,-9.8,-0.26,234,611,38.3,717,224,46.7,39.7,582,49,8.4,55,1.45,14.8
61,Milan,it Serie A,28,25.6,54.0,38,418,3420,38.0,66,39,105,61,5,8,76,3,59.7,54.1,42.8,96.9,806,1486,2.63,2.7,61,it Serie A,28,38.0,66,592,187,31.6,15.58,4.92,0.1,0.33,18.4,23,5,8,59.7,54.1,0.09,6.3,6.9,61,it Serie A,28,38.0,15719,19320,81.4,283818,100443,39,42.8,40.4,-3.8,436,1202,371,95,1486,61,it Serie A,28,38.0,19320,17512,1728,564,45,122,672,653,195,61,86,0,15719,80,297,61,it Serie A,28,38.0,1026,27.0,717,75,71,85,59,19,105,2.76,61,it Serie A,28,38.0,697,421,304,288,105,583,48.2,302,371,110,261,355,1052,477,12,61,it Serie A,28,54.0,38.0,23507,2057,6813,10934,6067,987,23499,779,456,58.5,323,41.5,13142,77523,41919,806,583,198,627,312,15548,1468,61,it Serie A,28,25.6,38,3420,90,100,38.0,418,80,244,173,23,251,2.26,69,31,38,1.0,59.7,35.9,23.8,0.63,61,it Serie A,28,38.0,76,3,1,465,513,80,672,355,421,5,5,2,2167,521,517,50.2,61,it Serie A,2,38,38,3420,38.0,31,0.82,125,95,78.4,26,8,4,18,47.4,5,4,1,0,61,it Serie A,2,38.0,31,4,0,5,2,33.2,0.23,4.2,0.11,190,448,42.4,1109,178,33.9,33.3,429,31,7.2,48,1.26,12.5
