Rk,Squad,Comp,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,G+A-PK,xG+xAG,Rk_stats_teams_shooting_for,Comp_stats_teams_shooting_for,# Pl_stats_teams_shooting_for,90s_stats_teams_shooting_for,Gls_stats_teams_shooting_for,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_teams_shooting_for,PKatt_stats_teams_shooting_for,xG_stats_teams_shooting_for,npxG_stats_teams_shooting_for,npxG/Sh,G-xG,np:G-xG,Rk_stats_teams_passing_for,Comp_stats_teams_passing_for,# Pl_stats_teams_passing_for,90s_stats_teams_passing_for,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_teams_passing_for,xAG_stats_teams_passing_for,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_teams_passing_for,Rk_stats_teams_passing_types_for,Comp_stats_teams_passing_types_for,# Pl_stats_teams_passing_types_for,90s_stats_teams_passing_types_for,Att_stats_teams_passing_types_for,Live,Dead,FK_stats_teams_passing_types_for,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_teams_passing_types_for,Off,Blocks,Rk_stats_teams_gca_for,Comp_stats_teams_gca_for,# Pl_stats_teams_gca_for,90s_stats_teams_gca_for,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_teams_gca_for,Fld,Def,GCA,GCA90,Rk_stats_teams_defense_for,Comp_stats_teams_defense_for,# Pl_stats_teams_defense_for,90s_stats_teams_defense_for,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_teams_defense_for,Tkl%,Lost,Blocks_stats_teams_defense_for,Sh_stats_teams_defense_for,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_teams_possession_for,Comp_stats_teams_possession_for,# Pl_stats_teams_possession_for,Poss_stats_teams_possession_for,90s_stats_teams_possession_for,Touches,Def Pen,Def 3rd_stats_teams_possession_for,Mid 3rd_stats_teams_possession_for,Att 3rd_stats_teams_possession_for,Att Pen,Live_stats_teams_possession_for,Att_stats_teams_possession_for,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_teams_possession_for,PrgDist_stats_teams_possession_for,PrgC_stats_teams_possession_for,1/3_stats_teams_possession_for,CPA,Mis,Dis,Rec,PrgR,Rk_stats_teams_playing_time_for,Comp_stats_teams_playing_time_for,# Pl_stats_teams_playing_time_for,Age_stats_teams_playing_time_for,MP_stats_teams_playing_time_for,Min_stats_teams_playing_time_for,Mn/MP,Min%,90s_stats_teams_playing_time_for,Starts_stats_teams_playing_time_for,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_teams_misc_for,Comp_stats_teams_misc_for,# Pl_stats_teams_misc_for,90s_stats_teams_misc_for,CrdY_stats_teams_misc_for,CrdR_stats_teams_misc_for,2CrdY,Fls,Fld_stats_teams_misc_for,Off_stats_teams_misc_for,Crs_stats_teams_misc_for,Int_stats_teams_misc_for,TklW_stats_teams_misc_for,PKwon,PKcon,OG,Recov,Won,Lost_stats_teams_misc_for,Won%,Rk_stats_teams_keeper_for,Comp_stats_teams_keeper_for,# Pl_stats_teams_keeper_for,MP_stats_teams_keeper_for,Starts_stats_teams_keeper_for,Min_stats_teams_keeper_for,90s_stats_teams_keeper_for,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_teams_keeper_for,PKA,PKsv,PKm,Rk_stats_teams_keeper_adv_for,Comp_stats_teams_keeper_adv_for,# Pl_stats_teams_keeper_adv_for,90s_stats_teams_keeper_adv_for,GA_stats_teams_keeper_adv_for,PKA_stats_teams_keeper_adv_for,FK_stats_teams_keeper_adv_for,CK_stats_teams_keeper_adv_for,OG_stats_teams_keeper_adv_for,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_teams_keeper_adv_for,Att_stats_teams_keeper_adv_for,Cmp%_stats_teams_keeper_adv_for,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
45,Lazio,it Serie A,30,29.4,53.0,38,418,3420,38.0,59,40,99,53,6,10,107,5,58.2,50.7,39.6,90.2,785,1688,2.45,2.57,45,it Serie A,30,38.0,59,514,175,34.0,13.53,4.61,0.1,0.3,17.3,14,6,10,58.2,50.7,0.1,0.8,2.3,45,it Serie A,30,38.0,16972,20795,81.6,304863,108222,40,39.6,34.6,0.4,391,1479,398,115,1688,45,it Serie A,30,38.0,20795,19069,1639,468,25,151,744,653,189,97,63,1,16972,87,346,45,it Serie A,30,38.0,937,24.66,733,53,47,55,33,16,103,2.71,45,it Serie A,30,38.0,595,346,284,244,67,678,37.5,424,404,92,312,445,1040,649,7,45,it Serie A,30,53.0,38.0,24888,2487,7653,11527,5958,883,24878,553,297,53.7,256,46.3,14348,81890,44030,785,618,171,553,304,16794,1677,45,it Serie A,30,29.4,38,3420,90,100,38.0,418,80,228,189,22,239,1.79,61,55,6,0.16,58.2,47.3,10.9,0.29,45,it Serie A,30,38.0,107,5,3,498,427,87,744,445,346,8,10,2,2132,539,510,51.4,45,it Serie A,2,38,38,3420,38.0,55,1.45,151,98,70.2,21,5,12,12,31.6,10,10,0,0,45,it Serie A,2,38.0,55,10,0,7,2,50.2,0.27,-2.8,-0.07,181,385,47.0,1236,174,28.2,30.8,491,13,2.6,22,0.58,13.8
46,Leeds United,eng Premier League,23,26.1,57.3,38,418,3420,38.0,60,45,105,56,4,4,61,1,55.6,52.5,41.9,94.3,811,1633,2.66,2.57,46,eng Premier League,23,38.0,60,518,193,37.3,13.63,5.08,0.11,0.29,16.9,9,4,4,55.6,52.5,0.1,4.4,3.5,46,eng Premier League,23,38.0,16284,20629,78.9,286488,99274,45,41.9,34.4,3.1,394,1110,349,68,1633,46,eng Premier League,23,38.0,20629,18658,1895,467,27,205,786,809,229,115,78,1,16284,76,364,46,eng Premier League,23,38.0,924,24.32,701,73,45,63,31,11,108,2.84,46,eng Premier League,23,38.0,740,417,378,279,83,769,40.3,459,406,149,257,397,1137,646,26,46,eng Premier League,23,57.3,38.0,24873,2750,9043,10345,5695,880,24869,563,318,56.5,245,43.5,14066,80443,44866,811,491,158,667,319,16154,1625,46,eng Premier League,23,26.1,38,3420,90,100,38.0,418,83,312,107,25,209,1.55,62,54,8,0.21,55.6,57.9,-2.2,-0.06,46,eng Premier League,23,38.0,61,1,0,432,410,76,786,397,417,3,9,2,2160,538,605,47.1,46,eng Premier League,2,38,38,3420,38.0,54,1.42,198,145,76.8,18,5,15,12,31.6,9,8,1,0,46,eng Premier League,2,38.0,54,8,1,11,2,49.9,0.21,-2.1,-0.06,105,319,32.9,1166,306,19.1,23.2,477,28,5.9,20,0.53,10.8
47,Leicester City,eng Premier League,27,26.5,54.3,38,418,3420,38.0,64,45,109,54,10,12,61,0,55.8,46.3,33.7,80.1,666,1464,2.61,2.36,47,eng Premier League,27,38.0,64,473,170,35.9,12.45,4.47,0.11,0.32,18.6,20,10,12,55.8,46.3,0.1,8.2,7.7,47,eng Premier League,27,38.0,17014,21216,80.2,285395,94092,45,33.7,30.1,11.3,360,1209,283,57,1464,47,eng Premier League,27,38.0,21216,19423,1722,474,35,92,649,738,212,61,85,5,17014,71,376,47,eng Premier League,27,38.0,863,22.71,635,49,56,46,54,23,114,3.0,47,eng Premier League,27,38.0,681,403,319,263,99,676,43.6,381,386,90,296,438,1119,685,9,47,eng Premier League,27,54.3,38.0,25366,2268,7924,11997,5675,772,25354,645,358,55.5,287,44.5,13991,72245,37072,666,481,141,549,322,16883,1455,47,eng Premier League,27,26.5,38,3420,90,100,38.0,418,85,320,99,22,216,1.74,68,50,18,0.47,55.8,46.0,9.8,0.26,47,eng Premier League,27,38.0,61,0,0,413,421,71,649,438,403,11,4,2,2111,600,590,50.4,47,eng Premier League,1,38,38,3420,38.0,50,1.32,136,88,66.2,20,6,12,11,28.9,4,4,0,0,47,eng Premier League,1,38.0,50,4,0,9,2,42.2,0.29,-5.8,-0.15,159,425,37.4,1038,181,32.1,33.2,484,20,4.1,19,0.5,13.6
48,Lens,fr Ligue 1,27,26.4,51.1,38,418,3420,38.0,53,35,88,43,10,12,94,7,56.4,47.3,37.8,85.1,743,1567,2.05,2.48,48,fr Ligue 1,27,38.0,53,434,133,30.6,11.42,3.5,0.1,0.32,18.5,22,10,12,56.4,47.3,0.11,-3.4,-4.3,48,fr Ligue 1,27,38.0,15078,18957,79.5,276447,96848,35,37.8,33.3,-2.8,327,1132,264,90,1567,48,fr Ligue 1,27,38.0,18957,17084,1824,491,18,200,760,781,194,85,81,0,15078,49,332,48,fr Ligue 1,27,38.0,790,20.79,566,61,58,41,51,13,94,2.47,48,fr Ligue 1,27,38.0,601,358,264,253,84,533,44.5,296,375,92,283,508,1109,690,12,48,fr Ligue 1,27,51.1,38.0,23098,2044,6791,11442,5083,678,23086,636,363,57.1,273,42.9,13085,75523,42321,743,499,122,620,348,14953,1553,48,fr Ligue 1,27,26.4,38,3420,90,100,38.0,418,83,249,164,18,178,1.5,55,54,1,0.03,56.4,46.8,9.6,0.25,48,fr Ligue 1,27,38.0,94,7,5,541,465,49,760,508,358,11,11,3,2004,644,630,50.5,48,fr Ligue 1,2,38,38,3420,38.0,54,1.42,143,92,69.9,15,12,11,8,21.1,11,11,0,0,48,fr Ligue 1,2,38.0,54,11,0,6,3,46.0,0.25,-5.0,-0.13,189,507,37.3,780,147,49.0,39.4,494,17,3.4,32,0.84,21.8
49,Levante,es La Liga,29,28.0,52.2,38,418,3420,38.0,45,35,80,42,3,6,68,1,40.4,35.7,29.6,65.3,621,1537,2.03,1.84,49,es La Liga,29,38.0,45,376,125,33.2,9.89,3.29,0.11,0.34,18.2,10,3,6,40.4,35.7,0.1,4.6,6.3,49,es La Liga,29,38.0,14189,18113,78.3,256983,95961,35,29.6,30.0,5.4,286,1087,306,83,1537,49,es La Liga,29,38.0,18113,16219,1825,509,23,178,697,767,173,61,41,0,14189,69,369,49,es La Liga,29,38.0,671,17.66,519,48,36,25,29,14,80,2.11,49,es La Liga,29,38.0,512,283,268,189,55,543,38.3,335,336,94,242,432,944,680,15,49,es La Liga,29,52.2,38.0,21882,2407,7652,9504,4931,679,21876,615,366,59.5,249,40.5,12435,63695,33417,621,446,136,548,326,14069,1526,49,es La Liga,29,28.0,38,3420,90,100,38.0,418,81,233,184,20,219,1.08,46,57,-11,-0.29,40.4,53.5,-13.1,-0.34,49,es La Liga,29,38.0,68,1,0,509,397,69,697,432,283,5,4,2,2023,455,522,46.6,49,es La Liga,3,38,38,3420,38.0,57,1.5,163,108,66.9,9,14,15,4,10.5,4,3,0,1,49,es La Liga,3,38.0,57,3,1,6,2,49.8,0.29,-5.2,-0.14,136,382,35.6,936,197,32.4,32.8,532,9,1.7,71,1.87,17.7
50,Leverkusen,de Bundesliga,30,25.4,59.7,34,374,3060,34.0,52,41,93,49,3,3,58,0,46.3,44.0,34.7,78.7,724,1522,2.65,2.38,50,de Bundesliga,30,34.0,52,440,164,37.3,12.94,4.82,0.11,0.3,17.9,12,3,3,46.3,44.0,0.1,5.7,5.0,50,de Bundesliga,30,34.0,17887,21683,82.5,323019,109005,41,34.7,38.0,6.3,351,1252,263,75,1522,50,de Bundesliga,30,34.0,21683,19980,1631,409,17,152,674,733,184,65,75,0,17887,72,361,50,de Bundesliga,30,34.0,781,22.97,580,61,60,46,27,7,92,2.71,50,de Bundesliga,30,34.0,500,282,209,238,53,498,42.8,285,368,87,281,322,822,481,10,50,de Bundesliga,30,59.7,34.0,25357,2233,7430,12821,5329,785,25354,710,426,60.0,284,40.0,14600,78526,39850,724,500,202,620,335,17759,1510,50,de Bundesliga,30,25.4,34,3060,90,100,34.0,374,83,253,123,23,174,1.53,53,39,14,0.41,46.3,39.2,7.1,0.21,50,de Bundesliga,30,34.0,58,0,0,433,335,72,674,322,282,1,2,2,2006,444,487,47.7,50,de Bundesliga,3,34,34,3060,34.0,39,1.15,112,74,66.1,14,10,10,9,26.5,2,1,1,0,50,de Bundesliga,3,34.0,39,1,1,0,2,37.9,0.33,0.9,0.03,162,454,35.7,1377,219,28.2,31.5,378,21,5.6,67,1.97,18.2
51,Lille,fr Ligue 1,21,25.4,53.8,38,418,3420,38.0,62,39,101,57,5,5,68,2,48.5,44.5,34.4,79.0,713,1660,2.53,2.18,51,fr Ligue 1,21,38.0,62,481,178,37.0,12.66,4.68,0.12,0.32,19.6,22,5,5,48.5,44.5,0.09,13.5,12.5,51,fr Ligue 1,21,38.0,17886,21892,81.7,305333,103853,39,34.4,33.6,4.6,365,1488,251,58,1660,51,fr Ligue 1,21,38.0,21892,20037,1791,466,31,173,637,841,184,87,84,5,17886,64,316,51,fr Ligue 1,21,38.0,845,22.24,639,61,52,40,42,11,107,2.82,51,fr Ligue 1,21,38.0,653,370,273,288,92,707,43.1,402,339,90,249,424,1077,590,6,51,fr Ligue 1,21,53.8,38.0,25941,1898,6831,13326,6020,726,25936,705,408,57.9,297,42.1,15631,76909,39867,713,620,168,622,380,17767,1647,51,fr Ligue 1,21,25.4,38,3420,90,100,38.0,418,83,247,169,18,170,2.18,64,23,41,1.08,48.5,29.8,18.7,0.49,51,fr Ligue 1,21,38.0,68,2,1,487,450,64,637,424,370,5,2,2,2216,572,558,50.6,51,fr Ligue 1,1,38,38,3420,38.0,23,0.61,107,85,79.4,24,11,3,21,55.3,2,1,1,0,51,fr Ligue 1,1,38.0,23,1,0,7,2,28.8,0.25,7.8,0.21,123,393,31.3,826,194,30.3,31.6,490,27,5.5,44,1.16,17.2
52,Liverpool,eng Premier League,28,26.8,62.1,38,418,3420,38.0,65,43,108,59,6,6,40,0,67.5,62.9,48.3,111.1,886,2057,2.68,3.05,52,eng Premier League,28,38.0,65,602,204,33.9,15.84,5.37,0.1,0.29,17.1,22,6,6,67.5,62.9,0.11,-2.5,-3.9,52,eng Premier League,28,38.0,21929,26226,83.6,360990,115400,43,48.3,45.6,-5.3,455,1608,524,82,2057,52,eng Premier League,28,38.0,26226,24396,1765,409,44,156,862,811,257,51,147,2,21929,65,357,52,eng Premier League,28,38.0,1068,28.11,818,71,58,61,46,14,110,2.89,52,eng Premier League,28,38.0,526,303,195,231,100,543,40.5,323,338,58,280,347,873,563,20,52,eng Premier League,28,62.1,38.0,30073,2075,7215,14867,8242,1211,30067,696,407,58.5,288,41.4,19103,96220,50778,886,754,249,592,387,21796,2041,52,eng Premier League,28,26.8,38,3420,90,100,38.0,418,85,314,104,19,212,1.82,68,42,26,0.68,67.5,43.0,24.5,0.65,52,eng Premier League,28,38.0,40,0,0,396,316,65,862,347,303,4,8,0,2202,537,572,48.4,52,eng Premier League,3,38,38,3420,38.0,42,1.11,140,97,72.9,20,9,9,12,31.6,8,4,1,3,52,eng Premier League,3,38.0,42,4,1,6,0,43.9,0.29,1.9,0.05,87,237,36.7,1107,196,16.4,31.3,403,21,5.2,95,2.5,17.0
53,Lorient,fr Ligue 1,27,26.8,44.6,38,418,3420,38.0,49,26,75,40,9,10,69,3,48.6,41.4,30.8,72.2,572,1169,1.74,2.09,53,fr Ligue 1,27,38.0,49,416,130,31.3,10.95,3.42,0.1,0.31,20.2,30,9,10,48.6,41.4,0.1,0.4,-1.4,53,fr Ligue 1,27,38.0,13171,17085,77.1,232514,87993,26,30.8,25.8,-4.8,289,910,191,55,1169,53,fr Ligue 1,27,38.0,17085,15172,1867,480,21,110,606,800,176,62,89,1,13171,46,287,53,fr Ligue 1,27,38.0,726,19.11,498,62,47,53,58,8,80,2.11,53,fr Ligue 1,27,38.0,722,424,353,303,66,812,41.0,479,422,114,308,527,1249,670,11,53,fr Ligue 1,27,44.6,38.0,21346,1961,7224,10271,4118,511,21336,635,361,56.9,274,43.1,11509,58437,29360,572,440,112,618,349,13049,1158,53,fr Ligue 1,27,26.8,38,3420,90,100,38.0,418,82,253,163,19,179,1.11,50,68,-18,-0.47,48.6,52.5,-4.0,-0.1,53,fr Ligue 1,27,38.0,69,3,1,475,469,46,606,527,424,9,11,1,2064,507,586,46.4,53,fr Ligue 1,2,38,38,3420,38.0,68,1.79,167,100,65.3,11,9,18,5,13.2,11,10,0,1,53,fr Ligue 1,2,38.0,68,10,1,6,1,54.3,0.27,-12.7,-0.34,163,508,32.1,684,153,43.3,37.1,492,11,2.2,23,0.61,12.1
54,Lyon,fr Ligue 1,29,25.8,54.9,38,418,3420,38.0,76,46,122,65,11,11,66,10,81.4,73.0,54.9,127.9,804,1991,2.92,3.59,54,fr Ligue 1,29,38.0,76,601,222,36.9,15.82,5.84,0.11,0.29,17.2,23,11,11,81.4,73.0,0.12,-5.4,-8.0,54,fr Ligue 1,29,38.0,17683,21396,82.6,304026,112587,46,54.9,52.2,-8.9,455,1444,426,77,1991,54,fr Ligue 1,29,38.0,21396,19477,1856,479,36,135,710,814,232,54,88,2,17683,63,320,54,fr Ligue 1,29,38.0,1075,28.29,776,83,81,63,53,19,130,3.42,54,fr Ligue 1,29,38.0,583,344,250,249,84,639,41.3,375,366,115,251,408,991,595,14,54,fr Ligue 1,29,54.9,38.0,25614,2062,6882,12340,6637,1100,25604,812,479,59.0,333,41.0,15185,75787,41526,804,621,246,636,326,17592,1980,54,fr Ligue 1,29,25.8,38,3420,90,100,38.0,418,81,237,175,20,161,2.0,81,43,38,1.0,81.4,41.5,40.0,1.05,54,fr Ligue 1,29,38.0,66,10,3,484,439,63,710,408,344,11,7,2,2139,528,424,55.5,54,fr Ligue 1,1,38,38,3420,38.0,43,1.13,134,92,71.6,22,10,6,11,28.9,7,5,1,1,54,fr Ligue 1,1,38.0,43,5,2,4,2,36.2,0.23,-4.8,-0.13,149,338,44.1,933,186,25.9,30.2,499,10,2.0,60,1.58,18.3
55,Mainz 05,de Bundesliga,31,25.8,40.7,34,374,3060,34.0,39,23,62,34,5,5,63,1,49.9,46.0,34.9,80.9,442,1046,1.68,2.49,55,de Bundesliga,31,34.0,39,374,134,35.8,11.0,3.94,0.09,0.25,17.4,10,5,5,49.9,46.0,0.13,-10.9,-12.0,55,de Bundesliga,31,34.0,9531,13776,69.2,176200,76432,23,34.9,33.7,-11.9,274,781,218,73,1046,55,de Bundesliga,31,34.0,13776,11989,1730,425,22,80,605,808,130,58,59,0,9531,57,339,55,de Bundesliga,31,34.0,628,18.47,440,68,34,31,42,13,64,1.88,55,de Bundesliga,31,34.0,593,364,266,239,88,574,44.9,316,419,109,310,500,1093,662,6,55,de Bundesliga,31,40.7,34.0,17743,2093,6262,7633,4007,638,17738,488,268,54.9,220,45.1,8673,45474,23394,442,303,110,577,279,9456,1034,55,de Bundesliga,31,25.8,34,3060,90,100,34.0,374,83,223,150,18,152,1.15,39,56,-17,-0.5,49.9,52.1,-2.2,-0.06,55,de Bundesliga,31,34.0,63,1,1,500,379,57,605,500,364,4,7,1,1923,613,650,48.5,55,de Bundesliga,2,34,34,3060,34.0,56,1.65,162,107,69.1,10,9,15,5,14.7,7,6,0,1,55,de Bundesliga,2,34.0,56,6,1,4,1,49.5,0.27,-5.5,-0.16,136,472,28.8,883,215,37.3,35.4,519,35,6.7,41,1.21,14.5
56,Manchester City,eng Premier League,24,26.1,63.5,38,418,3420,38.0,82,55,137,77,5,9,46,2,68.2,61.2,45.4,106.6,1096,2051,3.47,2.99,56,eng Premier League,24,38.0,82,590,211,35.8,15.53,5.55,0.13,0.36,17.2,21,5,9,68.2,61.2,0.11,13.8,15.8,56,eng Premier League,24,38.0,23819,27167,87.7,390212,110951,55,45.4,43.3,9.6,433,1772,412,41,2051,56,eng Premier League,24,38.0,27167,25546,1564,423,38,146,632,656,247,73,86,4,23819,57,320,56,eng Premier League,24,38.0,1067,28.08,801,61,90,57,43,15,141,3.71,56,eng Premier League,24,38.0,498,271,198,212,88,576,40.6,342,310,82,228,319,817,453,11,56,eng Premier League,24,63.5,38.0,30700,1912,6477,15960,8504,1196,30691,783,485,61.9,298,38.1,20039,106424,59443,1096,863,340,510,350,23640,2033,56,eng Premier League,24,26.1,38,3420,90,100,38.0,418,86,339,77,22,240,2.26,83,32,51,1.34,68.2,30.2,38.0,1.0,56,eng Premier League,24,38.0,46,2,0,361,372,57,632,319,271,7,10,1,1946,479,417,53.5,56,eng Premier League,3,38,38,3420,38.0,32,0.84,100,67,76.0,27,5,6,19,50.0,10,8,2,0,56,eng Premier League,3,38.0,32,8,0,3,1,32.0,0.23,1.0,0.03,108,271,39.9,998,171,20.2,27.0,333,19,5.7,44,1.16,
57,Manchester Utd,eng Premier League,29,25.6,55.7,38,418,3420,38.0,70,51,121,60,10,11,64,1,60.1,51.4,41.6,93.1,877,1832,2.92,2.68,57,eng Premier League,29,38.0,70,515,196,38.1,13.55,5.16,0.12,0.31,18.1,21,10,11,60.1,51.4,0.1,9.9,8.6,57,eng Premier League,29,38.0,18800,22624,83.1,310438,100811,51,41.6,38.2,9.4,414,1419,377,54,1832,57,eng Premier League,29,38.0,22624,20810,1738,433,34,211,640,760,197,83,87,4,18800,76,401,57,eng Premier League,29,38.0,953,25.08,720,73,46,58,46,10,127,3.34,57,eng Premier League,29,38.0,551,311,252,239,60,572,40.4,341,418,116,302,386,937,634,20,57,eng Premier League,29,55.7,38.0,26617,2222,7609,11950,7323,921,26606,711,415,58.4,293,41.2,15481,88886,47495,877,666,201,536,360,18671,1817,57,eng Premier League,29,25.6,38,3420,90,100,38.0,418,86,318,99,18,219,1.95,73,44,29,0.76,60.1,41.4,18.6,0.49,57,eng Premier League,29,38.0,64,1,0,452,400,76,640,386,311,9,4,2,2124,546,413,56.9,57,eng Premier League,2,38,38,3420,38.0,44,1.16,141,98,71.6,21,11,6,13,34.2,4,4,0,0,57,eng Premier League,2,38.0,44,4,1,9,2,39.3,0.25,-2.7,-0.07,86,266,32.3,647,154,28.1,29.7,479,11,2.3,47,1.24,16.8
58,Marseille,fr Ligue 1,31,27.2,53.6,38,418,3420,38.0,53,45,98,49,4,7,98,9,47.0,41.6,36.5,78.0,606,1499,2.47,2.2,58,fr Ligue 1,31,38.0,53,374,128,34.2,9.84,3.37,0.13,0.38,18.1,17,4,7,47.0,41.6,0.11,6.0,7.4,58,fr Ligue 1,31,38.0,16481,20532,80.3,280703,101346,45,36.5,33.9,8.5,299,1196,228,52,1499,58,fr Ligue 1,31,38.0,20532,18515,1965,572,17,182,647,840,174,95,66,2,16481,52,344,58,fr Ligue 1,31,38.0,672,17.68,487,59,31,31,49,15,97,2.55,58,fr Ligue 1,31,38.0,655,391,266,302,87,667,46.9,354,365,105,260,442,1097,710,12,58,fr Ligue 1,31,53.6,38.0,24581,2364,7705,12328,4779,650,24574,582,321,55.2,261,44.8,14356,68585,36113,606,409,140,571,312,16362,1490,58,fr Ligue 1,31,27.2,38,3420,90,100,38.0,418,82,258,153,21,188,1.58,54,47,7,0.18,47.0,47.4,-0.4,-0.01,58,fr Ligue 1,31,38.0,98,9,2,500,473,52,647,442,391,3,3,1,1898,552,534,50.8,58,fr Ligue 1,2,38,38,3420,38.0,47,1.24,132,86,66.7,16,12,10,8,21.1,3,3,0,0,58,fr Ligue 1,2,38.0,47,3,1,7,1,40.7,0.29,-5.3,-0.14,143,491,29.1,1049,205,31.6,17.2,576,22,3.8,36,0.95,12.0
59,Metz,fr Ligue 1,27,25.7,45.2,38,418,3420,38.0,42,28,70,35,7,11,84,4,44.1,35.8,28.3,64.0,744,1221,1.66,1.9,59,fr Ligue 1,27,38.0,42,425,127,29.9,11.18,3.34,0.08,0.28,20.6,31,7,11,44.1,35.8,0.08,-2.1,-0.8,59,fr Ligue 1,27,38.0,13167,16956,77.7,242610,90624,28,28.3,23.5,-0.3,316,936,191,70,1221,59,fr Ligue 1,27,38.0,16956,15135,1771,495,26,163,659,712,161,54,64,4,13167,50,292,59,fr Ligue 1,27,38.0,762,20.05,529,75,43,39,65,11,71,1.87,59,fr Ligue 1,27,38.0,685,417,368,252,65,675,45.2,370,394,116,278,572,1257,745,9,59,fr Ligue 1,27,45.2,38.0,21372,2166,7340,10088,4182,529,21361,678,381,56.2,297,43.8,12250,68808,34671,744,541,135,695,381,13076,1210,59,fr Ligue 1,27,25.7,38,3420,90,100,38.0,418,83,281,133,22,205,1.24,44,48,-4,-0.11,44.1,49.2,-5.2,-0.14,59,fr Ligue 1,27,38.0,84,4,1,516,474,50,659,572,417,6,13,1,2098,601,612,49.5,59,fr Ligue 1,2,38,38,3419,38.0,48,1.26,150,102,76.0,12,11,15,8,21.1,13,12,1,0,59,fr Ligue 1,2,38.0,48,12,1,4,1,46.8,0.23,-0.2,0.0,220,566,38.9,822,210,42.0,30.0,591,41,6.9,49,1.29,13.4
60,Milan,it Serie A,29,24.4,51.7,38,418,3420,38.0,72,47,119,57,15,20,83,4,70.7,56.0,43.9,99.8,784,1483,2.74,3.02,60,it Serie A,29,38.0,72,537,184,34.3,14.13,4.84,0.11,0.31,18.4,30,15,20,70.7,56.0,0.11,1.3,1.0,60,it Serie A,29,38.0,15889,19459,81.7,275188,97709,47,43.9,40.1,3.1,408,1250,346,80,1483,60,it Serie A,29,38.0,19459,17686,1681,491,20,140,688,646,213,98,78,0,15889,92,309,60,it Serie A,29,38.0,983,25.87,684,86,54,75,75,9,129,3.39,60,it Serie A,29,38.0,627,357,299,257,71,605,45.6,329,435,133,302,382,1009,732,13,60,it Serie A,29,51.7,38.0,23790,2347,7303,10849,5914,944,23770,670,415,61.9,254,37.9,13083,73292,39841,784,562,187,616,299,15747,1474,60,it Serie A,29,24.4,38,3420,90,100,38.0,418,82,261,156,22,277,2.08,74,41,33,0.87,70.7,47.0,23.7,0.62,60,it Serie A,29,38.0,83,4,1,513,474,92,688,382,357,15,5,1,2069,567,539,51.3,60,it Serie A,2,38,38,3420,38.0,41,1.08,133,92,71.4,24,7,7,14,36.8,5,3,1,1,60,it Serie A,2,38.0,41,3,2,8,1,38.1,0.27,-1.9,-0.05,153,368,41.6,1002,156,28.0,19.7,568,29,5.1,43,1.13,8.0
61,Monaco,fr Ligue 1,30,24.8,55.8,38,418,3420,38.0,76,52,128,64,12,15,78,7,68.7,56.9,46.7,103.6,757,1750,3.05,3.04,61,fr Ligue 1,30,38.0,76,471,160,34.0,12.39,4.21,0.14,0.4,17.2,21,12,15,68.7,56.9,0.12,7.3,7.1,61,fr Ligue 1,30,38.0,17738,21991,80.7,318971,108259,52,46.7,46.1,5.3,370,1347,364,80,1750,61,fr Ligue 1,30,38.0,21991,20044,1877,513,32,174,746,823,218,96,92,3,17738,70,300,61,fr Ligue 1,30,38.0,851,22.39,599,93,41,53,48,17,129,3.39,61,fr Ligue 1,30,38.0,733,432,296,346,91,696,47.7,364,356,66,290,436,1169,513,15,61,fr Ligue 1,30,55.8,38.0,25954,2018,7190,13087,5926,922,25939,570,308,54.0,262,46.0,14599,75884,40603,757,511,159,608,304,17644,1738,61,fr Ligue 1,30,24.8,38,3420,90,100,38.0,418,81,235,180,21,160,2.05,76,42,34,0.89,68.7,34.6,34.1,0.9,61,fr Ligue 1,30,38.0,78,7,2,486,470,70,746,436,432,11,5,1,2182,611,558,52.3,61,fr Ligue 1,3,38,38,3420,38.0,42,1.11,103,62,64.1,24,6,8,15,39.5,5,5,0,0,61,fr Ligue 1,3,38.0,42,5,1,1,1,35.5,0.3,-5.5,-0.15,154,453,34.0,1087,136,30.5,32.9,416,10,2.4,75,1.97,21.5
