Rk,Squad,Comp,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,G+A-PK,xG+xAG,Rk_stats_teams_shooting_for,Comp_stats_teams_shooting_for,# Pl_stats_teams_shooting_for,90s_stats_teams_shooting_for,Gls_stats_teams_shooting_for,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_teams_shooting_for,PKatt_stats_teams_shooting_for,xG_stats_teams_shooting_for,npxG_stats_teams_shooting_for,npxG/Sh,G-xG,np:G-xG,Rk_stats_teams_passing_for,Comp_stats_teams_passing_for,# Pl_stats_teams_passing_for,90s_stats_teams_passing_for,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_teams_passing_for,xAG_stats_teams_passing_for,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_teams_passing_for,Rk_stats_teams_passing_types_for,Comp_stats_teams_passing_types_for,# Pl_stats_teams_passing_types_for,90s_stats_teams_passing_types_for,Att_stats_teams_passing_types_for,Live,Dead,FK_stats_teams_passing_types_for,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_teams_passing_types_for,Off,Blocks,Rk_stats_teams_gca_for,Comp_stats_teams_gca_for,# Pl_stats_teams_gca_for,90s_stats_teams_gca_for,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_teams_gca_for,Fld,Def,GCA,GCA90,Rk_stats_teams_defense_for,Comp_stats_teams_defense_for,# Pl_stats_teams_defense_for,90s_stats_teams_defense_for,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_teams_defense_for,Tkl%,Lost,Blocks_stats_teams_defense_for,Sh_stats_teams_defense_for,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_teams_possession_for,Comp_stats_teams_possession_for,# Pl_stats_teams_possession_for,Poss_stats_teams_possession_for,90s_stats_teams_possession_for,Touches,Def Pen,Def 3rd_stats_teams_possession_for,Mid 3rd_stats_teams_possession_for,Att 3rd_stats_teams_possession_for,Att Pen,Live_stats_teams_possession_for,Att_stats_teams_possession_for,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_teams_possession_for,PrgDist_stats_teams_possession_for,PrgC_stats_teams_possession_for,1/3_stats_teams_possession_for,CPA,Mis,Dis,Rec,PrgR,Rk_stats_teams_playing_time_for,Comp_stats_teams_playing_time_for,# Pl_stats_teams_playing_time_for,Age_stats_teams_playing_time_for,MP_stats_teams_playing_time_for,Min_stats_teams_playing_time_for,Mn/MP,Min%,90s_stats_teams_playing_time_for,Starts_stats_teams_playing_time_for,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_teams_misc_for,Comp_stats_teams_misc_for,# Pl_stats_teams_misc_for,90s_stats_teams_misc_for,CrdY_stats_teams_misc_for,CrdR_stats_teams_misc_for,2CrdY,Fls,Fld_stats_teams_misc_for,Off_stats_teams_misc_for,Crs_stats_teams_misc_for,Int_stats_teams_misc_for,TklW_stats_teams_misc_for,PKwon,PKcon,OG,Recov,Won,Lost_stats_teams_misc_for,Won%,Rk_stats_teams_keeper_for,Comp_stats_teams_keeper_for,# Pl_stats_teams_keeper_for,MP_stats_teams_keeper_for,Starts_stats_teams_keeper_for,Min_stats_teams_keeper_for,90s_stats_teams_keeper_for,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_teams_keeper_for,PKA,PKsv,PKm,Rk_stats_teams_keeper_adv_for,Comp_stats_teams_keeper_adv_for,# Pl_stats_teams_keeper_adv_for,90s_stats_teams_keeper_adv_for,GA_stats_teams_keeper_adv_for,PKA_stats_teams_keeper_adv_for,FK_stats_teams_keeper_adv_for,CK_stats_teams_keeper_adv_for,OG_stats_teams_keeper_adv_for,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_teams_keeper_adv_for,Att_stats_teams_keeper_adv_for,Cmp%_stats_teams_keeper_adv_for,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
45,Le Havre,fr Ligue 1,31,26.9,43.1,34,374,3060,34.0,37,21,58,28,9,10,56,4,41.3,33.3,24.3,57.5,538,1051,1.44,1.93,45,fr Ligue 1,31,34.0,37,339,97,28.6,9.97,2.85,0.08,0.29,17.8,14,9,10,41.3,33.3,0.1,-4.3,-5.3,45,fr Ligue 1,31,34.0,11125,14115,78.8,205190,72072,21,24.3,25.8,-3.3,230,786,201,85,1051,45,fr Ligue 1,31,34.0,14115,12577,1488,442,24,82,695,572,131,89,31,0,11125,50,274,45,fr Ligue 1,31,34.0,588,17.29,386,57,32,45,53,15,62,1.82,45,fr Ligue 1,31,34.0,621,387,326,212,83,562,54.1,258,362,131,231,324,945,987,24,45,fr Ligue 1,31,43.1,34.0,17975,2197,6737,7822,3637,581,17965,512,233,45.5,236,46.1,9506,52339,26445,538,347,93,448,311,11013,1033,45,fr Ligue 1,31,26.9,34,3060,90,100,34.0,374,82,224,147,19,159,1.0,40,71,-31,-0.91,41.3,62.8,-21.5,-0.63,45,fr Ligue 1,31,34.0,56,4,1,379,403,50,695,324,387,6,6,1,1399,451,436,50.8,45,fr Ligue 1,2,34,34,3060,34.0,71,2.09,175,104,62.3,10,4,20,4,11.8,6,5,1,0,45,fr Ligue 1,2,34.0,71,5,1,8,1,72.9,0.4,2.9,0.09,135,334,40.4,817,147,31.0,32.4,546,33,6.0,15,0.44,10.5
46,Lecce,it Serie A,31,26.1,43.8,38,418,3420,38.0,27,21,48,24,3,4,61,7,34.6,31.8,24.5,56.3,519,1071,1.18,1.56,46,it Serie A,31,38.0,27,450,119,26.4,11.84,3.13,0.05,0.2,19.3,22,3,4,34.6,31.8,0.07,-7.6,-7.8,46,it Serie A,31,38.0,11490,15087,76.2,215443,81823,21,24.5,20.5,-3.5,322,852,222,93,1071,46,it Serie A,31,38.0,15087,13201,1834,507,36,84,628,754,165,64,78,0,11490,52,301,46,it Serie A,31,38.0,777,20.45,547,77,38,45,50,20,47,1.24,46,it Serie A,31,38.0,627,372,315,250,62,584,51.5,283,407,144,263,285,912,1042,26,46,it Serie A,31,43.8,38.0,19445,2594,7211,8380,4085,605,19441,547,237,43.3,248,45.3,9704,52572,25490,519,349,121,572,290,11350,1062,46,it Serie A,31,26.1,38,3420,90,100,38.0,418,80,245,168,24,339,0.89,27,58,-31,-0.82,34.6,57.1,-22.5,-0.59,46,it Serie A,31,38.0,61,7,1,466,427,52,628,285,372,2,10,3,1484,676,651,50.9,46,it Serie A,1,38,38,3420,38.0,58,1.53,181,125,72.4,8,10,20,9,23.7,10,8,1,1,46,it Serie A,1,38.0,58,8,3,5,3,53.8,0.26,-1.2,-0.03,220,656,33.5,883,120,59.7,39.1,590,29,4.9,19,0.5,11.0
47,Leganés,es La Liga,26,27.8,42.6,38,418,3420,38.0,38,27,65,33,5,7,82,6,36.0,30.6,23.3,53.8,417,1030,1.58,1.56,47,es La Liga,26,38.0,38,345,110,31.9,9.08,2.89,0.1,0.3,20.1,19,5,7,36.0,30.6,0.09,2.0,2.4,47,es La Liga,26,38.0,11207,14840,75.5,201808,76373,27,23.3,21.8,3.7,241,796,187,45,1030,47,es La Liga,26,38.0,14840,13035,1721,500,48,91,495,653,113,46,46,0,11207,84,252,47,es La Liga,26,38.0,608,16.0,399,57,50,35,51,16,73,1.92,47,es La Liga,26,38.0,633,384,301,250,82,599,49.2,304,436,157,279,332,965,1201,18,47,es La Liga,26,42.6,38.0,19312,2448,7029,8720,3764,482,19305,627,302,48.2,263,41.9,9782,47776,24033,417,364,105,575,314,11128,1023,47,es La Liga,26,27.8,38,3420,90,100,38.0,418,81,247,167,21,250,1.05,39,56,-17,-0.45,36.0,59.4,-23.4,-0.62,47,es La Liga,26,38.0,82,6,0,503,470,84,495,332,384,7,8,3,1500,472,614,43.5,47,es La Liga,2,38,38,3420,38.0,56,1.47,175,122,72.0,9,13,16,11,28.9,8,7,0,1,47,es La Liga,2,38.0,56,7,1,10,3,59.1,0.31,6.1,0.16,237,885,26.8,868,132,64.4,43.9,709,56,7.9,53,1.39,8.4
48,Leicester City,eng Premier League,32,26.5,45.4,38,418,3420,38.0,33,25,58,31,2,3,87,0,32.6,30.4,25.1,55.5,576,1082,1.47,1.52,48,eng Premier League,32,38.0,33,332,105,31.6,8.74,2.76,0.09,0.3,17.3,8,2,3,32.6,30.4,0.09,0.4,0.6,48,eng Premier League,32,38.0,13945,17486,79.7,234016,83996,25,25.1,24.1,-0.1,252,953,216,67,1082,48,eng Premier League,32,38.0,17486,15728,1695,449,52,47,621,664,139,86,29,4,13945,63,319,48,eng Premier League,32,38.0,585,15.39,427,49,44,26,34,5,56,1.47,48,eng Premier League,32,38.0,728,431,361,278,89,695,48.3,359,505,198,307,327,1055,987,31,48,eng Premier League,32,45.4,38.0,21748,2881,8066,9845,4048,632,21745,638,264,41.4,304,47.6,12276,61780,30421,576,365,143,500,336,13828,1072,48,eng Premier League,32,26.5,38,3420,90,100,38.0,418,82,250,168,19,174,0.66,33,80,-47,-1.24,32.6,71.9,-39.3,-1.03,48,eng Premier League,32,38.0,87,0,0,420,393,63,621,327,431,3,4,3,1478,503,579,46.5,48,eng Premier League,3,38,38,3420,38.0,80,2.11,209,131,63.2,6,7,25,3,7.9,4,3,1,0,48,eng Premier League,3,38.0,80,3,0,5,3,74.6,0.35,-2.4,-0.06,181,688,26.3,1183,178,44.9,32.0,599,36,6.0,36,0.95,20.7
49,Lens,fr Ligue 1,33,27.1,54.1,34,374,3060,34.0,40,26,66,35,5,5,86,8,51.8,48.3,36.2,84.4,570,1451,1.79,2.59,49,fr Ligue 1,33,34.0,40,484,148,30.6,14.24,4.35,0.07,0.24,16.7,7,5,5,51.8,48.3,0.1,-11.8,-13.3,49,fr Ligue 1,33,34.0,14837,18173,81.6,244876,87655,26,36.2,41.1,-10.2,365,1117,354,100,1451,49,fr Ligue 1,33,34.0,18173,16605,1484,396,59,78,706,628,186,87,71,0,14837,84,346,49,fr Ligue 1,33,34.0,859,25.26,647,70,42,66,22,12,65,1.91,49,fr Ligue 1,33,34.0,606,365,264,233,109,579,51.6,280,387,101,286,321,927,705,19,49,fr Ligue 1,33,54.1,34.0,22167,1929,6346,10186,5833,848,22162,582,249,42.8,297,51.0,12325,60837,30074,570,479,122,576,341,14727,1440,49,fr Ligue 1,33,27.1,34,3060,90,100,34.0,374,81,214,158,19,146,1.53,42,39,3,0.09,51.8,45.3,6.5,0.19,49,fr Ligue 1,33,34.0,86,8,3,499,360,84,706,321,365,2,9,0,1576,450,414,52.1,49,fr Ligue 1,3,34,34,3060,34.0,39,1.15,142,102,78.2,15,7,12,13,38.2,9,8,1,0,49,fr Ligue 1,3,34.0,39,8,2,4,0,48.1,0.29,9.1,0.27,142,340,41.8,852,162,31.7,33.2,381,41,10.8,34,1.0,9.4
50,Leverkusen,de Bundesliga,23,27.0,59.2,34,374,3060,34.0,70,53,123,67,3,6,62,1,56.9,52.0,41.9,93.9,696,1692,3.53,2.91,50,de Bundesliga,23,34.0,70,499,181,36.3,14.68,5.32,0.13,0.37,16.8,12,3,6,56.9,52.0,0.11,13.1,15.0,50,de Bundesliga,23,34.0,18301,21589,84.8,299589,100139,53,41.9,52.1,11.1,387,1610,319,83,1692,50,de Bundesliga,23,34.0,21589,19979,1546,409,67,114,735,622,216,115,47,0,18301,64,320,50,de Bundesliga,23,34.0,910,26.76,673,72,55,67,32,11,124,3.65,50,de Bundesliga,23,34.0,395,259,153,163,79,357,51.5,173,302,77,225,234,629,676,26,50,de Bundesliga,23,59.2,34.0,25098,1888,5876,12171,7188,918,25092,584,254,43.5,293,50.2,13865,67255,35710,696,496,181,458,253,18137,1678,50,de Bundesliga,23,27.0,34,3060,90,100,34.0,374,83,239,136,19,165,2.03,72,43,29,0.85,56.9,36.2,20.6,0.61,50,de Bundesliga,23,34.0,62,1,1,325,352,64,735,234,259,5,4,4,1463,463,419,52.5,50,de Bundesliga,2,34,34,3060,34.0,43,1.26,134,95,70.9,19,12,3,9,26.5,4,4,0,0,50,de Bundesliga,2,34.0,43,4,1,2,4,39.4,0.27,0.4,0.01,135,338,39.9,833,126,31.9,27.9,348,14,4.0,45,1.32,16.9
51,Lille,fr Ligue 1,27,26.1,57.6,34,374,3060,34.0,52,29,81,45,7,10,77,2,54.7,47.5,35.1,82.6,669,1616,2.18,2.64,51,fr Ligue 1,27,34.0,52,424,154,36.3,12.47,4.53,0.11,0.29,16.6,15,7,10,54.7,47.5,0.12,-2.7,-2.5,51,fr Ligue 1,27,34.0,16765,19728,85.0,293593,93730,29,35.1,40.0,-6.1,318,1393,345,70,1616,51,fr Ligue 1,27,34.0,19728,18220,1460,415,42,101,535,602,168,50,70,1,16765,48,308,51,fr Ligue 1,27,34.0,769,22.62,582,62,33,52,31,9,84,2.47,51,fr Ligue 1,27,34.0,626,356,241,273,112,554,56.1,243,302,74,228,271,897,637,22,51,fr Ligue 1,27,57.6,34.0,23278,1932,6099,11352,5991,854,23268,598,283,47.3,288,48.2,13642,71203,37395,669,512,158,513,300,16614,1603,51,fr Ligue 1,27,26.1,34,3060,90,100,34.0,374,82,218,156,20,149,1.76,52,36,16,0.47,54.7,42.5,12.2,0.36,51,fr Ligue 1,27,34.0,77,2,1,410,376,48,535,271,356,8,4,1,1535,392,350,52.8,51,fr Ligue 1,1,34,34,3060,34.0,36,1.06,126,91,74.6,17,9,8,11,32.4,4,4,0,0,51,fr Ligue 1,1,34.0,36,4,0,6,1,42.2,0.32,7.2,0.21,112,288,38.9,874,144,28.4,29.6,373,21,5.6,24,0.71,13.9
52,Liverpool,eng Premier League,24,27.2,57.7,38,418,3420,38.0,85,65,150,76,9,9,67,3,82.2,75.2,61.6,136.8,826,1924,3.71,3.78,52,eng Premier League,24,38.0,85,639,215,33.6,16.82,5.66,0.12,0.35,15.9,11,9,9,82.2,75.2,0.12,2.8,0.8,52,eng Premier League,24,38.0,18303,21758,84.1,312343,104887,65,61.6,54.3,3.4,509,1583,430,83,1924,52,eng Premier League,24,38.0,21758,19998,1700,448,69,128,729,682,252,145,72,1,18303,60,330,52,eng Premier League,24,38.0,1151,30.29,881,70,82,73,27,18,147,3.87,52,eng Premier League,24,38.0,642,391,271,267,104,656,51.8,316,367,97,270,299,941,724,31,52,eng Premier League,24,57.7,38.0,25903,2421,7283,11575,7274,1315,25894,677,301,44.5,310,45.8,14934,76153,41062,826,558,323,532,350,18113,1910,52,eng Premier League,24,27.2,38,3420,90,100,38.0,418,82,252,165,20,177,2.21,86,41,45,1.18,82.2,38.6,43.6,1.15,52,eng Premier League,24,38.0,67,3,1,430,359,60,729,299,391,6,2,2,1621,406,368,52.5,52,eng Premier League,3,38,38,3420,38.0,41,1.08,138,98,71.0,25,9,4,14,36.8,2,1,1,0,52,eng Premier League,3,38.0,41,1,0,3,2,42.2,0.3,3.2,0.08,102,325,31.4,1108,179,24.6,29.0,370,17,4.6,58,1.53,14.0
53,Lyon,fr Ligue 1,31,27.4,56.4,34,374,3060,34.0,62,46,108,54,8,10,60,0,60.3,52.5,44.4,96.9,709,1615,2.94,3.08,53,fr Ligue 1,31,34.0,62,434,173,39.9,12.76,5.09,0.12,0.31,16.2,6,8,10,60.3,52.5,0.12,1.7,1.5,53,fr Ligue 1,31,34.0,16061,19063,84.3,263677,88666,46,44.4,52.5,1.6,350,1215,371,58,1615,53,fr Ligue 1,31,34.0,19063,17487,1505,416,61,112,598,606,185,79,75,0,16061,71,353,53,fr Ligue 1,31,34.0,802,23.59,637,52,34,51,24,4,114,3.35,53,fr Ligue 1,31,34.0,576,340,257,230,89,595,52.1,285,346,113,233,282,858,695,25,53,fr Ligue 1,31,56.4,34.0,22636,2155,6644,10377,5810,999,22626,546,238,43.6,277,50.7,13430,67925,36807,709,483,201,456,281,15904,1600,53,fr Ligue 1,31,27.4,34,3060,90,100,34.0,374,83,232,143,18,163,1.68,65,46,19,0.56,60.3,45.7,14.6,0.43,53,fr Ligue 1,31,34.0,60,0,0,407,357,71,598,282,340,6,3,0,1422,305,332,47.9,53,fr Ligue 1,2,34,34,3060,34.0,46,1.35,166,120,74.1,17,6,11,10,29.4,3,3,0,0,53,fr Ligue 1,2,34.0,46,3,1,6,0,49.2,0.29,3.2,0.09,102,314,32.5,848,185,29.7,27.5,422,26,6.2,29,0.85,7.0
54,Mainz 05,de Bundesliga,25,27.4,50.4,34,374,3060,34.0,53,37,90,49,4,4,71,5,50.1,47.0,37.5,84.6,466,1286,2.53,2.58,54,de Bundesliga,25,34.0,53,417,142,34.1,12.26,4.18,0.12,0.35,16.3,11,4,4,50.1,47.0,0.12,2.9,2.0,54,de Bundesliga,25,34.0,12478,16434,75.9,222290,85770,37,37.5,45.0,-0.5,319,1038,309,93,1286,54,de Bundesliga,25,34.0,16434,14771,1585,378,43,73,658,716,165,58,74,6,12478,78,379,54,de Bundesliga,25,34.0,736,21.65,557,67,30,42,30,10,93,2.74,54,de Bundesliga,25,34.0,564,325,234,247,83,448,52.7,212,419,128,291,352,916,947,22,54,de Bundesliga,25,50.4,34.0,20675,2193,6705,9124,5015,782,20671,496,214,43.1,252,50.8,10562,48693,22087,466,334,119,593,295,12386,1272,54,de Bundesliga,25,27.4,34,3060,90,100,34.0,374,82,229,145,18,160,1.53,55,43,12,0.35,50.1,48.1,2.0,0.06,54,de Bundesliga,25,34.0,71,5,3,408,329,78,658,352,325,3,5,0,1545,618,697,47.0,54,de Bundesliga,2,34,34,3060,34.0,43,1.26,150,106,74.0,14,10,10,9,26.5,5,4,1,0,54,de Bundesliga,2,34.0,43,4,2,9,0,47.1,0.29,4.1,0.12,188,610,30.8,991,139,49.2,41.6,547,47,8.6,66,1.94,18.0
55,Mallorca,es La Liga,28,28.7,46.8,38,418,3420,38.0,34,24,58,30,4,5,81,6,38.8,34.9,26.5,61.3,479,1184,1.42,1.72,55,es La Liga,28,38.0,34,382,107,28.0,10.05,2.82,0.08,0.28,16.3,7,4,5,38.8,34.9,0.09,-4.8,-4.9,55,es La Liga,28,38.0,12613,16224,77.7,232365,90368,24,26.5,28.3,-2.5,282,973,239,112,1184,55,es La Liga,28,38.0,16224,14337,1809,471,44,93,735,757,145,58,73,3,12613,78,292,55,es La Liga,28,38.0,684,18.0,471,96,30,48,33,6,60,1.58,55,es La Liga,28,38.0,584,361,305,211,68,500,51.4,243,389,153,236,326,910,1161,17,55,es La Liga,28,46.8,38.0,20649,2598,7168,9299,4391,635,20644,583,255,43.7,260,44.6,10945,56532,26760,479,409,85,567,377,12481,1169,55,es La Liga,28,28.7,38,3420,90,100,38.0,418,82,233,179,18,260,1.26,35,44,-9,-0.24,38.8,46.8,-8.1,-0.21,55,es La Liga,28,38.0,81,6,1,466,432,78,735,326,361,4,3,1,1523,672,609,52.5,55,es La Liga,2,38,38,3420,38.0,44,1.16,165,122,75.2,13,9,16,9,23.7,3,3,0,0,55,es La Liga,2,38.0,44,3,0,4,1,47.4,0.28,4.4,0.11,239,614,38.9,925,144,49.0,41.8,638,23,3.6,27,0.71,11.2
56,Manchester City,eng Premier League,30,26.8,61.3,38,418,3420,38.0,71,51,122,68,3,4,59,2,68.1,64.9,54.2,119.1,1146,1944,3.13,3.22,56,eng Premier League,30,38.0,71,603,208,34.5,15.87,5.47,0.11,0.33,16.9,21,3,4,68.1,64.9,0.11,2.9,3.1,56,eng Premier League,30,38.0,21531,24443,88.1,349984,98901,51,54.2,53.8,-3.2,472,1685,440,62,1944,56,eng Premier League,30,38.0,24443,22822,1576,449,86,90,659,603,253,127,37,4,21531,45,341,56,eng Premier League,30,38.0,1096,28.84,852,69,68,56,41,10,125,3.29,56,eng Premier League,30,38.0,497,299,183,216,98,449,47.7,235,331,89,242,229,726,619,35,56,eng Premier League,30,61.3,38.0,28103,2092,6503,12076,9753,1348,28099,799,377,47.2,301,37.7,18077,103744,56163,1146,863,404,476,395,21242,1920,56,eng Premier League,30,26.8,38,3420,90,100,38.0,418,85,286,131,16,207,1.87,72,44,28,0.74,68.1,47.7,20.4,0.54,56,eng Premier League,30,38.0,59,2,1,287,382,45,659,229,299,4,4,2,1437,310,334,48.1,56,eng Premier League,2,38,38,3420,38.0,44,1.16,128,86,68.8,21,8,9,13,34.2,4,4,0,0,56,eng Premier League,2,38.0,44,4,1,4,2,46.3,0.35,4.3,0.11,112,269,41.6,1191,163,19.5,27.9,357,19,5.3,61,1.61,17.5
57,Manchester Utd,eng Premier League,31,25.5,53.5,38,418,3420,38.0,42,29,71,38,4,4,86,3,52.6,49.4,39.7,89.1,697,1448,1.76,2.43,57,eng Premier League,31,38.0,42,524,168,32.1,13.79,4.42,0.07,0.23,17.4,15,4,4,52.6,49.4,0.1,-10.6,-11.4,57,eng Premier League,31,38.0,16837,20415,82.5,278154,89708,29,39.7,35.6,-10.7,406,1141,335,73,1448,57,eng Premier League,31,38.0,20415,18750,1596,414,94,107,630,646,197,96,45,11,16837,69,355,57,eng Premier League,31,38.0,939,24.71,711,78,38,61,36,15,70,1.84,57,eng Premier League,31,38.0,817,493,394,305,118,723,55.3,323,386,107,279,358,1175,759,26,57,eng Premier League,31,53.5,38.0,24734,2553,8593,10460,5908,967,24730,621,252,40.6,323,52.0,15116,75007,37992,697,475,230,521,353,16672,1433,57,eng Premier League,31,25.5,38,3420,90,100,38.0,418,81,256,161,23,180,1.11,44,54,-10,-0.26,52.6,53.8,-1.3,-0.03,57,eng Premier League,31,38.0,86,3,1,403,371,69,630,358,493,4,4,2,1736,486,488,49.9,57,eng Premier League,2,38,38,3420,38.0,54,1.42,149,96,65.8,11,9,18,10,26.3,4,3,1,0,57,eng Premier League,2,38.0,54,3,1,10,2,54.1,0.34,2.1,0.05,131,502,26.1,1206,148,32.0,34.1,455,26,5.7,30,0.79,12.0
58,Marseille,fr Ligue 1,32,26.7,63.3,34,374,3060,34.0,70,49,119,62,8,10,64,6,63.8,55.8,44.6,100.5,664,1714,3.26,3.19,58,fr Ligue 1,32,34.0,70,481,185,38.5,14.15,5.44,0.13,0.34,16.7,15,8,10,63.8,55.8,0.12,6.2,6.2,58,fr Ligue 1,32,34.0,20427,23240,87.9,323783,101486,49,44.6,43.4,4.4,381,1513,325,69,1714,58,fr Ligue 1,32,34.0,23240,21718,1469,454,58,75,609,578,177,80,69,0,20427,53,328,58,fr Ligue 1,32,34.0,878,25.82,648,71,55,64,25,15,129,3.79,58,fr Ligue 1,32,34.0,552,358,244,229,79,472,58.1,198,272,70,202,280,832,523,31,58,fr Ligue 1,32,63.3,34.0,26602,1928,6930,13580,6271,850,26592,607,278,45.8,300,49.4,16260,75565,39382,664,499,197,471,313,20224,1703,58,fr Ligue 1,32,26.7,34,3060,90,100,34.0,374,81,225,147,21,158,1.91,74,47,27,0.79,63.8,45.2,18.6,0.55,58,fr Ligue 1,32,34.0,64,6,4,394,371,53,609,280,358,5,6,2,1485,312,249,55.6,58,fr Ligue 1,1,34,34,3060,34.0,47,1.38,135,87,67.4,20,5,9,5,14.7,6,3,3,0,58,fr Ligue 1,1,34.0,47,3,1,4,2,47.5,0.33,2.5,0.07,92,202,45.5,1023,133,16.1,24.4,309,28,9.1,59,1.74,18.3
59,Milan,it Serie A,35,25.6,53.9,38,418,3420,38.0,59,43,102,55,4,8,70,6,63.7,57.5,46.8,104.4,915,1589,2.58,2.91,59,it Serie A,35,38.0,59,555,185,33.3,14.61,4.87,0.1,0.3,17.9,8,4,8,63.7,57.5,0.11,-4.7,-2.5,59,it Serie A,35,38.0,16335,19101,85.5,290496,97134,43,46.8,39.3,-3.8,442,1198,342,77,1589,59,it Serie A,35,38.0,19101,17400,1641,524,90,85,634,544,217,134,18,0,16335,60,248,59,it Serie A,35,38.0,1011,26.61,749,70,72,62,39,19,107,2.82,59,it Serie A,35,38.0,552,349,249,222,81,480,51.3,234,292,95,197,234,786,691,21,59,it Serie A,35,53.9,38.0,22849,2115,7299,10263,5518,966,22841,721,343,47.6,309,42.9,14001,80439,44096,915,648,269,513,288,16145,1572,59,it Serie A,35,25.6,38,3420,90,100,38.0,418,81,249,166,22,282,1.66,61,43,18,0.47,63.7,41.3,22.4,0.59,59,it Serie A,35,38.0,70,6,1,415,428,60,634,234,349,7,2,3,1397,434,391,52.6,59,it Serie A,2,38,38,3420,38.0,43,1.13,142,101,70.4,18,9,11,13,34.2,2,1,1,0,59,it Serie A,2,38.0,43,1,1,3,3,39.0,0.27,-1.0,-0.03,123,319,38.6,1334,182,18.4,27.8,462,27,5.8,71,1.87,25.5
60,Monaco,fr Ligue 1,28,24.4,55.0,34,374,3060,34.0,63,49,112,57,6,7,60,4,72.8,67.7,55.3,123.0,670,1638,3.12,3.77,60,fr Ligue 1,28,34.0,63,493,180,36.5,14.5,5.29,0.12,0.32,15.7,9,6,7,72.8,67.7,0.14,-9.8,-10.7,60,fr Ligue 1,28,34.0,14561,17916,81.3,245412,90154,49,55.3,54.1,-6.3,390,1232,391,59,1638,60,fr Ligue 1,28,34.0,17916,16257,1590,494,88,88,563,622,184,87,70,0,14561,69,288,60,fr Ligue 1,28,34.0,868,25.53,658,67,38,56,31,18,106,3.12,60,fr Ligue 1,28,34.0,670,429,281,287,102,624,54.3,285,350,70,280,357,1027,667,18,60,fr Ligue 1,28,55.0,34.0,21883,1745,5633,10914,5558,969,21876,613,266,43.4,300,48.9,12485,65950,34414,670,534,187,601,341,14447,1629,60,fr Ligue 1,28,24.4,34,3060,90,100,34.0,374,82,219,153,19,152,1.79,63,41,22,0.65,72.8,34.8,38.0,1.12,60,fr Ligue 1,28,34.0,60,4,2,462,444,69,563,357,429,3,3,0,1763,426,421,50.3,60,fr Ligue 1,2,34,34,3060,34.0,41,1.21,128,87,70.3,18,7,9,11,32.4,3,3,0,0,60,fr Ligue 1,2,34.0,41,3,1,3,0,38.3,0.29,-2.7,-0.08,77,269,28.6,737,146,27.1,30.5,379,30,7.9,38,1.12,14.0
61,Montpellier,fr Ligue 1,35,26.1,45.3,34,374,3060,34.0,23,13,36,20,3,4,87,7,33.5,30.4,23.0,53.4,529,1039,0.97,1.66,61,fr Ligue 1,35,34.0,23,371,111,29.9,10.91,3.26,0.05,0.18,18.7,20,3,4,33.5,30.4,0.09,-10.5,-10.4,61,fr Ligue 1,35,34.0,11442,14420,79.3,210740,76029,13,23.0,23.6,-10.0,255,875,169,75,1039,61,fr Ligue 1,35,34.0,14420,12786,1569,460,45,109,646,575,155,55,75,0,11442,65,276,61,fr Ligue 1,35,34.0,614,18.06,429,57,32,34,44,18,39,1.15,61,fr Ligue 1,35,34.0,631,389,302,264,65,608,51.0,298,368,123,245,273,904,733,25,61,fr Ligue 1,35,45.3,34.0,18133,2072,6036,8263,4032,540,18129,609,262,43.0,302,49.6,9615,54614,27149,529,362,138,478,296,11348,1030,61,fr Ligue 1,35,26.1,34,3060,90,100,34.0,374,81,219,151,23,147,0.47,23,79,-56,-1.65,33.5,63.3,-29.9,-0.88,61,fr Ligue 1,35,34.0,87,7,2,427,438,65,646,273,389,3,9,3,1349,374,442,45.8,61,fr Ligue 1,2,34,34,3060,34.0,79,2.32,194,117,63.4,4,4,26,1,2.9,9,8,1,0,61,fr Ligue 1,2,34.0,79,8,0,5,3,66.2,0.3,-9.8,-0.29,197,496,39.7,840,134,45.1,34.5,463,28,6.0,29,0.85,13.3
