Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
1989,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,34,1985,29,25,2106,23.4,1,3,4,1,0,0,3,0,0.3,0.3,2.3,2.6,0.17,0.11,30,118,53,7,3,42.9,0.30,0.13,0.14,0.33,20.2,0,0,0,0.3,0.3,0.04,+0.7,+0.7,1729,1985,87.1,28536,8994,3,2.3,2.1,+0.7,14,103,15,4,118,1868,114,23,2,13,28,91,0,0,0,0,1729,45,32,27,16,2,50,56.0,22,27,11,16,26,71,47,1,22,0.94,21,1,0,0,0,0,4,0.17,2205,88,793,1141,279,20,2205,19,12,63.2,7,36.8,1285,6114,2991,30,22,1,17,8,1614,53,3,0,0,18,5,0,28,26,32,0,1,0,149,30,24,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,Claudio Pizarro,pe PER,"FW,MF",Werder Bremen,de Bundesliga,40,1978,18,0,234,2.6,0,0,0,0,0,0,0,0,0.5,0.5,0.6,1.0,0.00,0.40,2,9,21,4,0,0.0,1.54,0.00,0.00,,10.8,0,0,0,0.5,0.5,0.11,-0.5,-0.5,58,87,66.7,773,313,0,0.6,0.6,-0.6,5,5,8,1,9,84,3,0,1,0,2,1,0,0,0,0,58,2,1,0,1,1,1,0.0,1,2,0,2,2,4,2,0,9,3.46,8,0,0,0,1,0,0,0.00,122,2,7,54,62,18,122,6,3,50.0,3,50.0,74,305,102,2,1,0,12,8,87,21,0,0,0,2,7,1,2,2,1,0,0,0,14,13,15,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,Miralem Pjanić,ba BIH,MF,Juventus,it Serie A,29,1990,30,28,2277,25.3,3,6,9,3,0,0,10,0,1.0,1.0,4.4,5.4,0.36,0.21,14,199,16,21,5,23.8,0.83,0.20,0.14,0.60,26.5,9,0,0,1.0,1.0,0.05,+2.0,+2.0,1751,1999,87.6,27815,10180,6,4.4,3.4,+1.6,56,228,22,2,199,1812,180,104,6,15,82,2,74,21,30,1,1751,46,21,16,23,7,63,33.3,42,29,12,17,32,78,30,0,106,4.19,74,24,0,1,3,4,9,0.36,2207,80,388,1346,488,11,2207,24,15,62.5,8,33.3,1236,4608,2042,14,30,0,28,11,1595,16,10,0,0,39,24,0,82,32,21,1,0,0,168,15,13,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,Óscar Plano,es ESP,MF,Valladolid,es La Liga,28,1991,36,28,2505,27.8,4,2,6,4,0,0,6,0,4.2,4.2,2.7,6.9,0.22,0.25,38,83,104,39,12,30.8,1.40,0.43,0.10,0.33,17.9,0,0,0,4.2,4.2,0.11,-0.2,-0.2,521,747,69.7,8489,2302,2,2.7,2.3,-0.7,24,58,18,5,83,721,21,8,5,6,39,3,8,1,4,0,521,48,30,25,19,4,61,32.8,41,36,3,33,35,83,29,0,49,1.76,35,0,1,2,9,2,5,0.18,1049,34,217,517,330,45,1049,26,17,65.4,9,34.6,551,3005,1349,38,26,6,47,26,647,104,6,0,0,47,62,5,39,35,30,1,0,0,147,37,67,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,27,1992,17,17,1396,15.5,0,5,5,0,0,0,1,0,0.3,0.3,2.9,3.2,0.32,0.21,21,42,35,4,0,0.0,0.26,0.00,0.00,,23.0,2,0,0,0.3,0.3,0.08,-0.3,-0.3,545,748,72.9,10561,4752,5,2.9,2.2,+2.1,26,34,7,6,42,526,216,36,0,9,70,160,20,5,14,0,545,18,12,13,4,1,17,70.6,5,18,7,11,11,29,47,0,43,2.77,18,19,0,2,3,1,7,0.45,881,57,323,401,174,3,881,7,3,42.9,4,57.1,349,1805,958,21,18,2,11,14,405,35,1,0,0,11,16,1,70,11,12,0,0,0,87,17,15,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,Alassane Pléa,fr FRA,FW,Gladbach,de Bundesliga,26,1993,27,25,2143,23.8,10,10,20,10,0,1,4,2,12.1,11.3,7.8,19.1,0.84,0.84,61,70,186,76,34,44.7,3.19,1.43,0.13,0.29,16.7,4,0,1,12.1,11.3,0.15,-2.1,-1.3,519,730,71.1,7143,1764,10,7.8,6.1,+2.2,39,36,32,5,70,682,43,1,10,1,49,3,7,3,3,0,519,16,7,5,6,5,28,28.6,20,21,2,19,9,25,7,0,88,3.70,62,0,10,9,6,1,13,0.55,1016,10,54,463,515,120,1015,78,45,57.7,33,42.3,662,3570,1702,61,39,29,62,37,791,186,4,2,2,24,35,16,49,9,7,0,0,0,73,28,59,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,Thomas Pledl,de GER,"MF,FW",Düsseldorf,de Bundesliga,25,1994,5,0,91,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.00,0.13,6,4,13,1,0,0.0,0.99,0.00,0.00,,22.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,17,38,44.7,251,77,0,0.1,0.1,-0.1,1,1,1,0,4,37,1,0,0,0,7,1,0,0,0,0,17,4,2,2,2,0,1,0.0,1,0,0,0,0,4,1,0,2,1.98,1,0,1,0,0,0,0,0.00,55,1,8,21,28,5,55,2,2,100.0,0,0.0,25,187,109,6,3,1,3,2,33,13,0,0,0,1,0,1,7,0,2,0,0,0,7,1,1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,Daniel Podence,pt POR,"FW,MF",Wolves,eng Premier League,23,1995,9,3,289,3.2,1,0,1,1,0,0,0,0,1.2,1.2,0.7,1.9,0.31,0.60,18,9,24,10,3,30.0,3.11,0.93,0.10,0.33,14.0,0,0,0,1.2,1.2,0.12,-0.2,-0.2,70,101,69.3,954,172,0,0.7,0.2,-0.7,5,6,4,1,9,97,3,0,1,0,5,0,2,0,1,0,70,3,3,2,0,1,2,0.0,2,4,1,3,2,5,1,0,10,3.11,6,0,1,1,2,0,2,0.62,145,2,16,50,83,12,145,11,7,63.6,4,36.4,106,741,432,18,11,1,8,4,119,24,0,0,0,5,9,3,5,2,3,1,0,0,12,0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,Paul Pogba,fr FRA,MF,Manchester Utd,eng Premier League,26,1993,16,13,1204,13.4,1,3,4,1,0,1,1,0,2.4,1.6,2.5,4.1,0.30,0.37,27,111,30,21,7,33.3,1.57,0.52,0.05,0.14,22.5,2,0,1,2.4,1.6,0.08,-1.4,-0.6,885,1045,84.7,16108,4680,3,2.5,2.7,+0.5,30,115,22,1,111,1009,31,30,10,27,6,0,1,0,0,0,885,20,9,8,8,4,16,50.0,8,12,4,8,7,27,10,2,61,4.56,51,2,4,0,4,0,7,0.52,1175,32,211,713,262,26,1174,38,27,71.1,11,28.9,712,3122,1585,27,20,5,19,32,912,30,1,0,0,26,18,2,6,7,9,2,1,0,109,29,11,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,Joel Pohjanpalo,fi FIN,MF,Leverkusen,de Bundesliga,24,1994,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Andrea Poli,it ITA,MF,Bologna,it Serie A,29,1989,28,22,1919,21.3,2,0,2,2,0,0,5,0,2.0,2.0,1.7,3.6,0.09,0.17,19,125,30,25,7,28.0,1.17,0.33,0.08,0.29,17.9,0,0,0,2.0,2.0,0.08,0.0,0.0,924,1044,88.5,13598,3837,0,1.7,1.0,-1.7,17,99,17,1,125,1005,35,28,2,2,14,6,0,0,0,0,924,44,24,19,21,4,52,30.8,36,19,3,16,40,84,11,0,49,2.30,41,1,0,5,0,2,2,0.09,1236,30,194,769,286,25,1236,17,13,76.5,4,23.5,762,3378,1381,19,35,5,20,15,856,30,5,0,0,28,28,1,14,40,24,0,0,0,137,14,25,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,Matteo Politano,it ITA,FW,Napoli,it Serie A,25,1993,15,9,743,8.3,2,2,4,2,0,0,1,0,1.5,1.5,1.5,3.0,0.48,0.37,38,30,77,19,8,42.1,2.30,0.97,0.11,0.25,19.2,0,0,0,1.5,1.5,0.08,+0.5,+0.5,281,366,76.8,3772,807,2,1.5,1.3,+0.5,19,15,14,0,30,329,36,5,1,1,39,10,19,7,6,0,281,12,6,8,2,2,14,35.7,9,6,0,6,5,17,3,0,39,4.72,28,5,3,2,1,0,4,0.48,452,2,44,134,279,30,452,25,18,72.0,7,28.0,323,2270,1207,38,16,14,14,10,343,77,1,0,0,8,17,0,39,5,6,0,0,0,29,3,4,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,Matteo Politano,it ITA,"FW,MF",Inter,it Serie A,25,1993,11,2,259,2.9,0,0,0,0,0,0,0,0,0.7,0.7,0.7,1.4,0.00,0.49,22,3,29,15,4,26.7,5.21,1.39,0.00,0.00,20.8,2,0,0,0.7,0.7,0.04,-0.7,-0.7,76,120,63.3,1093,251,0,0.7,0.8,-0.7,8,1,3,2,3,103,16,3,0,0,17,6,6,2,1,0,76,0,0,0,0,0,2,0.0,2,1,0,1,0,0,1,0,19,6.60,9,1,5,2,2,0,0,0.00,162,1,8,42,115,18,162,18,10,55.6,8,44.4,102,1025,550,22,15,9,5,7,114,29,0,0,0,3,6,1,17,0,0,0,0,0,16,2,4,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,Sebastian Polter,de GER,FW,Union Berlin,de Bundesliga,28,1991,13,2,330,3.7,2,2,4,0,2,2,1,1,2.2,0.6,1.2,1.8,0.55,0.90,2,10,36,9,1,11.1,2.45,0.27,0.00,0.00,15.0,0,2,2,2.2,0.6,0.07,-0.2,-0.6,50,84,59.5,707,229,2,1.2,0.4,+0.8,11,5,4,0,10,81,3,0,0,0,1,1,0,0,0,0,50,2,2,0,1,1,3,33.3,2,2,0,2,1,3,1,0,14,3.76,11,0,0,2,1,0,3,0.81,127,0,7,44,76,27,125,4,3,75.0,1,25.0,64,208,76,2,1,2,8,5,102,36,1,1,0,10,8,7,1,1,2,1,0,0,6,17,25,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Marin Pongračić,hr CRO,DF,Wolfsburg,de Bundesliga,21,1997,11,11,928,10.3,2,0,2,2,0,0,4,1,0.5,0.5,0.0,0.5,0.19,0.04,10,48,0,5,2,40.0,0.48,0.19,0.40,1.00,10.6,0,0,0,0.5,0.5,0.09,+1.5,+1.5,497,595,83.5,10990,3714,0,0.0,0.3,0.0,0,35,1,0,48,570,25,24,1,7,0,1,0,0,0,0,497,14,9,11,2,1,10,90.0,1,11,7,4,19,33,21,1,8,0.78,7,0,1,0,0,0,0,0.00,684,49,318,365,14,5,684,13,11,84.6,2,15.4,435,2630,1596,10,6,0,7,4,421,0,4,1,0,17,5,0,0,19,9,0,1,0,78,27,13,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Pere Pons,es ESP,MF,Alavés,es La Liga,26,1993,30,7,1088,12.1,1,1,2,1,0,0,3,0,0.2,0.2,1.1,1.3,0.17,0.11,7,23,17,4,1,25.0,0.33,0.08,0.25,1.00,14.9,0,0,0,0.2,0.2,0.05,+0.8,+0.8,284,385,73.8,4310,1095,1,1.1,0.5,-0.1,6,15,4,1,23,373,12,8,1,4,6,2,0,0,0,0,284,28,16,14,12,2,26,46.2,14,16,3,13,12,40,8,1,11,0.91,10,0,0,0,1,0,2,0.17,527,16,125,324,90,12,527,16,3,18.8,13,81.3,315,1310,491,7,14,2,34,10,302,17,3,0,0,23,14,0,6,12,16,1,0,0,71,16,17,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Nick Pope,eng ENG,GK,Burnley,eng Premier League,27,1992,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,0.00,0.01,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,556,1194,46.6,22391,19476,0,0.4,0.2,-0.4,3,34,1,0,0,721,466,162,0,2,0,0,0,0,0,0,556,1,1,1,0,0,2,50.0,1,0,0,0,3,4,15,3,13,0.34,6,7,0,0,0,0,0,0.00,1280,986,1239,40,1,1,1280,0,0,,0,,613,4417,3490,0,0,0,1,0,375,0,1,0,0,0,7,0,0,3,1,0,0,0,37,20,1,95.2,50,1.32,167,117,72.5,15,9,14,15,39.5,5,4,1,0,45.7,0.25,-3.3,-0.09,263,870,30.2,883,180,67.6,47.1,623,52,8.3,48,1.26,14.9
2006,Pedro Porro,es ESP,"DF,MF",Valladolid,es La Liga,19,1999,13,7,739,8.2,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,0.00,0.03,17,25,32,1,0,0.0,0.12,0.00,0.00,,32.2,0,0,0,0.0,0.0,0.05,0.0,0.0,246,379,64.9,4085,1671,0,0.2,0.3,-0.2,4,21,6,3,25,281,97,9,0,6,33,88,0,0,0,0,246,18,10,11,7,0,18,55.6,8,3,0,3,7,25,19,1,11,1.34,9,1,0,0,1,0,1,0.12,470,27,151,223,99,3,470,20,13,65.0,7,35.0,209,1169,679,17,18,2,13,10,236,32,1,0,0,4,12,0,33,7,10,0,0,0,44,5,8,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,Francisco Portillo,es ESP,MF,Getafe,es La Liga,29,1990,16,3,376,4.2,0,2,2,0,0,0,3,0,0.2,0.2,1.1,1.3,0.48,0.30,2,25,12,3,1,33.3,0.72,0.24,0.00,0.00,18.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,120,172,69.8,1813,682,2,1.1,0.7,+0.9,8,13,9,2,25,162,6,2,3,0,7,2,1,0,0,0,120,11,6,3,6,2,12,33.3,8,2,0,2,2,13,3,0,18,4.31,15,1,1,1,0,0,3,0.72,215,5,22,101,95,8,215,12,9,75.0,3,25.0,141,585,188,2,5,1,13,5,145,12,3,0,0,10,3,1,7,2,6,0,1,0,29,2,8,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Portu,es ESP,"FW,MF",Real Sociedad,es La Liga,27,1992,35,25,2393,26.6,7,7,14,7,0,1,5,0,6.0,5.3,5.4,10.6,0.53,0.43,67,56,226,40,15,37.5,1.50,0.56,0.18,0.47,14.3,0,0,1,6.0,5.3,0.13,+1.0,+1.7,434,670,64.8,5879,1734,7,5.4,4.7,+1.6,34,33,27,11,56,598,66,15,2,3,99,6,45,31,1,1,434,32,21,10,15,7,33,39.4,20,28,3,25,13,45,5,0,69,2.60,53,6,3,6,1,0,13,0.49,907,13,88,311,517,126,906,30,11,36.7,19,63.3,512,3103,1511,67,45,20,57,31,594,226,5,0,0,31,23,21,99,13,21,0,0,0,90,19,51,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,22,1997,28,27,2308,25.6,0,0,0,0,0,0,9,0,2.1,2.1,1.7,3.8,0.00,0.15,28,94,17,25,6,24.0,0.97,0.23,0.00,0.00,18.0,1,0,0,2.1,2.1,0.09,-2.1,-2.1,1200,1510,79.5,21644,8196,0,1.7,1.2,-1.7,6,65,10,2,94,1359,149,40,2,9,9,109,0,0,0,0,1200,63,34,35,27,1,63,55.6,28,57,25,32,40,103,101,1,24,0.94,14,1,2,5,2,0,2,0.08,1859,178,833,892,154,26,1859,13,9,69.2,4,30.8,980,5126,2711,28,17,5,17,10,1110,17,9,0,0,38,21,0,9,40,34,0,2,0,125,59,49,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Sergio Postigo,es ESP,DF,Levante,es La Liga,30,1988,28,27,2374,26.4,1,1,2,1,0,0,6,0,0.6,0.6,0.8,1.4,0.08,0.05,19,78,5,6,3,50.0,0.23,0.11,0.17,0.33,14.1,0,0,0,0.6,0.6,0.10,+0.4,+0.4,849,1044,81.3,17378,7417,1,0.8,0.5,+0.2,10,59,7,0,78,973,67,53,2,7,2,14,0,0,0,0,849,32,15,23,7,2,18,61.1,7,24,15,9,34,66,132,1,16,0.61,14,0,1,0,0,1,2,0.08,1299,219,751,505,53,12,1299,13,8,61.5,5,38.5,645,3814,2364,19,12,1,9,1,727,5,6,0,0,22,13,2,2,34,15,0,1,0,144,34,38,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Florent Poulolo,mq MTQ,DF,Getafe,es La Liga,22,1997,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0.00,1,1,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,25,1994,22,12,1222,13.6,5,6,11,5,0,0,2,0,6.1,6.1,1.8,8.0,0.81,0.59,23,28,120,33,10,30.3,2.43,0.74,0.15,0.50,12.7,0,0,0,6.1,6.1,0.19,-1.1,-1.1,223,336,66.4,2766,663,6,1.8,1.6,+4.2,17,18,12,1,28,310,22,2,2,0,9,2,0,0,0,0,223,14,10,2,10,2,21,19.0,17,12,0,12,4,18,15,0,40,2.95,29,1,3,5,2,0,12,0.88,512,15,34,247,235,66,512,24,15,62.5,9,37.5,277,1302,580,23,14,8,55,25,385,120,2,0,0,29,28,1,9,4,10,1,0,0,38,35,53,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,26,1992,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,2,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,5,5,100.0,57,15,0,0.0,0.0,0.0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,5,0,0,4,1,0,5,0,0,,0,,3,15,5,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Darío Poveda,es ESP,MF,Atlético Madrid,es La Liga,22,1997,1,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,0.00,4.33,0,0,0,1,0,0.0,11.25,0.00,0.00,,8.6,0,0,0,0.1,0.1,0.08,-0.1,-0.1,3,5,60.0,29,0,0,0.3,0.0,-0.3,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,0.00,9,0,0,4,5,3,9,0,0,,0,,4,5,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Alejandro Pozo Pozo,es ESP,DF,Mallorca,es La Liga,20,1999,19,16,1498,16.6,1,2,3,1,0,0,0,0,0.3,0.3,1.5,1.8,0.18,0.11,58,44,90,7,2,28.6,0.42,0.12,0.14,0.50,23.6,0,0,0,0.3,0.3,0.04,+0.7,+0.7,643,862,74.6,9923,3755,2,1.5,1.1,+0.5,17,33,16,10,44,698,162,20,0,3,70,142,0,0,0,0,643,38,24,30,6,2,38,50.0,19,23,2,21,23,61,29,1,37,2.22,29,2,2,1,2,1,5,0.30,1013,47,300,412,316,10,1013,30,17,56.7,13,43.3,552,2964,1542,58,32,5,19,6,565,90,0,0,0,21,17,1,70,23,24,0,2,0,92,7,17,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Alejandro Pozo Pozo,es ESP,"MF,FW",Sevilla,es La Liga,20,1999,3,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,2,3,6,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,10,14,71.4,156,55,0,0.0,0.0,0.0,0,3,0,0,3,14,0,0,0,0,1,0,0,0,0,0,10,1,1,1,0,0,1,100.0,0,0,0,0,0,1,1,0,1,2.43,1,0,0,0,0,0,0,0.00,22,0,4,7,12,3,22,1,0,0.0,1,100.0,14,110,38,2,1,1,4,3,16,6,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Percy Prado,pe PER,DF,Nantes,fr Ligue 1,23,1996,3,2,185,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.01,1,6,1,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,85,109,78.0,1451,843,0,0.0,0.0,0.0,1,6,0,0,6,83,26,4,0,0,3,22,0,0,0,0,85,6,5,3,2,1,9,55.6,4,1,0,1,1,7,5,0,1,0.49,1,0,0,0,0,0,0,0.00,124,9,58,57,11,0,124,1,0,0.0,1,100.0,48,171,68,1,2,0,2,0,62,1,1,0,0,2,1,0,3,1,5,0,0,0,12,1,1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Dennis Praet,be BEL,MF,Leicester City,eng Premier League,25,1994,27,12,1134,12.6,1,2,3,1,0,0,2,0,0.9,0.9,1.3,2.3,0.24,0.18,10,42,42,16,3,18.8,1.27,0.24,0.06,0.33,18.6,0,0,0,0.9,0.9,0.06,+0.1,+0.1,448,546,82.1,6705,1665,2,1.3,0.5,+0.7,9,38,7,2,42,540,5,2,2,4,21,3,0,0,0,0,448,33,18,8,21,4,29,31.0,20,19,1,18,17,50,12,0,25,1.98,17,1,2,2,1,2,4,0.32,713,20,151,356,213,18,713,25,12,48.0,13,52.0,440,1904,801,10,18,2,27,17,460,42,2,0,0,18,13,1,21,17,18,0,1,0,74,5,13,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Abdón Prats,es ESP,FW,Mallorca,es La Liga,26,1992,20,0,279,3.1,0,0,0,0,0,1,1,0,1.5,0.7,0.0,0.8,0.00,0.50,1,5,16,10,4,40.0,3.23,1.29,0.00,0.00,15.3,0,0,1,1.5,0.7,0.07,-1.5,-0.7,46,72,63.9,622,141,0,0.0,0.2,0.0,1,5,0,0,5,67,5,0,0,1,2,1,0,0,0,0,46,1,1,0,0,1,1,0.0,1,1,0,1,0,1,1,0,4,1.29,3,0,0,1,0,0,0,0.00,107,1,4,47,57,18,106,7,1,14.3,6,85.7,61,221,113,1,4,0,10,3,77,16,1,0,0,7,2,0,2,0,1,0,0,0,6,12,22,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Sanjin Prcić,ba BIH,"MF,FW",Strasbourg,fr Ligue 1,25,1993,3,1,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.04,2,7,1,1,1,100.0,1.15,1.15,0.00,0.00,21.2,0,0,0,0.0,0.0,0.04,0.0,0.0,55,57,96.5,962,214,0,0.0,0.0,0.0,0,3,0,0,7,54,3,3,0,4,0,0,0,0,0,0,55,1,0,0,0,1,2,50.0,1,1,1,0,1,2,0,0,1,1.15,0,0,0,1,0,0,0,0.00,66,0,11,49,6,0,66,2,1,50.0,1,50.0,44,181,108,2,0,0,2,0,46,1,0,0,0,1,2,0,0,1,0,0,0,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Nicolas de Préville,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,28,1991,24,23,1995,22.2,6,4,10,5,1,1,4,0,5.0,4.3,4.8,9.1,0.41,0.44,80,88,159,45,19,42.2,2.03,0.86,0.11,0.26,22.5,13,1,1,5.0,4.3,0.09,+1.0,+0.7,688,976,70.5,11551,2755,4,4.8,3.7,-0.8,46,46,18,6,88,829,141,47,3,8,131,4,79,42,30,0,688,35,21,9,22,4,56,32.1,38,15,3,12,6,41,19,0,98,4.42,46,24,7,7,12,2,12,0.54,1292,20,92,708,516,53,1291,86,36,41.9,50,58.1,826,4918,2317,80,65,17,82,55,947,159,4,0,0,47,66,2,131,6,21,0,0,0,98,41,45,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,32,1987,1,1,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.00,0.16,0,0,0,2,0,0.0,3.21,0.00,0.00,,10.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,6,11,54.5,63,34,0,0.0,0.0,0.0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,0,0.00,0,0,0,0,0,0,0,0.00,17,3,7,8,2,2,17,0,0,,0,,3,5,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
