Rk,Squad,Comp,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,G+A-PK,xG+xAG,Rk_stats_teams_shooting_for,Comp_stats_teams_shooting_for,# Pl_stats_teams_shooting_for,90s_stats_teams_shooting_for,Gls_stats_teams_shooting_for,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_teams_shooting_for,PKatt_stats_teams_shooting_for,xG_stats_teams_shooting_for,npxG_stats_teams_shooting_for,npxG/Sh,G-xG,np:G-xG,Rk_stats_teams_passing_for,Comp_stats_teams_passing_for,# Pl_stats_teams_passing_for,90s_stats_teams_passing_for,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_teams_passing_for,xAG_stats_teams_passing_for,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_teams_passing_for,Rk_stats_teams_passing_types_for,Comp_stats_teams_passing_types_for,# Pl_stats_teams_passing_types_for,90s_stats_teams_passing_types_for,Att_stats_teams_passing_types_for,Live,Dead,FK_stats_teams_passing_types_for,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_teams_passing_types_for,Off,Blocks,Rk_stats_teams_gca_for,Comp_stats_teams_gca_for,# Pl_stats_teams_gca_for,90s_stats_teams_gca_for,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_teams_gca_for,Fld,Def,GCA,GCA90,Rk_stats_teams_defense_for,Comp_stats_teams_defense_for,# Pl_stats_teams_defense_for,90s_stats_teams_defense_for,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_teams_defense_for,Tkl%,Lost,Blocks_stats_teams_defense_for,Sh_stats_teams_defense_for,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_teams_possession_for,Comp_stats_teams_possession_for,# Pl_stats_teams_possession_for,Poss_stats_teams_possession_for,90s_stats_teams_possession_for,Touches,Def Pen,Def 3rd_stats_teams_possession_for,Mid 3rd_stats_teams_possession_for,Att 3rd_stats_teams_possession_for,Att Pen,Live_stats_teams_possession_for,Att_stats_teams_possession_for,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_teams_possession_for,PrgDist_stats_teams_possession_for,PrgC_stats_teams_possession_for,1/3_stats_teams_possession_for,CPA,Mis,Dis,Rec,PrgR,Rk_stats_teams_playing_time_for,Comp_stats_teams_playing_time_for,# Pl_stats_teams_playing_time_for,Age_stats_teams_playing_time_for,MP_stats_teams_playing_time_for,Min_stats_teams_playing_time_for,Mn/MP,Min%,90s_stats_teams_playing_time_for,Starts_stats_teams_playing_time_for,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_teams_misc_for,Comp_stats_teams_misc_for,# Pl_stats_teams_misc_for,90s_stats_teams_misc_for,CrdY_stats_teams_misc_for,CrdR_stats_teams_misc_for,2CrdY,Fls,Fld_stats_teams_misc_for,Off_stats_teams_misc_for,Crs_stats_teams_misc_for,Int_stats_teams_misc_for,TklW_stats_teams_misc_for,PKwon,PKcon,OG,Recov,Won,Lost_stats_teams_misc_for,Won%,Rk_stats_teams_keeper_for,Comp_stats_teams_keeper_for,# Pl_stats_teams_keeper_for,MP_stats_teams_keeper_for,Starts_stats_teams_keeper_for,Min_stats_teams_keeper_for,90s_stats_teams_keeper_for,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_teams_keeper_for,PKA,PKsv,PKm,Rk_stats_teams_keeper_adv_for,Comp_stats_teams_keeper_adv_for,# Pl_stats_teams_keeper_adv_for,90s_stats_teams_keeper_adv_for,GA_stats_teams_keeper_adv_for,PKA_stats_teams_keeper_adv_for,FK_stats_teams_keeper_adv_for,CK_stats_teams_keeper_adv_for,OG_stats_teams_keeper_adv_for,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_teams_keeper_adv_for,Att_stats_teams_keeper_adv_for,Cmp%_stats_teams_keeper_adv_for,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
45,Juventus,it Serie A,24,29.2,57.2,38,418,3420,38.0,82,39,121,78,4,8,66,,55.3,49.4,37.9,87.2,789,1704,3.08,2.45,45,it Serie A,24,38.0,82,546,198,36.3,14.37,5.21,0.14,0.39,18.9,41,4,8,55.3,49.4,0.09,26.7,28.6,45,it Serie A,24,38.0,20215,23688,85.3,370631,112593,39,37.9,36.6,1.1,405,1387,312,97,1704,45,it Serie A,24,38.0,23688,21897,1712,507,55,330,672,711,186,54,65,7,20215,79,386,45,it Serie A,24,38.0,1011,26.61,746,73,74,44,63,11,154,4.05,45,it Serie A,24,38.0,517,359,234,204,79,447,34.7,292,312,77,235,421,938,747,17,45,it Serie A,24,57.2,38.0,27376,2006,7748,13782,6120,738,27369,726,519,71.5,206,28.4,17676,92128,45930,789,596,171,516,395,20112,1688,45,it Serie A,24,29.2,38,3420,90,100,38.0,418,,,111,0,267,2.5,86,24,62,1.63,55.3,27.4,27.9,0.73,45,it Serie A,24,38.0,66,,1,432,493,79,672,421,359,5,4,2,2003,455,366,55.4,45,it Serie A,3,38,38,3420,38.0,24,0.63,91,68,76.9,30,5,3,22,57.9,4,3,1,0,45,it Serie A,3,38.0,24,3,1,4,2,29.7,0.29,7.7,0.2,168,356,47.2,840,184,28.5,31.9,445,15,3.4,32,0.84,14.0
46,Köln,de Bundesliga,31,25.3,47.4,34,374,3060,34.0,33,24,57,30,3,3,70,,43.2,41.0,29.8,70.8,507,1331,1.59,2.15,46,de Bundesliga,31,34.0,33,385,111,28.8,11.32,3.26,0.08,0.27,18.5,18,3,3,43.2,41.0,0.11,-10.2,-11.0,46,de Bundesliga,31,34.0,11807,15875,74.4,224920,93638,24,29.8,35.0,-5.8,271,1046,239,68,1331,46,de Bundesliga,31,34.0,15875,14008,1786,532,6,107,663,681,173,74,90,4,11807,81,426,46,de Bundesliga,31,34.0,669,19.68,487,56,31,38,41,16,63,1.85,46,de Bundesliga,31,34.0,678,502,363,274,41,635,53.1,298,421,106,315,389,1067,832,17,46,de Bundesliga,31,47.4,34.0,19550,2066,6084,9483,4195,630,19547,559,231,41.3,327,58.5,9117,50291,26494,507,359,120,402,258,11694,1317,46,de Bundesliga,31,25.3,34,3060,90,100,34.0,374,,,101,0,136,0.65,35,70,-35,-1.03,43.2,67.4,-24.1,-0.71,46,de Bundesliga,31,34.0,70,,1,479,478,81,663,389,502,2,9,0,1593,643,649,49.8,46,de Bundesliga,1,34,34,3060,34.0,70,2.06,201,130,69.2,5,7,22,5,14.7,9,8,1,0,46,de Bundesliga,1,34.0,70,8,0,7,0,66.5,0.29,-3.5,-0.1,302,746,40.5,787,84,62.9,44.1,592,25,4.2,31,0.91,13.7
47,La Coruña,es La Liga,32,28.2,46.8,38,418,3420,38.0,38,30,68,35,3,5,100,2.0,51.6,47.7,40.0,87.7,640,1477,1.71,2.41,47,es La Liga,32,38.0,38,462,133,28.8,12.16,3.5,0.08,0.26,18.0,14,3,5,51.6,47.7,0.1,-13.6,-12.7,47,es La Liga,32,38.0,12784,16975,75.3,238481,93125,30,40.0,35.1,-10.0,343,1090,272,85,1477,47,es La Liga,32,38.0,16975,14924,1957,516,43,222,747,796,203,91,54,1,12784,94,323,47,es La Liga,32,38.0,818,21.53,577,92,52,45,41,11,67,1.76,47,es La Liga,32,38.0,728,500,386,282,60,679,43.0,387,391,113,278,484,1212,942,13,47,es La Liga,32,46.8,38.0,21028,2107,6802,9416,5051,736,21023,622,375,60.3,246,39.5,10832,59141,28899,640,451,170,461,378,12682,1463,47,es La Liga,32,28.2,38,3420,90,100,38.0,418,84.0,303.0,113,22,150,0.76,38,76,-38,-1.0,51.6,58.7,-7.1,-0.19,47,es La Liga,32,38.0,100,2.0,1,507,436,94,747,484,500,5,5,3,2074,558,584,48.9,47,es La Liga,5,38,38,3415,38.0,76,2.0,179,105,59.8,6,11,21,6,15.8,5,4,1,0,47,es La Liga,5,38.0,76,4,4,11,3,62.3,0.33,-10.7,-0.28,236,599,39.4,668,148,53.6,39.4,600,30,5.0,13,0.34,11.0
48,Las Palmas,es La Liga,36,27.0,54.7,38,418,3420,38.0,24,15,39,18,6,8,89,3.0,38.5,32.3,24.8,57.1,726,1332,0.87,1.66,48,es La Liga,36,38.0,24,405,119,29.4,10.66,3.13,0.04,0.15,20.6,38,6,8,38.5,32.3,0.08,-14.5,-14.3,48,es La Liga,36,38.0,15824,19788,80.0,270275,100124,15,24.8,27.8,-9.8,293,1030,255,61,1332,48,es La Liga,36,38.0,19788,17574,2133,748,49,197,581,777,175,77,59,0,15824,81,320,48,es La Liga,36,38.0,732,19.26,519,64,54,26,61,8,41,1.08,48,es La Liga,36,38.0,654,433,325,269,60,647,41.4,379,367,112,255,508,1162,713,21,48,es La Liga,36,54.7,38.0,23605,2378,7676,11346,4861,618,23597,714,449,62.9,264,37.0,14246,75170,38695,726,577,133,569,458,15716,1318,48,es La Liga,36,27.0,38,3420,90,100,38.0,418,84.0,309.0,106,24,160,0.58,24,74,-50,-1.32,38.5,70.5,-32.0,-0.84,48,es La Liga,36,38.0,89,3.0,1,484,665,81,581,508,433,5,5,1,1998,474,540,46.7,48,es La Liga,2,38,38,3420,38.0,74,1.95,215,142,67.9,5,7,26,5,13.2,5,5,0,0,48,es La Liga,2,38.0,74,5,1,7,1,73.7,0.33,0.7,0.02,198,559,35.4,1195,239,32.2,34.1,533,30,5.6,66,1.74,17.0
49,Lazio,it Serie A,24,26.5,51.1,38,418,3420,38.0,86,51,137,77,9,11,79,,63.7,55.2,45.8,101.0,915,1802,3.37,2.88,49,it Serie A,24,38.0,86,542,199,36.7,14.26,5.24,0.14,0.39,18.4,16,9,11,63.7,55.2,0.1,22.3,21.8,49,it Serie A,24,38.0,16436,20347,80.8,285651,107655,51,45.8,41.1,5.2,446,1393,372,96,1802,49,it Serie A,24,38.0,20347,18446,1804,403,87,159,734,789,217,88,89,9,16436,97,442,49,it Serie A,24,38.0,1009,26.55,776,72,76,45,33,7,150,3.95,49,it Serie A,24,38.0,677,450,299,298,80,632,35.3,409,410,107,303,494,1171,789,12,49,it Serie A,24,51.1,38.0,24488,2108,7230,11538,6022,899,24477,709,464,65.4,244,34.4,15187,85093,46210,915,634,223,563,448,16305,1780,49,it Serie A,24,26.5,38,3420,90,100,38.0,418,,,114,0,313,1.89,89,49,40,1.05,63.7,43.9,19.9,0.52,49,it Serie A,24,38.0,79,,3,435,350,97,734,494,450,9,10,2,2304,474,464,50.5,49,it Serie A,1,38,38,3420,38.0,49,1.29,159,111,74.8,21,9,8,11,28.9,10,9,1,0,49,it Serie A,1,38.0,49,9,2,3,2,51.3,0.27,4.3,0.11,217,466,46.6,883,180,38.5,34.2,437,18,4.1,35,0.92,14.8
50,Leganés,es La Liga,28,27.8,43.0,38,418,3420,38.0,32,23,55,30,2,3,105,5.0,39.9,37.6,30.0,67.6,534,1111,1.39,1.84,50,es La Liga,28,38.0,32,393,125,31.8,10.34,3.29,0.08,0.24,19.3,13,2,3,39.9,37.6,0.1,-7.9,-7.6,50,es La Liga,28,38.0,10383,14887,69.7,193941,83789,23,30.0,27.0,-7.0,291,926,190,75,1111,50,es La Liga,28,38.0,14887,12781,2009,592,29,162,690,891,152,60,75,1,10383,97,351,50,es La Liga,28,38.0,678,17.84,420,84,50,38,61,25,55,1.45,50,es La Liga,28,38.0,721,483,350,307,64,697,46.3,374,361,87,274,583,1304,777,9,50,es La Liga,28,43.0,38.0,18879,1888,6390,8493,4251,569,18876,608,341,56.1,267,43.9,9590,50386,23931,534,389,107,559,453,10298,1099,50,es La Liga,28,27.8,38,3420,90,100,38.0,418,84.0,304.0,109,23,157,1.13,34,51,-17,-0.45,39.9,47.6,-7.6,-0.2,50,es La Liga,28,38.0,105,5.0,3,592,503,97,690,583,483,2,7,0,2140,653,627,51.0,50,es La Liga,3,38,38,3420,38.0,51,1.34,156,104,71.2,12,7,19,14,36.8,7,6,1,0,50,es La Liga,3,38.0,51,6,4,4,0,51.8,0.3,0.8,0.02,338,963,35.1,922,94,74.7,46.3,511,31,6.1,49,1.29,16.0
51,Leicester City,eng Premier League,27,27.2,48.0,38,418,3420,38.0,53,38,91,48,5,6,60,,50.0,45.3,34.9,80.2,655,1271,2.26,2.24,51,eng Premier League,27,38.0,53,417,137,32.9,10.97,3.61,0.12,0.35,17.6,11,5,6,50.0,45.3,0.11,3.0,2.7,51,eng Premier League,27,38.0,12357,17124,72.2,226357,89044,38,34.9,31.1,3.1,297,1010,225,72,1271,51,eng Premier League,27,38.0,17124,15046,1986,424,63,170,744,954,203,137,28,0,12357,92,370,51,eng Premier League,27,38.0,731,19.24,495,83,63,45,38,7,94,2.47,51,eng Premier League,27,38.0,630,417,332,249,49,616,33.8,408,465,130,335,414,1044,1007,17,51,eng Premier League,27,48.0,38.0,21322,2209,6497,10115,4964,673,21316,718,422,58.8,294,40.9,10418,64343,32440,655,471,151,516,358,12216,1251,51,eng Premier League,27,27.2,38,3420,90,100,38.0,418,,,107,0,159,1.24,56,60,-4,-0.11,50.0,48.1,1.9,0.05,51,eng Premier League,27,38.0,60,,4,364,357,92,744,414,417,6,4,2,2154,787,752,51.1,51,eng Premier League,3,38,38,3420,38.0,60,1.58,164,104,64.6,12,11,15,9,23.7,4,2,2,0,51,eng Premier League,3,38.0,60,2,3,11,2,50.5,0.29,-7.5,-0.2,338,875,38.6,973,134,60.4,43.8,563,28,5.0,66,1.74,16.3
52,Levante,es La Liga,33,25.7,42.8,38,418,3420,38.0,43,28,71,38,5,5,111,6.0,44.7,40.8,31.8,72.7,676,1286,1.74,2.02,52,es La Liga,33,38.0,43,405,119,29.4,10.66,3.13,0.09,0.32,19.4,26,5,5,44.7,40.8,0.1,-1.7,-2.8,52,es La Liga,33,38.0,10715,14768,72.6,200058,84435,28,31.8,22.5,-3.8,287,979,272,87,1286,52,es La Liga,33,38.0,14768,12732,1966,540,44,161,726,818,182,61,79,9,10715,70,360,52,es La Liga,33,38.0,728,19.16,499,65,61,34,48,21,79,2.08,52,es La Liga,33,38.0,616,414,328,222,66,625,38.2,386,395,127,268,477,1093,811,9,52,es La Liga,33,42.8,38.0,18695,2160,6122,8198,4610,658,18690,685,375,54.7,310,45.3,9982,56940,30528,676,459,175,572,445,10628,1276,52,es La Liga,33,25.7,38,3420,90,100,38.0,418,83.0,303.0,112,25,151,1.21,44,58,-14,-0.37,44.7,63.6,-18.8,-0.5,52,es La Liga,33,38.0,111,6.0,3,554,446,70,726,477,414,5,6,3,1967,468,559,45.6,52,es La Liga,3,38,38,3420,38.0,58,1.53,183,127,71.0,11,13,14,10,26.3,6,5,0,1,52,es La Liga,3,38.0,58,5,1,8,3,57.9,0.29,2.9,0.08,280,745,37.6,748,113,62.4,44.1,601,30,5.0,42,1.11,14.7
53,Leverkusen,de Bundesliga,24,24.0,54.6,34,374,3060,34.0,58,46,104,55,3,5,57,,57.5,53.6,42.4,95.9,696,1661,2.97,2.94,53,de Bundesliga,24,34.0,58,505,166,32.9,14.85,4.88,0.11,0.33,17.8,24,3,5,57.5,53.6,0.11,0.5,1.4,53,de Bundesliga,24,34.0,14731,18621,79.1,263442,98501,46,42.4,42.3,3.6,382,1201,312,78,1661,53,de Bundesliga,24,34.0,18621,16757,1806,522,31,174,658,779,172,112,51,2,14731,58,458,53,de Bundesliga,24,34.0,913,26.85,689,65,50,40,49,20,105,3.09,53,de Bundesliga,24,34.0,645,482,292,291,62,560,58.0,235,480,83,397,390,1035,621,9,53,de Bundesliga,24,54.6,34.0,22242,1891,6281,11093,5098,802,22237,634,308,48.6,325,51.3,13431,72297,35723,696,499,172,367,383,14579,1641,53,de Bundesliga,24,24.0,34,3060,90,100,34.0,374,,,102,0,135,1.62,58,44,14,0.41,57.5,38.9,18.6,0.55,53,de Bundesliga,24,34.0,57,,1,451,485,58,658,390,482,4,6,0,1717,552,618,47.2,53,de Bundesliga,2,34,34,3060,34.0,44,1.29,118,73,66.9,15,10,9,10,29.4,6,5,1,0,53,de Bundesliga,2,34.0,44,5,2,3,0,39.3,0.29,-4.7,-0.14,197,546,36.1,1028,140,39.2,35.0,380,29,7.6,35,1.03,14.4
54,Lille,fr Ligue 1,25,22.6,53.8,38,418,3420,38.0,41,31,72,39,2,2,61,6.0,36.4,34.8,29.7,64.5,831,1581,1.84,1.74,54,fr Ligue 1,25,38.0,41,429,139,32.4,11.29,3.66,0.09,0.28,20.7,22,2,2,36.4,34.8,0.08,4.6,4.2,54,fr Ligue 1,25,38.0,16258,20060,81.0,282286,106486,31,29.7,26.5,1.3,341,1163,227,55,1581,54,fr Ligue 1,25,38.0,20060,18073,1900,496,61,137,614,805,171,69,74,1,16258,87,377,54,fr Ligue 1,25,38.0,790,20.79,576,61,66,32,44,11,73,1.92,54,fr Ligue 1,25,38.0,681,453,364,261,56,606,37.8,377,378,108,270,492,1173,776,21,54,fr Ligue 1,25,53.8,38.0,24106,2127,7536,11843,5036,590,24104,823,576,70.0,247,30.0,13671,81470,43767,831,652,155,642,552,16131,1562,54,fr Ligue 1,25,22.6,38,3420,90,100,38.0,418,83.0,303.0,109,25,157,1.0,41,67,-26,-0.68,36.4,57.9,-21.5,-0.57,54,fr Ligue 1,25,38.0,61,6.0,2,482,430,87,614,492,453,2,7,3,2251,485,460,51.3,54,fr Ligue 1,4,38,38,3420,38.0,67,1.76,185,119,66.5,10,8,20,5,13.2,7,5,2,0,54,fr Ligue 1,4,38.0,67,5,1,5,3,57.6,0.28,-6.4,-0.17,158,400,39.5,960,212,24.4,29.5,503,39,7.8,63,1.66,16.1
55,Liverpool,eng Premier League,27,25.6,60.3,38,418,3420,38.0,82,58,140,80,2,3,44,,72.9,70.6,52.7,123.3,982,2236,3.63,3.31,55,eng Premier League,27,38.0,82,635,226,35.6,16.71,5.95,0.13,0.35,17.7,22,2,3,72.9,70.6,0.11,9.1,9.4,55,eng Premier League,27,38.0,20367,24900,81.8,367077,125520,58,52.7,47.7,5.3,488,1763,464,67,2236,55,eng Premier League,27,38.0,24900,23034,1796,391,106,146,764,896,230,122,69,1,20367,70,382,55,eng Premier League,27,38.0,1139,29.97,859,71,98,58,36,17,144,3.79,55,eng Premier League,27,38.0,637,450,265,285,87,521,37.6,325,388,71,317,379,1016,788,12,55,eng Premier League,27,60.3,38.0,28759,1843,6993,14748,7291,1064,28756,652,440,67.5,210,32.2,16418,88873,48496,982,690,235,574,447,20236,2218,55,eng Premier League,27,25.6,38,3420,90,100,38.0,418,,,111,0,155,1.97,84,38,46,1.21,72.9,33.8,39.1,1.03,55,eng Premier League,27,38.0,44,,0,344,305,70,764,379,450,3,6,0,2258,585,650,47.4,55,eng Premier League,2,38,38,3420,38.0,38,1.0,104,64,67.3,21,12,5,17,44.7,6,4,2,0,55,eng Premier League,2,38.0,38,4,0,5,0,36.4,0.3,-1.6,-0.04,130,435,29.9,1023,208,33.2,32.6,393,25,6.4,67,1.76,17.5
56,Lyon,fr Ligue 1,26,24.4,55.6,38,418,3420,38.0,85,62,147,79,6,7,72,2.0,63.4,58.3,43.9,102.2,949,1670,3.71,2.82,56,fr Ligue 1,26,38.0,85,574,220,38.3,15.11,5.79,0.14,0.36,19.0,53,6,7,63.4,58.3,0.1,21.6,20.7,56,fr Ligue 1,26,38.0,17480,20965,83.4,298018,102181,62,43.9,35.2,18.1,418,1136,275,64,1670,56,fr Ligue 1,26,38.0,20965,19005,1880,540,74,119,572,816,182,102,60,0,17480,80,357,56,fr Ligue 1,26,38.0,1036,27.26,681,77,107,70,72,29,151,3.97,56,fr Ligue 1,26,38.0,639,411,283,285,71,573,36.1,366,352,101,251,450,1089,863,18,56,fr Ligue 1,26,55.6,38.0,25260,2055,6689,13383,5498,809,25253,865,560,64.7,305,35.3,16147,89572,48974,949,730,228,649,499,17387,1659,56,fr Ligue 1,26,24.4,38,3420,90,100,38.0,418,85.0,308.0,108,18,158,2.05,87,43,44,1.16,63.4,40.1,23.3,0.61,56,fr Ligue 1,26,38.0,72,2.0,1,475,530,80,572,450,411,6,8,3,2142,573,458,55.6,56,fr Ligue 1,2,38,38,3420,38.0,43,1.13,150,108,74.7,23,9,6,15,39.5,8,5,2,1,56,fr Ligue 1,2,38.0,43,5,2,3,3,42.4,0.25,2.4,0.06,128,354,36.2,880,181,28.3,31.6,576,24,4.2,30,0.79,13.9
57,Mainz 05,de Bundesliga,27,25.3,44.4,34,374,3060,34.0,38,27,65,34,4,4,63,,35.4,32.3,25.5,57.8,484,1116,1.79,1.79,57,de Bundesliga,27,34.0,38,411,143,34.8,12.09,4.21,0.08,0.24,20.9,17,4,4,35.4,32.3,0.08,2.6,1.7,57,de Bundesliga,27,34.0,10267,14181,72.4,197157,83821,27,25.5,29.7,1.5,302,901,189,63,1116,57,de Bundesliga,27,34.0,14181,12344,1770,461,7,131,546,791,148,85,51,0,10267,67,372,57,de Bundesliga,27,34.0,724,21.29,525,63,38,29,47,22,66,1.94,57,de Bundesliga,27,34.0,699,522,339,277,83,625,56.5,272,502,107,395,402,1101,796,15,57,de Bundesliga,27,44.4,34.0,18080,1904,6135,8371,3821,512,18076,634,273,43.1,361,56.9,9260,50133,26374,484,353,120,434,390,10131,1096,57,de Bundesliga,27,25.3,34,3060,90,100,34.0,374,,,101,0,137,1.06,38,52,-14,-0.41,35.4,47.9,-12.5,-0.37,57,de Bundesliga,27,34.0,63,,2,531,435,67,546,402,522,3,7,1,1512,683,657,51.0,57,de Bundesliga,3,34,34,3060,34.0,52,1.53,144,92,67.4,9,9,16,7,20.6,7,5,1,1,57,de Bundesliga,3,34.0,52,5,1,10,1,41.9,0.26,-9.1,-0.27,199,580,34.3,824,155,43.7,38.7,501,31,6.2,45,1.32,14.3
58,Málaga,es La Liga,37,27.2,44.1,38,418,3420,38.0,23,15,38,19,4,6,101,8.0,38.4,33.7,26.3,60.0,463,1169,0.89,1.7,58,es La Liga,37,38.0,23,397,108,27.2,10.45,2.84,0.05,0.18,18.7,14,4,6,38.4,33.7,0.09,-15.4,-14.7,58,es La Liga,37,38.0,11424,15769,72.4,215599,89948,15,26.3,23.6,-11.3,291,949,213,97,1169,58,es La Liga,37,38.0,15769,13674,2006,580,32,179,742,861,153,63,67,2,11424,89,347,58,es La Liga,37,38.0,687,18.08,427,85,61,39,52,23,34,0.89,58,es La Liga,37,38.0,745,509,383,276,86,707,38.5,435,362,101,261,497,1242,890,3,58,es La Liga,37,44.1,38.0,19899,2074,6485,9190,4454,549,19893,586,308,52.6,278,47.4,10572,51750,23656,463,407,104,576,470,11346,1151,58,es La Liga,37,27.2,38,3420,90,100,38.0,418,83.0,299.0,113,23,152,0.53,24,61,-37,-0.97,38.4,59.4,-21.0,-0.55,58,es La Liga,37,38.0,101,8.0,5,613,442,89,742,497,509,3,7,0,2086,602,739,44.9,58,es La Liga,2,38,38,3420,38.0,61,1.61,170,108,67.6,5,5,28,6,15.8,7,6,1,0,58,es La Liga,2,38.0,61,6,1,3,0,66.6,0.36,5.6,0.15,308,822,37.5,791,91,67.0,46.6,537,29,5.4,20,0.53,11.8
59,Manchester City,eng Premier League,25,26.4,71.0,38,418,3420,38.0,103,85,188,97,6,8,63,,78.6,72.7,57.9,130.6,1308,2570,4.79,3.59,59,eng Premier League,25,38.0,103,656,254,38.7,17.26,6.68,0.15,0.38,17.8,30,6,8,78.6,72.7,0.11,24.4,24.3,59,eng Premier League,25,38.0,26164,29961,87.3,421270,127277,85,57.9,60.7,27.1,498,2026,525,44,2570,59,eng Premier League,25,38.0,29961,28178,1716,418,118,213,691,779,284,17,141,2,26164,67,404,59,eng Premier League,25,38.0,1209,31.82,943,73,76,52,52,13,193,5.08,59,eng Premier League,25,38.0,563,381,257,215,91,561,34.8,366,328,53,275,346,909,620,19,59,eng Premier League,25,71.0,38.0,33628,1767,6970,17205,9719,1255,33620,732,503,68.7,228,31.1,21785,117099,66804,1308,973,331,553,406,26023,2550,59,eng Premier League,25,26.4,38,3420,90,100,38.0,418,,,106,0,158,2.63,106,27,79,2.08,78.6,23.8,54.8,1.44,59,eng Premier League,25,38.0,63,,2,344,354,67,691,346,381,8,2,2,2104,512,418,55.1,59,eng Premier League,2,38,38,3420,38.0,27,0.71,85,58,68.2,32,4,2,18,47.4,2,0,2,0,59,eng Premier League,2,38.0,27,0,1,1,2,25.5,0.28,0.5,0.01,114,239,47.7,996,183,15.0,26.2,286,21,7.3,90,2.37,18.8
60,Manchester Utd,eng Premier League,27,26.7,54.7,38,418,3420,38.0,67,53,120,66,1,3,64,,55.7,53.3,40.5,93.8,920,1564,3.13,2.53,60,eng Premier League,27,38.0,67,509,170,33.4,13.39,4.47,0.13,0.39,18.4,21,1,3,55.7,53.3,0.11,11.3,12.7,60,eng Premier League,27,38.0,17765,21865,81.2,292678,102023,53,40.5,42.2,12.5,377,1324,357,73,1564,60,eng Premier League,27,38.0,21865,19929,1848,456,85,176,753,809,220,111,65,1,17765,88,398,60,eng Premier League,27,38.0,916,24.11,699,54,69,45,38,11,117,3.08,60,eng Premier League,27,38.0,564,369,275,218,71,555,31.2,382,382,112,270,481,1045,926,20,60,eng Premier League,27,54.7,38.0,25907,2212,6985,12031,7107,895,25904,736,466,63.3,270,36.7,14201,79919,43760,920,695,217,512,399,17639,1547,60,eng Premier League,27,26.7,38,3420,90,100,38.0,418,,,111,0,155,2.13,68,28,40,1.05,55.7,40.7,15.0,0.4,60,eng Premier League,27,38.0,64,,0,405,422,88,753,481,369,1,1,2,2133,617,493,55.6,60,eng Premier League,2,38,38,3420,38.0,28,0.74,143,117,81.1,25,6,7,19,50.0,1,1,0,0,60,eng Premier League,2,38.0,28,1,1,5,2,39.4,0.28,13.4,0.35,238,627,38.0,817,152,48.5,39.6,501,17,3.4,21,0.55,12.8
61,Marseille,fr Ligue 1,26,27.2,57.8,38,418,3420,38.0,79,54,133,74,5,8,81,2.0,78.1,71.7,55.9,127.6,947,1586,3.37,3.53,61,fr Ligue 1,26,38.0,79,619,219,35.4,16.29,5.76,0.12,0.34,17.7,22,5,8,78.1,71.7,0.12,0.9,2.3,61,fr Ligue 1,26,38.0,17221,21066,81.7,272251,98077,54,55.9,47.1,-1.9,461,1074,320,111,1586,61,fr Ligue 1,26,38.0,21066,19057,1931,521,116,159,864,834,243,109,83,4,17221,78,337,61,fr Ligue 1,26,38.0,1102,29.0,751,100,100,76,62,13,136,3.58,61,fr Ligue 1,26,38.0,757,505,331,340,86,755,38.5,464,392,102,290,448,1205,797,17,61,fr Ligue 1,26,57.8,38.0,25444,1958,6985,12862,5929,869,25436,786,534,67.9,252,32.1,16887,87287,45798,947,738,201,548,461,17137,1576,61,fr Ligue 1,26,27.2,38,3420,90,100,38.0,418,84.0,303.0,113,21,153,2.03,80,47,33,0.87,78.1,41.8,36.3,0.96,61,fr Ligue 1,26,38.0,81,2.0,0,508,481,78,864,448,505,7,6,2,2246,607,571,51.5,61,fr Ligue 1,2,38,38,3420,38.0,47,1.24,141,95,69.5,22,11,5,14,36.8,6,4,1,1,61,fr Ligue 1,2,38.0,47,4,2,5,2,40.8,0.26,-4.2,-0.11,166,446,37.2,875,168,36.3,31.8,427,32,7.5,24,0.63,15.8
