Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
1606,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,25,1996,17,16,1267,14.1,2,0,2,2,0,0,6,0,0.9,0.9,0.4,1.4,0.14,0.10,14,53,28,11,5,45.5,0.78,0.36,0.18,0.40,20.4,0,0,0,0.9,0.9,0.09,+1.1,+1.1,458,577,79.4,7408,2251,0,0.4,0.4,-0.4,10,47,3,1,53,550,25,4,0,9,22,21,0,0,0,0,458,47,28,29,13,5,48,50.0,24,20,7,13,14,61,18,0,26,1.85,23,0,0,2,0,1,1,0.07,734,35,194,409,140,13,734,16,13,81.3,3,18.8,390,1634,733,14,10,0,19,20,439,28,6,0,0,29,10,0,22,14,28,0,1,0,92,17,11,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,Mike Maignan,fr FRA,GK,Milan,it Serie A,26,1995,32,32,2880,32.0,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,0.03,0.01,0,1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,913,1154,79.1,24884,17336,1,0.4,0.1,+0.6,2,36,2,0,1,940,213,64,0,3,0,0,0,0,0,0,913,2,1,2,0,0,2,100.0,0,0,0,0,1,3,4,2,9,0.28,6,3,0,0,0,0,1,0.03,1207,867,1195,13,0,0,1207,0,0,,0,,798,4871,3506,0,0,0,2,1,660,0,1,0,0,0,8,0,0,1,1,0,0,0,51,6,2,75.0,21,0.66,101,81,81.2,22,7,3,17,53.1,2,2,0,0,24.3,0.22,+4.3,+0.13,157,374,42.0,1004,164,31.5,33.0,347,25,7.2,45,1.41,16.8
1608,Ainsley Maitland-Niles,eng ENG,MF,Arsenal,eng Premier League,23,1997,8,2,268,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.3,0.00,0.12,2,15,8,2,0,0.0,0.67,0.00,0.00,,30.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,106,138,76.8,1811,549,0,0.3,0.5,-0.3,3,16,4,1,15,135,3,2,1,0,2,1,0,0,0,0,106,8,4,5,3,0,4,50.0,2,2,0,2,4,12,4,0,7,2.35,5,0,0,1,0,1,0,0.00,171,8,41,97,34,0,171,8,4,50.0,4,50.0,87,393,171,2,5,0,4,5,110,8,0,0,0,4,3,0,2,4,4,0,0,0,23,3,3,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,Ainsley Maitland-Niles,eng ENG,DF,Roma,it Serie A,23,1997,8,7,487,5.4,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.8,0.00,0.16,13,24,33,3,2,66.7,0.55,0.37,0.00,0.00,18.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3,249,326,76.4,4079,1366,0,0.6,1.0,-0.6,5,15,6,4,24,256,69,2,1,5,25,67,0,0,0,0,249,8,6,5,0,3,14,35.7,9,7,0,7,6,14,7,0,15,2.77,11,1,0,2,0,1,2,0.37,376,9,100,157,120,7,376,10,6,60.0,4,40.0,175,851,477,13,7,1,6,3,216,33,0,0,0,6,1,1,25,6,6,0,0,0,42,8,1,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,22,1998,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.00,1.13,0,1,1,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,4,5,80.0,51,12,0,0.1,0.0,-0.1,1,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,2,20.00,1,1,0,0,0,0,0,0.00,9,0,0,4,5,1,9,0,0,,0,,4,9,1,0,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,fr Ligue 1,29,1991,15,2,327,3.6,2,0,2,2,0,0,1,0,1.2,1.2,0.5,1.7,0.55,0.47,17,11,47,7,3,42.9,1.93,0.83,0.29,0.67,17.8,0,0,0,1.2,1.2,0.17,+0.8,+0.8,97,132,73.5,1324,306,0,0.5,1.1,-0.5,4,6,3,2,11,127,4,1,1,0,7,3,0,0,0,0,97,5,3,2,3,0,10,50.0,5,2,0,2,0,5,1,0,11,3.03,8,0,2,0,1,0,2,0.55,171,1,15,72,87,15,171,18,12,66.7,6,33.3,127,783,422,17,15,6,10,4,141,47,1,0,0,5,14,1,7,0,3,0,0,0,17,2,5,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,Lovro Majer,hr CRO,"MF,FW",Rennes,fr Ligue 1,23,1998,29,21,1832,20.4,6,8,14,6,0,0,1,0,5.3,5.3,5.2,10.6,0.69,0.52,77,147,126,45,18,40.0,2.21,0.88,0.13,0.33,19.9,4,0,0,5.3,5.3,0.12,+0.7,+0.7,801,1052,76.1,13554,3712,8,5.2,5.7,+2.8,45,85,30,5,147,974,70,21,6,9,85,1,48,12,27,0,801,32,21,9,14,9,42,26.2,31,26,2,24,11,43,9,0,102,5.01,65,20,3,5,7,2,20,0.98,1304,16,145,621,562,64,1304,56,29,51.8,27,48.2,877,5607,2779,77,73,8,47,27,937,126,1,0,0,35,32,1,85,11,21,0,0,0,140,3,10,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,23,1998,33,26,2351,26.1,1,3,4,1,0,0,7,1,3.0,3.0,2.2,5.2,0.15,0.20,55,95,61,32,10,31.3,1.23,0.38,0.03,0.10,21.2,0,0,0,3.0,3.0,0.09,-2.0,-2.0,702,843,83.3,10197,2658,3,2.2,1.3,+0.8,26,70,15,3,95,829,8,1,2,3,8,4,1,0,0,0,702,30,21,7,17,6,29,51.7,14,26,6,20,19,49,17,0,59,2.26,45,0,5,4,3,2,6,0.23,1073,29,207,598,293,37,1073,53,39,73.6,14,26.4,658,4297,2246,55,51,11,41,19,706,61,7,1,1,27,38,1,8,19,21,0,0,0,150,10,24,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,Béni Makouana,cg CGO,"FW,MF",Montpellier,fr Ligue 1,18,2002,23,1,322,3.6,0,0,0,0,0,0,4,0,0.5,0.5,0.5,1.0,0.00,0.29,10,2,24,7,0,0.0,1.96,0.00,0.00,,15.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5,54,80,67.5,665,144,0,0.5,0.6,-0.5,4,5,3,1,2,78,2,0,0,0,9,1,0,0,0,0,54,2,2,0,0,2,1,0.0,1,1,0,1,3,5,2,0,7,1.94,6,0,1,0,0,0,0,0.00,123,4,15,45,63,16,123,6,2,33.3,4,66.7,82,551,276,10,5,1,15,7,89,24,4,0,0,10,1,2,9,3,2,0,0,0,10,1,9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,26,1995,35,34,2936,32.6,1,2,3,1,0,0,5,0,2.6,2.6,0.8,3.4,0.09,0.10,28,51,44,31,5,16.1,0.95,0.15,0.03,0.20,15.9,0,0,0,2.6,2.6,0.08,-1.6,-1.6,661,865,76.4,9614,2172,2,0.8,1.0,+1.2,19,47,7,1,51,836,22,7,1,5,13,11,1,0,0,0,661,56,32,24,26,6,49,36.7,31,42,13,29,71,127,41,0,42,1.29,36,0,0,3,1,2,1,0.03,1186,59,261,632,303,59,1186,16,10,62.5,6,37.5,542,2600,1213,28,24,5,25,11,569,44,5,0,0,13,13,0,13,71,32,0,0,0,143,47,42,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,Nikola Maksimović,rs SRB,DF,Genoa,it Serie A,29,1991,14,13,1115,12.4,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,0.00,0.02,3,35,1,3,0,0.0,0.24,0.00,0.00,,8.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2,421,508,82.9,8193,3305,0,0.1,0.1,-0.1,2,37,1,1,35,467,40,28,1,3,3,0,0,0,0,0,421,14,6,10,4,0,9,77.8,2,17,11,6,12,26,61,1,4,0.32,3,0,0,0,1,0,0,0.00,634,121,369,248,23,9,634,3,1,33.3,2,66.7,291,1503,845,3,3,0,4,3,318,1,2,0,0,10,8,0,3,12,6,0,1,0,73,33,21,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,Kévin Malcuit,ma MAR,"DF,MF",Napoli,it Serie A,30,1991,8,2,288,3.2,0,1,1,0,0,0,3,0,0.0,0.0,0.2,0.3,0.31,0.08,8,11,19,1,0,0.0,0.31,0.00,0.00,,16.4,0,0,0,0.0,0.0,0.02,0.0,0.0,110,156,70.5,1710,723,1,0.2,0.3,+0.8,2,7,3,1,11,131,24,1,1,1,12,23,0,0,0,0,110,4,2,4,0,0,2,100.0,0,3,0,3,8,12,6,0,4,1.25,3,0,1,0,0,0,1,0.31,193,10,72,72,49,4,193,6,3,50.0,3,50.0,99,545,280,8,3,1,5,2,115,19,3,0,0,8,5,0,12,8,2,0,0,0,15,4,5,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,Daniel Maldini,it ITA,MF,Milan,it Serie A,19,2001,8,2,148,1.6,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.5,0.61,0.30,7,3,8,3,1,33.3,1.82,0.61,0.33,1.00,13.4,0,0,0,0.4,0.4,0.14,+0.6,+0.6,33,48,68.8,479,118,0,0.1,0.1,-0.1,1,1,1,0,3,45,2,1,0,0,1,0,0,0,0,0,33,8,3,4,3,1,6,33.3,4,4,0,4,1,9,0,0,1,0.61,1,0,0,0,0,0,0,0.00,75,0,9,36,31,9,75,3,2,66.7,1,33.3,42,248,143,7,4,1,8,1,50,8,1,0,0,4,1,1,1,1,3,0,0,0,5,3,5,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,Youssef Maleh,ma MAR,MF,Fiorentina,it Serie A,22,1998,28,11,1019,11.3,2,2,4,2,0,0,5,0,2.3,2.3,1.8,4.1,0.35,0.36,12,43,74,21,5,23.8,1.85,0.44,0.10,0.40,18.5,0,0,0,2.3,2.3,0.11,-0.3,-0.3,332,417,79.6,5343,1275,2,1.8,2.0,+0.2,14,30,7,4,43,408,6,3,0,4,18,3,0,0,0,0,332,27,16,8,13,6,25,48.0,13,14,1,13,6,33,2,0,24,2.12,20,0,0,1,3,0,3,0.26,545,1,75,266,207,40,545,8,4,50.0,4,50.0,288,1265,620,12,9,3,27,8,391,74,5,0,0,43,19,0,18,6,16,0,0,0,48,11,9,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,Donyell Malen,nl NED,FW,Dortmund,de Bundesliga,22,1999,27,20,1684,18.7,5,3,8,5,0,0,2,0,4.6,4.6,4.1,8.6,0.43,0.46,61,39,144,47,21,44.7,2.51,1.12,0.11,0.24,16.5,0,0,0,4.6,4.6,0.10,+0.4,+0.4,394,542,72.7,4863,1149,3,4.1,2.1,-1.1,21,19,18,5,39,511,29,1,2,2,27,7,3,0,1,0,394,13,10,4,5,4,13,53.8,6,10,0,10,10,23,11,0,63,3.37,39,0,8,8,8,0,12,0.64,757,14,71,284,411,92,757,54,34,63.0,20,37.0,490,2984,1405,61,34,33,53,27,578,144,2,0,0,10,31,9,27,10,10,2,0,0,62,9,18,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,28,1993,30,19,1592,17.7,6,5,11,6,0,0,10,0,3.3,3.3,5.9,9.2,0.62,0.52,59,111,141,57,17,29.8,3.22,0.96,0.11,0.35,22.0,7,0,0,3.3,3.3,0.06,+2.7,+2.7,669,928,72.1,11706,3601,5,5.9,5.3,-0.9,45,70,48,6,111,836,90,22,7,15,102,8,60,29,28,1,669,18,10,3,10,5,19,26.3,14,27,3,24,5,23,1,0,104,5.87,55,24,9,9,7,0,8,0.45,1161,4,81,516,588,47,1161,65,47,72.3,18,27.7,731,4534,2212,59,54,10,70,48,883,141,10,0,0,40,41,3,102,5,10,0,0,0,95,18,19,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,30,1991,21,21,1826,20.3,1,1,2,1,0,0,5,2,0.9,0.9,2.7,3.6,0.10,0.18,38,90,136,17,2,11.8,0.84,0.10,0.06,0.50,17.9,0,0,0,0.9,0.9,0.05,+0.1,+0.1,934,1244,75.1,14611,5612,1,2.7,1.9,-1.7,20,61,23,9,90,1013,225,13,0,2,73,212,0,0,0,0,934,45,25,24,19,2,31,51.6,15,23,9,14,20,65,53,0,38,1.87,30,5,0,1,1,1,2,0.10,1465,66,427,646,397,42,1465,16,8,50.0,8,50.0,655,2973,1630,38,34,9,19,10,832,136,5,2,1,38,4,6,73,20,25,0,1,0,97,41,28,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,Lennard Maloney,us USA,DF,Dortmund,de Bundesliga,21,1999,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.40,0,1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,13,16,81.3,267,83,0,0.0,0.1,0.0,1,1,1,1,1,15,1,0,0,0,1,1,0,0,0,0,13,1,0,1,0,0,1,100.0,0,0,0,0,0,1,0,0,1,10.00,1,0,0,0,0,0,0,0.00,19,2,11,6,2,0,19,0,0,,0,,13,36,14,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,25,1995,26,11,1143,12.7,1,2,3,1,0,0,7,0,1.1,1.1,1.7,2.8,0.24,0.22,7,53,11,13,2,15.4,1.02,0.16,0.08,0.50,22.8,0,0,0,1.1,1.1,0.09,-0.1,-0.1,434,538,80.7,7587,2515,2,1.7,1.1,+0.3,10,46,5,0,53,524,13,11,4,4,0,2,0,0,0,0,434,37,17,16,18,3,42,35.7,27,20,8,12,18,55,15,0,22,1.74,20,0,0,0,1,1,1,0.08,675,32,186,419,78,12,675,8,7,87.5,1,12.5,346,1498,771,7,5,1,19,11,412,11,7,0,0,19,15,0,0,18,17,0,0,0,99,10,20,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,20,2000,18,18,1620,18.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,281,498,56.4,10131,8320,0,0.0,0.0,0.0,0,8,0,0,0,269,226,77,0,1,0,0,0,0,0,0,281,0,0,0,0,0,0,,0,0,0,0,0,0,6,1,1,0.06,1,0,0,0,0,0,0,0.00,538,440,534,5,0,0,538,0,0,,0,,242,1365,833,0,0,0,1,0,137,0,2,0,0,0,2,0,0,0,0,0,0,0,29,6,0,100.0,20,1.11,75,55,76.0,5,7,6,8,44.4,2,2,0,0,21.1,0.26,+1.1,+0.06,115,314,36.6,346,64,57.8,41.4,273,13,4.8,29,1.61,16.3
1626,Rey Manaj,al ALB,FW,Spezia,it Serie A,24,1997,30,19,1768,19.6,5,0,5,3,2,3,9,0,7.5,5.1,1.2,6.3,0.15,0.44,32,29,93,51,14,27.5,2.60,0.71,0.06,0.21,18.4,6,2,3,7.5,5.1,0.10,-2.5,-2.1,329,448,73.4,4645,721,0,1.2,0.8,-1.2,13,25,5,1,29,387,59,4,1,1,6,0,1,0,1,0,329,19,12,3,11,5,26,23.1,20,16,0,16,4,23,13,0,50,2.55,27,0,7,6,9,1,5,0.25,724,14,53,383,298,65,721,49,22,44.9,27,55.1,404,2121,841,32,21,13,73,59,540,93,9,0,0,54,62,11,6,4,12,1,0,0,57,69,96,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,21,1999,14,9,799,8.9,0,0,0,0,0,0,3,0,0.4,0.4,0.0,0.5,0.00,0.05,10,35,14,9,0,0.0,1.01,0.00,0.00,,25.0,3,0,0,0.4,0.4,0.05,-0.4,-0.4,245,275,89.1,4207,987,0,0.0,0.2,0.0,1,30,4,0,35,264,11,9,0,3,0,1,0,0,0,0,245,18,12,8,7,3,21,42.9,12,5,2,3,5,23,6,0,6,0.68,4,0,0,0,1,1,1,0.11,342,8,67,218,60,6,342,14,10,71.4,4,28.6,214,1286,553,10,3,1,6,9,220,14,3,0,0,20,10,0,0,5,12,0,1,0,48,11,11,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,32,1989,28,25,2361,26.2,0,0,0,0,0,0,2,1,0.1,0.1,0.3,0.4,0.00,0.01,19,113,16,3,0,0.0,0.11,0.00,0.00,,25.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,1412,1607,87.9,28048,11724,0,0.3,0.3,-0.3,2,111,2,0,113,1539,64,38,0,22,10,26,0,0,0,0,1412,32,19,18,13,1,37,37.8,23,23,6,17,32,64,72,0,12,0.46,12,0,0,0,0,0,4,0.15,1807,132,907,845,66,3,1807,4,3,75.0,1,25.0,1214,5206,2689,19,18,1,12,6,1290,16,2,1,1,13,14,0,10,32,19,0,0,0,165,16,35,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,Gianluca Mancini,it ITA,DF,Roma,it Serie A,25,1996,33,33,2878,32.0,0,0,0,0,0,0,16,1,2.4,2.3,0.3,2.6,0.00,0.08,30,137,17,24,6,25.0,0.75,0.19,0.00,0.00,11.2,0,0,0,2.4,2.3,0.10,-2.4,-2.3,1533,1817,84.4,29867,11118,0,0.3,0.8,-0.3,6,125,16,2,137,1758,56,42,3,8,15,8,0,0,0,0,1533,41,25,22,18,1,33,54.5,15,38,19,19,39,80,69,0,41,1.28,33,1,0,5,2,0,4,0.13,2067,229,951,1002,121,39,2067,5,4,80.0,1,20.0,1208,5810,3581,30,22,1,13,3,1525,17,16,1,1,59,15,1,15,39,25,0,1,0,129,70,31,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,Leonardo Mancuso,it ITA,FW,Empoli,it Serie A,29,1992,8,5,425,4.7,1,0,1,1,0,0,0,0,1.9,1.9,0.3,2.2,0.21,0.46,5,5,28,12,5,41.7,2.54,1.06,0.08,0.20,14.3,0,0,0,1.9,1.9,0.16,-0.9,-0.9,51,77,66.2,806,180,0,0.3,0.2,-0.3,3,1,5,1,5,67,10,0,0,0,5,1,0,0,0,0,51,1,1,0,1,0,6,0.0,6,2,0,2,1,2,2,0,9,1.90,9,0,0,0,0,0,0,0.00,113,2,9,40,65,13,113,0,0,,0,,61,342,174,5,4,1,11,4,75,28,0,0,0,1,2,5,5,1,1,0,0,0,11,1,11,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,36,1985,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,327,402,81.3,7761,5343,0,0.0,0.0,0.0,1,5,0,0,0,317,82,15,0,0,0,0,0,0,0,0,327,0,0,0,0,0,1,0.0,1,1,0,1,1,1,4,1,3,0.33,1,2,0,0,0,0,0,0.00,417,255,413,4,0,0,417,0,0,,0,,282,1215,701,0,0,0,0,0,245,0,0,0,0,0,0,0,0,1,0,0,0,0,20,1,0,100.0,7,0.78,26,20,73.1,6,2,1,5,55.6,0,0,0,0,6.7,0.26,+0.7,+0.08,40,104,38.5,332,37,23.5,28.0,135,6,4.4,21,2.33,19.1
1632,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,27,1994,17,15,1298,14.4,0,0,0,0,0,0,5,0,0.5,0.5,0.1,0.5,0.00,0.04,15,43,25,2,0,0.0,0.14,0.00,0.00,,8.7,0,0,0,0.5,0.5,0.24,-0.5,-0.5,559,688,81.3,8156,3401,0,0.1,0.2,-0.1,3,26,4,0,43,583,104,14,1,5,16,90,0,0,0,0,559,45,25,30,14,1,30,73.3,8,18,9,9,21,66,38,0,12,0.83,9,1,0,0,2,0,0,0.00,838,44,357,399,87,8,838,7,5,71.4,2,28.6,425,2101,1135,15,12,1,13,5,438,25,5,0,0,26,20,0,16,21,25,0,1,0,88,22,26,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,27,1994,18,18,1524,16.9,1,0,1,1,0,0,7,0,0.5,0.5,0.2,0.6,0.06,0.04,38,65,64,6,3,50.0,0.35,0.18,0.17,0.33,14.8,0,0,0,0.5,0.5,0.08,+0.5,+0.5,801,961,83.4,11676,4096,0,0.2,0.6,-0.2,4,49,4,1,65,781,171,21,0,2,20,150,0,0,0,0,801,43,23,29,11,3,51,62.7,19,13,4,9,37,80,55,0,27,1.59,15,0,5,2,4,1,4,0.24,1157,65,371,587,213,19,1157,27,14,51.9,13,48.1,619,3362,1954,38,31,7,16,9,665,64,7,0,0,33,27,1,20,37,23,0,0,0,102,27,11,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,29,1991,17,14,1375,15.3,1,0,1,1,0,0,3,0,2.3,2.3,0.1,2.3,0.07,0.15,7,54,2,10,3,30.0,0.65,0.20,0.10,0.33,10.1,0,0,0,2.3,2.3,0.23,-1.3,-1.3,920,990,92.9,17568,6054,0,0.1,0.1,-0.1,1,30,1,0,54,952,37,32,0,12,0,1,0,0,0,0,920,11,5,2,8,1,6,50.0,3,17,14,3,13,24,49,3,5,0.33,3,0,0,1,1,0,1,0.07,1111,147,576,506,32,11,1111,0,0,,0,,731,3373,1860,7,5,0,6,1,827,2,3,0,0,14,5,1,0,13,5,0,0,1,54,26,21,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,Rolando Mandragora,it ITA,MF,Torino,it Serie A,24,1997,21,16,1319,14.7,0,2,2,0,0,0,7,1,1.2,1.2,2.9,4.1,0.14,0.28,20,82,29,23,5,21.7,1.57,0.34,0.00,0.00,24.5,3,0,0,1.2,1.2,0.05,-1.2,-1.2,647,769,84.1,10725,3264,2,2.9,1.7,-0.9,31,83,11,6,82,654,113,58,0,2,47,2,38,24,8,0,647,21,10,3,16,2,21,57.1,9,18,4,14,10,31,13,0,52,3.55,31,18,1,1,1,0,4,0.27,894,26,125,541,237,18,894,6,3,50.0,3,50.0,469,1821,1032,20,14,4,15,9,537,29,7,1,1,25,22,1,47,10,10,0,0,0,87,16,20,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,Anthony Mandrea,dz ALG,GK,Angers,fr Ligue 1,24,1996,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,161,273,59.0,5083,3669,0,0.0,0.0,0.0,0,3,0,0,0,149,123,35,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,,0,0,0,0,0,0,9,0,0,0.00,0,0,0,0,0,0,0,0.00,303,273,302,1,0,0,303,0,0,,0,,159,980,431,0,0,0,0,0,84,0,0,0,0,0,2,0,0,0,0,0,0,0,6,5,0,100.0,14,1.40,44,31,68.2,3,3,4,2,20.0,0,0,0,0,12.6,0.29,-0.4,-0.04,37,139,26.6,184,37,50.5,40.5,186,8,4.3,8,0.80,11.6
1637,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,29,1992,34,32,2819,31.3,16,2,18,16,0,0,5,0,17.2,17.2,5.2,22.5,0.57,0.72,105,130,305,98,37,37.8,3.13,1.18,0.16,0.43,14.2,0,0,0,17.2,17.2,0.18,-1.2,-1.2,818,1100,74.4,12061,2748,2,5.2,4.4,-3.2,41,63,61,5,130,1082,12,3,16,3,50,8,0,0,0,0,818,33,20,7,14,12,26,30.8,18,30,1,29,8,41,15,0,114,3.64,79,0,8,17,10,0,13,0.41,1492,20,94,617,806,201,1492,77,47,61.0,29,37.7,1027,5897,2663,105,57,45,104,59,1218,305,5,0,0,50,50,19,50,8,20,1,0,0,109,30,50,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,Eliaquim Mangala,fr FRA,DF,Saint-Étienne,fr Ligue 1,30,1991,14,14,1179,13.1,1,0,1,1,0,0,9,0,0.5,0.5,0.0,0.5,0.08,0.04,3,24,1,3,1,33.3,0.23,0.08,0.33,1.00,9.9,0,0,0,0.5,0.5,0.17,+0.5,+0.5,504,594,84.8,10015,3178,0,0.0,0.1,0.0,1,19,1,0,24,579,14,13,0,2,0,1,0,0,0,0,504,17,12,12,5,0,12,66.7,4,11,8,3,17,34,61,1,1,0.08,1,0,0,0,0,0,0,0.00,719,90,356,351,13,6,719,4,4,100.0,0,0.0,449,2381,1162,3,2,1,10,3,441,1,9,0,0,19,11,0,0,17,12,0,1,0,66,36,21,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
