Rk,Squad,Comp,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,G+A-PK,xG+xAG,Rk_stats_teams_shooting_for,Comp_stats_teams_shooting_for,# Pl_stats_teams_shooting_for,90s_stats_teams_shooting_for,Gls_stats_teams_shooting_for,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_teams_shooting_for,PKatt_stats_teams_shooting_for,xG_stats_teams_shooting_for,npxG_stats_teams_shooting_for,npxG/Sh,G-xG,np:G-xG,Rk_stats_teams_passing_for,Comp_stats_teams_passing_for,# Pl_stats_teams_passing_for,90s_stats_teams_passing_for,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_teams_passing_for,xAG_stats_teams_passing_for,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_teams_passing_for,Rk_stats_teams_passing_types_for,Comp_stats_teams_passing_types_for,# Pl_stats_teams_passing_types_for,90s_stats_teams_passing_types_for,Att_stats_teams_passing_types_for,Live,Dead,FK_stats_teams_passing_types_for,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_teams_passing_types_for,Off,Blocks,Rk_stats_teams_gca_for,Comp_stats_teams_gca_for,# Pl_stats_teams_gca_for,90s_stats_teams_gca_for,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_teams_gca_for,Fld,Def,GCA,GCA90,Rk_stats_teams_defense_for,Comp_stats_teams_defense_for,# Pl_stats_teams_defense_for,90s_stats_teams_defense_for,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_teams_defense_for,Tkl%,Lost,Blocks_stats_teams_defense_for,Sh_stats_teams_defense_for,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_teams_possession_for,Comp_stats_teams_possession_for,# Pl_stats_teams_possession_for,Poss_stats_teams_possession_for,90s_stats_teams_possession_for,Touches,Def Pen,Def 3rd_stats_teams_possession_for,Mid 3rd_stats_teams_possession_for,Att 3rd_stats_teams_possession_for,Att Pen,Live_stats_teams_possession_for,Att_stats_teams_possession_for,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_teams_possession_for,PrgDist_stats_teams_possession_for,PrgC_stats_teams_possession_for,1/3_stats_teams_possession_for,CPA,Mis,Dis,Rec,PrgR,Rk_stats_teams_playing_time_for,Comp_stats_teams_playing_time_for,# Pl_stats_teams_playing_time_for,Age_stats_teams_playing_time_for,MP_stats_teams_playing_time_for,Min_stats_teams_playing_time_for,Mn/MP,Min%,90s_stats_teams_playing_time_for,Starts_stats_teams_playing_time_for,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_teams_misc_for,Comp_stats_teams_misc_for,# Pl_stats_teams_misc_for,90s_stats_teams_misc_for,CrdY_stats_teams_misc_for,CrdR_stats_teams_misc_for,2CrdY,Fls,Fld_stats_teams_misc_for,Off_stats_teams_misc_for,Crs_stats_teams_misc_for,Int_stats_teams_misc_for,TklW_stats_teams_misc_for,PKwon,PKcon,OG,Recov,Won,Lost_stats_teams_misc_for,Won%,Rk_stats_teams_keeper_for,Comp_stats_teams_keeper_for,# Pl_stats_teams_keeper_for,MP_stats_teams_keeper_for,Starts_stats_teams_keeper_for,Min_stats_teams_keeper_for,90s_stats_teams_keeper_for,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_teams_keeper_for,PKA,PKsv,PKm,Rk_stats_teams_keeper_adv_for,Comp_stats_teams_keeper_adv_for,# Pl_stats_teams_keeper_adv_for,90s_stats_teams_keeper_adv_for,GA_stats_teams_keeper_adv_for,PKA_stats_teams_keeper_adv_for,FK_stats_teams_keeper_adv_for,CK_stats_teams_keeper_adv_for,OG_stats_teams_keeper_adv_for,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_teams_keeper_adv_for,Att_stats_teams_keeper_adv_for,Cmp%_stats_teams_keeper_adv_for,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
45,Huesca,es La Liga,30,26.7,44.5,38,418,3420,38.0,43,28,71,37,6,7,114,3,50.8,45.4,34.6,80.0,653,1209,1.71,2.25,45,es La Liga,30,38.0,43,463,139,30.0,12.18,3.66,0.08,0.27,17.9,19,6,7,50.8,45.4,0.1,-7.8,-8.4,45,es La Liga,30,38.0,10586,14891,71.1,201067,85670,28,34.6,31.3,-6.6,336,873,272,111,1209,45,es La Liga,30,38.0,14891,12867,1930,538,33,161,771,811,168,86,55,5,10586,94,344,45,es La Liga,30,38.0,815,21.45,546,93,45,56,54,21,76,2.0,45,es La Liga,30,38.0,712,452,363,290,59,694,43.7,391,414,107,307,440,1152,953,12,45,es La Liga,30,44.5,38.0,19270,2109,6288,8630,4582,723,19263,592,314,53.0,278,47.0,9347,55988,28071,653,484,127,557,356,10474,1201,45,es La Liga,30,26.7,38,3420,90,100,38.0,418,84,,111,23,155,0.87,43,65,-22,-0.58,50.8,60.2,-9.4,-0.25,45,es La Liga,30,38.0,114,3,1,579,442,94,771,440,452,5,9,3,2029,740,762,49.3,45,es La Liga,3,38,38,3420,38.0,65,1.71,174,112,67.8,7,12,19,6,15.8,9,9,0,0,45,es La Liga,3,38.0,65,9,2,1,3,61.5,0.31,-0.5,-0.01,332,851,39.0,782,75,71.9,43.8,525,7,1.3,12,0.32,10.5
46,Inter,it Serie A,23,27.7,59.4,38,418,3420,38.0,57,36,93,49,8,9,75,3,63.8,56.8,45.4,102.3,954,1917,2.24,2.88,46,it Serie A,23,38.0,57,625,186,29.8,16.45,4.89,0.08,0.26,18.0,10,8,9,63.8,56.8,0.09,-6.8,-7.8,46,it Serie A,23,38.0,19523,23425,83.3,335617,113193,36,45.4,44.6,-9.4,494,1467,430,164,1917,46,it Serie A,23,38.0,23425,21373,1988,551,50,228,1092,801,301,126,97,2,19523,64,394,46,it Serie A,23,38.0,1129,29.71,866,98,42,67,38,18,98,2.58,46,it Serie A,23,38.0,614,409,278,244,92,596,42.4,343,388,104,284,311,925,642,14,46,it Serie A,23,59.4,38.0,27339,2148,7205,13219,7153,1003,27330,512,285,55.7,225,43.9,16606,86555,46653,954,700,176,534,310,19396,1907,46,it Serie A,23,27.7,38,3420,90,100,38.0,418,85,303.0,114,20,251,1.82,57,33,24,0.63,63.8,38.3,25.6,0.67,46,it Serie A,23,38.0,75,3,2,468,488,64,1092,311,409,5,5,3,1995,519,589,46.8,46,it Serie A,1,38,38,3420,38.0,33,0.87,127,97,76.4,20,9,9,17,44.7,5,3,0,2,46,it Serie A,1,38.0,33,3,1,3,3,33.1,0.24,3.1,0.08,140,299,46.8,901,203,21.0,27.3,492,16,3.3,27,0.71,14.5
47,Juventus,it Serie A,31,28.0,55.9,38,418,3420,38.0,66,44,110,59,7,8,78,4,60.7,54.5,42.5,97.1,926,1853,2.71,2.72,47,it Serie A,31,38.0,66,601,191,31.8,15.82,5.03,0.1,0.31,18.4,27,7,8,60.7,54.5,0.09,5.3,4.5,47,it Serie A,31,38.0,18333,21878,83.8,333644,104846,44,42.5,40.1,1.5,474,1411,373,117,1853,47,it Serie A,31,38.0,21878,20038,1765,494,52,322,867,672,244,88,86,3,18333,75,351,47,it Serie A,31,38.0,1103,29.03,816,87,53,72,58,17,108,2.84,47,it Serie A,31,38.0,571,355,259,234,78,452,47.1,239,383,130,253,396,967,681,16,47,it Serie A,31,55.9,38.0,25818,1991,6533,12752,6767,908,25810,637,376,59.0,260,40.8,15863,84024,44961,926,679,199,496,320,18223,1833,47,it Serie A,31,28.0,38,3420,90,100,38.0,418,85,315.0,102,20,251,2.37,70,30,40,1.05,60.7,35.8,25.0,0.66,47,it Serie A,31,38.0,78,4,2,471,469,75,867,396,355,5,4,1,1946,534,469,53.2,47,it Serie A,3,38,38,3420,38.0,30,0.79,111,81,74.8,28,6,4,16,42.1,4,2,1,1,47,it Serie A,3,38.0,30,2,1,4,1,34.5,0.29,5.5,0.14,182,344,52.9,720,167,31.3,32.7,489,11,2.2,30,0.79,15.7
48,Lazio,it Serie A,30,27.9,50.8,38,418,3420,38.0,54,35,89,48,6,6,90,4,60.4,55.8,44.4,100.2,912,1737,2.18,2.76,48,it Serie A,30,38.0,54,606,182,30.0,15.95,4.79,0.08,0.26,18.2,22,6,6,60.4,55.8,0.09,-6.4,-7.8,48,it Serie A,30,38.0,15807,19752,80.0,272374,99908,35,44.4,38.8,-9.4,477,1322,398,90,1737,48,it Serie A,30,38.0,19752,17919,1736,429,51,167,738,723,226,76,113,2,15807,97,372,48,it Serie A,30,38.0,1093,28.76,834,81,53,64,44,17,89,2.34,48,it Serie A,30,38.0,658,406,295,284,79,599,46.7,319,415,136,279,432,1090,798,14,48,it Serie A,30,50.8,38.0,24027,2131,6576,11161,6540,940,24021,612,344,56.2,268,43.8,13455,77688,42988,912,685,200,526,332,15712,1722,48,it Serie A,30,27.9,38,3420,90,100,38.0,418,83,301.0,113,24,328,1.55,56,46,10,0.26,60.4,47.0,13.4,0.35,48,it Serie A,30,38.0,90,4,1,502,391,97,738,432,406,3,6,3,2112,612,539,53.2,48,it Serie A,3,38,38,3420,38.0,46,1.21,149,105,72.5,17,8,13,10,26.3,6,5,1,0,48,it Serie A,3,38.0,46,5,2,5,3,50.0,0.3,7.0,0.18,192,495,38.8,916,183,39.6,27.3,529,12,2.3,31,0.82,16.0
49,Leganés,es La Liga,29,26.6,43.1,38,418,3420,38.0,36,25,61,33,3,5,106,4,40.6,36.8,28.1,64.9,447,1153,1.53,1.81,49,es La Liga,29,38.0,36,414,128,30.9,10.89,3.37,0.08,0.26,17.6,14,3,5,40.6,36.8,0.09,-4.6,-3.8,49,es La Liga,29,38.0,10733,15210,70.6,211020,87095,25,28.1,26.9,-3.1,306,933,234,121,1153,49,es La Liga,29,38.0,15210,13274,1861,458,19,174,744,876,139,40,81,2,10733,75,307,49,es La Liga,29,38.0,707,18.61,490,86,37,34,45,15,61,1.61,49,es La Liga,29,38.0,609,382,325,221,63,581,39.1,354,329,84,245,432,1041,907,10,49,es La Liga,29,43.1,38.0,19164,1976,6160,8726,4496,632,19159,469,253,53.9,216,46.1,9754,50091,24360,447,367,98,476,304,10646,1141,49,es La Liga,29,26.6,38,3420,90,100,38.0,418,85,,112,17,154,1.18,37,43,-6,-0.16,40.6,41.2,-0.6,-0.02,49,es La Liga,29,38.0,106,4,2,542,398,75,744,432,382,3,4,1,1942,914,721,55.9,49,es La Liga,2,38,38,3420,38.0,43,1.13,134,91,70.1,11,12,15,11,28.9,4,3,1,0,49,es La Liga,2,38.0,43,3,2,3,1,43.2,0.3,1.2,0.03,344,834,41.2,894,112,63.0,39.8,585,28,4.8,30,0.79,15.7
50,Leicester City,eng Premier League,25,25.9,50.9,38,418,3420,38.0,48,34,82,43,5,7,63,5,52.4,47.3,37.6,84.9,752,1537,2.03,2.37,50,eng Premier League,25,38.0,48,508,173,34.1,13.37,4.55,0.08,0.25,18.6,19,5,7,52.4,47.3,0.1,-4.4,-4.3,50,eng Premier League,25,38.0,14640,19068,76.8,259605,95052,34,37.6,31.5,-3.6,381,1181,264,66,1537,50,eng Premier League,25,38.0,19068,17065,1931,453,88,186,779,872,210,82,86,14,14640,72,395,50,eng Premier League,25,38.0,898,23.63,625,87,64,56,50,16,85,2.24,50,eng Premier League,25,38.0,675,393,344,277,54,549,43.2,312,429,96,333,438,1113,1034,24,50,eng Premier League,25,50.9,38.0,23657,2242,7084,10997,5824,804,23650,664,392,59.0,272,41.0,13747,72168,38343,752,572,197,582,357,14553,1530,50,eng Premier League,25,25.9,38,3420,90,100,38.0,418,85,,111,18,155,1.37,51,48,3,0.08,52.4,43.7,8.7,0.23,50,eng Premier League,25,38.0,63,5,3,351,378,72,779,438,393,6,5,0,2087,811,679,54.4,50,eng Premier League,1,38,38,3420,38.0,48,1.26,138,90,68.8,15,7,16,10,26.3,5,5,0,0,50,eng Premier League,1,38.0,48,5,0,4,0,40.0,0.26,-8.0,-0.21,282,639,44.1,935,127,44.3,37.7,534,12,2.2,25,0.66,12.5
51,Levante,es La Liga,26,26.3,45.7,38,418,3420,38.0,56,39,95,51,5,7,112,7,53.9,48.4,38.5,86.9,709,1295,2.37,2.43,51,es La Liga,26,38.0,56,435,154,35.4,11.45,4.05,0.12,0.33,18.8,32,5,7,53.9,48.4,0.11,2.1,2.6,51,es La Liga,26,38.0,10824,14765,73.3,197315,82835,39,38.5,28.5,0.5,307,932,250,63,1295,51,es La Liga,26,38.0,14765,12715,1965,537,36,183,674,730,201,117,53,4,10824,85,368,51,es La Liga,26,38.0,759,19.97,512,66,61,41,64,15,98,2.58,51,es La Liga,26,38.0,572,372,308,196,68,722,36.6,458,455,151,304,422,994,842,12,51,es La Liga,26,45.7,38.0,18925,2262,6322,8319,4541,688,18917,738,402,54.5,336,45.5,9156,58480,32056,709,451,175,535,429,10747,1284,51,es La Liga,26,26.3,38,3420,90,100,38.0,418,84,,113,20,152,1.16,59,66,-7,-0.18,53.9,76.2,-22.3,-0.59,51,es La Liga,26,38.0,112,7,5,501,487,85,674,422,372,6,9,2,1969,469,571,45.1,51,es La Liga,3,38,38,3420,38.0,66,1.74,226,161,74.3,11,11,16,7,18.4,9,8,1,0,51,es La Liga,3,38.0,66,8,1,6,2,68.9,0.27,4.9,0.13,207,577,35.9,662,184,48.2,39.4,595,19,3.2,32,0.84,14.6
52,Leverkusen,de Bundesliga,21,25.3,59.8,34,374,3060,34.0,68,51,119,64,4,5,50,1,58.3,54.4,43.8,98.2,719,1791,3.38,3.0,52,de Bundesliga,21,34.0,68,513,188,36.6,15.09,5.53,0.12,0.34,17.6,25,4,5,58.3,54.4,0.11,9.7,9.6,52,de Bundesliga,21,34.0,18245,22081,82.6,314578,108444,51,43.8,49.7,7.2,381,1266,356,78,1791,52,de Bundesliga,21,34.0,22081,20354,1662,453,30,169,633,728,189,94,78,1,18245,65,429,52,de Bundesliga,21,34.0,894,26.29,683,55,44,57,40,15,117,3.44,52,de Bundesliga,21,34.0,583,368,298,217,68,543,42.4,313,416,96,320,358,941,687,7,52,de Bundesliga,21,59.8,34.0,25994,1974,6954,13384,5848,864,25989,555,326,58.7,229,41.3,13049,71263,37329,719,484,162,581,394,18139,1775,52,de Bundesliga,21,25.3,34,3060,90,100,34.0,374,85,,93,22,144,1.71,69,52,17,0.5,58.3,44.0,14.3,0.42,52,de Bundesliga,21,34.0,50,1,0,367,383,65,633,358,368,3,6,3,2020,541,554,49.4,52,de Bundesliga,2,34,34,3060,34.0,52,1.53,139,88,65.5,18,4,12,9,26.5,6,4,2,0,52,de Bundesliga,2,34.0,52,4,2,10,3,43.0,0.27,-6.0,-0.18,211,476,44.3,1214,169,30.1,40.5,424,11,2.6,53,1.56,10.9
53,Lille,fr Ligue 1,25,24.1,51.4,38,418,3420,38.0,66,49,115,55,11,13,71,4,59.5,49.3,38.7,87.9,757,1461,2.74,2.58,53,fr Ligue 1,25,38.0,66,485,180,37.1,12.76,4.74,0.11,0.31,19.5,26,11,13,59.5,49.3,0.1,6.5,5.7,53,fr Ligue 1,25,38.0,14521,18325,79.2,253873,91809,49,38.7,31.2,10.3,384,1114,240,68,1461,53,fr Ligue 1,25,38.0,18325,16325,1961,579,76,118,575,872,164,57,90,2,14521,39,329,53,fr Ligue 1,25,38.0,895,23.55,655,75,58,36,56,15,124,3.26,53,fr Ligue 1,25,38.0,628,378,295,272,61,583,45.1,320,377,106,271,387,1015,764,15,53,fr Ligue 1,25,51.4,38.0,22423,1942,6276,11493,4899,672,22410,632,365,57.8,267,42.2,12898,73225,39974,757,648,172,550,461,14412,1448,53,fr Ligue 1,25,24.1,38,3420,90,100,38.0,418,86,302.0,112,16,154,1.97,68,33,35,0.92,59.5,42.1,17.4,0.46,53,fr Ligue 1,25,38.0,71,4,1,479,510,39,575,387,378,10,10,0,2018,564,575,49.5,53,fr Ligue 1,1,38,38,3420,38.0,33,0.87,125,90,78.4,22,9,7,15,39.5,10,6,2,2,53,fr Ligue 1,1,38.0,33,6,1,4,0,39.0,0.25,6.0,0.16,177,557,31.8,838,189,41.9,36.2,497,29,5.8,44,1.16,16.5
54,Liverpool,eng Premier League,23,26.1,61.8,38,418,3420,38.0,86,55,141,79,7,7,41,2,73.7,68.4,49.8,118.2,857,2008,3.53,3.25,54,eng Premier League,23,38.0,86,568,211,37.1,14.95,5.55,0.14,0.37,17.0,20,7,7,73.7,68.4,0.12,12.3,10.6,54,eng Premier League,23,38.0,21146,25571,82.7,364398,118593,55,49.8,52.6,5.2,422,1520,495,75,2008,54,eng Premier League,23,38.0,25571,23583,1911,463,98,185,721,923,249,82,102,5,21146,77,394,54,eng Premier League,23,38.0,1013,26.66,747,74,77,56,45,14,149,3.92,54,eng Premier League,23,38.0,613,377,257,280,76,556,45.1,305,361,78,283,314,927,670,16,54,eng Premier League,23,61.8,38.0,29528,1938,6900,15347,7500,1124,29521,619,356,57.5,263,42.5,19312,91672,48858,857,765,221,603,424,21029,1988,54,eng Premier League,23,26.1,38,3420,90,100,38.0,418,86,,109,15,157,2.55,89,22,67,1.76,73.7,28.8,44.9,1.18,54,eng Premier League,23,38.0,41,2,2,315,347,77,721,314,377,7,1,0,2111,593,587,50.3,54,eng Premier League,1,38,38,3420,38.0,22,0.58,96,74,77.1,30,7,1,21,55.3,1,0,0,1,54,eng Premier League,1,38.0,22,0,0,5,0,27.2,0.29,5.2,0.14,129,311,41.5,1072,212,20.1,28.8,385,16,4.2,59,1.55,16.6
55,Lyon,fr Ligue 1,25,24.4,60.4,38,418,3420,38.0,70,54,124,65,5,10,57,3,73.7,66.1,49.0,115.0,977,2093,3.13,3.23,55,fr Ligue 1,25,38.0,70,663,241,36.3,17.45,6.34,0.1,0.27,18.1,48,5,10,73.7,66.1,0.1,-3.7,-1.1,55,fr Ligue 1,25,38.0,19007,22585,84.2,326907,111141,54,49.0,44.8,5.0,493,1482,341,89,2093,55,fr Ligue 1,25,38.0,22585,20651,1840,482,92,136,684,767,227,113,62,4,19007,94,351,55,fr Ligue 1,25,38.0,1215,31.97,890,86,79,77,74,9,129,3.39,55,fr Ligue 1,25,38.0,637,384,285,266,86,492,47.0,261,406,136,270,363,1000,680,19,55,fr Ligue 1,25,60.4,38.0,26905,1993,6483,14139,6516,1008,26895,764,463,60.6,301,39.4,17306,95052,52811,977,708,255,601,454,18891,2073,55,fr Ligue 1,25,24.4,38,3420,90,100,38.0,418,85,309.0,108,20,158,1.89,70,47,23,0.61,73.7,43.9,29.8,0.78,55,fr Ligue 1,25,38.0,57,3,2,443,469,94,684,363,384,9,5,3,2028,612,513,54.4,55,fr Ligue 1,2,38,38,3420,38.0,47,1.24,149,105,71.8,21,9,8,10,26.3,5,5,0,0,55,fr Ligue 1,2,38.0,47,5,2,4,3,39.6,0.24,-4.4,-0.12,138,327,42.2,903,193,25.6,30.4,441,13,2.9,39,1.03,15.2
56,Mainz 05,de Bundesliga,28,24.2,46.1,34,374,3060,34.0,44,30,74,41,3,3,56,0,51.2,48.8,37.5,86.3,624,1261,2.09,2.61,56,de Bundesliga,28,34.0,44,494,146,29.6,14.53,4.29,0.08,0.28,19.1,18,3,3,51.2,48.8,0.1,-7.2,-7.8,56,de Bundesliga,28,34.0,11451,15327,74.7,221968,84862,30,37.5,37.6,-7.5,363,990,255,83,1261,56,de Bundesliga,28,34.0,15327,13529,1715,412,42,164,646,770,150,45,92,5,11451,83,341,56,de Bundesliga,28,34.0,861,25.32,630,67,59,49,41,15,77,2.26,56,de Bundesliga,28,34.0,528,309,256,219,53,467,47.1,247,455,123,332,395,923,728,12,56,de Bundesliga,28,46.1,34.0,19264,2020,5988,8762,4754,643,19261,556,316,56.8,240,43.2,10481,57318,29507,624,472,134,513,393,11364,1253,56,de Bundesliga,28,24.2,34,3060,90,100,34.0,374,85,,102,20,136,1.26,46,57,-11,-0.32,51.2,59.2,-8.0,-0.24,56,de Bundesliga,28,34.0,56,0,0,430,359,83,646,395,309,3,4,0,1843,658,627,51.2,56,de Bundesliga,2,34,34,3060,34.0,57,1.68,173,116,68.8,12,7,15,7,20.6,4,3,0,1,56,de Bundesliga,2,34.0,57,3,1,8,0,51.9,0.29,-5.1,-0.15,203,596,34.1,881,160,41.7,36.1,522,22,4.2,37,1.09,14.5
57,Manchester City,eng Premier League,21,26.7,67.9,38,418,3420,38.0,91,71,162,88,3,4,44,1,84.3,81.3,65.5,146.7,1325,2429,4.18,3.94,57,eng Premier League,21,38.0,91,679,252,37.1,17.87,6.63,0.13,0.35,16.9,21,3,4,84.3,81.3,0.12,6.7,6.7,57,eng Premier League,21,38.0,24678,28389,86.9,395041,113549,71,65.5,63.6,5.5,516,1948,554,62,2429,57,eng Premier League,21,38.0,28389,26660,1631,344,112,226,783,739,298,85,121,1,24678,98,384,57,eng Premier League,21,38.0,1216,32.0,927,71,92,71,44,11,168,4.42,57,eng Premier League,21,38.0,518,327,214,215,89,467,41.3,274,319,63,256,362,880,570,15,57,eng Premier League,21,67.9,38.0,32238,1825,6098,16583,9800,1458,32234,734,437,59.5,296,40.3,22460,119020,68197,1325,1017,366,509,393,24519,2412,57,eng Premier League,21,26.7,38,3420,90,100,38.0,418,86,,108,17,158,2.58,95,23,72,1.89,84.3,24.7,59.6,1.57,57,eng Premier League,21,38.0,44,1,0,328,301,98,783,362,327,4,4,0,2000,540,522,50.8,57,eng Premier League,1,38,38,3420,38.0,23,0.61,81,58,76.5,32,2,4,20,52.6,4,4,0,0,57,eng Premier League,1,38.0,23,4,1,5,0,23.3,0.25,0.3,0.01,98,239,41.0,919,188,17.1,26.8,282,19,6.7,41,1.08,16.9
58,Manchester Utd,eng Premier League,28,26.3,54.7,38,418,3420,38.0,65,40,105,56,9,12,77,4,61.4,52.0,39.6,91.6,801,1668,2.53,2.66,58,eng Premier League,28,38.0,65,514,210,40.9,13.53,5.53,0.11,0.27,18.7,27,9,12,61.4,52.0,0.1,3.6,4.0,58,eng Premier League,28,38.0,16834,20942,80.4,284489,101728,40,39.6,38.3,0.4,381,1219,339,58,1668,58,eng Premier League,28,38.0,20942,18934,1918,435,63,207,638,859,200,78,70,20,16834,90,373,58,eng Premier League,28,38.0,957,25.18,730,61,54,53,52,7,118,3.11,58,eng Premier League,28,38.0,581,347,280,239,62,544,44.1,304,445,128,317,355,936,847,26,58,eng Premier League,28,54.7,38.0,25095,2262,6748,12550,5992,893,25083,553,321,58.0,231,41.8,13180,70206,39118,801,594,215,528,424,16742,1662,58,eng Premier League,28,26.3,38,3420,90,100,38.0,418,85,,112,20,154,1.74,65,54,11,0.29,61.4,50.6,10.8,0.29,58,eng Premier League,28,38.0,77,4,2,433,397,90,638,355,347,11,6,3,1969,687,550,55.5,58,eng Premier League,1,38,38,3420,38.0,54,1.42,171,120,71.9,19,9,10,7,18.4,6,6,0,0,58,eng Premier League,1,38.0,54,6,2,7,3,49.9,0.26,-1.1,-0.03,265,620,42.7,769,153,46.6,38.2,524,9,1.7,25,0.66,13.4
59,Marseille,fr Ligue 1,24,26.9,55.2,38,418,3420,38.0,59,45,104,55,4,5,83,8,52.7,48.9,38.5,87.4,809,1474,2.63,2.4,59,fr Ligue 1,24,38.0,59,525,164,31.2,13.82,4.32,0.1,0.34,18.0,21,4,5,52.7,48.9,0.09,6.3,6.1,59,fr Ligue 1,24,38.0,15952,19944,80.0,262210,95452,45,38.5,35.2,6.5,405,1021,269,108,1474,59,fr Ligue 1,24,38.0,19944,17923,1975,516,69,127,827,897,225,97,92,3,15952,46,334,59,fr Ligue 1,24,38.0,925,24.34,647,113,36,62,54,13,101,2.66,59,fr Ligue 1,24,38.0,781,489,349,332,100,698,45.6,380,346,98,248,401,1182,690,18,59,fr Ligue 1,24,55.2,38.0,24294,1972,6839,12198,5526,787,24289,655,355,54.2,299,45.6,14818,78072,41164,809,639,159,570,366,15837,1461,59,fr Ligue 1,24,26.9,38,3420,90,100,38.0,418,85,301.0,110,18,156,1.61,60,52,8,0.21,52.7,45.6,7.1,0.19,59,fr Ligue 1,24,38.0,83,8,1,501,455,46,827,401,489,2,12,0,1949,695,622,52.8,59,fr Ligue 1,2,38,38,3416,38.0,52,1.37,138,84,69.6,18,7,13,12,31.6,12,10,2,0,59,fr Ligue 1,2,38.0,52,10,1,2,0,46.0,0.25,-6.0,-0.16,196,493,39.8,974,171,37.6,35.7,414,21,5.1,36,0.95,14.6
60,Milan,it Serie A,23,24.8,54.1,38,418,3420,38.0,51,35,86,48,3,4,82,5,48.8,45.7,35.6,81.3,821,1759,2.18,2.22,60,it Serie A,23,38.0,51,582,192,33.0,15.32,5.05,0.08,0.25,19.6,19,3,4,48.8,45.7,0.08,2.2,2.3,60,it Serie A,23,38.0,17537,21047,83.3,305990,106870,35,35.6,31.9,-0.6,449,1284,349,98,1759,60,it Serie A,23,38.0,21047,19053,1931,534,32,233,752,769,230,112,46,1,17537,63,345,60,it Serie A,23,38.0,1052,27.68,838,61,55,45,35,18,90,2.37,60,it Serie A,23,38.0,641,382,336,233,72,559,47.9,291,408,109,299,373,1014,845,14,60,it Serie A,23,54.1,38.0,25190,2419,7718,11864,5834,753,25186,543,341,62.8,202,37.2,16104,85328,45355,821,605,159,583,415,17446,1743,60,it Serie A,23,24.8,38,3420,90,100,38.0,418,85,309.0,104,20,334,1.79,55,36,19,0.5,48.8,41.2,7.6,0.2,60,it Serie A,23,38.0,82,5,2,445,478,63,752,373,382,2,5,1,1899,480,512,48.4,60,it Serie A,2,38,38,3420,38.0,36,0.95,140,104,77.1,19,11,8,12,31.6,5,4,1,0,60,it Serie A,2,38.0,36,4,1,5,1,38.9,0.25,3.9,0.1,160,345,46.4,963,221,21.6,32.3,597,19,3.2,24,0.63,11.4
61,Monaco,fr Ligue 1,42,25.6,49.8,38,418,3420,38.0,38,25,63,34,4,5,92,6,47.4,43.5,31.4,74.9,773,1624,1.55,2.07,61,fr Ligue 1,42,38.0,38,462,149,32.3,12.16,3.92,0.07,0.23,18.4,25,4,5,47.4,43.5,0.1,-9.4,-9.5,61,fr Ligue 1,42,38.0,14098,18035,78.2,252139,93176,25,31.4,29.7,-6.4,322,1075,258,84,1624,61,fr Ligue 1,42,38.0,18035,15923,2057,570,50,153,748,916,195,90,73,1,14098,55,371,61,fr Ligue 1,42,38.0,818,21.53,571,80,54,51,44,18,64,1.68,61,fr Ligue 1,42,38.0,686,422,322,271,93,660,45.6,359,334,86,248,386,1072,841,15,61,fr Ligue 1,42,49.8,38.0,22263,1881,6325,10873,5284,694,22258,574,292,50.9,282,49.1,12649,70228,39454,773,547,134,640,350,14006,1612,61,fr Ligue 1,42,25.6,38,3420,90,100,38.0,418,84,312.0,102,22,163,0.95,38,57,-19,-0.5,47.4,50.2,-2.8,-0.07,61,fr Ligue 1,42,38.0,92,6,1,528,505,55,748,386,422,5,8,2,1941,611,594,50.7,61,fr Ligue 1,3,38,38,3420,38.0,57,1.5,147,89,64.6,8,12,18,8,21.1,8,5,3,0,61,fr Ligue 1,3,38.0,57,5,0,6,2,50.4,0.3,-4.6,-0.12,149,395,37.7,741,176,32.7,30.3,496,14,2.8,22,0.58,12.6
