Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,IntensityScore_abs,IntensityBand,GKScore_abs,GKBand
Sondre Milian Granaas,Molde FK,no Eliteserien,MF,,980,10.9,,,916.2954089144016,Exceptional,,,748.6475017380621,Top Starter,,
Sander Christiansen,Sarpsborg 08,no Eliteserien,MF,,1213,13.5,,,478.8887085126118,Top Starter,,,640.996547866502,Top Starter,,
Steve Mvoué,IK Start,no Eliteserien,MF,,608,6.8,,,551.0854523331627,Top Starter,,,741.3813038780228,Top Starter,,
Andreas Hansen,Sarpsborg 08,no Eliteserien,MF,,1302,14.5,,,493.7910642613419,Top Starter,,,419.70327570248855,Top Starter,,
Mads Bomholt,Rosenborg BK,no Eliteserien,MF,,1418,15.8,,,736.0907178995956,Top Starter,,,633.3501399851971,Top Starter,,
Vebjørn Hoff,Molde FK,no Eliteserien,MF,,911,10.1,,,471.55849653899895,Top Starter,,,634.3283529421404,Top Starter,,
Salieu Drammeh,Lillestrøm SK,no Eliteserien,MF,,983,10.9,,,629.9279870454768,Top Starter,,,536.695472209053,Top Starter,,
Felix Horn Myhre,SK Brann,no Eliteserien,MF,,1350,15.0,,,571.391677569578,Top Starter,,,507.3745304397339,Top Starter,,
Oskar Øhlenschlaeger,Fredrikstad FK,no Eliteserien,MF,,1297,14.4,,,594.5936416169292,Top Starter,,,715.876134337337,Top Starter,,
Erlend Segberg,IK Start,no Eliteserien,MF,,1367,15.2,,,511.7666099253371,Top Starter,,,606.7636767256444,Top Starter,,
Joshua Kitolano,Bodø/Glimt,no Eliteserien,MF,,164,1.8,,,,,,,,,,
Oskar Spiten-Nysæter,Molde FK,no Eliteserien,MF,,552,6.1,,,696.9576542382335,Top Starter,,,759.1399134512847,World Class,,
Sondre Sörli,Sarpsborg 08,no Eliteserien,MF,,1473,16.4,,,628.9045807969993,Top Starter,,,371.8242127010462,Solid Squad Player,,
Tore Andre Soras,KFUM Oslo,no Eliteserien,MF,,636,7.1,,,442.50759391143714,Top Starter,,,721.991345960139,Top Starter,,
Jonas Lange Hjorth,KFUM Oslo,no Eliteserien,MF,,883,9.8,,,615.3095905536079,Top Starter,,,506.9224241153412,Top Starter,,
Ambina Fidèle Brice,Vålerenga IF,no Eliteserien,MF,,600,6.7,,,796.19528596978,World Class,,,893.7197003761634,World Class,,
Wilfred George Igor,Kristiansund BK,no Eliteserien,MF,,1484,16.5,,,379.34060299322476,Solid Squad Player,,,779.6990891930161,World Class,,
Sander Innvær,Tromsø IL,no Eliteserien,MF,,406,4.5,,,,,,,,,,
Simen Kvia-Egeskog,Viking FK,no Eliteserien,MF,,1336,14.8,,,538.4346982553199,Top Starter,,,437.3761745765095,Top Starter,,
Troy Nyhammer,Tromsø IL,no Eliteserien,MF,,533,5.9,,,727.4130631128693,Top Starter,,,433.4600351685506,Top Starter,,
Gustav Kjolstad Nyheim,Lillestrøm SK,no Eliteserien,MF,,1037,11.5,,,640.7663568576836,Top Starter,,,712.5090762818359,Top Starter,,
Loris Mettler,HamKam,no Eliteserien,MF,,479,5.3,,,694.7593916804701,Top Starter,,,469.05252923008453,Top Starter,,
Evangelos Patoulidis,Sandefjord Fotball,no Eliteserien,MF,,1183,13.1,,,630.197250447666,Top Starter,,,522.0711001557693,Top Starter,,
Markus Karlsbakk,Lillestrøm SK,no Eliteserien,MF,,1177,13.1,,,529.9042456433888,Top Starter,,,558.5894691122011,Top Starter,,
Elias Kristoffersen Hagen,Aalesunds FK,no Eliteserien,MF,,1311,14.6,,,409.8863689714203,Top Starter,,,543.3516914193327,Top Starter,,
Victor Emanuel Halvorsen,Sarpsborg 08,no Eliteserien,MF,,1020,11.3,,,612.1937912002998,Top Starter,,,573.5460239310064,Top Starter,,
Max Nilsson,Fredrikstad FK,no Eliteserien,MF,,605,6.7,,,659.3306161138376,Top Starter,,,747.5903147117485,Top Starter,,
Edvin Austbø,Viking FK,no Eliteserien,MF,,666,7.4,,,650.2128046058592,Top Starter,,,520.2338636322972,Top Starter,,
Magnus Wolff Eikrem,KFUM Oslo,no Eliteserien,MF,,514,5.7,,,623.6233807461545,Top Starter,,,279.92981119278085,Solid Squad Player,,
Daniel Daga,Molde FK,no Eliteserien,MF,,352,3.9,,,,,,,,,,
Luc Mares,HamKam,no Eliteserien,MF,,687,7.6,,,242.49344159964184,Solid Squad Player,,,510.5761542581596,Top Starter,,
Ruben Alte,Viking FK,no Eliteserien,MF,,827,9.2,,,623.924820898772,Top Starter,,,457.99839865251863,Top Starter,,
Jesper Nerhus Eikrem,SK Brann,no Eliteserien,MF,,12,0.1,,,,,,,,,,
Olaus Skarsem,Sarpsborg 08,no Eliteserien,MF,,209,2.3,,,,,,,,,,
Joe Bell,Viking FK,no Eliteserien,MF,,756,8.4,,,509.6459289424763,Top Starter,,,626.6846153301524,Top Starter,,
Marcus Melchior,Sandefjord Fotball,no Eliteserien,MF,,722,8.0,,,422.2142966124228,Top Starter,,,759.3007976545489,World Class,,
Deni Dashaev,IK Start,no Eliteserien,MF,,123,1.4,,,,,,,,,,
Hakon Butli Hammer,Aalesunds FK,no Eliteserien,MF,,686,7.6,,,643.4806653079077,Top Starter,,,611.3337583620568,Top Starter,,
Ylldren Ibrahimaj,Lillestrøm SK,no Eliteserien,MF,,1360,15.1,,,543.3393460167968,Top Starter,,,527.0638073527772,Top Starter,,
Mikael Ugland,IK Start,no Eliteserien,MF,,1125,12.5,,,542.7094614662703,Top Starter,,,748.8435052918668,Top Starter,,
Henrik Bjørdal,Vålerenga IF,no Eliteserien,MF,,1212,13.5,,,777.2041758717029,World Class,,,678.7857304463338,Top Starter,,
Bendik Berntsen,Sandefjord Fotball,no Eliteserien,MF,,668,7.4,,,554.9223027891866,Top Starter,,,581.5081916901007,Top Starter,,
Simen Hestnes,KFUM Oslo,no Eliteserien,MF,,925,10.3,,,599.7860029775381,Top Starter,,,609.3915383975734,Top Starter,,
Mads Enggård,Molde FK,no Eliteserien,MF,,37,0.4,,,,,,,,,,
Simen Nordli,Rosenborg BK,no Eliteserien,MF,,507,5.6,,,503.41089050142995,Top Starter,,,416.68552434380246,Top Starter,,
Kevin Martin Krygard,Lillestrøm SK,no Eliteserien,MF,,347,3.9,,,,,,,,,,
Petter Strand,Vålerenga IF,no Eliteserien,MF,,630,7.0,,,815.5454591840703,World Class,,,819.9852405523824,World Class,,
Anders Trondsen,HamKam,no Eliteserien,MF,,506,5.6,,,315.25363447225783,Solid Squad Player,,,535.2909129226701,Top Starter,,
Sander Svendsen,Kristiansund BK,no Eliteserien,MF,,204,2.3,,,,,,,,,,
Isak Dahlqvist,Tromsø IL,no Eliteserien,MF,,168,1.9,,,,,,,,,,
Sander Hestetun Kilen,Kristiansund BK,no Eliteserien,MF,,1271,14.1,,,593.891467292203,Top Starter,,,540.7459315334016,Top Starter,,
Leonard Owusu,Fredrikstad FK,no Eliteserien,MF,,818,9.1,,,371.50605632840177,Solid Squad Player,,,483.6297202790977,Top Starter,,
Jakob Maslo Dunsby,Sandefjord Fotball,no Eliteserien,MF,,675,7.5,,,579.7682355617144,Top Starter,,,611.8469419069535,Top Starter,,
Edvard Pettersen,Sandefjord Fotball,no Eliteserien,MF,,1159,12.9,,,409.7109462612506,Top Starter,,,493.0498431001635,Top Starter,,
Karl Linus Alperud,Lillestrøm SK,no Eliteserien,MF,,324,3.6,,,,,,,,,,
Henrik Melland,Lillestrøm SK,no Eliteserien,MF,,810,9.0,,,596.1909745523053,Top Starter,,,445.84913641220356,Top Starter,,
Ferslev Anders Klynge,Bodø/Glimt,no Eliteserien,MF,,159,1.8,,,,,,,,,,
Caleb Zady Sery,Molde FK,no Eliteserien,MF,,461,5.1,,,685.1798703329666,Top Starter,,,782.7713749333371,World Class,,
Mathias Sauer,Sandefjord Fotball,no Eliteserien,MF,,19,0.2,,,,,,,,,,
Jacob Hanstad,Sandefjord Fotball,no Eliteserien,MF,,46,0.5,,,,,,,,,,
Eirik Schulze,IK Start,no Eliteserien,MF,,801,8.9,,,708.5688467114568,Top Starter,,,609.1573927397809,Top Starter,,
Santeri Väänänen,Rosenborg BK,no Eliteserien,MF,,446,5.0,,,300.6054184077268,Solid Squad Player,,,588.0168416163091,Top Starter,,
Syver Skundberg Skeide,Kristiansund BK,no Eliteserien,MF,,509,5.7,,,490.83030607374997,Top Starter,,,673.8011922737973,Top Starter,,
Robin Dzabic,Sandefjord Fotball,no Eliteserien,MF,,80,0.9,,,,,,,,,,
Tobias Moi,Viking FK,no Eliteserien,MF,,659,7.3,,,413.4891393074857,Top Starter,,,634.4597784113481,Top Starter,,
Jacob Christensen,Molde FK,no Eliteserien,MF,25.5,483,5.4,,,314.39346037474377,Solid Squad Player,,,569.2171700994487,Top Starter,,
Eric Kitolano,Lillestrøm SK,no Eliteserien,MF,,415,4.6,,,,,,,,,,
Sigurd Prestmo,Tromsø IL,no Eliteserien,MF,,40,0.4,,,,,,,,,,
Niklas Jensen Wassberg,SK Brann,no Eliteserien,MF,,635,7.1,,,543.8574535415975,Top Starter,,,817.9582549458489,World Class,,
Markus Haaland,SK Brann,no Eliteserien,MF,,262,2.9,,,,,,,,,,
Ulrik Saltnes,Bodø/Glimt,no Eliteserien,MF,,165,1.8,,,,,,,,,,
Jesper Isaksen,Kristiansund BK,no Eliteserien,MF,,596,6.6,,,364.73833329079935,Solid Squad Player,,,542.6296721561234,Top Starter,,
Hakon Helland Hoseth,KFUM Oslo,no Eliteserien,MF,,1002,11.1,,,516.5617505265019,Top Starter,,,529.6779614817652,Top Starter,,
Blerton Isufi,HamKam,no Eliteserien,MF,,295,3.3,,,,,,,,,,
Magnus Westergaard,Vålerenga IF,no Eliteserien,MF,,1020,11.3,,,497.31518703163897,Top Starter,,,638.1195427547704,Top Starter,,
Niklas Odegard,Molde FK,no Eliteserien,MF,,468,5.2,,,387.63192903304764,Solid Squad Player,,,654.704736880713,Top Starter,,
Magnus Riisnæs,Bodø/Glimt,no Eliteserien,MF,,34,0.4,,,,,,,,,,
Tobias Hammer Svendsen,Kristiansund BK,no Eliteserien,MF,,325,3.6,,,,,,,,,,
Odin Thiago Holm,Vålerenga IF,no Eliteserien,MF,,146,1.6,,,,,,,,,,
Viktor Bender,Molde FK,no Eliteserien,MF,,118,1.3,,,,,,,,,,
Markus Soomets,IK Start,no Eliteserien,MF,,479,5.3,,,337.8311889401444,Solid Squad Player,,,572.2807314776273,Top Starter,,
Kristian Eriksen,SK Brann,no Eliteserien,MF,,1001,11.1,,,613.6322372955055,Top Starter,,,523.6251788084055,Top Starter,,
Niklas Kemp Fuglestad,Viking FK,no Eliteserien,MF,,653,7.3,,,652.6445237814361,Top Starter,,,416.3322474851647,Top Starter,,
Amin Cosic,Viking FK,no Eliteserien,MF,,13,0.1,,,,,,,,,,
Jakob Swift,Sandefjord Fotball,no Eliteserien,MF,,9,0.1,,,,,,,,,,
Gustav Nordh,Lillestrøm SK,no Eliteserien,MF,,58,0.6,,,,,,,,,,
Jakub Jezierski,Fredrikstad FK,no Eliteserien,MF,,59,0.7,,,,,,,,,,
Jacob Blixt Flaten,KFUM Oslo,no Eliteserien,MF,,90,1.0,,,,,,,,,,
Gard Simenstad,HamKam,no Eliteserien,MF,,146,1.6,,,,,,,,,,
Benjamin Faraas,Fredrikstad FK,no Eliteserien,MF,,461,5.1,,,311.05639086067185,Solid Squad Player,,,455.9794341308441,Top Starter,,
Eggert Aron Guðmundsson,SK Brann,no Eliteserien,MF,,162,1.8,,,,,,,,,,
Jakob Segadal Hansen,Viking FK,no Eliteserien,MF,,190,2.1,,,,,,,,,,
William Osnes-Ringen,HamKam,no Eliteserien,MF,,379,4.2,,,,,,,,,,
Elias Sørensen,Vålerenga IF,no Eliteserien,MF,,535,5.9,,,448.90430011392306,Top Starter,,,520.3620934733924,Top Starter,,
Bop Guèye,Sarpsborg 08,no Eliteserien,MF,,143,1.6,,,,,,,,,,
Adrian Kurd Rønning,Kristiansund BK,no Eliteserien,MF,,889,9.9,,,309.6078514255377,Solid Squad Player,,,463.5062633770591,Top Starter,,
Davíð Snær Jóhannsson,Aalesunds FK,no Eliteserien,MF,,469,5.2,,,523.9905973410837,Top Starter,,,460.3218916441847,Top Starter,,
Eirik Granaas,Fredrikstad FK,no Eliteserien,MF,,104,1.2,,,,,,,,,,
Salim Laghzaoui,Fredrikstad FK,no Eliteserien,MF,,796,8.8,,,420.6797562072035,Top Starter,,,405.17478592021126,Top Starter,,
Ghayas Zahid,Vålerenga IF,no Eliteserien,MF,,12,0.1,,,,,,,,,,
Zymer Bytyqi,Kristiansund BK,no Eliteserien,MF,,27,0.3,,,,,,,,,,
Oscar Skari Hansen,Fredrikstad FK,no Eliteserien,MF,,32,0.4,,,,,,,,,,
Mathias Svenningsen-Grønn,Sarpsborg 08,no Eliteserien,MF,,20,0.2,,,,,,,,,,
Johan Johanessen Bakke,Rosenborg BK,no Eliteserien,MF,,276,3.1,,,,,,,,,,
Markus Johnsgard,HamKam,no Eliteserien,MF,,562,6.2,,,310.1826156153321,Solid Squad Player,,,407.816498790155,Top Starter,,
Michael Opoku,Sarpsborg 08,no Eliteserien,MF,,207,2.3,,,,,,,,,,
Ola Visted,Viking FK,no Eliteserien,MF,,261,2.9,,,,,,,,,,
Hrannar Snær Magnússon,Kristiansund BK,no Eliteserien,MF,,162,1.8,,,,,,,,,,
Harald Woxen,Lillestrøm SK,no Eliteserien,MF,,236,2.6,,,,,,,,,,
Filip Strømland Lien,IK Start,no Eliteserien,MF,,17,0.2,,,,,,,,,,
Jesper Andreas Grundt,Tromsø IL,no Eliteserien,MF,,10,0.1,,,,,,,,,,
Jakob Vester,Sandefjord Fotball,no Eliteserien,MF,,640,7.1,,,384.1161999266945,Solid Squad Player,,,473.5952415311779,Top Starter,,
Sondre Sørløkk,Fredrikstad FK,no Eliteserien,MF,,853,9.5,,,339.974647271358,Solid Squad Player,,,521.5187952773153,Top Starter,,
Lukas Hjelleset Gausdal,IK Start,no Eliteserien,MF,,252,2.8,,,,,,,,,,
Eron Gojani,HamKam,no Eliteserien,MF,,15,0.2,,,,,,,,,,
Mathias Kristensen,Aalesunds FK,no Eliteserien,MF,,13,0.1,,,,,,,,,,
Johan Solstad-Nøis,Tromsø IL,no Eliteserien,MF,,4,0.0,,,,,,,,,,
Kjartan Mar Kjartansson,SK Brann,no Eliteserien,MF,,1,0.0,,,,,,,,,,
Niklas Castro,SK Brann,no Eliteserien,FW,,324,3.6,,,,,,,,,,
Oscar Kapskarmo,Sandefjord Fotball,no Eliteserien,FW,,78,0.9,,,,,,,,,,
Jens Petter Hauge,Bodø/Glimt,no Eliteserien,FW,27.2,928,10.3,600.0084008784661,Top Starter,,,,,780.644953217772,World Class,,
Emil Ceide,Rosenborg BK,no Eliteserien,FW,25.3,1394,15.5,453.1772114171753,Top Starter,,,,,571.5070756143496,Top Starter,,
Ieltsin Camões,Tromsø IL,no Eliteserien,FW,,71,0.8,,,,,,,,,,
Marcus Haagensen Reed,Aalesunds FK,no Eliteserien,FW,,449,5.0,739.4925240515653,Top Starter,,,,,543.9351512536463,Top Starter,,
Felix Vá,Lillestrøm SK,no Eliteserien,FW,,1360,15.1,591.840145441615,Top Starter,,,,,704.4005100648161,Top Starter,,
Jón Dagur Þórsteinsson,SK Brann,no Eliteserien,FW,28.1,833,9.3,462.1670259104767,Top Starter,,,,,536.1530337933244,Top Starter,,
Mame Alassane Niang,HamKam,no Eliteserien,FW,,900,10.0,554.2005525352148,Top Starter,,,,,549.5672384611131,Top Starter,,
Ole Didrik Blomberg,Bodø/Glimt,no Eliteserien,FW,,1349,15.0,540.9437572138786,Top Starter,,,,,564.213733969544,Top Starter,,
Kasper Høgh,Bodø/Glimt,no Eliteserien,FW,,939,10.4,857.7031549438595,World Class,,,,,355.62732200739,Solid Squad Player,,
Peter Christiansen,Viking FK,no Eliteserien,FW,,1398,15.5,738.5080960446251,Top Starter,,,,,364.9626825576867,Solid Squad Player,,
Noah Holm,SK Brann,no Eliteserien,FW,25.6,1297,14.4,545.6013674806941,Top Starter,,,,,584.7526199118289,Top Starter,,
Isaiah Zion Kabi Skovsgaard,KFUM Oslo,no Eliteserien,FW,,11,0.1,,,,,,,,,,
Amin Chiakha,Rosenborg BK,no Eliteserien,FW,,1433,15.9,543.7815410260176,Top Starter,,,,,562.2921598949946,Top Starter,,
Mohamed Ofkir,Vålerenga IF,no Eliteserien,FW,,270,3.0,,,,,,,,,,
Lucas Haren,Vålerenga IF,no Eliteserien,FW,,994,11.0,633.2010293643207,Top Starter,,,,,506.10888880164816,Top Starter,,
Gabriel Wesseh,Fredrikstad FK,no Eliteserien,FW,,219,2.4,,,,,,,,,,
Bård Finne,SK Brann,no Eliteserien,FW,31.9,538,6.0,689.9442260972032,Top Starter,,,,,483.02431515069014,Top Starter,,
Santino Samuyiwa,IK Start,no Eliteserien,FW,,29,0.3,,,,,,,,,,
Promise Meliga,Vålerenga IF,no Eliteserien,FW,,239,2.7,,,,,,,,,,
Mathias Grundetjern,Vålerenga IF,no Eliteserien,FW,,1239,13.8,562.3236454440055,Top Starter,,,,,532.2435591175026,Top Starter,,
Andreas Helmersen,Bodø/Glimt,no Eliteserien,FW,,525,5.8,771.9476901347011,World Class,,,,,645.8883711858834,Top Starter,,
Kristian Lonebu,Aalesunds FK,no Eliteserien,FW,,1272,14.1,412.7205512347929,Top Starter,,,,,336.070158680527,Solid Squad Player,,
Bilal Njie,KFUM Oslo,no Eliteserien,FW,,790,8.8,417.88177612882674,Top Starter,,,,,536.7594564260543,Top Starter,,
Nikolaj Möller,Sandefjord Fotball,no Eliteserien,FW,,1056,11.7,309.0631258085405,Solid Squad Player,,,,,445.51706879380544,Top Starter,,
Heine Asen Larsen,Tromsø IL,no Eliteserien,FW,,1241,13.8,704.5485577453611,Top Starter,,,,,564.415884922237,Top Starter,,
Teodor Haltvik,KFUM Oslo,no Eliteserien,FW,,549,6.1,613.1161812007211,Top Starter,,,,,363.8584672013599,Solid Squad Player,,
Ulrik Mathisen,SK Brann,no Eliteserien,FW,,763,8.5,476.6027196981774,Top Starter,,,,,595.9355368849538,Top Starter,,
Thomas Lehne Olsen,Lillestrøm SK,no Eliteserien,FW,,848,9.4,479.7518617526567,Top Starter,,,,,309.3162777671989,Solid Squad Player,,
Leander Alvheim,Kristiansund BK,no Eliteserien,FW,,1202,13.4,475.7814283017366,Top Starter,,,,,541.9117603039696,Top Starter,,
Daniel Braut,Tromsø IL,no Eliteserien,FW,,530,5.9,600.312556089422,Top Starter,,,,,632.477265230576,Top Starter,,
Seydina Mohamed Diop,Molde FK,no Eliteserien,FW,,70,0.8,,,,,,,,,,
Magnus Grødem,KFUM Oslo,no Eliteserien,FW,,599,6.7,392.3215885661402,Solid Squad Player,,,,,472.87317949660667,Top Starter,,
Daniel Karlsbakk,Sarpsborg 08,no Eliteserien,FW,,1492,16.6,378.65202246853033,Solid Squad Player,,,,,406.613071941152,Top Starter,,
Trent Kone Doherty,Molde FK,no Eliteserien,FW,,429,4.8,,,,,,,,,,
Rasmus Eggen Vinge,KFUM Oslo,no Eliteserien,FW,,772,8.6,418.9602014695579,Top Starter,,,,,491.6484283360336,Top Starter,,
Lars Olden Larsen,Tromsø IL,no Eliteserien,FW,,1047,11.6,250.23680583724894,Solid Squad Player,,,,,497.39313467214004,Top Starter,,
Johannes Núñez,Fredrikstad FK,no Eliteserien,FW,,348,3.9,,,,,,,,,,
Mikkel Bro Hansen,Bodø/Glimt,no Eliteserien,FW,,60,0.7,,,,,,,,,,
Mostafa Najafzadeh,KFUM Oslo,no Eliteserien,FW,,8,0.1,,,,,,,,,,
Daniel Skaarud,Sandefjord Fotball,no Eliteserien,FW,,21,0.2,,,,,,,,,,
Camil Jebara,Lillestrøm SK,no Eliteserien,FW,,328,3.6,,,,,,,,,,
Jesper Cornelius,IK Start,no Eliteserien,FW,,1351,15.0,403.90170412018784,Top Starter,,,,,624.5553043704964,Top Starter,,
Noah Sahsah,Rosenborg BK,no Eliteserien,FW,,379,4.2,,,,,,,,,,
Jo Inge Berget,Sarpsborg 08,no Eliteserien,FW,,172,1.9,,,,,,,,,,
David Hickson Gyedu,KFUM Oslo,no Eliteserien,FW,,333,3.7,,,,,,,,,,
Henrik Udahl,HamKam,no Eliteserien,FW,,1233,13.7,346.85662423803217,Solid Squad Player,,,,,426.9498416613502,Top Starter,,
Kparobo Arierhi,Lillestrøm SK,no Eliteserien,FW,,256,2.8,,,,,,,,,,
Ola Brynhildsen,Bodø/Glimt,no Eliteserien,FW,,500,5.6,546.1287361787356,Top Starter,,,,,410.57008838152814,Top Starter,,
Foster Apetorgbor,Sandefjord Fotball,no Eliteserien,FW,,127,1.4,,,,,,,,,,
Ole Christian Saeter,Vålerenga IF,no Eliteserien,FW,,138,1.5,,,,,,,,,,
Daniel Bassi,Bodø/Glimt,no Eliteserien,FW,,213,2.4,,,,,,,,,,
Haakon Haugen,Kristiansund BK,no Eliteserien,FW,,565,6.3,64.77542313893782,Below Big-5 Level,,,,,559.0005712185035,Top Starter,,
Ivan Djantou,Aalesunds FK,no Eliteserien,FW,,242,2.7,,,,,,,,,,
Fredrik Gulbrandsen,Lillestrøm SK,no Eliteserien,FW,,746,8.3,578.9023004537657,Top Starter,,,,,383.4278177763652,Solid Squad Player,,
Marius Nordal,IK Start,no Eliteserien,FW,,10,0.1,,,,,,,,,,
Sævar Atli Magnússon,SK Brann,no Eliteserien,FW,,36,0.4,,,,,,,,,,
Hakon Lorentzen,IK Start,no Eliteserien,FW,,1189,13.2,334.4461350320542,Solid Squad Player,,,,,540.7213908873819,Top Starter,,
Sebastian Holm Mathisen,Sandefjord Fotball,no Eliteserien,FW,,388,4.3,,,,,,,,,,
Martin Tangen Vinjor,KFUM Oslo,no Eliteserien,FW,,939,10.4,189.38642391285686,Below Big-5 Level,,,,,607.9495508889693,Top Starter,,
Dino Islamović,Rosenborg BK,no Eliteserien,FW,,529,5.9,446.98865697390505,Top Starter,,,,,490.31701970059544,Top Starter,,
Noa Williams,Sarpsborg 08,no Eliteserien,FW,,737,8.2,236.18145898006733,Solid Squad Player,,,,,595.9254244497689,Top Starter,,
Jalal Abdullai,Molde FK,no Eliteserien,FW,,684,7.6,466.9229632197297,Top Starter,,,,,466.7039538049618,Top Starter,,
Jesper Reitan-Sunde,Rosenborg BK,no Eliteserien,FW,,107,1.2,,,,,,,,,,
Gabriel Rajkovic,Vålerenga IF,no Eliteserien,FW,,199,2.2,,,,,,,,,,
Duarte Moreira,HamKam,no Eliteserien,FW,,21,0.2,,,,,,,,,,
Viktor Ekblom,Tromsø IL,no Eliteserien,FW,,20,0.2,,,,,,,,,,
Hilmir Mikaelsson,Viking FK,no Eliteserien,FW,22.9,87,1.0,,,,,,,,,,
Elias Heggland Myrlid,Aalesunds FK,no Eliteserien,FW,,177,2.0,,,,,,,,,,
Bjorn Martin Kristensen,KFUM Oslo,no Eliteserien,FW,,582,6.5,293.12829063991984,Solid Squad Player,,,,,591.1328573538498,Top Starter,,
Igor Fabian Gosik,Molde FK,no Eliteserien,FW,,65,0.7,,,,,,,,,,
Rabbi Matondo,SK Brann,no Eliteserien,FW,26.3,30,0.3,,,,,,,,,,
Alexander Gurendal,IK Start,no Eliteserien,FW,,76,0.8,,,,,,,,,,
Romano Postema,Viking FK,no Eliteserien,FW,,43,0.5,,,,,,,,,,
Mustapha Isah,Kristiansund BK,no Eliteserien,FW,,925,10.3,172.4698817007123,Below Big-5 Level,,,,,268.9071290680797,Solid Squad Player,,
August Mikkelsen,Bodø/Glimt,no Eliteserien,FW,,10,0.1,,,,,,,,,,
Markus Wähler,Lillestrøm SK,no Eliteserien,FW,,11,0.1,,,,,,,,,,
Danilo Al-Saed,HamKam,no Eliteserien,FW,,31,0.3,,,,,,,,,,
James Ampofo,IK Start,no Eliteserien,FW,,613,6.8,229.93566425066308,Solid Squad Player,,,,,458.06616697628635,Top Starter,,
Henrik Langaas Skogvold,Fredrikstad FK,no Eliteserien,FW,,1227,13.6,148.0341444811972,Below Big-5 Level,,,,,450.4229896238467,Top Starter,,
Camil Mmaee,Sarpsborg 08,no Eliteserien,FW,,40,0.4,,,,,,,,,,
David Benjamin,HamKam,no Eliteserien,FW,,257,2.9,,,,,,,,,,
Julian Bakkeli Gonstad,KFUM Oslo,no Eliteserien,FW,,305,3.4,,,,,,,,,,
Dávid Ďuriš,Rosenborg BK,no Eliteserien,FW,,677,7.5,241.45326811202992,Solid Squad Player,,,,,368.1341241717344,Solid Squad Player,,
Veton Berisha,Viking FK,no Eliteserien,FW,32.7,8,0.1,,,,,,,,,,
Julian Lægreid,SK Brann,no Eliteserien,FW,,1,0.0,,,,,,,,,,
Aleksander Lilletun Elvebu,Tromsø IL,no Eliteserien,FW,,1,0.0,,,,,,,,,,
Léo Linck,Botafogo,br Série A,GK,,90,1.0,,,,,,,,,,
Kauê,Corinthians,br Série A,GK,,180,2.0,,,,,,,,,,
Warleson,Botafogo,br Série A,GK,,360,4.0,,,,,,,,,,
Tiago Volpi,Red Bull Bragantino,br Série A,GK,,1350,15.0,,,,,,,,,517.3316038573478,Top Starter
Ivan,Remo,br Série A,GK,,90,1.0,,,,,,,,,,
Pedro Morisco,Coritiba,br Série A,GK,,596,6.6,,,,,,,,,880.3943689856226,World Class
Everson,Atlético Mineiro,br Série A,GK,,1980,22.0,,,,,,,,,486.78447178376996,Top Starter
Léo Vieira,Bahia,br Série A,GK,,1394,15.5,,,,,,,,,907.0738392076591,Exceptional
Diogenes,Santos,br Série A,GK,,180,2.0,,,,,,,,,,
Ronaldo,Bahia,br Série A,GK,,1214,13.5,,,,,,,,,877.0798493917646,World Class
Lucas Arcanjo,Vitória,br Série A,GK,,1710,19.0,,,,,,,,,623.5519747025033,Top Starter
Weverton,Grêmio,br Série A,GK,,1800,20.0,,,,,,,,,586.7785623736065,Top Starter
Mycael,Athletico,br Série A,GK,,90,1.0,,,,,,,,,,
Marcelo Rangel,Remo,br Série A,GK,,1980,22.0,,,,,,,,,500.48482371943817,Top Starter
Cleiton,Red Bull Bragantino,br Série A,GK,,630,7.0,,,,,,,,,463.0641408683313,Top Starter
Marcelo Lomba,Palmeiras,br Série A,GK,,90,1.0,,,,,,,,,,
Anthoni,Internacional,br Série A,GK,,810,9.0,,,,,,,,,456.99994749990026,Top Starter
Carlos Miguel,Palmeiras,br Série A,GK,,1980,22.0,,,,,,,,,508.965802969651,Top Starter
Otávio Costa,Cruzeiro,br Série A,GK,,900,10.0,,,,,,,,,706.8852321308692,Top Starter
Santos,Athletico,br Série A,GK,,1980,22.0,,,,,,,,,534.2231952391197,Top Starter
Pedro Rangel,Coritiba,br Série A,GK,,1474,16.4,,,,,,,,,546.9157321580394,Top Starter
Fábio,Fluminense,br Série A,GK,,2070,23.0,,,,,,,,,642.8367512585405,Top Starter
Agustín Rossi,Flamengo,br Série A,GK,,1980,22.0,,,,,,,,,539.2702730607893,Top Starter
Cássio,Cruzeiro,br Série A,GK,,422,4.7,,,,,,,,,,
Sergio Rochet,Internacional,br Série A,GK,,990,11.0,,,,,,,,,376.42025869376886,Solid Squad Player
Gabriel Grando,Grêmio,br Série A,GK,,90,1.0,,,,,,,,,,
Rafael,São Paulo,br Série A,GK,,1980,22.0,,,,,,,,,471.3197440761013,Top Starter
Hugo Souza,Corinthians,br Série A,GK,,1890,21.0,,,,,,,,,404.6315185294166,Top Starter
Raul,Botafogo,br Série A,GK,,676,7.5,,,,,,,,,534.5576352310121,Top Starter
Léo Jardim,Vasco da Gama,br Série A,GK,31.8,1980,22.0,,,,,,,,,454.6292036199976,Top Starter
Gabriel Brazão,Santos,br Série A,GK,,1800,20.0,,,,,,,,,432.57755967812375,Top Starter
