Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,Season
Yann Aurel Bisseck,Inter,it Serie A,DF,22.0,904,10.0,,,,,319.5822890559732,Solid Squad Player,2023-2024
Serge Aurier,Nott'ham Forest,eng Premier League,MF,30.0,833,9.3,,,404.80286738351253,Top Starter,,,2023-2024
Ezequiel Ávila,Osasuna,es La Liga,FW,29.0,864,9.6,335.23230032753844,Solid Squad Player,,,,,2023-2024
Taiwo Awoniyi,Nott'ham Forest,eng Premier League,FW,25.0,1042,11.6,457.19172726561897,Top Starter,,,,,2023-2024
André Ayew,Le Havre,fr Ligue 1,FW,33.0,1104,12.3,312.8117145683928,Solid Squad Player,,,,,2023-2024
Jordan Ayew,Crystal Palace,eng Premier League,FW,31.0,2543,28.3,253.8520201170377,Solid Squad Player,,,,,2023-2024
Neil El Aynaoui,Lens,fr Ligue 1,MF,22.0,1566,17.4,,,368.96551724137936,Solid Squad Player,,,2023-2024
Sardar Azmoun,Roma,it Serie A,FW,28.0,585,6.5,412.960927960928,Top Starter,,,,,2023-2024
César Azpilicueta,Atlético Madrid,es La Liga,DF,33.0,1423,15.8,,,,,365.39069191967263,Solid Squad Player,2023-2024
Paulo Azzi,Cagliari,it Serie A,MF,29.0,950,10.6,,,318.2641509433962,Solid Squad Player,,,2023-2024
Oussama El Azzouzi,Bologna,it Serie A,MF,22.0,547,6.1,,,559.2349726775957,Top Starter,,,2023-2024
Iddrisu Baba,Almería,es La Liga,MF,27.0,1430,15.9,,,175.05241090146754,Below Big-5 Level,,,2023-2024
Loïc Bade,Sevilla,es La Liga,DF,23.0,2277,25.3,,,,,453.45379258422736,Top Starter,2023-2024
Milan Badelj,Genoa,it Serie A,MF,34.0,2535,28.2,,,335.95744680851067,Solid Squad Player,,,2023-2024
Matthias Bader,Darmstadt 98,de Bundesliga,Def_MF,26.0,1802,20.0,,,,,327.980193236715,Solid Squad Player,2023-2024
Benoît Badiashile,Chelsea,eng Premier League,DF,22.0,1338,14.9,,,,,444.5260803014246,Top Starter,2023-2024
Alex Baena,Villarreal,es La Liga,FW,22.0,2579,28.7,421.42262069365097,Top Starter,,,,,2023-2024
Jaime Báez,Frosinone,it Serie A,FW,28.0,500,5.6,227.97646042543997,Solid Squad Player,,,,,2023-2024
Leon Bailey,Aston Villa,eng Premier League,FW,25.0,2068,23.0,546.1770843603142,Top Starter,,,,,2023-2024
Eric Bailly,Villarreal,es La Liga,DF,29.0,839,9.3,,,,,339.5139526888253,Solid Squad Player,2023-2024
Nedim Bajrami,Sassuolo,it Serie A,FW,24.0,1310,14.6,276.7417968709554,Solid Squad Player,,,,,2023-2024
Tiemoué Bakayoko,Lorient,fr Ligue 1,MF,28.0,1314,14.6,,,263.88127853881275,Solid Squad Player,,,2023-2024
Ridle Baku,Wolfsburg,de Bundesliga,Off_MF,25.0,2013,22.4,171.8123015873016,Below Big-5 Level,,,,,2023-2024
Dilane Bakwa,Strasbourg,fr Ligue 1,FW,20.0,2177,24.2,318.8432188302318,Solid Squad Player,,,,,2023-2024
Tommaso Baldanzi,Empoli,it Serie A,FW,20.0,745,8.3,296.56519502044455,Solid Squad Player,,,,,2023-2024
Tommaso Baldanzi,Roma,it Serie A,FW,20.0,518,5.8,141.00082101806242,Below Big-5 Level,,,,,2023-2024
Alejandro Balde,Barcelona,es La Liga,DF,19.0,1378,15.3,,,,,207.6323706870662,Solid Squad Player,2023-2024
George Baldock,Sheffield Utd,eng Premier League,DF,30.0,969,10.8,,,,,344.5313620752217,Solid Squad Player,2023-2024
Carlos Baleba,Brighton,eng Premier League,MF,19.0,1325,14.7,,,220.36281179138325,Solid Squad Player,,,2023-2024
Leonardo Balerdi,Marseille,fr Ligue 1,DF,24.0,2271,25.2,,,,,524.461948522099,Top Starter,2023-2024
Iván Balliu,Rayo Vallecano,es La Liga,DF,31.0,2873,31.9,,,,,266.09826551750325,Solid Squad Player,2023-2024
Folarin Balogun,Monaco,fr Ligue 1,FW,22.0,1692,18.8,490.5218394686479,Top Starter,,,,,2023-2024
Jonathan Bamba,Celta Vigo,es La Liga,FW,27.0,1981,22.0,282.6050298907442,Solid Squad Player,,,,,2023-2024
Mohamed Bamba,Lorient,fr Ligue 1,FW,21.0,1138,12.6,561.2672917491511,Top Starter,,,,,2023-2024
Lameck Banda,Lecce,it Serie A,FW,22.0,1350,15.0,340.0553036029226,Solid Squad Player,,,,,2023-2024
Daniel Bandeira,Hellas Verona,it Serie A,MF,23.0,446,5.0,,,296.0,Solid Squad Player,,,2023-2024
Mattia Bani,Genoa,it Serie A,DF,29.0,2306,25.6,,,,,412.7840434419382,Top Starter,2023-2024
Léo Baptistão,Almería,es La Liga,FW,30.0,1837,20.4,280.14643635231874,Solid Squad Player,,,,,2023-2024
Antonín Barák,Fiorentina,it Serie A,FW,28.0,808,9.0,356.335558914924,Solid Squad Player,,,,,2023-2024
Bradley Barcola,Paris S-G,fr Ligue 1,FW,20.0,1370,15.2,481.59187651668856,Top Starter,,,,,2023-2024
Melvin Bard,Nice,fr Ligue 1,DF,22.0,2654,29.5,,,,,359.85013380909896,Solid Squad Player,2023-2024
Nicolò Barella,Inter,it Serie A,MF,26.0,2846,31.6,,,505.0632911392405,Top Starter,,,2023-2024
Ross Barkley,Luton Town,eng Premier League,MF,29.0,2618,29.1,,,529.3241695303551,Top Starter,,,2023-2024
Harvey Barnes,Newcastle Utd,eng Premier League,FW,25.0,802,8.9,602.5739212039372,Top Starter,,,,,2023-2024
Leandro Barreiro Martins,Mainz 05,de Bundesliga,MF,23.0,2606,29.0,,,279.73333333333335,Solid Squad Player,,,2023-2024
Enzo Barrenechea,Frosinone,it Serie A,MF,22.0,2811,31.2,,,276.55982905982904,Solid Squad Player,,,2023-2024
Ander Barrenetxea,Real Sociedad,es La Liga,FW,21.0,1427,15.9,284.6899580237406,Solid Squad Player,,,,,2023-2024
Pablo Barrios,Atlético Madrid,es La Liga,MF,20.0,1555,17.3,,,381.34874759152217,Solid Squad Player,,,2023-2024
Federico Baschirotto,Lecce,it Serie A,DF,26.0,3294,36.6,,,,,340.4516756371803,Solid Squad Player,2023-2024
Toma Bašić,Salernitana,it Serie A,MF,26.0,1162,12.9,,,298.0878552971576,Solid Squad Player,,,2023-2024
Calvin Bassey,Fulham,eng Premier League,DF,23.0,2303,25.6,,,,,415.9562969924812,Top Starter,2023-2024
Alessandro Bastoni,Inter,it Serie A,DF,24.0,2268,25.2,,,,,368.63030592353897,Solid Squad Player,2023-2024
Simone Bastoni,Empoli,it Serie A,MF,26.0,745,8.3,,,362.16867469879514,Solid Squad Player,,,2023-2024
Maximilian Bauer,Augsburg,de Bundesliga,DF,23.0,810,9.0,,,,,428.01596584052714,Top Starter,2023-2024
Christoph Baumgartner,RB Leipzig,de Bundesliga,FW,23.0,1158,12.9,383.1701529879825,Solid Squad Player,,,,,2023-2024
Ihlas Bebou,Hoffenheim,de Bundesliga,FW,29.0,1636,18.2,391.8722641681825,Solid Squad Player,,,,,2023-2024
Adrian Beck,Heidenheim,de Bundesliga,FW,26.0,974,10.8,186.40918507320623,Below Big-5 Level,,,,,2023-2024
Sheraldo Becker,Real Sociedad,es La Liga,FW,28.0,771,8.6,311.0346024714795,Solid Squad Player,,,,,2023-2024
Sheraldo Becker,Union Berlin,de Bundesliga,FW,28.0,645,7.2,222.50907029478455,Solid Squad Player,,,,,2023-2024
Kevin Behrens,Wolfsburg,de Bundesliga,FW,32.0,616,6.8,253.7967409185896,Solid Squad Player,,,,,2023-2024
Kevin Behrens,Union Berlin,de Bundesliga,FW,32.0,1262,14.0,329.9518410538818,Solid Squad Player,,,,,2023-2024
Maximilian Beier,Hoffenheim,de Bundesliga,FW,20.0,2420,26.9,466.3555637042095,Top Starter,,,,,2023-2024
Amari'i Bell,Luton Town,eng Premier League,DF,29.0,1720,19.1,,,,,436.8687862763365,Top Starter,2023-2024
Stefan Bell,Mainz 05,de Bundesliga,DF,31.0,666,7.4,,,,,369.103840682788,Solid Squad Player,2023-2024
Raoul Bellanova,Torino,it Serie A,DF,23.0,3046,33.8,,,,,186.60022838160492,Below Big-5 Level,2023-2024
Jean-Ricner Bellegarde,Wolves,eng Premier League,FW,25.0,958,10.6,254.33997204751924,Solid Squad Player,,,,,2023-2024
Héctor Bellerín,Betis,es La Liga,DF,28.0,1711,19.0,,,,,288.0284922833399,Solid Squad Player,2023-2024
Jude Bellingham,Real Madrid,es La Liga,Off_MF,20.0,2315,25.7,661.119115558026,Top Starter,,,,,2023-2024
Jeanuël Belocian,Rennes,fr Ligue 1,DF,18.0,1448,16.1,,,,,365.6470368467752,Solid Squad Player,2023-2024
Andrea Belotti,Fiorentina,it Serie A,FW,29.0,949,10.5,276.7540762336682,Solid Squad Player,,,,,2023-2024
Andrea Belotti,Roma,it Serie A,FW,29.0,679,7.5,411.1273620559336,Top Starter,,,,,2023-2024
Fran Beltrán,Celta Vigo,es La Liga,MF,24.0,2428,27.0,,,261.6296296296297,Solid Squad Player,,,2023-2024
Lucas Beltrán,Fiorentina,it Serie A,FW,22.0,1692,18.8,303.3925797269262,Solid Squad Player,,,,,2023-2024
Wissam Ben Yedder,Monaco,fr Ligue 1,FW,32.0,2316,25.7,536.0984159336022,Top Starter,,,,,2023-2024
Carlos Benavídez,Alavés,es La Liga,MF,25.0,1136,12.6,,,333.3333333333333,Solid Squad Player,,,2023-2024
Ismaël Bennacer,Milan,it Serie A,MF,25.0,1151,12.8,,,541.6145833333335,Top Starter,,,2023-2024
Saïd Benrahma,West Ham,eng Premier League,FW,27.0,620,6.9,263.0003450655624,Solid Squad Player,,,,,2023-2024
Saïd Benrahma,Lyon,fr Ligue 1,FW,27.0,770,8.6,504.09449981543,Top Starter,,,,,2023-2024
Ramy Bensebaini,Dortmund,de Bundesliga,DF,28.0,1033,11.5,,,,,455.06403690385383,Top Starter,2023-2024
Nabil Bentaleb,Lille,fr Ligue 1,MF,28.0,1967,21.9,,,355.28158295281594,Solid Squad Player,,,2023-2024
Rodrigo Bentancur,Tottenham,eng Premier League,MF,26.0,1005,11.2,,,381.0119047619048,Solid Squad Player,,,2023-2024
Lucas Beraldo,Paris S-G,fr Ligue 1,DF,19.0,1008,11.2,,,,,446.9208736126029,Top Starter,2023-2024
Domenico Berardi,Sassuolo,it Serie A,FW,28.0,1431,15.9,549.6247593376974,Top Starter,,,,,2023-2024
Yuri Berchiche,Athletic Club,es La Liga,DF,33.0,1930,21.4,,,,,333.4604423832166,Solid Squad Player,2023-2024
Álex Berenguer,Athletic Club,es La Liga,FW,28.0,1592,17.7,425.70540972195533,Top Starter,,,,,2023-2024
Bartosz Bereszyński,Empoli,it Serie A,DF,31.0,1762,19.6,,,,,333.5461101733926,Solid Squad Player,2023-2024
Jóhann Berg Guðmundsson,Burnley,eng Premier League,FW,32.0,1192,13.2,281.74604319842416,Solid Squad Player,,,,,2023-2024
Sander Berge,Burnley,eng Premier League,MF,25.0,3005,33.4,,,357.68463073852297,Solid Squad Player,,,2023-2024
Bernardo,Bochum,de Bundesliga,DF,28.0,2924,32.5,,,,,496.946160272476,Top Starter,2023-2024
Victor Bernth Kristiansen,Bologna,it Serie A,DF,20.0,2307,25.6,,,,,305.079626148705,Solid Squad Player,2023-2024
Matúš Bero,Bochum,de Bundesliga,FW,27.0,1661,18.5,139.11821004678146,Below Big-5 Level,,,,,2023-2024
Jan-Niklas Beste,Heidenheim,de Bundesliga,FW,24.0,2603,28.9,406.45332904403585,Top Starter,,,,,2023-2024
Beto,Everton,eng Premier League,FW,25.0,951,10.6,378.6230051769136,Solid Squad Player,,,,,2023-2024
Sam Beukema,Bologna,it Serie A,DF,24.0,2547,28.3,,,,,347.3949892398842,Solid Squad Player,2023-2024
Jordan Beyer,Burnley,eng Premier League,DF,23.0,1234,13.7,,,,,478.36623188140663,Top Starter,2023-2024
Jaka Bijol,Udinese,it Serie A,DF,24.0,2084,23.2,,,,,440.5092930864256,Top Starter,2023-2024
Philip Billing,Bournemouth,eng Premier League,Off_MF,27.0,1398,15.5,284.1358934971838,Solid Squad Player,,,,,2023-2024
Cristiano Biraghi,Fiorentina,it Serie A,DF,30.0,2356,26.2,,,,,258.89686047179015,Solid Squad Player,2023-2024
Samuele Birindelli,Monza,it Serie A,DF,24.0,2013,22.4,,,,,289.31167203723595,Solid Squad Player,2023-2024
Yves Bissouma,Tottenham,eng Premier League,MF,26.0,2068,23.0,,,285.82608695652175,Solid Squad Player,,,2023-2024
Leonardo Bittencourt,Werder Bremen,de Bundesliga,MF,29.0,1578,17.5,,,517.2952380952381,Top Starter,,,2023-2024
Antonio Blanco,Alavés,es La Liga,MF,23.0,2426,27.0,,,283.03703703703695,Solid Squad Player,,,2023-2024
Ludovic Blas,Rennes,fr Ligue 1,FW,25.0,1563,17.4,299.45730271674444,Solid Squad Player,,,,,2023-2024
Alexis Blin,Lecce,it Serie A,MF,26.0,1642,18.2,,,263.4065934065934,Solid Squad Player,,,2023-2024
Daley Blind,Girona,es La Liga,DF,33.0,2972,33.0,,,,,345.22305764411027,Solid Squad Player,2023-2024
Jeremie Boga,Nice,fr Ligue 1,FW,26.0,1998,22.2,380.6421932136218,Solid Squad Player,,,,,2023-2024
Jayden Bogle,Sheffield Utd,eng Premier League,DF,23.0,2788,31.0,,,,,346.0981093986187,Solid Squad Player,2023-2024
Emil Bohinen,Salernitana,it Serie A,MF,24.0,535,5.9,,,275.59322033898303,Solid Squad Player,,,2023-2024
Daniel Boloca,Sassuolo,it Serie A,MF,24.0,2022,22.5,,,254.7259259259259,Solid Squad Player,,,2023-2024
Willy Boly,Nott'ham Forest,eng Premier League,DF,32.0,1438,16.0,,,,,537.1672362724994,Top Starter,2023-2024
Giacomo Bonaventura,Fiorentina,it Serie A,Off_MF,33.0,2277,25.3,400.08964960160614,Top Starter,,,,,2023-2024
Federico Bonazzoli,Hellas Verona,it Serie A,FW,26.0,1016,11.3,282.7746774225914,Solid Squad Player,,,,,2023-2024
Warren Bondo,Monza,it Serie A,MF,19.0,1475,16.4,,,257.4390243902439,Solid Squad Player,,,2023-2024
Victor Boniface,Leverkusen,de Bundesliga,FW,22.0,1546,17.2,795.4797939847774,World Class,,,,,2023-2024
Leonardo Bonucci,Union Berlin,de Bundesliga,DF,36.0,460,5.1,,,,,343.7770897832818,Solid Squad Player,2023-2024
Neto Borges,Clermont Foot,fr Ligue 1,DF,26.0,2516,28.0,,,,,381.3968253968253,Solid Squad Player,2023-2024
Sebastiaan Bornauw,Wolfsburg,de Bundesliga,DF,24.0,1431,15.9,,,,,419.683170189625,Top Starter,2023-2024
Rafael Borré,Werder Bremen,de Bundesliga,FW,27.0,991,11.0,312.2856455713599,Solid Squad Player,,,,,2023-2024
Sven Botman,Newcastle Utd,eng Premier League,DF,23.0,1377,15.3,,,,,386.4698783997029,Solid Squad Player,2023-2024
Hicham Boudaoui,Nice,fr Ligue 1,MF,23.0,1613,17.9,,,355.8659217877095,Solid Squad Player,,,2023-2024
Benjamin Bourigeaud,Rennes,fr Ligue 1,FW,29.0,2425,26.9,464.2727031332979,Top Starter,,,,,2023-2024
Bilal Boutobba,Clermont Foot,fr Ligue 1,FW,24.0,926,10.3,255.2328592710007,Solid Squad Player,,,,,2023-2024
Edoardo Bove,Roma,it Serie A,MF,21.0,1780,19.8,,,344.6801346801347,Solid Squad Player,,,2023-2024
Jarrod Bowen,West Ham,eng Premier League,FW,26.0,3019,33.5,438.152717139924,Top Starter,,,,,2023-2024
Lucas Boyé,Granada,es La Liga,FW,27.0,2541,28.2,256.6424309676589,Solid Squad Player,,,,,2023-2024
Domagoj Bradarić,Salernitana,it Serie A,DF,23.0,2749,30.5,,,,,257.30095731131104,Solid Squad Player,2023-2024
Conor Bradley,Liverpool,eng Premier League,DF,20.0,753,8.4,,,,,431.43175398814486,Top Starter,2023-2024
Julian Brandt,Dortmund,de Bundesliga,FW,27.0,2223,24.7,466.05124226928746,Top Starter,,,,,2023-2024
Jarrad Branthwaite,Everton,eng Premier League,DF,21.0,3116,34.6,,,,,443.7106253108687,Top Starter,2023-2024
Lilian Brassier,Brest,fr Ligue 1,DF,23.0,2677,29.7,,,,,382.8817835835379,Solid Squad Player,2023-2024
Tim Breithaupt,Augsburg,de Bundesliga,Def_MF,21.0,629,7.0,,,,,406.6901311249138,Top Starter,2023-2024
Josip Brekalo,Fiorentina,it Serie A,FW,25.0,652,7.2,162.8312757201646,Below Big-5 Level,,,,,2023-2024
Gleison Bremer,Juventus,it Serie A,DF,26.0,3233,35.9,,,,,417.4341145342465,Top Starter,2023-2024
Ben Brereton,Sheffield Utd,eng Premier League,FW,24.0,1105,12.3,447.4276219973083,Top Starter,,,,,2023-2024
Marco Brescianini,Frosinone,it Serie A,MF,23.0,2321,25.8,,,345.80878552971575,Solid Squad Player,,,2023-2024
Armando Broja,Chelsea,eng Premier League,FW,21.0,454,5.0,275.8737717309146,Solid Squad Player,,,,,2023-2024
Andre Brooks,Sheffield Utd,eng Premier League,MF,19.0,938,10.4,,,160.15384615384616,Below Big-5 Level,,,2023-2024
John Brooks,Hoffenheim,de Bundesliga,DF,30.0,1539,17.1,,,,,491.1862502259546,Top Starter,2023-2024
Moritz Broschinski,Bochum,de Bundesliga,FW,22.0,1247,13.9,238.8330859122226,Solid Squad Player,,,,,2023-2024
Jacob Brown,Luton Town,eng Premier League,FW,25.0,1019,11.3,219.08286343052455,Solid Squad Player,,,,,2023-2024
Josh Brownhill,Burnley,eng Premier League,MF,27.0,2252,25.0,,,414.4266666666667,Top Starter,,,2023-2024
Jacob Bruun Larsen,Burnley,eng Premier League,FW,24.0,1249,13.9,436.3688314654399,Top Starter,,,,,2023-2024
Ante Budimir,Osasuna,es La Liga,FW,32.0,2435,27.1,477.4047437753288,Top Starter,,,,,2023-2024
Hugo Bueno,Wolves,eng Premier League,Def_MF,20.0,741,8.2,,,,,431.7426652527396,Top Starter,2023-2024
Santiago Bueno,Wolves,eng Premier League,DF,24.0,822,9.1,,,,,433.2743947781541,Top Starter,2023-2024
Marius Bülter,Hoffenheim,de Bundesliga,FW,30.0,1351,15.0,247.19828672209624,Solid Squad Player,,,,,2023-2024
Facundo Buonanotte,Brighton,eng Premier League,FW,18.0,1364,15.2,238.1531805704738,Solid Squad Player,,,,,2023-2024
Alessandro Buongiorno,Torino,it Serie A,DF,24.0,2527,28.1,,,,,457.1069429207657,Top Starter,2023-2024
Jonathan Burkardt,Mainz 05,de Bundesliga,FW,23.0,1538,17.1,409.4347287973019,Top Starter,,,,,2023-2024
Reece Burke,Luton Town,eng Premier League,DF,26.0,1660,18.4,,,,,381.4946787258,Solid Squad Player,2023-2024
Dan Burn,Newcastle Utd,eng Premier League,DF,31.0,2726,30.3,,,,,443.41171961807703,Top Starter,2023-2024
Marnon Busch,Heidenheim,de Bundesliga,DF,28.0,595,6.6,,,,,361.8510923774081,Solid Squad Player,2023-2024
Aurélio Buta,Eint Frankfurt,de Bundesliga,MF,26.0,1744,19.4,,,312.3367697594502,Solid Squad Player,,,2023-2024
Rémy Cabella,Lille,fr Ligue 1,FW,33.0,1477,16.4,352.40278930000187,Solid Squad Player,,,,,2023-2024
Jovane Cabral,Salernitana,it Serie A,FW,25.0,678,7.5,248.2197026958932,Solid Squad Player,,,,,2023-2024
Liberato Cacace,Empoli,it Serie A,DF,22.0,1912,21.2,,,,,311.8478586403114,Solid Squad Player,2023-2024
Anthony Caci,Mainz 05,de Bundesliga,DF,26.0,2486,27.6,,,,,325.40820650660464,Solid Squad Player,2023-2024
Moisés Caicedo,Chelsea,eng Premier League,MF,21.0,2866,31.8,,,362.0754716981132,Solid Squad Player,,,2023-2024
Tom Cairney,Fulham,eng Premier League,MF,32.0,1488,16.5,,,646.2626262626263,Top Starter,,,2023-2024
Jens Cajuste,Napoli,it Serie A,MF,23.0,1016,11.3,,,464.4837758112094,Top Starter,,,2023-2024
Davide Calabria,Milan,it Serie A,DF,26.0,2185,24.3,,,,,323.9407159874996,Solid Squad Player,2023-2024
Riccardo Calafiori,Bologna,it Serie A,DF,21.0,2349,26.1,,,,,472.8093541644661,Top Starter,2023-2024
Luca Caldirola,Monza,it Serie A,DF,32.0,2141,23.8,,,,,367.2413526814234,Solid Squad Player,2023-2024
Duje Ćaleta-Car,Lyon,fr Ligue 1,DF,26.0,1993,22.1,,,,,372.89997240461634,Solid Squad Player,2023-2024
Hakan Çalhanoğlu,Inter,it Serie A,MF,29.0,2556,28.4,,,607.2535211267607,Top Starter,,,2023-2024
José Callejón,Granada,es La Liga,FW,36.0,803,8.9,192.79163800351608,Below Big-5 Level,,,,,2023-2024
Dominic Calvert-Lewin,Everton,eng Premier League,FW,26.0,2171,24.1,363.95705409872573,Solid Squad Player,,,,,2023-2024
Lamine Camara,Metz,fr Ligue 1,MF,19.0,2255,25.1,,,496.3877822045152,Top Starter,,,2023-2024
Mahdi Camara,Brest,fr Ligue 1,Off_MF,25.0,2020,22.4,369.06084183673465,Solid Squad Player,,,,,2023-2024
Mohamed Camara,Monaco,fr Ligue 1,MF,23.0,1035,11.5,,,494.31884057971007,Top Starter,,,2023-2024
Eduardo Camavinga,Real Madrid,es La Liga,MF,20.0,1817,20.2,,,404.6864686468647,Top Starter,,,2023-2024
Nicolò Cambiaghi,Empoli,it Serie A,FW,22.0,2553,28.4,185.8599746627916,Below Big-5 Level,,,,,2023-2024
Andrea Cambiaso,Juventus,it Serie A,FW,23.0,2372,26.4,204.24253876634833,Solid Squad Player,,,,,2023-2024
Sergio Camello,Rayo Vallecano,es La Liga,FW,22.0,1661,18.5,231.2437641723356,Solid Squad Player,,,,,2023-2024
Emre Can,Dortmund,de Bundesliga,Def_MF,29.0,1953,21.7,,,,,441.7202074845834,Top Starter,2023-2024
Matteo Cancellieri,Empoli,it Serie A,FW,21.0,1788,19.9,271.59738792222646,Solid Squad Player,,,,,2023-2024
João Cancelo,Barcelona,es La Liga,DF,29.0,2503,27.8,,,,,334.66808508080743,Solid Squad Player,2023-2024
Fali Candé,Metz,fr Ligue 1,DF,25.0,1849,20.5,,,,,447.6934538860084,Top Starter,2023-2024
Antonio Candreva,Salernitana,it Serie A,FW,36.0,2750,30.6,328.71616053828933,Solid Squad Player,,,,,2023-2024
Sergi Canós,Valencia,es La Liga,FW,26.0,1229,13.7,241.97734357327684,Solid Squad Player,,,,,2023-2024
Étienne Capoue,Villarreal,es La Liga,MF,35.0,1455,16.2,,,317.119341563786,Solid Squad Player,,,2023-2024
Francesco Caputo,Empoli,it Serie A,FW,35.0,1268,14.1,208.5183898618549,Solid Squad Player,,,,,2023-2024
Maxence Caqueret,Lyon,fr Ligue 1,MF,23.0,3022,33.6,,,547.1428571428571,Top Starter,,,2023-2024
Andrea Carboni,Monza,it Serie A,DF,22.0,1487,16.5,,,,,419.04113819903296,Top Starter,2023-2024
Valentin Carboni,Monza,it Serie A,FW,18.0,1169,13.0,324.1930635502064,Solid Squad Player,,,,,2023-2024
Isaac Carcelen,Cádiz,es La Liga,DF,30.0,2611,29.0,,,,,292.65623829689156,Solid Squad Player,2023-2024
Marc Cardona,Las Palmas,es La Liga,FW,28.0,737,8.2,456.0611323120035,Top Starter,,,,,2023-2024
Sergi Cardona,Las Palmas,es La Liga,DF,24.0,2814,31.3,,,,,426.4815393115376,Top Starter,2023-2024
Johnny Cardoso,Betis,es La Liga,MF,21.0,1328,14.8,,,315.1801801801802,Solid Squad Player,,,2023-2024
Diego Carlos,Aston Villa,eng Premier League,DF,30.0,1816,20.2,,,,,377.35328420060046,Solid Squad Player,2023-2024
Carmona,Getafe,es La Liga,MF,21.0,1313,14.6,,,318.85844748858443,Solid Squad Player,,,2023-2024
Álvaro Carreras,Granada,es La Liga,FW,20.0,475,5.3,126.0573097163394,Below Big-5 Level,,,,,2023-2024
Rasmus Carstensen,Köln,de Bundesliga,FW,22.0,1659,18.4,96.1254066844129,Below Big-5 Level,,,,,2023-2024
Dani Carvajal,Real Madrid,es La Liga,DF,31.0,2171,24.1,,,,,328.6320919865362,Solid Squad Player,2023-2024
William Carvalho,Betis,es La Liga,MF,31.0,680,7.6,,,637.6315789473686,Top Starter,,,2023-2024
Nicolò Casale,Lazio,it Serie A,DF,25.0,1559,17.3,,,,,343.1217736054973,Solid Squad Player,2023-2024
Casemiro,Manchester Utd,eng Premier League,Def_MF,31.0,1982,22.0,,,,,525.3737373737375,Top Starter,2023-2024
Matty Cash,Aston Villa,eng Premier League,DF,25.0,2142,23.8,,,,,334.0833877410613,Solid Squad Player,2023-2024
Josué Casimir,Le Havre,fr Ligue 1,FW,21.0,2016,22.4,191.75,Below Big-5 Level,,,,,2023-2024
Cristian Cásseres Jr.,Toulouse,fr Ligue 1,MF,23.0,1946,21.6,,,364.8765432098765,Solid Squad Player,,,2023-2024
Timothy Castagne,Fulham,eng Premier League,DF,27.0,2634,29.3,,,,,339.83639417086516,Solid Squad Player,2023-2024
Valentín Castellanos,Lazio,it Serie A,FW,24.0,1682,18.7,321.6696274469383,Solid Squad Player,,,,,2023-2024
Jean-Charles Castelletto,Nantes,fr Ligue 1,DF,28.0,2464,27.4,,,,,330.160925427925,Solid Squad Player,2023-2024
Samu Castillejo,Sassuolo,it Serie A,FW,28.0,536,6.0,201.2687074829932,Solid Squad Player,,,,,2023-2024
Danilo Cataldi,Lazio,it Serie A,MF,28.0,1361,15.1,,,266.18101545253865,Solid Squad Player,,,2023-2024
Catena,Osasuna,es La Liga,DF,28.0,2534,28.2,,,,,323.6983712235672,Solid Squad Player,2023-2024
Maximiliano Caufriez,Clermont Foot,fr Ligue 1,DF,26.0,1659,18.4,,,,,401.542987904544,Top Starter,2023-2024
Ivan Cavaleiro,Lille,fr Ligue 1,FW,29.0,770,8.6,226.21810015996064,Solid Squad Player,,,,,2023-2024
Dani Ceballos,Real Madrid,es La Liga,FW,26.0,598,6.6,241.56101834673265,Solid Squad Player,,,,,2023-2024
