Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,IntensityScore_abs,IntensityBand,GKScore_abs,GKBand
Gonzalo Villar,Roma,it Serie A,MF,22.8,1864,20.7,,,408.4006359764784,Top Starter,,,593.5569762947603,Top Starter,,
Marco Parolo,Lazio,it Serie A,DF,35.9,650,7.2,,,,,704.6867133599826,Top Starter,662.9277043484082,Top Starter,,
Davide Zappacosta,Genoa,it Serie A,DF,28.6,2032,22.6,,,,,445.4875600055187,Top Starter,352.842113160654,Solid Squad Player,,
Alexis Saelemaekers,Milan,it Serie A,FW,21.5,2030,22.6,323.1822993993442,Solid Squad Player,,,,,497.2968044639016,Top Starter,,
Carles Pérez,Roma,it Serie A,Off_MF,22.9,765,8.5,462.70965339458434,Top Starter,,,,,411.60871162235946,Top Starter,,
Pedro Obiang,Sassuolo,it Serie A,MF,28.8,1476,16.4,,,436.97493268894084,Top Starter,,,539.6030671642476,Top Starter,,
Walace,Udinese,it Serie A,MF,25.7,2058,22.9,,,316.2538980664449,Solid Squad Player,,,502.53572276970516,Top Starter,,
Dennis Man,Parma,it Serie A,FW,22.4,703,7.8,388.1490496199979,Solid Squad Player,,,,,402.2149564253213,Top Starter,,
Sandro Tonali,Milan,it Serie A,MF,20.7,1341,14.9,,,406.61049487050303,Top Starter,,,482.97919736847035,Top Starter,,
Valentin Eysseric,Fiorentina,it Serie A,Off_MF,28.8,739,8.2,295.17725094082925,Solid Squad Player,,,,,476.1315765931316,Top Starter,,
Miha Zajc,Genoa,it Serie A,MF,26.5,1865,20.7,,,492.9341727083259,Top Starter,,,455.68705989499654,Top Starter,,
Juan Brunetta,Parma,it Serie A,FW,23.6,473,5.3,500.88938428212083,Top Starter,,,,,498.8982194310118,Top Starter,,
Ronaldo Vieira,Hellas Verona,it Serie A,MF,22.5,225,2.5,,,,,,,,,,
Vittorio Parigini,Genoa,it Serie A,Off_MF,24.8,52,0.6,,,,,,,,,,
Rade Krunić,Milan,it Serie A,MF,27.2,720,8.0,,,637.5350800581144,Top Starter,,,475.1674243663846,Top Starter,,
Valentin Mihaila,Parma,it Serie A,FW,20.9,692,7.7,398.7096311500487,Solid Squad Player,,,,,328.9140890227715,Solid Squad Player,,
Alfred Duncan,Cagliari,it Serie A,MF,27.8,1238,13.8,,,452.7432495515974,Top Starter,,,490.4234039066434,Top Starter,,
Giuseppe Pezzella,Parma,it Serie A,DF,23.1,1835,20.4,,,,,523.1605304091478,Top Starter,356.7937247437123,Solid Squad Player,,
Jakub Jankto,Sampdoria,it Serie A,Off_MF,25.0,2419,26.9,327.1947254966837,Solid Squad Player,,,,,348.92979761775837,Solid Squad Player,,
Giulio Maggiore,Spezia,it Serie A,Off_MF,22.8,2223,24.7,237.8911384133711,Solid Squad Player,,,,,552.2556097633878,Top Starter,,
Andrea Poli,Bologna,it Serie A,MF,31.3,377,4.2,,,,,,,,,,
Gary Medel,Bologna,it Serie A,DF,33.4,512,5.7,,,,,669.3971862519,Top Starter,435.0480318314154,Top Starter,,
Mato Jajalo,Udinese,it Serie A,Def_MF,32.6,33,0.4,,,,,,,,,,
Federico Mattiello,Spezia,it Serie A,DF,25.5,35,0.4,,,,,,,,,,
Jacopo Segre,Torino,it Serie A,MF,23.9,199,2.2,,,,,,,,,,
Paolo Faragò,Bologna,it Serie A,DF,27.9,392,4.4,,,,,,,,,,
Gonzalo Escalante,Lazio,it Serie A,MF,27.8,723,8.0,,,476.411133687821,Top Starter,,,626.618578546962,Top Starter,,
Amer Gojak,Torino,it Serie A,Off_MF,23.9,477,5.3,394.3392453664643,Solid Squad Player,,,,,332.3552065722225,Solid Squad Player,,
Andreas Skov Olsen,Bologna,it Serie A,FW,21.0,1182,13.1,363.44507289070305,Solid Squad Player,,,,,435.1493732699408,Top Starter,,
Kevin Agudelo,Spezia,it Serie A,FW,22.1,1357,15.1,262.8624971191119,Solid Squad Player,,,,,600.535635628168,Top Starter,,
Gaetano Castrovilli,Fiorentina,it Serie A,Off_MF,23.9,2356,26.2,345.30643732500675,Solid Squad Player,,,,,463.6693326857119,Top Starter,,
Soualiho Meïté,Milan,it Serie A,MF,26.8,1512,16.8,,,438.7437929736269,Top Starter,,,520.757951634437,Top Starter,,
Mikkel Damsgaard,Sampdoria,it Serie A,Off_MF,20.5,1785,19.8,425.5832327356777,Top Starter,,,,,607.6216161005665,Top Starter,,
Alberto Grassi,Parma,it Serie A,MF,25.8,1183,13.1,,,320.23336948923503,Solid Squad Player,,,535.1199964041863,Top Starter,,
Wylan Cyprien,Parma,it Serie A,MF,25.9,410,4.6,,,,,,,,,,
Amadou Diawara,Roma,it Serie A,MF,23.5,575,6.4,,,349.6527841998127,Solid Squad Player,,,421.7383474114267,Top Starter,,
Steeve-Mike Ebongue,Genoa,it Serie A,Def_MF,19.9,51,0.6,,,,,,,,,,
Ahmad Benali,Crotone,it Serie A,MF,28.9,1222,13.6,,,399.48539073088864,Solid Squad Player,,,407.2039492586392,Top Starter,,
Paolo Ghiglione,Genoa,it Serie A,DF,23.9,1358,15.1,,,,,472.8345867626663,Top Starter,386.9063807416585,Solid Squad Player,,
Samu Castillejo,Milan,it Serie A,FW,26.0,1187,13.2,191.46338155699195,Below Big-5 Level,,,,,560.2424803953762,Top Starter,,
Sofyan Amrabat,Fiorentina,it Serie A,MF,24.4,2444,27.2,,,312.20420482270094,Solid Squad Player,,,464.69187538492287,Top Starter,,
Saša Lukić,Torino,it Serie A,MF,24.4,2110,23.4,,,365.4381131407677,Solid Squad Player,,,408.16193878537837,Top Starter,,
Kwadwo Asamoah,Cagliari,it Serie A,DF,32.1,221,2.5,,,,,,,,,,
Elif Elmas,Napoli,it Serie A,Off_MF,21.3,744,8.3,399.2471001880935,Solid Squad Player,,,,,437.68953678055556,Top Starter,,
Matías Vecino,Inter,it Serie A,MF,29.4,280,3.1,,,,,,,,,,
Përparim Hetemaj,Benevento,it Serie A,MF,34.1,2219,24.7,,,414.82143339757386,Top Starter,,,466.6435982423073,Top Starter,,
Mehdi Bourabia,Sassuolo,it Serie A,MF,29.4,533,5.9,,,395.24004887252204,Solid Squad Player,,,588.6049377634131,Top Starter,,
Gianluca Frabotta,Juventus,it Serie A,DF,21.5,697,7.7,,,,,475.99336608485885,Top Starter,408.8009999698796,Top Starter,,
Jean-Daniel Akpa-Akpro,Lazio,it Serie A,MF,28.2,1049,11.7,,,509.57694155741063,Top Starter,,,593.437383320605,Top Starter,,
Luca Siligardi,Crotone,it Serie A,Off_MF,32.9,84,0.9,,,,,,,,,,
Miloš Vulić,Crotone,it Serie A,MF,24.4,1313,14.6,,,478.06204626381486,Top Starter,,,440.49401934437896,Top Starter,,
Alessandro Deiola,Cagliari,it Serie A,MF,25.4,986,11.0,,,337.21976045596216,Solid Squad Player,,,390.15417831865,Solid Squad Player,,
Daniel Bessa,Hellas Verona,it Serie A,Off_MF,28.0,611,6.8,521.4104753942785,Top Starter,,,,,398.2989119846079,Solid Squad Player,,
Lennart-Marten Czyborra,Genoa,it Serie A,DF,21.7,1175,13.1,,,,,441.8767446973763,Top Starter,339.09313137145165,Solid Squad Player,,
Mehdi Léris,Sampdoria,it Serie A,DF,22.6,389,4.3,,,,,,,,,,
Nahuel Estévez,Spezia,it Serie A,Off_MF,25.1,1769,19.7,293.18452420094974,Solid Squad Player,,,,,421.02712965699544,Top Starter,,
Christian Oliva,Cagliari,it Serie A,MF,24.6,387,4.3,,,,,,,,,,
Justin Kluivert,Roma,it Serie A,FW,21.7,12,0.1,,,,,,,,,,
Siriki Sanogo,Benevento,it Serie A,MF,,9,0.1,,,,,,,,,,
Mattia Sprocati,Parma,it Serie A,MF,27.7,21,0.2,,,,,,,,,,
Jacopo Dezi,Parma,it Serie A,FW,28.9,79,0.9,,,,,,,,,,
Antonio Barreca,Fiorentina,it Serie A,DF,25.8,84,0.9,,,,,,,,,,
Giuseppe Mastinu,Spezia,it Serie A,FW,29.2,31,0.3,,,,,,,,,,
Bryan Dabo,Benevento,it Serie A,MF,28.9,1142,12.7,,,359.5559930357489,Solid Squad Player,,,559.0654056907074,Top Starter,,
Daam Foulon,Benevento,it Serie A,DF,21.8,1021,11.3,,,,,632.5997163555485,Top Starter,420.895360651012,Top Starter,,
Danilo Cataldi,Lazio,it Serie A,MF,26.4,559,6.2,,,343.2397632163603,Solid Squad Player,,,466.20636198752874,Top Starter,,
Lukas Lerager,Genoa,it Serie A,MF,27.5,1163,12.9,,,383.9436758571563,Solid Squad Player,,,423.2847240814017,Top Starter,,
Senad Lulić,Lazio,it Serie A,DF,35.0,720,8.0,,,,,437.7431876632497,Top Starter,420.3554082572088,Top Starter,,
Francesco Cassata,Genoa,it Serie A,DF,23.5,224,2.5,,,,,,,,,,
Andrés Tello,Benevento,it Serie A,DF,24.3,413,4.6,,,,,,,,,,
Karol Linetty,Torino,it Serie A,MF,25.9,1842,20.5,,,346.7243333081106,Solid Squad Player,,,413.64307763216476,Top Starter,,
Andreas Pereira,Lazio,it Serie A,FW,25.0,536,6.0,534.517064379474,Top Starter,,,,,421.5451139072118,Top Starter,,
Filippo Melegoni,Genoa,it Serie A,MF,21.9,389,4.3,,,,,,,,,,
Stefano Sturaro,Hellas Verona,it Serie A,MF,27.8,870,9.7,,,308.35216494732873,Solid Squad Player,,,466.5199906682676,Top Starter,,
Gennaro Acampora,Spezia,it Serie A,Off_MF,26.8,442,4.9,,,,,,,,,,
Niccolò Zanellato,Crotone,it Serie A,MF,22.5,1637,18.2,,,361.24828889900886,Solid Squad Player,,,408.47848988931514,Top Starter,,
Giuseppe Caso,Genoa,it Serie A,DF,22.1,53,0.6,,,,,,,,,,
Giovanni Crociata,Crotone,it Serie A,DF,23.4,24,0.3,,,,,,,,,,
Borja Valero,Fiorentina,it Serie A,MF,36.0,489,5.4,,,365.4544665943232,Solid Squad Player,,,534.7473386334285,Top Starter,,
Artur Ioniță,Benevento,it Serie A,MF,30.4,2847,31.6,,,263.77944659579896,Solid Squad Player,,,411.7908378963157,Top Starter,,
Valon Behrami,Genoa,it Serie A,MF,35.7,887,9.9,,,250.3729590221902,Solid Squad Player,,,435.26540984867177,Top Starter,,
Fabio Depaoli,Benevento,it Serie A,DF,23.7,1390,15.4,,,,,498.7994193715667,Top Starter,371.46285050753744,Solid Squad Player,,
Stanislav Lobotka,Napoli,it Serie A,MF,26.1,178,2.0,,,,,,,,,,
Jacopo Petriccione,Crotone,it Serie A,MF,25.9,973,10.8,,,263.3155241469953,Solid Squad Player,,,335.1604938155298,Solid Squad Player,,
Andri Fannar Baldursson,Bologna,it Serie A,Def_MF,19.0,213,2.4,,,,,,,,,,
Amad Diallo,Atalanta,it Serie A,FW,18.5,13,0.1,,,,,,,,,,
Kiril Despodov,Cagliari,it Serie A,FW,24.1,10,0.1,,,,,,,,,,
Edoardo Bove,Roma,it Serie A,Def_MF,18.6,10,0.1,,,,,,,,,,
Félix Correia,Juventus,it Serie A,Off_MF,19.9,12,0.1,,,,,,,,,,
Douglas Costa,Juventus,it Serie A,FW,30.3,40,0.4,,,,,,,,,,
Tomislav Gomelt,Crotone,it Serie A,Def_MF,26.0,17,0.2,,,,,,,,,,
Martin Palumbo,Udinese,it Serie A,Off_MF,18.8,62,0.7,,,,,,,,,,
Paolo Bartolomei,Spezia,it Serie A,MF,31.4,317,3.5,,,,,,,,,,
Simon Sohm,Parma,it Serie A,MF,19.7,897,10.0,,,280.16511425175446,Solid Squad Player,,,371.81677155588386,Solid Squad Player,,
Musa Juwara,Bologna,it Serie A,Off_MF,19.0,43,0.5,,,,,,,,,,
Luis Rojas,Crotone,it Serie A,MF,18.8,113,1.3,,,,,,,,,,
Luca Mora,Spezia,it Serie A,MF,32.6,112,1.2,,,,,,,,,,
Kristoffer Askildsen,Sampdoria,it Serie A,Def_MF,20.0,95,1.1,,,,,,,,,,
Fabrizio Caligara,Cagliari,it Serie A,MF,20.7,188,2.1,,,,,,,,,,
Petar Mićin,Udinese,it Serie A,Off_MF,22.3,14,0.2,,,,,,,,,,
Andrea Danzi,Hellas Verona,it Serie A,DF,21.9,13,0.1,,,,,,,,,,
Álex Berenguer,Torino,it Serie A,Off_MF,25.5,133,1.5,,,,,,,,,,
Luca Vignali,Spezia,it Serie A,DF,25.0,1596,17.7,,,,,506.6338955047048,Top Starter,416.42083742257637,Top Starter,,
Eduardo Henrique,Crotone,it Serie A,MF,25.6,920,10.2,,,261.7458201092209,Solid Squad Player,,,313.4482088376824,Solid Squad Player,,
Jacopo Sala,Spezia,it Serie A,DF,29.1,377,4.2,,,,,,,,,,
Giacomo Ricci,Parma,it Serie A,DF,24.3,65,0.7,,,,,,,,,,
Drissa Camara,Parma,it Serie A,MF,18.9,14,0.2,,,,,,,,,,
Márk Kosznovszky,Parma,it Serie A,Off_MF,18.7,90,1.0,,,,,,,,,,
Raúl,Lazio,it Serie A,FW,18.1,10,0.1,,,,,,,,,,
Lorenzo Del Pinto,Benevento,it Serie A,Def_MF,30.5,10,0.1,,,,,,,,,,
Chaka Traorè,Parma,it Serie A,FW,16.0,28,0.3,,,,,,,,,,
Kacper Urbanski,Bologna,it Serie A,MF,16.3,1,0.0,,,,,,,,,,
Viktor Kovalenko,Atalanta,it Serie A,Off_MF,24.9,3,0.0,,,,,,,,,,
Emmanuel Gyabuaa,Atalanta,it Serie A,MF,19.3,1,0.0,,,,,,,,,,
Federico Ricci,Sassuolo,it Serie A,FW,26.6,3,0.0,,,,,,,,,,
Davide Angelo Ghislandi,Atalanta,it Serie A,DF,19.5,5,0.1,,,,,,,,,,
Amadou Diambo,Benevento,it Serie A,MF,19.9,2,0.0,,,,,,,,,,
Cristóbal Montiel,Fiorentina,it Serie A,MF,20.7,3,0.0,,,,,,,,,,
Cristiano Ronaldo,Juventus,it Serie A,FW,35.9,2803,31.1,660.4391295728532,Top Starter,,,,,416.3482499246442,Top Starter,,
Domenico Berardi,Sassuolo,it Serie A,FW,26.4,2485,27.6,622.6097573691563,Top Starter,,,,,556.7065857869356,Top Starter,,
Zlatan Ibrahimović,Milan,it Serie A,FW,39.2,1504,16.7,672.3314688907627,Top Starter,,,,,566.4579025920659,Top Starter,,
Lorenzo Pellegrini,Roma,it Serie A,Off_MF,24.5,2529,28.1,604.6637029326924,Top Starter,,,,,554.573784421158,Top Starter,,
Andrea Belotti,Torino,it Serie A,FW,27.0,2894,32.2,496.6822015912812,Top Starter,,,,,569.1003528781579,Top Starter,,
Josip Iličić,Atalanta,it Serie A,Off_MF,32.9,1530,17.0,828.6421212817902,World Class,,,,,593.9690571243802,Top Starter,,
Luis Muriel,Atalanta,it Serie A,FW,29.7,1433,15.9,933.1727258721208,Exceptional,,,,,669.2890347070763,Top Starter,,
Romelu Lukaku,Inter,it Serie A,FW,27.6,2886,32.1,790.0122909066108,World Class,,,,,405.9560529495645,Top Starter,,
Ciro Immobile,Lazio,it Serie A,FW,30.9,2866,31.8,659.7840199824983,Top Starter,,,,,369.2266517347918,Solid Squad Player,,
Antonio Candreva,Sampdoria,it Serie A,Off_MF,33.8,2511,27.9,531.5445274286432,Top Starter,,,,,412.1825895355553,Top Starter,,
Federico Chiesa,Juventus,it Serie A,Off_MF,23.2,2472,27.5,730.9494807708207,Top Starter,,,,,468.90819815497645,Top Starter,,
Junior Messias,Crotone,it Serie A,Off_MF,29.6,3217,35.7,439.878888639381,Top Starter,,,,,573.1251216246648,Top Starter,,
Lautaro Martínez,Inter,it Serie A,FW,23.4,2576,28.6,666.360632588304,Top Starter,,,,,472.2679954385184,Top Starter,,
Paulo Dybala,Juventus,it Serie A,FW,27.1,1139,12.7,609.7610190376565,Top Starter,,,,,549.1592109916702,Top Starter,,
João Pedro,Cagliari,it Serie A,FW,28.8,3262,36.2,448.8943012985627,Top Starter,,,,,478.1096607893493,Top Starter,,
Mattia Zaccagni,Hellas Verona,it Serie A,Off_MF,25.5,2585,28.7,490.5622263602922,Top Starter,,,,,559.8248236267935,Top Starter,,
Hirving Lozano,Napoli,it Serie A,FW,25.4,1972,21.9,657.463762970812,Top Starter,,,,,552.7523486062872,Top Starter,,
Alexis Sánchez,Inter,it Serie A,FW,32.0,1150,12.8,900.0523700420688,Exceptional,,,,,528.0715994009554,Top Starter,,
Álvaro Morata,Juventus,it Serie A,FW,28.2,2029,22.5,718.7922841232166,Top Starter,,,,,448.7196127744639,Top Starter,,
Francesco Caputo,Sassuolo,it Serie A,FW,33.4,1701,18.9,558.580799647956,Top Starter,,,,,248.9188277280048,Solid Squad Player,,
Musa Barrow,Bologna,it Serie A,FW,22.1,2933,32.6,510.5972301644214,Top Starter,,,,,430.0113161247732,Top Starter,,
Dušan Vlahović,Fiorentina,it Serie A,FW,20.9,2933,32.6,503.3823817434372,Top Starter,,,,,511.750445173789,Top Starter,,
M'Bala Nzola,Spezia,it Serie A,FW,24.4,1897,21.1,460.9177319839657,Top Starter,,,,,459.01953799496215,Top Starter,,
Victor Osimhen,Napoli,it Serie A,FW,22.0,1575,17.5,696.6308262375602,Top Starter,,,,,543.1760543200311,Top Starter,,
Duván Zapata,Atalanta,it Serie A,FW,29.8,2396,26.6,769.6244353768699,World Class,,,,,521.9924074449914,Top Starter,,
Joaquín Correa,Lazio,it Serie A,FW,26.4,1945,21.6,474.35036436529475,Top Starter,,,,,470.41082672941474,Top Starter,,
Rafael Leão,Milan,it Serie A,FW,21.6,1944,21.6,540.7654541972073,Top Starter,,,,,414.12126799359334,Top Starter,,
Fabio Quagliarella,Sampdoria,it Serie A,FW,37.9,2213,24.6,453.5691915151697,Top Starter,,,,,384.53435834601885,Solid Squad Player,,
Pedro,Roma,it Serie A,Off_MF,33.4,1508,16.8,529.089531025433,Top Starter,,,,,436.06808278282995,Top Starter,,
Gianluca Scamacca,Genoa,it Serie A,FW,22.0,1349,15.0,552.6078564650838,Top Starter,,,,,568.0622446149815,Top Starter,,
Daniele Verde,Spezia,it Serie A,FW,24.5,980,10.9,595.5431445171919,Top Starter,,,,,338.61087850051103,Solid Squad Player,,
Ignacio Pussetto,Udinese,it Serie A,FW,25.0,756,8.4,477.581469176997,Top Starter,,,,,644.3796156812424,Top Starter,,
Manolo Gabbiadini,Sampdoria,it Serie A,FW,29.1,880,9.8,373.9466128139906,Solid Squad Player,,,,,333.8119104140163,Solid Squad Player,,
Antonio Sanabria,Torino,it Serie A,FW,24.8,984,10.9,504.86911870458493,Top Starter,,,,,467.31221902495076,Top Starter,,
Simeon Nwankwo,Crotone,it Serie A,FW,28.7,2943,32.7,403.30400584252106,Top Starter,,,,,395.82103649372135,Solid Squad Player,,
Giacomo Raspadori,Sassuolo,it Serie A,FW,20.9,1237,13.7,488.0509523912361,Top Starter,,,,,348.70071870575833,Solid Squad Player,,
Antonio Cioffi,Napoli,it Serie A,FW,18.0,11,0.1,,,,,,,,,,
Andreas Cornelius,Parma,it Serie A,FW,27.8,1902,21.1,295.21069576406563,Solid Squad Player,,,,,561.7883742375147,Top Starter,,
Diego Farias,Spezia,it Serie A,FW,30.6,1516,16.8,444.8613511393334,Top Starter,,,,,386.2379397472354,Solid Squad Player,,
Keita Baldé,Sampdoria,it Serie A,FW,25.8,1203,13.4,608.0275499040487,Top Starter,,,,,482.5821001502572,Top Starter,,
Stephan El Shaarawy,Roma,it Serie A,Off_MF,28.2,572,6.4,438.0297064430192,Top Starter,,,,,390.6769394504466,Solid Squad Player,,
Rodrigo Palacio,Bologna,it Serie A,FW,38.9,2510,27.9,402.2269830128415,Top Starter,,,,,511.247428627146,Top Starter,,
Graziano Pellè,Parma,it Serie A,FW,35.5,618,6.9,488.21521554253343,Top Starter,,,,,562.9311087338526,Top Starter,,
Jayden Braaf,Udinese,it Serie A,FW,18.3,115,1.3,,,,,,,,,,
Federico Bernardeschi,Juventus,it Serie A,Off_MF,26.9,964,10.7,490.65113217093676,Top Starter,,,,,495.4004949819784,Top Starter,,
Edin Džeko,Roma,it Serie A,FW,34.8,1833,20.4,508.66189723392716,Top Starter,,,,,527.4303261398936,Top Starter,,
Gianluca Caprari,Benevento,it Serie A,Off_MF,27.4,1878,20.9,558.6660066260033,Top Starter,,,,,499.7903484471715,Top Starter,,
Felipe Caicedo,Lazio,it Serie A,FW,32.3,927,10.3,575.1069276495365,Top Starter,,,,,468.1576344409652,Top Starter,,
Roberto Insigne,Benevento,it Serie A,Off_MF,26.6,1605,17.8,461.40109556354724,Top Starter,,,,,374.63142026563474,Solid Squad Player,,
Emanuel Vignato,Bologna,it Serie A,FW,20.4,1208,13.4,443.59951568505505,Top Starter,,,,,471.15392880739637,Top Starter,,
Gianluca Lapadula,Benevento,it Serie A,FW,30.9,2574,28.6,373.729110324209,Solid Squad Player,,,,,390.6079099087137,Solid Squad Player,,
Gerard Deulofeu,Udinese,it Serie A,FW,26.8,598,6.6,350.78736193969047,Solid Squad Player,,,,,368.09803864979597,Solid Squad Player,,
Gervinho,Parma,it Serie A,FW,33.6,2030,22.6,337.5995001647085,Solid Squad Player,,,,,320.3596438237656,Solid Squad Player,,
Borja Mayoral,Roma,it Serie A,FW,23.7,1567,17.4,613.5373112945897,Top Starter,,,,,299.57670022000997,Solid Squad Player,,
Andrea Petagna,Napoli,it Serie A,FW,25.5,981,10.9,630.8297685189088,Top Starter,,,,,459.54761537146254,Top Starter,,
Federico Santander,Bologna,it Serie A,FW,29.6,35,0.4,,,,,,,,,,
Goran Pandev,Genoa,it Serie A,FW,37.4,1404,15.6,500.6736388075904,Top Starter,,,,,445.95161023442796,Top Starter,,
Riccardo Sottil,Cagliari,it Serie A,FW,21.6,1190,13.2,323.50283360553794,Solid Squad Player,,,,,484.8756792996921,Top Starter,,
Nicola Sansone,Bologna,it Serie A,FW,29.3,1178,13.1,440.2816758875512,Top Starter,,,,,622.256192804149,Top Starter,,
Mattia Destro,Genoa,it Serie A,FW,29.8,1637,18.2,562.9845439795539,Top Starter,,,,,395.35419887479515,Solid Squad Player,,
Eldor Shomurodov,Genoa,it Serie A,FW,25.5,1684,18.7,491.6074103371667,Top Starter,,,,,530.3231080796703,Top Starter,,
José Callejón,Fiorentina,it Serie A,FW,33.9,666,7.4,220.43067595907448,Solid Squad Player,,,,,481.88175899176827,Top Starter,,
Jeremie Boga,Sassuolo,it Serie A,FW,24.0,1790,19.9,333.5125034720041,Solid Squad Player,,,,,505.4609918989357,Top Starter,,
Joshua Zirkzee,Parma,it Serie A,FW,19.6,109,1.2,,,,,,,,,,
Giovanni Simeone,Cagliari,it Serie A,FW,25.5,1747,19.4,373.34313543273885,Solid Squad Player,,,,,441.73331262899126,Top Starter,,
Stefano Okaka,Udinese,it Serie A,FW,31.4,1492,16.6,311.0460386222121,Solid Squad Player,,,,,437.70790535492984,Top Starter,,
Fernando Llorente,Udinese,it Serie A,FW,35.8,769,8.5,222.46580612705264,Solid Squad Player,,,,,533.965372936473,Top Starter,,
Gastón Pereiro,Cagliari,it Serie A,Off_MF,25.6,285,3.2,,,,,,,,,,
Leonardo Pavoletti,Cagliari,it Serie A,FW,32.1,1585,17.6,368.2912877364279,Solid Squad Player,,,,,527.6151081974111,Top Starter,,
Yann Karamoh,Parma,it Serie A,FW,22.5,1301,14.5,304.4782630970589,Solid Squad Player,,,,,492.4634053258513,Top Starter,,
Federico Bonazzoli,Torino,it Serie A,FW,23.6,700,7.8,502.2164099661224,Top Starter,,,,,432.7049502278272,Top Starter,,
Roberto Piccoli,Spezia,it Serie A,FW,19.9,717,8.0,542.1454018231655,Top Starter,,,,,414.932966293006,Top Starter,,
Simone Zaza,Torino,it Serie A,FW,29.5,1498,16.6,402.6913589859824,Top Starter,,,,,469.2465804643827,Top Starter,,
Eddie Salcedo,Hellas Verona,it Serie A,Off_MF,19.3,761,8.5,245.99161870143777,Solid Squad Player,,,,,517.0408814563232,Top Starter,,
Marco Sau,Benevento,it Serie A,Off_MF,33.2,778,8.6,552.8829332306493,Top Starter,,,,,406.1385247692701,Top Starter,,
Grégoire Defrel,Sassuolo,it Serie A,Off_MF,29.5,1331,14.8,391.76892736512576,Solid Squad Player,,,,,367.3565206772262,Solid Squad Player,,
Marko Pjaca,Genoa,it Serie A,FW,25.7,1418,15.8,355.08700983314895,Solid Squad Player,,,,,439.1232747630125,Top Starter,,
Vedat Muriqi,Lazio,it Serie A,FW,26.7,827,9.2,205.30994326012566,Solid Squad Player,,,,,597.583560109973,Top Starter,,
Fernando Forestieri,Udinese,it Serie A,FW,31.0,543,6.0,394.0959587857811,Solid Squad Player,,,,,581.1479720872146,Top Starter,,
Alberto Cerri,Cagliari,it Serie A,FW,24.7,382,4.2,,,,,,,,,,
Ilija Nestorovski,Udinese,it Serie A,FW,30.8,714,7.9,394.1518216270617,Solid Squad Player,,,,,410.4985746017294,Top Starter,,
Gabriele Moncini,Benevento,it Serie A,FW,24.7,360,4.0,,,,,,,,,,
Sam Lammers,Atalanta,it Serie A,FW,23.7,290,3.2,,,,,,,,,,
Andrea Favilli,Hellas Verona,it Serie A,FW,23.6,332,3.7,,,,,,,,,,
Roberto Inglese,Parma,it Serie A,FW,29.1,578,6.4,333.2485673012642,Solid Squad Player,,,,,477.1417363633413,Top Starter,,
Antonino La Gumina,Sampdoria,it Serie A,FW,24.8,339,3.8,,,,,,,,,,
Andrea Pinamonti,Inter,it Serie A,FW,21.6,164,1.8,,,,,,,,,,
Lukáš Haraslín,Sassuolo,it Serie A,FW,24.6,342,3.8,,,,,,,,,,
Daniel Maldini,Milan,it Serie A,FW,19.2,41,0.5,,,,,,,,,,
Emmanuel Rivière,Crotone,it Serie A,FW,30.8,639,7.1,277.61793142481457,Solid Squad Player,,,,,418.02477120296226,Top Starter,,
Ebrima Colley,Hellas Verona,it Serie A,Off_MF,20.9,720,8.0,329.85989242258944,Solid Squad Player,,,,,508.8478808166137,Top Starter,,
Jens Petter Hauge,Milan,it Serie A,FW,21.2,534,5.9,506.2726253389708,Top Starter,,,,,426.7566940180794,Top Starter,,
Ľubomír Tupta,Hellas Verona,it Serie A,FW,22.8,8,0.1,,,,,,,,,,
Mattia Pagliuca,Bologna,it Serie A,Off_MF,18.7,12,0.1,,,,,,,,,,
Manolo Portanova,Genoa,it Serie A,Off_MF,20.6,133,1.5,,,,,,,,,,
Nikola Kalinić,Hellas Verona,it Serie A,FW,33.0,1076,12.0,196.26829747985005,Below Big-5 Level,,,,,394.28660035712426,Solid Squad Player,,
Kevin Lasagna,Hellas Verona,it Serie A,FW,28.4,2374,26.4,250.19542073531392,Solid Squad Player,,,,,397.4909344300913,Solid Squad Player,,
Andrey Galabinov,Spezia,it Serie A,FW,32.1,444,4.9,,,,,,,,,,
Christian Kouamé,Fiorentina,it Serie A,FW,23.1,1011,11.2,264.1351350729449,Solid Squad Player,,,,,591.4467862240073,Top Starter,,
Mario Mandžukić,Milan,it Serie A,FW,34.6,204,2.3,,,,,,,,,,
Ernesto Torregrossa,Sampdoria,it Serie A,FW,28.5,166,1.8,,,,,,,,,,
Samuel Di Carmine,Crotone,it Serie A,FW,32.3,903,10.0,79.04452252609151,Below Big-5 Level,,,,,551.7274730221866,Top Starter,,
Giuseppe Di Serio,Benevento,it Serie A,FW,19.5,288,3.2,,,,,,,,,,
Mattéo Tramoni,Cagliari,it Serie A,MF,21.0,81,0.9,,,,,,,,,,
Denis Drăguș,Crotone,it Serie A,FW,21.5,177,2.0,,,,,,,,,,
Adolfo Gaich,Benevento,it Serie A,FW,21.8,776,8.6,271.1905434825079,Solid Squad Player,,,,,456.9405665806881,Top Starter,,
Patrick Cutrone,Fiorentina,it Serie A,FW,23.0,201,2.2,,,,,,,,,,
Nicolás Schiappacasse,Sassuolo,it Serie A,Off_MF,22.0,14,0.2,,,,,,,,,,
Edoardo Vergani,Bologna,it Serie A,FW,19.9,11,0.1,,,,,,,,,,
