Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,IntensityScore_abs,IntensityBand,GKScore_abs,GKBand
Keita Baldé,Lazio,it Serie A,FW,21.8,1931,21.5,757.9958304490195,World Class,,,,,419.76971082316606,Top Starter,,
Ciro Immobile,Lazio,it Serie A,FW,26.9,3124,34.7,543.365923372982,Top Starter,,,,,277.9090087112609,Solid Squad Player,,
Gerard Deulofeu,Milan,it Serie A,FW,22.8,1463,16.3,574.6417923039727,Top Starter,,,,,422.03801934995295,Top Starter,,
Francesco Totti,Roma,it Serie A,FW,40.3,364,4.0,,,,,,,,,,
Federico Bernardeschi,Fiorentina,it Serie A,FW,22.9,2338,26.0,550.5842350484797,Top Starter,,,,,405.9224554563204,Top Starter,,
Grégoire Defrel,Sassuolo,it Serie A,FW,25.5,1960,21.8,556.5924640687538,Top Starter,,,,,278.52153166790293,Solid Squad Player,,
Josip Iličić,Fiorentina,it Serie A,Off_MF,28.9,1908,21.2,526.7162227405543,Top Starter,,,,,429.318784969025,Top Starter,,
Nikola Kalinić,Fiorentina,it Serie A,FW,29.0,2511,27.9,548.1820509651947,Top Starter,,,,,356.1476862628027,Solid Squad Player,,
Luis Muriel,Sampdoria,it Serie A,FW,25.7,2256,25.1,530.3097450126116,Top Starter,,,,,385.68198446451555,Solid Squad Player,,
Gianluca Caprari,Pescara,it Serie A,Off_MF,23.4,3112,34.6,465.2023188830086,Top Starter,,,,,368.074116098694,Solid Squad Player,,
Andrea Petagna,Atalanta,it Serie A,FW,21.5,2623,29.1,486.94429314483915,Top Starter,,,,,371.00266233261317,Solid Squad Player,,
Mario Mandžukić,Juventus,it Serie A,FW,30.6,2487,27.6,409.35265364230673,Top Starter,,,,,502.36167391587037,Top Starter,,
Antonio Candreva,Inter,it Serie A,Off_MF,29.8,3019,33.5,637.0283817363616,Top Starter,,,,,335.2610225737808,Solid Squad Player,,
Cyril Théréau,Udinese,it Serie A,FW,33.7,2502,27.8,482.87770265753267,Top Starter,,,,,509.9450673468023,Top Starter,,
Éder,Inter,it Serie A,FW,30.1,1475,16.4,706.2471746428809,Top Starter,,,,,420.4687550327262,Top Starter,,
João Pedro,Cagliari,it Serie A,FW,24.8,1458,16.2,530.8135450665266,Top Starter,,,,,533.6174167726559,Top Starter,,
Khouma Babacar,Fiorentina,it Serie A,FW,23.8,1320,14.7,562.3481915904745,Top Starter,,,,,262.7659056685682,Solid Squad Player,,
Ianis Hagi,Fiorentina,it Serie A,Off_MF,18.2,48,0.5,,,,,,,,,,
Gianluca Lapadula,Milan,it Serie A,FW,26.9,1255,13.9,586.0590232710995,Top Starter,,,,,380.64452540967096,Solid Squad Player,,
Stephan El Shaarawy,Roma,it Serie A,MF,24.2,1624,18.0,,,582.9273153285139,Top Starter,,,371.5936880954446,Solid Squad Player,,
Fabio Quagliarella,Sampdoria,it Serie A,FW,33.9,2885,32.1,382.89878687612867,Solid Squad Player,,,,,300.59794281237964,Solid Squad Player,,
Jean-Christophe Bahebeck,Pescara,it Serie A,FW,23.7,821,9.1,522.1343307863967,Top Starter,,,,,471.61956413596096,Top Starter,,
Diego Falcinelli,Crotone,it Serie A,FW,25.5,3144,34.9,409.1678667881992,Top Starter,,,,,438.17530304781513,Top Starter,,
Antonino Ragusa,Sassuolo,it Serie A,FW,26.8,1432,15.9,365.7684667895985,Solid Squad Player,,,,,447.53449344224845,Top Starter,,
Marco Borriello,Cagliari,it Serie A,FW,34.5,2594,28.8,525.9631410524626,Top Starter,,,,,367.9337908855517,Solid Squad Player,,
Diego Farias,Cagliari,it Serie A,Off_MF,26.6,1163,12.9,552.893223098203,Top Starter,,,,,344.3867189646967,Solid Squad Player,,
Ilija Nestorovski,Palermo,it Serie A,FW,26.8,3106,34.5,358.48090748432514,Solid Squad Player,,,,,397.8174934250435,Solid Squad Player,,
Patrik Schick,Sampdoria,it Serie A,FW,20.9,1507,16.7,719.087075933594,Top Starter,,,,,453.2388003590346,Top Starter,,
Andrea Pinamonti,Inter,it Serie A,FW,17.6,19,0.2,,,,,,,,,,
Riccardo Meggiorini,Chievo,it Serie A,FW,31.3,1735,19.3,245.50509219173907,Solid Squad Player,,,,,523.000770932195,Top Starter,,
Andrea Nalini,Crotone,it Serie A,FW,26.5,813,9.0,453.2051829540949,Top Starter,,,,,605.7819286865451,Top Starter,,
Federico Melchiorri,Cagliari,it Serie A,FW,30.0,461,5.1,580.2218540662724,Top Starter,,,,,439.62101347992706,Top Starter,,
Mauro Zárate,Fiorentina,it Serie A,FW,29.8,235,2.6,,,,,,,,,,
Marcello Trotta,Crotone,it Serie A,FW,24.3,1884,20.9,310.1811778263947,Solid Squad Player,,,,,336.01525276590377,Solid Squad Player,,
Lorenzo Pellegrini,Sassuolo,it Serie A,Off_MF,20.5,1951,21.7,527.4309924913883,Top Starter,,,,,486.8755436745498,Top Starter,,
Mattia Destro,Bologna,it Serie A,FW,25.8,2473,27.5,377.82604539255794,Solid Squad Player,,,,,331.27389805684817,Solid Squad Player,,
João Mário Lopes,Napoli,it Serie A,FW,22.8,547,6.1,550.4687919142169,Top Starter,,,,,258.8973152273165,Solid Squad Player,,
Roberto Inglese,Chievo,it Serie A,FW,25.1,1964,21.8,566.8030170425124,Top Starter,,,,,433.05473491261967,Top Starter,,
Gabriel Barbosa,Inter,it Serie A,FW,20.3,112,1.2,,,,,,,,,,
Duván Zapata,Udinese,it Serie A,FW,25.8,3153,35.0,370.73302053959367,Solid Squad Player,,,,,365.9755895111001,Solid Squad Player,,
Carlos Bacca,Milan,it Serie A,FW,30.3,2127,23.6,454.6909651604252,Top Starter,,,,,222.2619201531782,Solid Squad Player,,
Josef Martínez,Torino,it Serie A,FW,23.6,524,5.8,280.16680657132844,Solid Squad Player,,,,,389.31655646888527,Solid Squad Player,,
Bruno Petković,Bologna,it Serie A,FW,22.3,523,5.8,207.50367385467717,Solid Squad Player,,,,,603.3680107126471,Top Starter,,
Han Kwang-song,Cagliari,it Serie A,FW,18.3,59,0.7,,,,,,,,,,
Levan Mchedlidze,Empoli,it Serie A,FW,26.8,947,10.5,514.0596987496458,Top Starter,,,,,488.71947212624514,Top Starter,,
Sergio Pellissier,Chievo,it Serie A,FW,37.7,1731,19.2,378.1265981099114,Solid Squad Player,,,,,325.15622047388956,Solid Squad Player,,
Robin Quaison,Palermo,it Serie A,FW,23.2,1079,12.0,374.57502196913606,Solid Squad Player,,,,,379.0538376460416,Solid Squad Player,,
Leonardo Pavoletti,Napoli,it Serie A,FW,28.1,832,9.2,357.1824676367439,Solid Squad Player,,,,,400.9977943441902,Top Starter,,
Marco Sau,Cagliari,it Serie A,FW,29.2,2340,26.0,382.10994560972733,Solid Squad Player,,,,,317.37917996990154,Solid Squad Player,,
Antonio Floro Flores,Chievo,it Serie A,FW,33.5,554,6.2,255.81017378022065,Solid Squad Player,,,,,521.0246535201068,Top Starter,,
Alberto Cerri,Pescara,it Serie A,FW,20.7,694,7.7,321.1602297466403,Solid Squad Player,,,,,472.95131242190973,Top Starter,,
Giovanni Simeone,Genoa,it Serie A,FW,21.5,2646,29.4,397.1963177785788,Solid Squad Player,,,,,344.8632065482832,Solid Squad Player,,
Federico Chiesa,Fiorentina,it Serie A,FW,19.2,1493,16.6,386.8323502565604,Solid Squad Player,,,,,484.0420479474476,Top Starter,,
Juan Iturbe,Torino,it Serie A,FW,23.6,577,6.4,551.5088095086696,Top Starter,,,,,542.5169140696444,Top Starter,,
Guido Marilungo,Empoli,it Serie A,FW,27.4,943,10.5,373.40628430921646,Solid Squad Player,,,,,434.4000390121877,Top Starter,,
Orji Okwonkwo,Bologna,it Serie A,FW,19.0,243,2.7,,,,,,,,,,
Pietro Iemmello,Sassuolo,it Serie A,FW,24.8,502,5.6,571.850378045371,Top Starter,,,,,256.0451034359743,Solid Squad Player,,
Massimo Maccarone,Empoli,it Serie A,FW,37.3,1510,16.8,283.8218169049315,Solid Squad Player,,,,,329.2855698535805,Solid Squad Player,,
Moise Kean,Juventus,it Serie A,FW,16.8,18,0.2,,,,,,,,,,
Stefano Pettinari,Pescara,it Serie A,FW,24.9,255,2.8,,,,,,,,,,
Raffaele Palladino,Genoa,it Serie A,FW,32.7,2289,25.4,230.70487459786543,Solid Squad Player,,,,,428.8211768806476,Top Starter,,
Mame Thiam,Empoli,it Serie A,FW,24.2,872,9.7,268.2934246253862,Solid Squad Player,,,,,375.71105186954134,Solid Squad Player,,
Stipe Perica,Udinese,it Serie A,FW,21.5,1063,11.8,595.8967493143056,Top Starter,,,,,427.0345594824012,Top Starter,,
Goran Pandev,Genoa,it Serie A,FW,33.4,850,9.4,372.2918459182139,Solid Squad Player,,,,,428.0849578201573,Top Starter,,
M'Baye Niang,Milan,it Serie A,FW,22.0,1123,12.5,364.9387817536384,Solid Squad Player,,,,,454.30379986035695,Top Starter,,
Pietro Pellegri,Genoa,it Serie A,FW,15.8,74,0.8,,,,,,,,,,
Boadu Maxwell Acosty,Crotone,it Serie A,FW,25.3,373,4.1,,,,,,,,,,
Rodrigo Palacio,Inter,it Serie A,FW,34.9,425,4.7,,,,,,,,,,
Ante Budimir,Sampdoria,it Serie A,FW,25.4,302,3.4,,,,,,,,,,
Sergio Floccari,Bologna,it Serie A,FW,35.1,242,2.7,,,,,,,,,,
Alessandro Matri,Sassuolo,it Serie A,FW,32.4,1457,16.2,479.25993269250125,Top Starter,,,,,218.98060795425621,Solid Squad Player,,
Manolo Gabbiadini,Napoli,it Serie A,FW,25.1,514,5.7,302.2038990769808,Solid Squad Player,,,,,197.91812010527343,Below Big-5 Level,,
Umar Sadiq,Bologna,it Serie A,FW,19.9,230,2.6,,,,,,,,,,
Mauricio Pinilla,Genoa,it Serie A,FW,32.9,709,7.9,227.24650334403225,Solid Squad Player,,,,,486.0473551966935,Top Starter,,
Rey Manaj,Pescara,it Serie A,FW,19.9,470,5.2,373.721210773054,Solid Squad Player,,,,,387.6736753374145,Solid Squad Player,,
Accursio Bentivegna,Palermo,it Serie A,FW,20.5,90,1.0,,,,,,,,,,
Simeon Nwankwo,Crotone,it Serie A,FW,24.7,562,6.2,491.01583264627425,Top Starter,,,,,473.43213067911944,Top Starter,,
Maxi López,Torino,it Serie A,FW,32.7,426,4.7,,,,,,,,,,
Lucas Boyé,Torino,it Serie A,FW,20.8,1447,16.1,285.19400055431674,Solid Squad Player,,,,,489.8602324514086,Top Starter,,
Alexandru Mitriță,Pescara,it Serie A,FW,21.9,484,5.4,476.39692766492266,Top Starter,,,,,411.8984135557359,Top Starter,,
Simone Lo Faso,Palermo,it Serie A,FW,18.9,246,2.7,,,,,,,,,,
Anthony Mounier,Atalanta,it Serie A,FW,29.3,391,4.3,,,,,,,,,,
Mattia Aramu,Torino,it Serie A,Off_MF,21.6,45,0.5,,,,,,,,,,
Pietro De Giorgio,Crotone,it Serie A,FW,33.9,9,0.1,,,,,,,,,,
Nunzio Di Roberto,Crotone,it Serie A,FW,31.3,6,0.1,,,,,,,,,,
Federico Serra,Cagliari,it Serie A,FW,,11,0.1,,,,,,,,,,
Alessandro Rossi,Lazio,it Serie A,FW,20.0,43,0.5,,,,,,,,,,
Simone Pepe,Pescara,it Serie A,FW,33.3,391,4.3,,,,,,,,,,
Norbert Balogh,Palermo,it Serie A,FW,20.9,528,5.9,123.07276934866869,Below Big-5 Level,,,,,542.3657690214121,Top Starter,,
Filip Đorđević,Lazio,it Serie A,FW,29.3,456,5.1,107.79132080606877,Below Big-5 Level,,,,,503.72423469289885,Top Starter,,
Carlos Embalo,Palermo,it Serie A,FW,22.1,621,6.9,177.46710690027817,Below Big-5 Level,,,,,509.31974133847444,Top Starter,,
Adalberto Peñaranda,Udinese,it Serie A,FW,19.6,156,1.7,,,,,,,,,,
Niccolò Giannetti,Cagliari,it Serie A,FW,25.6,239,2.7,,,,,,,,,,
Aleksandar Trajkovski,Palermo,it Serie A,FW,24.3,436,4.8,,,,,,,,,,
Giuseppe Rossi,Fiorentina,it Serie A,FW,29.9,10,0.1,,,,,,,,,,
Luiz Adriano,Milan,it Serie A,FW,29.7,120,1.3,,,,,,,,,,
Alberto Paloschi,Atalanta,it Serie A,FW,27.0,435,4.8,,,,,,,,,,
Alberto Gilardino,Pescara,it Serie A,FW,34.5,694,7.7,107.01660370610824,Below Big-5 Level,,,,,223.2592989558403,Solid Squad Player,,
Stevan Jovetić,Inter,it Serie A,FW,27.2,67,0.7,,,,,,,,,,
Víctor Ibarbo,Cagliari,it Serie A,FW,26.6,35,0.4,,,,,,,,,,
Marko Pjaca,Juventus,it Serie A,FW,21.7,448,5.0,123.4806772019437,Below Big-5 Level,,,,,465.0963587118803,Top Starter,,
Aleksandar Pešić,Atalanta,it Serie A,FW,24.6,83,0.9,,,,,,,,,,
Stefan Silva,Palermo,it Serie A,FW,26.8,16,0.2,,,,,,,,,,
Emanuel Vignato,Chievo,it Serie A,FW,16.4,31,0.3,,,,,,,,,,
Andrej Kotnik,Crotone,it Serie A,FW,21.4,30,0.3,,,,,,,,,,
Lamin Jallow,Chievo,it Serie A,FW,21.0,14,0.2,,,,,,,,,,
Jan Mlakar,Fiorentina,it Serie A,FW,18.2,20,0.2,,,,,,,,,,
Patrick Cutrone,Milan,it Serie A,FW,19.0,5,0.1,,,,,,,,,,
Arnel Jakupović,Empoli,it Serie A,FW,18.6,2,0.0,,,,,,,,,,
Mamadou Tounkara,Lazio,it Serie A,FW,21.0,4,0.0,,,,,,,,,,
Anthony Maisonnial,Saint-Étienne,fr Ligue 1,GK,18.8,167,1.9,,,,,,,,,,
Mauro Goicoechea,Toulouse,fr Ligue 1,GK,28.8,180,2.0,,,,,,,,,,
Thomas Vincensini,Bastia,fr Ligue 1,GK,23.3,270,3.0,,,,,,,,,,
Benjamin Leroy,Dijon,fr Ligue 1,GK,27.7,90,1.0,,,,,,,,,,
Romain Salin,Guingamp,fr Ligue 1,GK,32.4,90,1.0,,,,,,,,,,
Kevin Trapp,Paris S-G,fr Ligue 1,GK,26.5,2124,23.6,,,,,,,,,820.6928706156004,World Class
Yohann Pelé,Marseille,fr Ligue 1,GK,34.2,3420,38.0,,,,,,,,,914.5392809327454,Exceptional
Stéphane Ruffier,Saint-Étienne,fr Ligue 1,GK,30.3,2790,31.0,,,,,,,,,789.9648643837934,World Class
Mike Maignan,Lille,fr Ligue 1,GK,21.5,565,6.3,,,,,,,,,905.5053346831144,Exceptional
Walter Benítez,Nice,fr Ligue 1,GK,24.0,214,2.4,,,,,,,,,,
Eiji Kawashima,Metz,fr Ligue 1,GK,33.8,450,5.0,,,,,,,,,765.1870905851092,World Class
Danijel Subašić,Monaco,fr Ligue 1,GK,32.2,3240,36.0,,,,,,,,,807.5206510017465,World Class
Yoan Cardinale,Nice,fr Ligue 1,GK,22.8,3206,35.6,,,,,,,,,812.1527366664353,World Class
Matthieu Dreyer,Caen,fr Ligue 1,GK,27.8,180,2.0,,,,,,,,,,
Anthony Lopes,Lyon,fr Ligue 1,GK,26.3,3285,36.5,,,,,,,,,793.0745436380869,World Class
Baptiste Reynet,Dijon,fr Ligue 1,GK,26.2,3330,37.0,,,,,,,,,793.9966563943377,World Class
Cédric Carrasso,Bordeaux,fr Ligue 1,GK,35.0,2160,24.0,,,,,,,,,727.0555641575958,Top Starter
Benoît Costil,Rennes,fr Ligue 1,GK,29.5,3420,38.0,,,,,,,,,774.22508300516,World Class
Sergey Chernik,Nancy,fr Ligue 1,GK,28.5,1375,15.3,,,,,,,,,760.2357548051781,World Class
Guy N'Dy Assembé,Nancy,fr Ligue 1,GK,30.8,2045,22.7,,,,,,,,,765.7979300702204,World Class
Benjamin Lecomte,Lorient,fr Ligue 1,GK,25.7,2790,31.0,,,,,,,,,751.3916820164344,World Class
Alban Lafont,Toulouse,fr Ligue 1,GK,17.9,3240,36.0,,,,,,,,,789.1614590035667,World Class
Jean-Louis Leca,Bastia,fr Ligue 1,GK,31.3,2927,32.5,,,,,,,,,717.6654397195741,Top Starter
Vincent Enyeama,Lille,fr Ligue 1,GK,34.3,2855,31.7,,,,,,,,,665.8997615811905,Top Starter
Laurent Pionnier,Montpellier,fr Ligue 1,GK,34.6,2250,25.0,,,,,,,,,683.2971048917437,Top Starter
Maxime Dupé,Nantes,fr Ligue 1,GK,23.8,1440,16.0,,,,,,,,,719.4638425157312,Top Starter
Thomas Didillon,Metz,fr Ligue 1,GK,21.1,2925,32.5,,,,,,,,,774.3218961675705,World Class
Alphonse Aréola,Paris S-G,fr Ligue 1,GK,23.8,1296,14.4,,,,,,,,,746.5819456916381,Top Starter
Karl-Johan Johnsson,Guingamp,fr Ligue 1,GK,26.9,3280,36.4,,,,,,,,,698.2356087782024,Top Starter
Mathieu Michel,Angers,fr Ligue 1,GK,25.3,2070,23.0,,,,,,,,,705.0170548998625,Top Starter
Jérôme Prior,Bordeaux,fr Ligue 1,GK,21.4,1260,14.0,,,,,,,,,768.847574391193,World Class
Rémy Vercoutre,Caen,fr Ligue 1,GK,36.5,3044,33.8,,,,,,,,,626.4144737124032,Top Starter
Seydou Sy,Monaco,fr Ligue 1,GK,21.1,46,0.5,,,,,,,,,,
Paul Charruau,Bastia,fr Ligue 1,GK,23.5,41,0.5,,,,,,,,,,
Rémy Riou,Nantes,fr Ligue 1,GK,29.4,1980,22.0,,,,,,,,,686.3468586744049,Top Starter
Jessy Moulin,Saint-Étienne,fr Ligue 1,GK,31.0,460,5.1,,,,,,,,,948.8985982095334,Exceptional
Geoffrey Jourdren,Montpellier,fr Ligue 1,GK,30.9,1170,13.0,,,,,,,,,601.6481918950358,Top Starter
Loïc Badiashile,Monaco,fr Ligue 1,GK,18.9,44,0.5,,,,,,,,,,
Mathieu Gorgelin,Lyon,fr Ligue 1,GK,26.4,90,1.0,,,,,,,,,,
Denis Petrić,Angers,fr Ligue 1,GK,28.6,810,9.0,,,,,,,,,594.2164758342626,Top Starter
Paul Delecroix,Lorient,fr Ligue 1,GK,28.2,630,7.0,,,,,,,,,531.8584063548026,Top Starter
Alexandre Letellier,Angers,fr Ligue 1,GK,26.1,540,6.0,,,,,,,,,573.3491795876851,Top Starter
Théo Guivarch,Guingamp,fr Ligue 1,GK,21.1,49,0.5,,,,,,,,,,
David Oberhauser,Metz,fr Ligue 1,GK,26.1,90,1.0,,,,,,,,,,
Morgan De Sanctis,Monaco,fr Ligue 1,GK,39.8,90,1.0,,,,,,,,,,
Paul Reulet,Caen,fr Ligue 1,GK,23.0,196,2.2,,,,,,,,,,
Alexis Thébaux,Bastia,fr Ligue 1,GK,31.8,90,1.0,,,,,,,,,,
Jorge,Monaco,fr Ligue 1,DF,20.8,91,1.0,,,,,,,,,,
Thiago Silva,Paris S-G,fr Ligue 1,DF,32.3,2386,26.5,,,,,595.7701857611551,Top Starter,503.07235510366655,Top Starter,,
Loïc Perrin,Saint-Étienne,fr Ligue 1,DF,31.4,2246,25.0,,,,,665.5992458573826,Top Starter,646.8679170493641,Top Starter,,
Sylvain Armand,Rennes,fr Ligue 1,DF,36.4,65,0.7,,,,,,,,,,
Paul Baysse,Nice,fr Ligue 1,DF,28.6,1856,20.6,,,,,617.323053615097,Top Starter,597.4862675848352,Top Starter,,
Christophe Jallet,Lyon,fr Ligue 1,DF,33.2,1093,12.1,,,,,412.08096082760574,Top Starter,470.87631426276573,Top Starter,,
Marquinhos,Paris S-G,fr Ligue 1,DF,22.6,2499,27.8,,,,,497.2525972523863,Top Starter,453.7772132242225,Top Starter,,
Fernando Marçal,Guingamp,fr Ligue 1,DF,27.9,2689,29.9,,,,,619.3761689666435,Top Starter,570.3971500461595,Top Starter,,
Marcel Tisserand,Monaco,fr Ligue 1,DF,24.0,90,1.0,,,,,,,,,,
Florentin Pogba,Saint-Étienne,fr Ligue 1,DF,26.4,1363,15.1,,,,,614.627060540434,Top Starter,589.6084481712146,Top Starter,,
Christopher Jullien,Toulouse,fr Ligue 1,DF,23.8,3150,35.0,,,,,591.7330376336174,Top Starter,547.9894249823142,Top Starter,,
Presnel Kimpembe,Paris S-G,fr Ligue 1,DF,21.4,1710,19.0,,,,,521.4936143244959,Top Starter,415.9237427067779,Top Starter,,
Abdou Diallo,Monaco,fr Ligue 1,DF,20.7,386,4.3,,,,,,,,,,
Kamil Glik,Monaco,fr Ligue 1,DF,28.9,3240,36.0,,,,,513.7742333993895,Top Starter,369.8740343947883,Solid Squad Player,,
Emanuel Mammana,Lyon,fr Ligue 1,DF,20.9,1515,16.8,,,,,621.4692887182555,Top Starter,574.2898925747604,Top Starter,,
Christophe Kerbrat,Guingamp,fr Ligue 1,DF,30.4,3135,34.8,,,,,581.3406319401842,Top Starter,430.1042346492105,Top Starter,,
Thomas Meunier,Paris S-G,fr Ligue 1,DF,25.3,1692,18.8,,,,,503.0369123917987,Top Starter,517.0167549007843,Top Starter,,
Marko Baša,Lille,fr Ligue 1,DF,34.0,1955,21.7,,,,,615.1365990701659,Top Starter,539.0008389609565,Top Starter,,
Mouctar Diakhaby,Lyon,fr Ligue 1,DF,20.0,1975,21.9,,,,,569.8088664957982,Top Starter,506.32682839148157,Top Starter,,
Rolando,Marseille,fr Ligue 1,DF,31.3,2617,29.1,,,,,547.0484173946675,Top Starter,455.35328833546697,Top Starter,,
Jemerson,Monaco,fr Ligue 1,DF,24.4,3058,34.0,,,,,555.1881597768694,Top Starter,460.8520994726702,Top Starter,,
Renato Civelli,Lille,fr Ligue 1,DF,33.2,1097,12.2,,,,,610.1192189634879,Top Starter,574.137051225467,Top Starter,,
Vitorino Hilton,Montpellier,fr Ligue 1,DF,39.3,2807,31.2,,,,,623.671106610268,Top Starter,529.9737142827711,Top Starter,,
Clément Lenglet,Nancy,fr Ligue 1,DF,21.5,1620,18.0,,,,,612.0592246382146,Top Starter,536.7404227366848,Top Starter,,
Maxwell,Paris S-G,fr Ligue 1,DF,35.3,1713,19.0,,,,,330.8918258921904,Solid Squad Player,329.4945010843762,Solid Squad Player,,
Mexer,Rennes,fr Ligue 1,DF,28.3,1816,20.2,,,,,612.9898689981325,Top Starter,548.5834833722936,Top Starter,,
Rod Fanni,Marseille,fr Ligue 1,DF,35.1,2396,26.6,,,,,572.0915500948994,Top Starter,469.5146963116658,Top Starter,,
Ronaël Pierre-Gabriel,Saint-Étienne,fr Ligue 1,DF,18.6,963,10.7,,,,,542.2017957170748,Top Starter,494.7471744731354,Top Starter,,
Dante,Nice,fr Ligue 1,DF,33.2,2970,33.0,,,,,472.33670655325767,Top Starter,396.33328918481493,Solid Squad Player,,
Joris Gnagnon,Rennes,fr Ligue 1,DF,20.0,2330,25.9,,,,,559.4577129359747,Top Starter,516.628088689997,Top Starter,,
David Luiz,Paris S-G,fr Ligue 1,DF,29.7,242,2.7,,,,,,,,,,
Nicolas Pallois,Bordeaux,fr Ligue 1,DF,29.3,2790,31.0,,,,,550.6823993222795,Top Starter,444.0045583185637,Top Starter,,
Jérémy Toulalan,Bordeaux,fr Ligue 1,Def_MF,33.3,2607,29.0,,,,,584.3863865983093,Top Starter,559.3028819928202,Top Starter,,
Layvin Kurzawa,Paris S-G,fr Ligue 1,DF,24.3,1529,17.0,,,,,506.17435982223924,Top Starter,477.38686195481455,Top Starter,,
Ricardo Pereira,Nice,fr Ligue 1,DF,23.2,2058,22.9,,,,,492.3774021162627,Top Starter,515.7637692472537,Top Starter,,
Adama Soumaoro,Lille,fr Ligue 1,DF,24.5,2325,25.8,,,,,578.317319685847,Top Starter,464.81263704683334,Top Starter,,
Jordan Lotiès,Dijon,fr Ligue 1,DF,32.4,2045,22.7,,,,,622.337443554661,Top Starter,629.0004500999584,Top Starter,,
Malang Sarr,Nice,fr Ligue 1,DF,17.9,2209,24.5,,,,,504.5525821219778,Top Starter,439.95661584097337,Top Starter,,
Vincent Muratori,Nancy,fr Ligue 1,DF,29.4,1402,15.6,,,,,623.2183264917096,Top Starter,595.176162045651,Top Starter,,
Michael Ciani,Lorient,fr Ligue 1,DF,32.7,2169,24.1,,,,,610.2501424795797,Top Starter,623.4735360402216,Top Starter,,
Tobias Badila,Nancy,fr Ligue 1,DF,23.6,2251,25.0,,,,,607.04791428101,Top Starter,546.2247348219388,Top Starter,,
Igor Lewczuk,Bordeaux,fr Ligue 1,DF,31.6,2116,23.5,,,,,571.2979177001286,Top Starter,534.7162986465723,Top Starter,,
Damien Da Silva,Caen,fr Ligue 1,DF,28.6,3169,35.2,,,,,657.8186769951832,Top Starter,631.2023333659281,Top Starter,,
Nicolas Nkoulou,Lyon,fr Ligue 1,DF,26.8,1080,12.0,,,,,648.2637852374222,Top Starter,639.8644204565205,Top Starter,,
Mehdi Tahrat,Angers,fr Ligue 1,DF,26.9,295,3.3,,,,,,,,,,
Jérémy Sorbon,Guingamp,fr Ligue 1,DF,33.4,2946,32.7,,,,,565.277645308172,Top Starter,399.31057469522085,Solid Squad Player,,
Almamy Touré,Monaco,fr Ligue 1,DF,20.7,1083,12.0,,,,,481.226284090139,Top Starter,555.0360048158055,Top Starter,,
Diego Carlos,Nantes,fr Ligue 1,DF,23.8,2951,32.8,,,,,495.3906175626173,Top Starter,447.841564448514,Top Starter,,
Dušan Veškovac,Toulouse,fr Ligue 1,DF,30.8,90,1.0,,,,,,,,,,
Anthony Walongwa,Nantes,fr Ligue 1,DF,23.2,250,2.8,,,,,,,,,,
Léo Lacroix,Saint-Étienne,fr Ligue 1,DF,24.8,1679,18.7,,,,,583.2126486943571,Top Starter,526.5578566758982,Top Starter,,
Quentin Bernard,Dijon,fr Ligue 1,DF,27.5,553,6.1,,,,,607.7273679252955,Top Starter,573.5997684535595,Top Starter,,
Sébastien Squillaci,Bastia,fr Ligue 1,DF,36.4,856,9.5,,,,,507.77116928953,Top Starter,355.3436490747726,Solid Squad Player,,
Hiroki Sakai,Marseille,fr Ligue 1,DF,26.7,3013,33.5,,,,,568.7316940479385,Top Starter,568.6016955945003,Top Starter,,
Yrondu Musavu-King,Toulouse,fr Ligue 1,DF,25.0,270,3.0,,,,,,,,,,
Arnaud Souquet,Nice,fr Ligue 1,DF,24.9,2340,26.0,,,,,509.9370691195002,Top Starter,483.39893120880635,Top Starter,,
Simon Falette,Metz,fr Ligue 1,DF,24.9,3090,34.3,,,,,555.6815387715983,Top Starter,421.63971335218463,Top Starter,,
Ramy Bensebaini,Rennes,fr Ligue 1,DF,21.7,1839,20.4,,,,,679.4624277956341,Top Starter,671.3318211300511,Top Starter,,
Tomáš Hubočan,Marseille,fr Ligue 1,DF,31.3,996,11.1,,,,,636.9953176712029,Top Starter,561.6277225769204,Top Starter,,
Kévin Théophile-Catherine,Saint-Étienne,fr Ligue 1,DF,27.2,2729,30.3,,,,,540.1669085238641,Top Starter,460.4678204043506,Top Starter,,
Dória,Marseille,fr Ligue 1,DF,22.1,1364,15.2,,,,,535.1413227649381,Top Starter,450.6936898734773,Top Starter,,
Serge Aurier,Paris S-G,fr Ligue 1,DF,24.0,1830,20.3,,,,,550.5366671874095,Top Starter,628.4650767287279,Top Starter,,
Issa Diop,Toulouse,fr Ligue 1,DF,20.0,2700,30.0,,,,,513.6136324009955,Top Starter,406.52072360159076,Top Starter,,
Júnior Alonso,Lille,fr Ligue 1,DF,23.9,956,10.6,,,,,609.0608925642713,Top Starter,583.6577891063936,Top Starter,,
Mathieu Peybernes,Lorient,fr Ligue 1,DF,26.2,3173,35.3,,,,,567.5408014173299,Top Starter,456.86576867399486,Top Starter,,
Alaeddine Yahia,Caen,fr Ligue 1,DF,35.3,2550,28.3,,,,,627.30769318187,Top Starter,592.8969527133011,Top Starter,,
Yunis Abdelhamid,Dijon,fr Ligue 1,DF,29.3,1313,14.6,,,,,613.5073272348458,Top Starter,599.530646212402,Top Starter,,
