Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,Season
Castello Lukeba,RB Leipzig,de Bundesliga,DF,23.0,1260,14.0,,,,,725.2506237422383,Top Starter,2025-2026
Dodi Lukebakio,Sevilla,es La Liga,FW,28.0,180,2.0,,,,,,,2025-2026
Saša Lukić,Fulham,eng Premier League,MF,29.0,1145,12.7,,,623.0464455941651,Top Starter,,,2025-2026
Kristoffer Lund,Köln,de Bundesliga,DF,23.0,892,9.9,,,,,490.5207469741178,Top Starter,2025-2026
Sebastiano Luperto,Cagliari,it Serie A,DF,29.0,1436,16.0,,,,,503.064492973315,Top Starter,2025-2026
Mateus Lusuardi,Pisa,it Serie A,DF,22.0,198,2.2,,,,,,,2025-2026
Zito Luvumbo,Cagliari,it Serie A,FW,23.0,329,3.7,,,,,,,2025-2026
Charalampos Lykogiannis,Bologna,it Serie A,DF,32.0,443,4.9,,,,,,,2025-2026
Senne Lynen,Werder Bremen,de Bundesliga,Def_MF,26.0,1225,13.6,,,,,712.0177616501146,Top Starter,2025-2026
Mathias Løvik,Parma,it Serie A,DF,22.0,471,5.2,,,,,496.70323189513965,Top Starter,2025-2026
Ian Maatsen,Aston Villa,eng Premier League,DF,23.0,698,7.8,,,,,594.2976980792647,Top Starter,2025-2026
Alexis Mac Allister,Liverpool,eng Premier League,MF,27.0,1389,15.4,,,491.60272834592325,Top Starter,,,2025-2026
Deiver Machado,Nantes,fr Ligue 1,DF,32.0,171,1.9,,,,,,,2025-2026
Deiver Machado,Lens,fr Ligue 1,DF,32.0,273,3.0,,,,,,,2025-2026
Koki Machida,Hoffenheim,de Bundesliga,DF,28.0,44,0.5,,,,,,,2025-2026
Lanroy Machine,Angers,fr Ligue 1,FW,20.0,186,2.1,,,,,,,2025-2026
Shuto Machino,Gladbach,de Bundesliga,FW,26.0,611,6.8,317.8506182398916,Solid Squad Player,,,,,2025-2026
Carlos Macià,Villarreal,es La Liga,MF,17.0,71,0.8,,,,,,,2025-2026
Brian Madjo,Metz,fr Ligue 1,FW,17.0,157,1.7,,,,,,,2025-2026
Noni Madueke,Arsenal,eng Premier League,FW,23.0,510,5.7,224.3831503893424,Solid Squad Player,,,,,2025-2026
Pablo Maffeo,Mallorca,es La Liga,DF,28.0,1278,14.2,,,,,615.6783103149062,Top Starter,2025-2026
Gabriel Magalhães,Arsenal,eng Premier League,DF,28.0,1266,14.1,,,,,578.2591294683738,Top Starter,2025-2026
Soungoutou Magassa,West Ham,eng Premier League,Def_MF,22.0,737,8.2,,,,,797.128834877199,World Class,2025-2026
Hugo Magnetti,Brest,fr Ligue 1,MF,27.0,1297,14.4,,,329.4671601379548,Solid Squad Player,,,2025-2026
Frank Magri,Toulouse,fr Ligue 1,FW,26.0,1172,13.0,339.2188505310677,Solid Squad Player,,,,,2025-2026
Harry Maguire,Manchester Utd,eng Premier League,DF,32.0,345,3.8,,,,,,,2025-2026
Linton Maina,Köln,de Bundesliga,FW,26.0,311,3.5,,,,,,,2025-2026
Patrick Mainka,Heidenheim,de Bundesliga,DF,31.0,1440,16.0,,,,,675.0324009868348,Top Starter,2025-2026
Kobbie Mainoo,Manchester Utd,eng Premier League,MF,20.0,238,2.6,,,,,,,2025-2026
Ainsley Maitland-Niles,Lyon,fr Ligue 1,DF,28.0,1306,14.5,,,,,542.1116679173942,Top Starter,2025-2026
Lovro Majer,Wolfsburg,de Bundesliga,MF,27.0,835,9.3,,,774.5088997677299,World Class,,,2025-2026
Hamidou Makalou,Brest,fr Ligue 1,Off_MF,19.0,155,1.7,,,,,,,2025-2026
Jean-Victor Makengo,Lorient,fr Ligue 1,Off_MF,27.0,676,7.5,292.63660866695915,Solid Squad Player,,,,,2025-2026
Jordy Makengo,Freiburg,de Bundesliga,DF,24.0,657,7.3,,,,,504.9569122682147,Top Starter,2025-2026
Andrija Maksimović,RB Leipzig,de Bundesliga,MF,18.0,78,0.9,,,,,,,2025-2026
Said El Mala,Köln,de Bundesliga,FW,19.0,727,8.1,787.5398289742975,World Class,,,,,2025-2026
Julián Malatini,Werder Bremen,de Bundesliga,DF,24.0,99,1.1,,,,,,,2025-2026
Daniel Maldini,Atalanta,it Serie A,Off_MF,24.0,264,2.9,,,,,,,2025-2026
Youssef Maleh,Lecce,it Serie A,MF,27.0,369,4.1,,,,,,,2025-2026
Donyell Malen,Aston Villa,eng Premier League,FW,27.0,656,7.3,657.1668608756695,Top Starter,,,,,2025-2026
Ruslan Malinovskyi,Genoa,it Serie A,MF,32.0,1291,14.3,,,655.2085687976268,Top Starter,,,2025-2026
Lennard Maloney,Mainz 05,de Bundesliga,DF,26.0,400,4.4,,,,,,,2025-2026
Felix Mambimbi,Le Havre,fr Ligue 1,FW,24.0,340,3.8,,,,,,,2025-2026
Aitor Mañas,Alavés,es La Liga,FW,23.0,26,0.3,,,,,,,2025-2026
Gianluca Mancini,Roma,it Serie A,DF,29.0,1684,18.7,,,,,635.6917359172709,Top Starter,2025-2026
Reinildo Mandava,Sunderland,eng Premier League,DF,31.0,1022,11.4,,,,,616.0195293578729,Top Starter,2025-2026
Aïssa Mandi,Lille,fr Ligue 1,DF,34.0,1096,12.2,,,,,683.755189448626,Top Starter,2025-2026
Rolando Mandragora,Fiorentina,it Serie A,MF,28.0,1457,16.2,,,419.0620645830293,Top Starter,,,2025-2026
Filippo Mane,Dortmund,de Bundesliga,DF,20.0,85,0.9,,,,,,,2025-2026
Mateus Mane,Wolves,eng Premier League,Off_MF,18.0,452,5.0,531.7730812102418,Top Starter,,,,,2025-2026
Orel Mangala,Lyon,fr Ligue 1,Off_MF,27.0,16,0.2,,,,,,,2025-2026
Bendito Mantato,Manchester Utd,eng Premier League,FW,17.0,16,0.2,,,,,,,2025-2026
Johan Manzambi,Freiburg,de Bundesliga,MF,20.0,1095,12.2,,,693.0238884448903,Top Starter,,,2025-2026
Sekou Mara,Auxerre,fr Ligue 1,FW,23.0,727,8.1,182.49980599481805,Below Big-5 Level,,,,,2025-2026
Alessandro Marcandalli,Genoa,it Serie A,DF,23.0,994,11.0,,,,,456.6007393480161,Top Starter,2025-2026
Marcão,Sevilla,es La Liga,DF,29.0,938,10.4,,,,,462.02917622266887,Top Starter,2025-2026
Vincent Marchetti,Paris FC,fr Ligue 1,MF,28.0,648,7.2,,,321.9777375012583,Solid Squad Player,,,2025-2026
Pablo Marí,Fiorentina,it Serie A,DF,32.0,808,9.0,,,,,707.6811300729148,Top Starter,2025-2026
José María Giménez,Atlético Madrid,es La Liga,DF,30.0,544,6.0,,,,,558.3799932670601,Top Starter,2025-2026
Mariano,Alavés,es La Liga,FW,32.0,281,3.1,,,,,,,2025-2026
Luca Marianucci,Napoli,it Serie A,DF,21.0,119,1.3,,,,,,,2025-2026
Rafa Marín,Villarreal,es La Liga,DF,23.0,1159,12.9,,,,,643.871687410712,Top Starter,2025-2026
Marius Marin,Pisa,it Serie A,MF,27.0,854,9.5,,,204.9059005376424,Solid Squad Player,,,2025-2026
Pablo Marín,Real Sociedad,es La Liga,Off_MF,22.0,693,7.7,126.05711630160624,Below Big-5 Level,,,,,2025-2026
João Mário Lopes,Juventus,it Serie A,DF,26.0,258,2.9,,,,,,,2025-2026
Guillermo Maripán,Torino,it Serie A,DF,31.0,1641,18.2,,,,,734.7738721034043,Top Starter,2025-2026
Omar Marmoush,Manchester City,eng Premier League,FW,26.0,211,2.3,,,,,,,2025-2026
Marquinhos,Paris S-G,fr Ligue 1,DF,31.0,512,5.7,,,,,566.8681561275582,Top Starter,2025-2026
Callum Marshall,West Ham,eng Premier League,FW,21.0,60,0.7,,,,,,,2025-2026
Eric Martel,Köln,de Bundesliga,Def_MF,23.0,1388,15.4,,,,,640.3896103896105,Top Starter,2025-2026
Aarón Martín,Genoa,it Serie A,DF,28.0,1386,15.4,,,,,474.7977711683511,Top Starter,2025-2026
Carlos Martín,Rayo Vallecano,es La Liga,FW,23.0,78,0.9,,,,,,,2025-2026
Gerard Martín,Barcelona,es La Liga,DF,24.0,975,10.8,,,,,737.8766407569616,Top Starter,2025-2026
Iván Martín,Girona,es La Liga,MF,26.0,1378,15.3,,,402.1548584959419,Top Starter,,,2025-2026
Jon Martin,Real Sociedad,es La Liga,DF,19.0,990,11.0,,,,,609.103612757495,Top Starter,2025-2026
Mario Martín,Getafe,es La Liga,MF,21.0,1171,13.0,,,264.74635769706026,Solid Squad Player,,,2025-2026
Gabriel Martinelli,Arsenal,eng Premier League,FW,24.0,510,5.7,327.2760950779527,Solid Squad Player,,,,,2025-2026
Arnau Martinez,Girona,es La Liga,DF,22.0,1192,13.2,,,,,730.475414787582,Top Starter,2025-2026
Joaquín Martínez Gauna,Sevilla,es La Liga,DF,22.0,385,4.3,,,,,,,2025-2026
Lautaro Martínez,Inter,it Serie A,FW,28.0,1465,16.3,793.825898755717,World Class,,,,,2025-2026
Lisandro Martínez,Manchester Utd,eng Premier League,DF,27.0,458,5.1,,,,,577.0487954079965,Top Starter,2025-2026
Pablo Martínez,Levante,es La Liga,MF,27.0,761,8.5,,,423.1647128511088,Top Starter,,,2025-2026
Ramón Martínez,Sevilla,es La Liga,DF,23.0,102,1.1,,,,,,,2025-2026
Toni Martínez,Alavés,es La Liga,FW,28.0,1188,13.2,305.800609857041,Solid Squad Player,,,,,2025-2026
Adam Marušić,Lazio,it Serie A,DF,33.0,1488,16.5,,,,,405.7296123156406,Top Starter,2025-2026
Omar Mascarell,Mallorca,es La Liga,Def_MF,32.0,752,8.4,,,,,647.1333544504276,Top Starter,2025-2026
Adam Masina,Torino,it Serie A,DF,32.0,235,2.6,,,,,,,2025-2026
Patrizio Masini,Genoa,it Serie A,MF,24.0,1041,11.6,,,342.85362885595083,Solid Squad Player,,,2025-2026
Han-Noah Massengo,Augsburg,de Bundesliga,MF,24.0,1318,14.6,,,422.8921889527725,Top Starter,,,2025-2026
Franco Mastantuono,Real Madrid,es La Liga,FW,18.0,562,6.2,328.9433526625177,Solid Squad Player,,,,,2025-2026
Arthur Masuaku,Sunderland,eng Premier League,DF,32.0,126,1.4,,,,,,,2025-2026
Clinton Mata,Lyon,fr Ligue 1,DF,33.0,1393,15.5,,,,,538.3071248640324,Top Starter,2025-2026
Igor Matanovic,Freiburg,de Bundesliga,FW,22.0,285,3.2,,,,,,,2025-2026
Pape Matar Sarr,Tottenham,eng Premier League,MF,23.0,709,7.9,,,597.6037330663657,Top Starter,,,2025-2026
Jean-Philippe Mateta,Crystal Palace,eng Premier League,FW,28.0,1730,19.2,350.186501611134,Solid Squad Player,,,,,2025-2026
Nemanja Matić,Sassuolo,it Serie A,MF,37.0,1683,18.7,,,347.8647696024064,Solid Squad Player,,,2025-2026
Rudy Matondo,Auxerre,fr Ligue 1,MF,17.0,554,6.2,,,226.79246730979472,Solid Squad Player,,,2025-2026
Chrislain Matsima,Augsburg,de Bundesliga,DF,23.0,1260,14.0,,,,,714.4105099277937,Top Starter,2025-2026
Jean Mattéo Bahoya,Eint Frankfurt,de Bundesliga,FW,20.0,624,6.9,472.6314053275958,Top Starter,,,,,2025-2026
Alan Matturro,Levante,es La Liga,DF,21.0,198,2.2,,,,,,,2025-2026
Konstantinos Mavropanos,West Ham,eng Premier League,DF,28.0,1093,12.1,,,,,681.9488313588397,Top Starter,2025-2026
Christian Mawissa,Monaco,fr Ligue 1,DF,20.0,553,6.1,,,,,736.6989870418096,Top Starter,2025-2026
Eliezer Mayenda,Sunderland,eng Premier League,FW,20.0,498,5.5,233.7241190182367,Solid Squad Player,,,,,2025-2026
Ezra Mayers,West Ham,eng Premier League,DF,18.0,116,1.3,,,,,,,2025-2026
Borja Mayoral,Getafe,es La Liga,FW,28.0,1041,11.6,348.7261732964733,Solid Squad Player,,,,,2025-2026
Senny Mayulu,Paris S-G,fr Ligue 1,Off_MF,19.0,869,9.7,545.2975347335196,Top Starter,,,,,2025-2026
Ibrahim Maza,Leverkusen,de Bundesliga,Off_MF,20.0,684,7.6,499.70319189567334,Top Starter,,,,,2025-2026
Noussair Mazraoui,Manchester Utd,eng Premier League,DF,28.0,442,4.9,,,,,,,2025-2026
Luca Mazzitelli,Cagliari,it Serie A,MF,30.0,343,3.8,,,,,,,2025-2026
Pasquale Mazzocchi,Napoli,it Serie A,Def_MF,30.0,42,0.5,,,,,,,2025-2026
Samuel Mbangula,Werder Bremen,de Bundesliga,FW,21.0,677,7.5,430.8650448278932,Top Starter,,,,,2025-2026
Ethan Mbappé,Lille,fr Ligue 1,FW,19.0,227,2.5,,,,,,,2025-2026
Kylian Mbappé,Real Madrid,es La Liga,FW,27.0,1570,17.4,922.4157880718144,Exceptional,,,,,2025-2026
Ibrahim Mbaye,Paris S-G,fr Ligue 1,FW,17.0,658,7.3,455.3513798922849,Top Starter,,,,,2025-2026
Malick Mbaye,Metz,fr Ligue 1,FW,21.0,211,2.3,,,,,,,2025-2026
Chancel Mbemba,Lille,fr Ligue 1,DF,31.0,593,6.6,,,,,659.1989351718805,Top Starter,2025-2026
Bryan Mbeumo,Manchester Utd,eng Premier League,Off_MF,26.0,1403,15.6,629.1089889901191,Top Starter,,,,,2025-2026
Michel Mboula,Metz,fr Ligue 1,DF,22.0,265,2.9,,,,,,,2025-2026
Pathé Mboup,Brest,fr Ligue 1,FW,22.0,746,8.3,245.19055241946805,Solid Squad Player,,,,,2025-2026
Moustapha Mbow,Paris FC,fr Ligue 1,DF,25.0,1440,16.0,,,,,637.4575029588636,Top Starter,2025-2026
James Mcatee,Nott'ham Forest,eng Premier League,Off_MF,23.0,175,1.9,,,,,,,2025-2026
John McGinn,Aston Villa,eng Premier League,FW,31.0,1574,17.5,327.1389910399199,Solid Squad Player,,,,,2025-2026
Weston McKennie,Juventus,it Serie A,DF,27.0,1345,14.9,,,,,444.319563343545,Top Starter,2025-2026
Mark McKenzie,Toulouse,fr Ligue 1,DF,26.0,1357,15.1,,,,,538.6128197592631,Top Starter,2025-2026
Dwight McNeil,Everton,eng Premier League,FW,26.0,486,5.4,204.45380881397392,Solid Squad Player,,,,,2025-2026
Scott McTominay,Napoli,it Serie A,MF,29.0,1531,17.0,,,533.6698025360381,Top Starter,,,2025-2026
Facundo Medina,Marseille,fr Ligue 1,DF,26.0,189,2.1,,,,,,,2025-2026
Jonas Meffert,Hamburger SV,de Bundesliga,Def_MF,31.0,145,1.6,,,,,,,2025-2026
Henrik Meister,Pisa,it Serie A,FW,22.0,1057,11.7,201.77057733618824,Solid Squad Player,,,,,2025-2026
Bamo Meïté,Lorient,fr Ligue 1,DF,24.0,938,10.4,,,,,510.038907126968,Top Starter,2025-2026
Kader Meïté,Rennes,fr Ligue 1,FW,18.0,485,5.4,702.4120434853148,Top Starter,,,,,2025-2026
Hannibal Mejbri,Burnley,eng Premier League,Off_MF,22.0,460,5.1,353.22539775218115,Solid Squad Player,,,,,2025-2026
Cléo Melieres,Metz,fr Ligue 1,DF,20.0,31,0.3,,,,,,,2025-2026
Nuno Mendes,Paris S-G,fr Ligue 1,DF,23.0,659,7.3,,,,,583.7118294668273,Top Starter,2025-2026
Brais Méndez,Real Sociedad,es La Liga,Off_MF,29.0,1146,12.7,556.9923554767989,Top Starter,,,,,2025-2026
Rodrigo Mendoza,Elche,es La Liga,Off_MF,20.0,659,7.3,264.07824598348014,Solid Squad Player,,,,,2025-2026
Antoine Mendy,Nice,fr Ligue 1,DF,21.0,1231,13.7,,,,,781.4058454134081,World Class,2025-2026
Batista Mendy,Sevilla,es La Liga,MF,26.0,1146,12.7,,,278.0165106781962,Solid Squad Player,,,2025-2026
Formose Mendy,Lorient,fr Ligue 1,DF,25.0,135,1.5,,,,,,,2025-2026
Nobel Mendy,Rayo Vallecano,es La Liga,DF,21.0,879,9.8,,,,,584.1113431419762,Top Starter,2025-2026
Gideon Mensah,Auxerre,fr Ligue 1,DF,27.0,1138,12.6,,,,,601.0708931703233,Top Starter,2025-2026
Khalis Merah,Lyon,fr Ligue 1,MF,18.0,582,6.5,,,370.04859220410543,Solid Squad Player,,,2025-2026
Mikel Merino,Arsenal,eng Premier League,Off_MF,29.0,940,10.4,579.4237578315342,Top Starter,,,,,2025-2026
Quentin Merlin,Rennes,fr Ligue 1,DF,23.0,1084,12.0,,,,,561.6411584085622,Top Starter,2025-2026
Rafik Messali,Toulouse,fr Ligue 1,Def_MF,22.0,195,2.2,,,,,,,2025-2026
Junior Messias,Genoa,it Serie A,FW,34.0,121,1.3,,,,,,,2025-2026
Alejandro Mestanza,Getafe,es La Liga,FW,21.0,65,0.7,,,,,,,2025-2026
Connor Metcalfe,St. Pauli,de Bundesliga,Off_MF,26.0,274,3.0,,,,,,,2025-2026
Dayann Methalie,Toulouse,fr Ligue 1,DF,19.0,1160,12.9,,,,,472.4138548725258,Top Starter,2025-2026
Karol Mets,St. Pauli,de Bundesliga,DF,32.0,717,8.0,,,,,668.2375310571904,Top Starter,2025-2026
Thomas Meunier,Lille,fr Ligue 1,DF,34.0,1132,12.6,,,,,462.9957979565558,Top Starter,2025-2026
Lucas Michal,Monaco,fr Ligue 1,FW,20.0,59,0.7,,,,,,,2025-2026
Georges Mikautadze,Villarreal,es La Liga,FW,25.0,751,8.3,781.0216161795854,World Class,,,,,2025-2026
Georges Mikautadze,Lyon,fr Ligue 1,FW,25.0,179,2.0,,,,,,,2025-2026
Wisdom Mike,Bayern Munich,de Bundesliga,FW,17.0,30,0.3,,,,,,,2025-2026
William Mikelbrencis,Hamburger SV,de Bundesliga,Off_MF,21.0,497,5.5,195.70387726475892,Below Big-5 Level,,,,,2025-2026
Antoni Milambo,Brentford,eng Premier League,MF,20.0,45,0.5,,,,,,,2025-2026
Nikola Milenković,Nott'ham Forest,eng Premier League,DF,28.0,1890,21.0,,,,,506.19496099960736,Top Starter,2025-2026
Lewis Miley,Newcastle Utd,eng Premier League,MF,19.0,1022,11.4,,,618.2382234228957,Top Starter,,,2025-2026
Éder Militão,Real Madrid,es La Liga,DF,27.0,1000,11.1,,,,,660.3893482141259,Top Starter,2025-2026
Luis Milla,Getafe,es La Liga,MF,31.0,1574,17.5,,,685.8619023677848,Top Starter,,,2025-2026
Pere Milla,Espanyol,es La Liga,FW,33.0,1209,13.4,548.7781168202591,Top Starter,,,,,2025-2026
Lennon Miller,Udinese,it Serie A,MF,19.0,279,3.1,,,,,,,2025-2026
James Milner,Brighton,eng Premier League,MF,40.0,307,3.4,,,,,,,2025-2026
Veljko Milosavljević,Bournemouth,eng Premier League,DF,18.0,367,4.1,,,,,,,2025-2026
Kim Min-jae,Bayern Munich,de Bundesliga,DF,29.0,524,5.8,,,,,659.5859020601978,Top Starter,2025-2026
Yerry Mina,Cagliari,it Serie A,DF,31.0,941,10.5,,,,,501.6822266312262,Top Starter,2025-2026
Takumi Minamino,Monaco,fr Ligue 1,Off_MF,30.0,944,10.5,606.4213575592204,Top Starter,,,,,2025-2026
Tyrone Mings,Aston Villa,eng Premier League,DF,32.0,498,5.5,,,,,514.070231969899,Top Starter,2025-2026
Óscar Mingueza,Celta Vigo,es La Liga,MF,26.0,1034,11.5,,,668.3911727235192,Top Starter,,,2025-2026
Yankuba Minteh,Brighton,eng Premier League,FW,21.0,1541,17.1,346.98066765852326,Solid Squad Player,,,,,2025-2026
Bojan Miovski,Girona,es La Liga,FW,26.0,44,0.5,,,,,,,2025-2026
Rafa Mir,Elche,es La Liga,FW,28.0,1308,14.5,430.2089391338884,Top Starter,,,,,2025-2026
Juan Miranda,Bologna,it Serie A,DF,25.0,1267,14.1,,,,,525.6485929807948,Top Starter,2025-2026
Fabio Miretti,Juventus,it Serie A,Off_MF,22.0,242,2.7,,,,,,,2025-2026
Tyrick Mitchell,Crystal Palace,eng Premier League,DF,26.0,1883,20.9,,,,,685.6374198920022,Top Starter,2025-2026
Kaoru Mitoma,Brighton,eng Premier League,FW,28.0,747,8.3,418.25782421291393,Top Starter,,,,,2025-2026
Maximilian Mittelstädt,Stuttgart,de Bundesliga,DF,28.0,1027,11.4,,,,,791.1671667018182,World Class,2025-2026
Henrikh Mkhitaryan,Inter,it Serie A,Off_MF,36.0,676,7.5,263.8832015202002,Solid Squad Player,,,,,2025-2026
Tadjidine Mmadi,Marseille,fr Ligue 1,FW,18.0,16,0.2,,,,,,,2025-2026
Rui Modesto,Udinese,it Serie A,DF,26.0,119,1.3,,,,,,,2025-2026
Luka Modrić,Milan,it Serie A,MF,40.0,1572,17.5,,,707.4119590959926,Top Starter,,,2025-2026
Max Moerstedt,Hoffenheim,de Bundesliga,FW,19.0,180,2.0,,,,,,,2025-2026
Terem Moffi,Nice,fr Ligue 1,FW,26.0,488,5.4,503.60353154470795,Top Starter,,,,,2025-2026
Mostafa Mohamed,Nantes,fr Ligue 1,FW,28.0,753,8.4,246.40555522908463,Solid Squad Player,,,,,2025-2026
Wael Mohya,Gladbach,de Bundesliga,Off_MF,17.0,74,0.8,,,,,,,2025-2026
Johan Mojica,Mallorca,es La Liga,DF,33.0,1490,16.6,,,,,496.8595624761432,Top Starter,2025-2026
Enzo Molebe,Lyon,fr Ligue 1,FW,18.0,10,0.1,,,,,,,2025-2026
Alberto Moleiro,Villarreal,es La Liga,Off_MF,22.0,1161,12.9,774.7148009003488,World Class,,,,,2025-2026
Nahuel Molina,Atlético Madrid,es La Liga,DF,27.0,541,6.0,,,,,593.5325283085213,Top Starter,2025-2026
Jon Moncayola,Osasuna,es La Liga,MF,27.0,1637,18.2,,,522.6483212280851,Top Starter,,,2025-2026
Jorge Montes,Getafe,es La Liga,Off_MF,21.0,27,0.3,,,,,,,2025-2026
Álvaro Morata,Como,it Serie A,FW,33.0,635,7.1,264.1089524292768,Solid Squad Player,,,,,2025-2026
Morato,Nott'ham Forest,eng Premier League,DF,24.0,710,7.9,,,,,671.828534771891,Top Starter,2025-2026
Diego Morcillo,Alavés,es La Liga,FW,22.0,10,0.1,,,,,,,2025-2026
Afonso Moreira,Lyon,fr Ligue 1,FW,20.0,655,7.3,558.7250112229967,Top Starter,,,,,2025-2026
Diego Moreira,Strasbourg,fr Ligue 1,DF,21.0,1218,13.5,,,,,480.04218572280473,Top Starter,2025-2026
Alberto Moreno,Como,it Serie A,DF,33.0,498,5.5,,,,,372.5320632491285,Solid Squad Player,2025-2026
Álex Moreno,Girona,es La Liga,DF,32.0,1575,17.5,,,,,489.2696011526988,Top Starter,2025-2026
Fabio Moreno Fell,Mainz 05,de Bundesliga,FW,25.0,76,0.8,,,,,,,2025-2026
Gerard Moreno,Villarreal,es La Liga,FW,33.0,506,5.6,708.0086580086581,Top Starter,,,,,2025-2026
Matias Moreno,Levante,es La Liga,DF,22.0,1035,11.5,,,,,742.2816966965304,Top Starter,2025-2026
Tete Morente,Lecce,it Serie A,FW,29.0,812,9.0,139.40384234501886,Below Big-5 Level,,,,,2025-2026
Stefano Moreo,Pisa,it Serie A,FW,32.0,892,9.9,306.2998806032862,Solid Squad Player,,,,,2025-2026
Mateu Morey,Mallorca,es La Liga,DF,25.0,446,5.0,,,,,548.9406881048282,Top Starter,2025-2026
Ilaix Moriba,Celta Vigo,es La Liga,MF,22.0,1240,13.8,,,428.6710037319136,Top Starter,,,2025-2026
Manu Morlanes,Mallorca,es La Liga,MF,27.0,882,9.8,,,409.6781342713926,Top Starter,,,2025-2026
Luca Moro,Sassuolo,it Serie A,FW,24.0,91,1.0,,,,,,,2025-2026
Nikola Moro,Bologna,it Serie A,MF,27.0,901,10.0,,,453.52501696789625,Top Starter,,,2025-2026
Tyler Morton,Lyon,fr Ligue 1,MF,23.0,1314,14.6,,,526.0363239291523,Top Starter,,,2025-2026
Daren Mosengo,Le Havre,fr Ligue 1,Def_MF,19.0,46,0.5,,,,,,,2025-2026
Cristhian Mosquera,Arsenal,eng Premier League,DF,21.0,433,4.8,,,,,,,2025-2026
Daniel Mosquera,Hellas Verona,it Serie A,FW,26.0,476,5.3,257.11153830494914,Solid Squad Player,,,,,2025-2026
Yerson Mosquera,Wolves,eng Premier League,DF,24.0,866,9.6,,,,,660.9428541129722,Top Starter,2025-2026
Mason Mount,Manchester Utd,eng Premier League,Off_MF,27.0,815,9.1,462.64619246085743,Top Starter,,,,,2025-2026
Samir El Mourabet,Strasbourg,fr Ligue 1,MF,20.0,996,11.1,,,387.4385406170752,Solid Squad Player,,,2025-2026
Santiago Mouriño,Villarreal,es La Liga,DF,23.0,1055,11.7,,,,,740.8500776421002,Top Starter,2025-2026
Louis Mouton,Angers,fr Ligue 1,MF,23.0,1052,11.7,,,507.644702216558,Top Starter,,,2025-2026
Tarik Muharemovic,Sassuolo,it Serie A,DF,22.0,1530,17.0,,,,,711.2552780608836,Top Starter,2025-2026
Miro Muheim,Hamburger SV,de Bundesliga,MF,27.0,1373,15.3,,,784.014391881609,World Class,,,2025-2026
Divine Mukasa,Manchester City,eng Premier League,Off_MF,18.0,16,0.2,,,,,,,2025-2026
Ngal'Ayel Mukau,Lille,fr Ligue 1,Off_MF,21.0,490,5.4,309.2554630696102,Solid Squad Player,,,,,2025-2026
Nordan Mukiele,Rennes,fr Ligue 1,Off_MF,19.0,29,0.3,,,,,,,2025-2026
Nordi Mukiele,Sunderland,eng Premier League,DF,28.0,1710,19.0,,,,,713.426377314372,Top Starter,2025-2026
Romaine Mundle,Sunderland,eng Premier League,FW,22.0,178,2.0,,,,,,,2025-2026
Marshall Munetsi,Wolves,eng Premier League,Off_MF,29.0,875,9.7,257.52360869641626,Solid Squad Player,,,,,2025-2026
Rodrigo Muniz,Fulham,eng Premier League,FW,24.0,352,3.9,,,,,,,2025-2026
Aihen Muñoz,Real Sociedad,es La Liga,DF,28.0,478,5.3,,,,,593.4696880706007,Top Starter,2025-2026
Daniel Muñoz,Crystal Palace,eng Premier League,DF,29.0,1259,14.0,,,,,591.9793393907177,Top Starter,2025-2026
Iker Muñoz,Osasuna,es La Liga,MF,23.0,279,3.1,,,,,,,2025-2026
Javier Muñoz,Getafe,es La Liga,Off_MF,30.0,370,4.1,,,,,,,2025-2026
Víctor Muñoz,Osasuna,es La Liga,FW,22.0,1391,15.5,236.0196546354541,Solid Squad Player,,,,,2025-2026
Murillo,Nott'ham Forest,eng Premier League,DF,23.0,1279,14.2,,,,,788.2708612187821,World Class,2025-2026
Vedat Muriqi,Mallorca,es La Liga,FW,31.0,1447,16.1,449.1503807360585,Top Starter,,,,,2025-2026
Jacob Murphy,Newcastle Utd,eng Premier League,FW,30.0,1010,11.2,394.92359098589753,Solid Squad Player,,,,,2025-2026
Yunus Musah,Atalanta,it Serie A,MF,23.0,298,3.3,,,,,,,2025-2026
Yunus Musah,Milan,it Serie A,DF,23.0,90,1.0,,,,,,,2025-2026
Almoatasem Al Musrati,Hellas Verona,it Serie A,MF,29.0,408,4.5,,,,,,,2025-2026
Cheveyo Muy,Milan,it Serie A,FW,,5,0.1,,,,,,,2025-2026
Joel Mvuka,Lorient,fr Ligue 1,DF,23.0,559,6.2,,,,,501.7346636605184,Top Starter,2025-2026
Junior Mwanga,Strasbourg,fr Ligue 1,DF,22.0,180,2.0,,,,,,,2025-2026
Junior Mwanga,Nantes,fr Ligue 1,MF,22.0,1080,12.0,,,324.75188142228905,Solid Squad Player,,,2025-2026
Phillipp Mwene,Mainz 05,de Bundesliga,DF,31.0,1037,11.5,,,,,386.3849741221463,Solid Squad Player,2025-2026
Vitaliy Mykolenko,Everton,eng Premier League,DF,26.0,1615,17.9,,,,,532.7141830811688,Top Starter,2025-2026
Joakim Mæhle,Wolfsburg,de Bundesliga,DF,28.0,424,4.7,,,,,,,2025-2026
David Møller Wolfe,Wolves,eng Premier League,DF,23.0,707,7.9,,,,,288.8174305388572,Solid Squad Player,2025-2026
Obite N'Dicka,Roma,it Serie A,DF,26.0,1294,14.4,,,,,473.7907055922995,Top Starter,2025-2026
